hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240216,1,1,第35回日本MB選手会会長杯 3支部ガチ対決,抜き,晴,4,4.0,3.0,3-2-5
20240216,1,2,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,4,3.0,2.0,1-2-4
20240216,1,3,第35回日本MB選手会会長杯 3支部ガチ対決,抜き,晴,2,3.0,2.0,3-2-4
20240216,1,4,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,12,1.0,1.0,1-5-2
20240216,1,5,第35回日本MB選手会会長杯 3支部ガチ対決,まくり,晴,2,1.0,1.0,2-5-4
20240216,1,6,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,12,2.0,1.0,1-3-4
20240216,1,7,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,10,2.0,1.0,1-3-4
20240216,1,8,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,10,5.0,4.0,1-6-5
20240216,1,9,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,10,4.0,3.0,1-4-2
20240216,1,10,第35回日本MB選手会会長杯 3支部ガチ対決,まくり差し,晴,10,3.0,2.0,3-1-4
20240216,1,11,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,10,3.0,2.0,1-5-3
20240216,1,12,第35回日本MB選手会会長杯 3支部ガチ対決,逃げ,晴,10,2.0,1.0,1-2-6
20240216,3,1,第24回日本財団会長杯,抜き,晴,12,8.0,20.0,4-1-3
20240216,3,2,第24回日本財団会長杯,逃げ,晴,12,10.0,20.0,1-4-5
20240216,3,3,第24回日本財団会長杯,まくり,晴,12,12.0,25.0,4-6-1
20240216,3,4,第24回日本財団会長杯,まくり,晴,12,10.0,20.0,4-5-6
20240216,3,5,第24回日本財団会長杯,まくり差し,晴,12,8.0,15.0,3-2-4
20240216,3,6,第24回日本財団会長杯,差し,晴,12,7.0,10.0,2-4-6
20240216,3,7,第24回日本財団会長杯,逃げ,晴,12,7.0,10.0,1-4-5
20240216,3,8,第24回日本財団会長杯,まくり差し,晴,14,4.0,10.0,5-3-4
20240216,3,9,第24回日本財団会長杯,逃げ,晴,14,3.0,10.0,1-4-5
