hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240118,01,10,1-2-3,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,2,A2,5.73,22.22,0.02,1.0,1.0,3,A2,50.0,0.26,2.0,5.0,0.09,97.22,0,0,0.0,0.0,0,0
20240118,01,10,1-2-4,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,2,A2,5.73,22.22,0.02,1.0,1.0,4,A2,35.71,0.02,3.0,1.0,0.09,97.22,0,0,0.0,0.0,0,0
20240118,01,10,1-2-5,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,2,A2,5.73,22.22,0.02,1.0,1.0,5,B1,16.67,0.13,6.0,4.0,0.09,97.22,0,0,0.0,0.0,0,0
20240118,01,10,1-2-6,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,2,A2,5.73,22.22,0.02,1.0,1.0,6,B1,37.5,0.08,5.0,2.0,0.09,97.22,0,0,0.0,0.0,0,0
20240118,01,10,1-3-2,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,3,A2,6.24,50.0,0.26,2.0,5.0,2,A2,22.22,0.02,1.0,1.0,-0.15000000000000002,125.0,0,0,0.0,0.0,0,0
20240118,01,10,1-3-4,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,3,A2,6.24,50.0,0.26,2.0,5.0,4,A2,35.71,0.02,3.0,1.0,-0.15000000000000002,125.0,0,0,0.0,0.0,0,0
20240118,01,10,1-3-5,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,3,A2,6.24,50.0,0.26,2.0,5.0,5,B1,16.67,0.13,6.0,4.0,-0.15000000000000002,125.0,0,0,0.0,0.0,0,0
20240118,01,10,1-3-6,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,3,A2,6.24,50.0,0.26,2.0,5.0,6,B1,37.5,0.08,5.0,2.0,-0.15000000000000002,125.0,0,0,0.0,0.0,0,0
20240118,01,10,1-4-2,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,4,A2,5.65,35.71,0.02,3.0,1.0,2,A2,22.22,0.02,1.0,1.0,0.09,110.71000000000001,0,0,0.0,0.0,0,0
20240118,01,10,1-4-3,1,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,4,A2,5.65,35.71,0.02,3.0,1.0,3,A2,50.0,0.26,2.0,5.0,0.09,110.71000000000001,0,0,0.0,0.0,0,0
20240118,01,10,1-4-5,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,4,A2,5.65,35.71,0.02,3.0,1.0,5,B1,16.67,0.13,6.0,4.0,0.09,110.71000000000001,0,0,0.0,0.0,0,0
20240118,01,10,1-4-6,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,4,A2,5.65,35.71,0.02,3.0,1.0,6,B1,37.5,0.08,5.0,2.0,0.09,110.71000000000001,0,0,0.0,0.0,0,0
20240118,01,10,1-5-2,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,5,B1,4.56,16.67,0.13,6.0,4.0,2,A2,22.22,0.02,1.0,1.0,-0.020000000000000004,91.67,0,0,0.0,0.0,0,0
20240118,01,10,1-5-3,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,5,B1,4.56,16.67,0.13,6.0,4.0,3,A2,50.0,0.26,2.0,5.0,-0.020000000000000004,91.67,0,0,0.0,0.0,0,0
20240118,01,10,1-5-4,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,5,B1,4.56,16.67,0.13,6.0,4.0,4,A2,35.71,0.02,3.0,1.0,-0.020000000000000004,91.67,0,0,0.0,0.0,0,0
20240118,01,10,1-5-6,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,5,B1,4.56,16.67,0.13,6.0,4.0,6,B1,37.5,0.08,5.0,2.0,-0.020000000000000004,91.67,0,0,0.0,0.0,0,0
20240118,01,10,1-6-2,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,6,B1,5.22,37.5,0.08,5.0,2.0,2,A2,22.22,0.02,1.0,1.0,0.03,112.5,0,0,0.0,0.0,0,0
20240118,01,10,1-6-3,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,6,B1,5.22,37.5,0.08,5.0,2.0,3,A2,50.0,0.26,2.0,5.0,0.03,112.5,0,0,0.0,0.0,0,0
20240118,01,10,1-6-4,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,6,B1,5.22,37.5,0.08,5.0,2.0,4,A2,35.71,0.02,3.0,1.0,0.03,112.5,0,0,0.0,0.0,0,0
20240118,01,10,1-6-5,0,1,A2,5.99,75.0,0.11,4.0,3.0,42.8,6,B1,5.22,37.5,0.08,5.0,2.0,5,B1,16.67,0.13,6.0,4.0,0.03,112.5,0,0,0.0,0.0,0,0
