hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240324,03,10,1,4581,4581,47.18,3,NIGE,4,14.776333333333334,12.710333333333333,7.12,5.0,13.270999999999997,62.0,0.0,0.1,0,1.0,88.0,5.0,0.0,46.19,33.5,0,0.0,吉村 誠,31.79,1,0.11,2.0660000000000007
20240324,03,10,2,4822,4822,46.07,4,NIGE,4,14.776333333333334,12.710333333333333,7.12,5.0,11.059,13.3,4.0,0.11,0,0.0,63.3,5.0,0.0,42.21,32.16,0,0.0,百武 翔,26.97,1,0.18,2.0660000000000007
20240324,03,10,3,5137,5137,57.49,4,NIGE,1,14.776333333333334,12.710333333333333,7.03,5.0,13.801,2.7,0.0,0.11,0,0.0,43.2,5.0,1.0,44.28,31.84,0,0.0,川原 涼,36.71,1,0.14,2.0660000000000007
20240324,03,10,4,4967,4967,49.23,5,NIGE,3,14.776333333333334,12.710333333333333,7.1,5.0,13.038,10.3,1.0,0.16,0,0.0,31.0,5.0,0.0,54.27,38.19,0,2.0,中村 魁生,32.82,1,0.13,2.0660000000000007
20240324,03,10,5,4068,4068,66.82,1,NIGE,2,14.776333333333334,12.710333333333333,7.05,5.0,17.436999999999998,2.3,1.0,0.0001,0,0.0,21.4,5.0,0.0,49.47,36.32,0,0.0,幸田 智裕,46.45,1,0.17,2.0660000000000007
20240324,03,10,6,4645,4645,50.48,2,NIGE,5,14.776333333333334,12.710333333333333,7.13,5.0,13.854000000000001,0.0,0.0,0.06,0,0.0,21.6,5.0,0.0,45.93,34.45,0,0.0,上村 純一,32.38,1,0.14,2.0660000000000007
20240324,03,12,1,4543,4543,50.0,2,NIGE,1,143165590.31633332,14.375,7.0,4.0,15.342,72.7,0.0,0.03,0,0.0,93.1,5.0,0.0,46.24,29.03,0,0.0,重木 輝彦,37.5,1,0.14,143165575.94133332
20240324,03,12,2,3869,3869,52.86,3,NIGE,3,143165590.31633332,14.375,7.05,4.0,13.342999999999998,6.6,2.0,0.05,0,0.0,43.3,5.0,0.0,52.02,32.32,0,0.0,井芹 大志,35.71,1,0.19,143165575.94133332
20240324,03,12,3,5234,5234,55.98,1,NIGE,2,143165590.31633332,14.375,7.03,4.0,14.44,0.0,0.0,0.0002,0,0.0,50.0,5.0,0.0,57.49,36.71,0,0.0,塚越 海斗,36.36,1,0.2,143165575.94133332
20240324,03,12,4,4644,4644,48.95,6,NIGE,5,143165590.31633332,14.375,7.08,4.0,429496743.072,18.9,0.0,0.19,0,1.0,56.7,5.0,3.0,50.26,29.1,0,3.0,山田 亮太,33.16,1,0.16,143165575.94133332
20240324,03,12,5,3303,3303,54.93,5,NIGE,5,143165590.31633332,14.375,7.08,4.0,14.528999999999998,13.3,1.0,0.15,0,2.0,51.1,5.0,3.0,53.81,37.14,0,0.0,渡辺 豊,36.15,1,0.18,143165575.94133332
20240324,03,12,6,5012,5012,51.6,4,NIGE,4,143165590.31633332,14.375,7.06,4.0,13.347999999999997,4.1,0.0,0.14,0,0.0,33.3,5.0,1.0,49.52,35.24,0,0.0,加倉 侑征,32.98,1,0.18,143165575.94133332
20240324,03,1,1,4995,4995,50.25,1,NIGE,2,12.830666666666666,12.053666666666667,6.72,0.0,12.757,20.8,0.0,0.0004,0,0.0,50.0,5.0,0.0,50.54,31.18,0,0.0,田邉 亮蔵,33.33,0,0.18,0.7769999999999992
20240324,03,1,2,4023,4023,45.05,2,NIGE,2,12.830666666666666,12.053666666666667,6.72,0.0,10.086,5.2,2.0,0.03,0,0.0,42.1,5.0,0.0,61.24,38.76,0,0.0,柴田 友和,24.18,0,0.18,0.7769999999999992
20240324,03,1,3,5210,5210,54.33,4,NIGE,1,12.830666666666666,12.053666666666667,6.69,0.0,13.318,0.0,0.0,0.11,0,0.0,16.6,5.0,0.0,58.25,36.89,0,0.0,藤井 公人,36.54,0,0.19,0.7769999999999992
20240324,03,1,4,4005,4005,54.64,5,NIGE,3,12.830666666666666,12.053666666666667,6.74,0.0,13.097999999999999,14.2,2.0,0.13,0,0.0,32.1,5.0,1.0,49.28,33.01,0,1.0,瀬川 公則,36.08,0,0.17,0.7769999999999992
