hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240209,01,10,1,4325,0.15,,0.16,1,19.482999999999997
20240209,01,10,2,5166,0.13,,0.17,1,6.553000000000001
20240209,01,10,3,4381,0.12,,0.16,1,12.964
20240209,01,10,4,3915,0.17,,0.2,1,11.263
20240209,01,10,5,4027,0.19,,0.16,1,16.683999999999997
20240209,01,10,6,5022,0.2,,0.21,1,10.852
20240209,01,11,1,5142,0.12,0.0013,0.17,2,6.672
20240209,01,11,2,3612,0.14,0.0009,0.14,1,15.697000000000001
20240209,01,11,3,4423,0.19,0.03,0.16,3,11.786
20240209,01,11,4,5217,0.2,0.15,0.15,6,429496741.458
20240209,01,11,5,5012,0.15,0.05,0.13,5,9.417
20240209,01,11,6,3812,0.25,0.04,0.18,4,10.378
20240209,01,12,1,3822,0.23,0.04,0.17,1,10.81
20240209,01,12,2,3796,0.26,0.12,0.18,4,18.586000000000002
20240209,01,12,3,3896,0.28,0.08,0.15,2,18.744
20240209,01,12,4,3550,0.24,0.41,0.15,5,8.883
20240209,01,12,5,5093,0.15,0.04,0.21,1,18.502
20240209,01,12,6,4661,0.18,0.11,0.25,3,12.094999999999999
20240209,01,1,1,5065,0.13,0.0001,0.13,1,10.726
20240209,01,1,2,4943,0.14,0.05,0.15,3,20.662999999999997
20240209,01,1,3,5152,0.13,0.12,0.18,5,7.034999999999999
20240209,01,1,4,5012,0.22,0.16,0.15,6,429496738.917
20240209,01,1,5,5096,0.25,0.11,0.12,4,10.993
20240209,01,1,6,3226,0.17,0.01,0.2,2,9.639000000000001
20240209,01,2,1,4423,0.24,0.03,0.11,1,11.986
20240209,01,2,2,4381,0.3,0.04,0.17,2,12.864
20240209,01,2,3,3825,0.07,0.03,0.13,1,2.848
20240209,01,2,4,3896,0.06,0.04,0.14,2,18.744
20240209,01,2,5,3441,0.06,0.09,0.2,3,19.729999999999997
20240209,01,2,6,4085,0.19,0.23,0.25,4,13.414
20240209,01,3,1,4557,0.26,0.0029,0.17,4,9.309999999999999
20240209,01,3,2,3313,0.15,0.0028000000000000004,0.16,3,12.043999999999999
20240209,01,3,3,5093,0.21,0.0027,0.15,2,18.402
20240209,01,3,4,4146,0.15,0.08,0.16,5,12.758999999999999
20240209,01,3,5,5044,0.08,0.0016,0.17,1,10.546000000000001
20240209,01,3,6,3612,0.27,0.35,0.18,6,429496744.797
20240209,01,4,1,3277,0.24,,0.18,1,5.746
20240209,01,4,2,4899,0.28,,0.15,1,15.343
20240209,01,4,3,3812,0.21,,0.15,1,10.678
20240209,01,4,4,5090,0.18,,0.18,1,18.07
20240209,01,4,5,4661,0.24,,0.21,1,12.295
20240209,01,4,6,3915,0.25,,0.19,1,11.263
