hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240223,1,1,第30回桐生タイムス杯,逃げ,曇り,10,2.0,1.0,1-2-4
20240223,1,2,第30回桐生タイムス杯,逃げ,曇り,10,1.0,1.0,1-4-5
20240223,1,3,第30回桐生タイムス杯,差し,曇り,10,2.0,1.0,6-2-4
20240223,1,4,第30回桐生タイムス杯,逃げ,曇り,10,1.0,1.0,1-6-4
20240223,1,5,第30回桐生タイムス杯,まくり,曇り,10,2.0,1.0,6-1-4
20240223,1,6,第30回桐生タイムス杯,まくり差し,曇り,10,2.0,1.0,3-1-5
20240223,1,7,第30回桐生タイムス杯,まくり差し,曇り,10,2.0,1.0,6-1-2
20240223,1,8,第30回桐生タイムス杯,逃げ,曇り,10,2.0,1.0,1-2-5
20240223,1,9,第30回桐生タイムス杯,逃げ,雨,10,2.0,1.0,1-4-3
20240223,1,10,第30回桐生タイムス杯,抜き,雨,17,0.0,0.0,1-3-4
20240223,1,11,第30回桐生タイムス杯,まくり差し,雨,17,0.0,0.0,5-1-2
20240223,1,12,第30回桐生タイムス杯,抜き,曇り,17,0.0,0.0,1-4-6
20240223,2,1,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,6,1.0,1.0,1-2-4
20240223,2,2,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,17,0.0,0.0,5-4-3
20240223,2,3,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,10,1.0,1.0,5-4-1
20240223,2,4,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,10,2.0,1.0,3-5-6
20240223,2,5,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,1.0,1.0,1-5-4
20240223,2,6,日本財団会長賞・WINWINパーク戸田開設記念,まくり差し,雨,10,1.0,1.0,5-1-4
20240223,2,7,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,1.0,1.0,1-4-5
20240223,2,8,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,17,0.0,0.0,1-2-3
20240223,2,9,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,1.0,1.0,1-2-4
20240223,2,10,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,1.0,1.0,1-3-6
20240223,2,11,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,曇り,10,1.0,1.0,1-2-5
20240223,2,12,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,1.0,1.0,1-6-2
20240223,3,1,第42回東京スポーツ杯,逃げ,雨,14,6.0,5.0,1-2-3
20240223,3,2,第42回東京スポーツ杯,逃げ,雨,14,5.0,5.0,1-3-2
20240223,3,3,第42回東京スポーツ杯,逃げ,雨,14,6.0,5.0,1-2-3
20240223,3,4,第42回東京スポーツ杯,まくり差し,雨,14,6.0,5.0,5-6-3
20240223,3,5,第42回東京スポーツ杯,まくり,雨,14,5.0,5.0,5-6-4
20240223,3,6,第42回東京スポーツ杯,まくり,雨,14,6.0,10.0,4-5-3
20240223,3,7,第42回東京スポーツ杯,まくり差し,雨,14,6.0,10.0,3-6-5
20240223,3,8,第42回東京スポーツ杯,抜き,雨,14,5.0,10.0,1-3-2
20240223,3,9,第42回東京スポーツ杯,抜き,雨,14,5.0,10.0,1-3-2
20240223,3,10,第42回東京スポーツ杯,差し,雨,14,6.0,15.0,2-1-3
20240223,3,11,第42回東京スポーツ杯,逃げ,雨,14,4.0,10.0,1-5-4
20240223,3,12,第42回東京スポーツ杯,逃げ,雨,14,5.0,10.0,1-3-5
20240223,4,1,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,抜き,雨,13,2.0,3.0,6-1-3
20240223,4,2,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,逃げ,雨,13,3.0,3.0,1-2-3
20240223,4,3,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,抜き,雨,13,2.0,3.0,2-4-5
20240223,4,4,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,抜き,雨,13,2.0,3.0,2-1-5
20240223,4,5,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,差し,雨,13,3.0,3.0,2-1-3
20240223,4,6,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,まくり,雨,13,4.0,3.0,2-6-4
20240223,4,7,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,まくり,雨,13,4.0,3.0,3-5-2
20240223,4,8,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,まくり差し,雨,13,3.0,3.0,6-4-2
20240223,4,9,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,差し,雨,13,2.0,3.0,2-1-5
20240223,4,10,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,まくり,雨,13,4.0,3.0,4-5-1
20240223,4,11,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,逃げ,雨,15,2.0,3.0,1-5-2
20240223,4,12,創刊55周年記念夕刊フジ杯〜A1級vs東京支部〜,逃げ,雨,13,3.0,3.0,1-3-4
20240223,9,1,三交マキシーカップ,差し,雨,14,4.0,2.0,5-4-6
20240223,9,2,三交マキシーカップ,逃げ,雨,14,3.0,2.0,1-3-6
20240223,9,3,三交マキシーカップ,差し,雨,14,2.0,1.0,2-1-3
20240223,9,4,三交マキシーカップ,まくり差し,雨,14,1.0,1.0,3-5-1
20240223,9,5,三交マキシーカップ,まくり,雨,14,2.0,1.0,2-3-4
20240223,9,6,三交マキシーカップ,まくり,雨,14,3.0,2.0,4-6-5
20240223,9,7,三交マキシーカップ,逃げ,雨,14,4.0,2.0,1-4-2
20240223,9,8,三交マキシーカップ,逃げ,曇り,14,4.0,2.0,2-3-6
20240223,9,9,三交マキシーカップ,まくり差し,曇り,14,4.0,2.0,3-4-1
20240223,9,10,三交マキシーカップ,逃げ,曇り,14,4.0,2.0,1-2-3
20240223,9,11,三交マキシーカップ,差し,曇り,14,4.0,2.0,2-1-4
