hd,jcd,rno,label_3t,win_lane
20240207,1,1,1-3-5,1
20240207,1,2,1-6-4,1
20240207,1,3,4-3-2,4
20240207,1,4,4-1-3,4
20240207,1,5,1-2-6,1
20240207,1,6,3-1-4,3
20240207,1,7,1-2-3,1
20240207,1,8,1-4-5,1
20240207,1,9,6-2-1,6
20240207,1,10,3-4-1,3
20240207,1,11,1-4-5,1
20240207,1,12,4-3-5,4
20240207,3,1,1-3-6,1
20240207,3,2,1-4-2,1
20240207,3,3,1-3-6,1
20240207,3,4,4-1-2,4
20240207,3,5,2-1-3,2
20240207,3,6,1-2-3,1
20240207,3,7,4-1-6,4
20240207,3,8,1-6-2,1
20240207,3,9,1-4-3,1
20240207,3,10,2-3-4,2
20240207,3,11,1-2-4,1
20240207,3,12,1-4-3,1
20240207,4,1,1-4-2,1
20240207,4,2,1-2-6,1
20240207,4,3,1-3-6,1
20240207,4,4,3-6-2,3
20240207,4,5,1-6-2,1
20240207,4,6,1-2-4,1
20240207,4,7,2-4-1,2
20240207,4,8,1-2-3,1
20240207,4,9,1-2-4,1
20240207,4,10,1-3-4,1
20240207,4,11,1-5-2,1
20240207,4,12,1-5-3,1
20240207,6,1,2-1-6,2
20240207,6,2,1-2-4,1
20240207,6,3,3-5-2,3
20240207,6,4,3-1-2,3
20240207,6,5,1-4-5,1
20240207,6,6,1-4-3,1
20240207,6,7,1-2-4,1
20240207,6,8,1-3-2,1
20240207,6,9,1-3-2,1
20240207,6,10,3-4-1,3
20240207,6,11,1-4-3,1
20240207,6,12,5-6-1,5
20240207,7,1,1-3-6,1
20240207,7,2,2-4-5,2
20240207,7,3,1-3-4,1
20240207,7,4,1-5-3,1
20240207,7,5,1-6-2,1
20240207,7,6,1-3-6,1
20240207,7,7,2-3-4,2
20240207,7,8,3-2-5,3
20240207,7,9,1-4-5,1
20240207,7,10,2-5-1,2
20240207,7,11,1-2-3,1
20240207,7,12,1-2-3,1
20240207,9,1,1-2-3,1
20240207,9,2,3-1-2,3
20240207,9,3,1-2-6,1
20240207,9,4,3-1-2,3
20240207,9,5,3-1-4,3
20240207,9,6,1-3-5,1
20240207,9,7,3-1-6,3
20240207,9,8,1-4-5,1
20240207,9,9,1-3-5,1
20240207,9,10,1-2-3,1
20240207,9,11,1-2-4,1
20240207,9,12,1-2-4,1
20240207,11,1,1-5-3,1
20240207,11,2,1-6-3,1
20240207,11,3,1-2-3,1
20240207,11,4,1-4-3,1
20240207,11,5,1-5-2,1
20240207,11,6,4-1-3,4
20240207,11,7,4-1-6,4
20240207,11,8,4-2-3,4
20240207,11,9,4-1-5,4
20240207,11,10,1-3-4,1
20240207,11,11,2-1-4,2
20240207,11,12,1-3-2,1
20240207,12,1,3-1-5,3
20240207,12,2,1-3-2,1
20240207,12,3,5-2-6,5
20240207,12,4,2-1-3,2
20240207,12,5,1-3-2,1
20240207,12,6,1-2-4,1
20240207,12,7,6-2-3,6
20240207,12,8,1-5-2,1
20240207,12,9,4-1-5,4
20240207,12,10,1-3-2,1
20240207,12,11,1-4-2,1
20240207,12,12,1-4-2,1
20240207,14,1,2-5-1,2
20240207,14,2,1-5-6,1
20240207,14,3,1-2-3,1
20240207,14,4,3-1-5,3
20240207,14,5,1-3-6,1
20240207,14,6,4-1-6,4
20240207,14,7,4-1-2,4
20240207,14,8,5-3-1,5
20240207,14,9,3-6-2,3
20240207,14,10,4-1-5,4
20240207,14,11,2-3-6,2
20240207,14,12,1-3-5,1
20240207,16,1,1-4-2,1
20240207,16,2,1-4-3,1
20240207,16,3,3-1-4,3
20240207,16,4,3-2-4,3
20240207,16,5,3-4-5,3
20240207,16,6,1-3-6,1
20240207,16,7,1-2-6,1
20240207,16,8,1-2-3,1
20240207,16,9,2-1-4,2
20240207,16,10,1-5-4,1
20240207,16,11,1-2-4,1
20240207,16,12,1-2-4,1
20240207,18,1,1-2-5,1
20240207,18,2,1-4-3,1
20240207,18,3,1-4-2,1
20240207,18,4,6-1-4,6
20240207,18,5,2-1-4,2
20240207,18,6,1-3-2,1
20240207,18,7,1-6-3,1
20240207,18,8,1-2-6,1
20240207,18,9,1-5-4,1
20240207,18,10,1-2-5,1
20240207,18,11,1-3-4,1
20240207,18,12,1-4-2,1
20240207,21,1,1-3-4,1
20240207,21,2,4-5-6,4
20240207,21,3,1-4-6,1
20240207,21,4,1-5-3,1
20240207,21,5,5-2-1,5
20240207,21,6,1-3-4,1
20240207,21,7,6-2-5,6
20240207,21,8,1-2-5,1
20240207,21,9,1-2-6,1
20240207,21,10,4-1-5,4
20240207,21,11,3-4-5,3
20240207,21,12,5-1-2,5
20240207,23,1,1-4-2,1
20240207,23,2,1-2-4,1
20240207,23,3,1-3-2,1
20240207,23,4,1-2-3,1
20240207,23,5,3-1-2,3
20240207,23,6,1-2-3,1
20240207,23,7,1-5-2,1
20240207,23,8,5-1-3,5
20240207,23,9,1-3-2,1
20240207,23,10,2-1-6,2
20240207,23,11,1-5-3,1
20240207,23,12,1-2-5,1
