hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240204,02,10,1,4076,0.18,0.14,0.2,4,9.673
20240204,02,10,2,3992,0.17,0.19,0.16,5,17.927999999999997
20240204,02,10,3,4983,0.19,0.02,0.16,2,16.653
20240204,02,10,4,4700,0.2,0.01,0.18,1,14.26
20240204,02,10,5,4898,0.21,0.22,0.18,6,429496741.497
20240204,02,10,6,3381,0.16,0.06,0.13,3,16.642999999999997
20240204,02,11,1,4532,0.13,0.0001,0.13,1,10.513
20240204,02,11,2,4109,0.26,0.06,0.12,4,15.532
20240204,02,11,3,4809,0.16,0.14,0.15,5,14.867999999999999
20240204,02,11,4,3327,0.21,0.0002,0.16,2,16.962
20240204,02,11,5,4973,0.25,0.01,0.18,3,12.598999999999998
20240204,02,11,6,4324,0.14,0.01,0.16,3,17.906
20240204,02,12,1,4505,0.18,,0.14,1,15.669999999999998
20240204,02,12,2,4150,0.34,,0.13,1,13.609
20240204,02,12,3,3445,0.13,,0.18,1,11.934999999999999
20240204,02,12,4,4826,0.1,,0.15,1,10.944999999999999
20240204,02,12,5,4640,0.11,,0.14,1,10.770999999999999
20240204,02,12,6,4488,0.12,,0.2,1,14.596000000000002
20240204,02,1,1,5225,0.07,0.21,0.2,6,429496740.54
20240204,02,1,2,4251,0.14,0.17,0.19,5,12.822
20240204,02,1,3,4693,0.16,0.08,0.17,3,11.872999999999998
20240204,02,1,4,5266,0.07,0.11,0.0,4,10.267000000000001
20240204,02,1,5,3546,0.09,0.04,0.18,2,16.494
20240204,02,1,6,3305,0.1,0.02,0.16,1,14.986
20240204,02,2,1,4674,0.15,0.0002,0.14,1,12.822999999999999
20240204,02,2,2,4973,0.17,0.0004,0.17,2,12.699
20240204,02,2,3,3748,0.15,0.01,0.15,5,13.235999999999999
20240204,02,2,4,5206,0.13,0.0007000000000000001,0.13,3,10.246999999999998
20240204,02,2,5,5120,0.2,0.02,0.16,6,429496742.847
20240204,02,2,6,5300,0.18,0.0013,0.2,4,11.679999999999998
20240204,02,3,1,4898,0.2,0.0001,0.14,1,12.397
20240204,02,3,2,4917,0.22,0.13,0.19,5,12.008999999999999
20240204,02,3,3,3327,0.23,0.11,0.16,4,16.762
20240204,02,3,4,5181,0.39,0.09,0.17,3,11.938999999999998
20240204,02,3,5,4179,0.25,0.01,0.16,2,13.100999999999999
20240204,02,3,6,4076,0.24,0.0001,0.2,1,9.973
20240204,02,4,1,4635,0.21,0.13,0.1,3,11.431999999999999
20240204,02,4,2,3434,0.16,0.05,0.16,1,15.834999999999999
20240204,02,4,3,4700,0.14,0.14,0.17,4,13.959999999999999
20240204,02,4,4,3882,0.12,0.21,0.17,5,10.767
20240204,02,4,5,4109,0.11,0.06,0.14,2,15.732000000000001
20240204,02,4,6,4865,0.17,0.05,0.18,1,12.322000000000001
20240204,02,5,1,3436,0.07,0.06,0.12,1,18.115
20240204,02,5,2,4054,0.12,0.19,0.14,5,11.076
20240204,02,5,3,4846,0.18,0.28,0.16,6,429496744.572
20240204,02,5,4,4809,0.11,0.07,0.14,2,15.168
20240204,02,5,5,3992,0.14,0.09,0.13,3,18.127999999999997
20240204,02,5,6,3722,0.2,0.16,0.19,4,9.630999999999998
20240204,02,6,1,3381,0.19,0.01,0.14,1,16.842999999999996
20240204,02,6,2,4674,0.27,0.16,0.19,3,12.622999999999998
20240204,02,6,3,4251,0.27,0.21,0.19,6,429496742.322
20240204,02,6,4,4983,0.24,0.03,0.17,2,16.653
20240204,02,6,5,5266,0.28,0.17,0.16,4,10.267000000000001
20240204,02,6,6,4532,0.29,0.18,0.15,5,10.113
20240204,02,7,1,4324,0.06,0.07,0.13,1,18.105999999999998
20240204,02,7,2,3748,0.13,0.17,0.17,3,13.435999999999998
20240204,02,7,3,5225,0.05,0.11,0.17,2,11.340000000000002
20240204,02,7,4,4917,0.16,0.19,0.18,4,12.108999999999998
20240204,02,7,5,5300,0.1,0.19,0.16,4,11.679999999999998
20240204,02,7,6,5181,0.17,0.19,0.17,4,11.838999999999999
20240204,02,8,1,3664,0.06,0.0002,0.14,1,10.537
20240204,02,8,2,5120,0.08,0.01,0.14,3,13.546999999999997
20240204,02,8,3,4635,0.09,0.0007000000000000001,0.11,2,11.532
20240204,02,8,4,4693,0.19,0.13,0.17,5,11.672999999999998
20240204,02,8,5,3434,0.14,0.25,0.18,6,429496744.935
20240204,02,8,6,5206,0.1,0.1,0.14,4,10.146999999999998
20240204,02,9,1,3546,0.2,0.08,0.15,5,16.194
20240204,02,9,2,4179,0.19,0.0001,0.15,1,13.200999999999999
20240204,02,9,3,3436,0.18,0.0004,0.13,2,18.015
20240204,02,9,4,4865,0.27,0.07,0.17,4,12.022
20240204,02,9,5,3882,0.23,0.0006,0.2,3,10.966999999999999
20240204,02,9,6,4846,0.22,0.0004,0.19,2,15.372
20240204,03,10,1,4420,0.05,0.16,0.14,3,17.666
20240204,03,10,2,3906,0.13,0.11,0.16,2,14.13
20240204,03,10,3,5029,0.09,0.06,0.13,1,16.348
20240204,03,10,4,4598,0.21,0.11,0.18,2,15.939
20240204,03,10,5,4093,0.34,0.23,0.21,4,13.966
20240204,03,10,6,4752,0.33,0.16,0.16,3,11.596999999999998
20240204,03,11,1,3686,0.09,0.02,0.12,1,14.296000000000001
20240204,03,11,2,5212,0.37,0.17,0.18,4,10.783
20240204,03,11,3,4438,0.16,0.12,0.13,3,15.535999999999998
20240204,03,11,4,5023,0.23,0.11,0.14,2,15.054
20240204,03,11,5,4568,0.32,0.19,0.15,5,14.952
20240204,03,11,6,3907,0.33,0.21,0.17,6,429496741.134
20240204,03,12,1,4028,0.13,0.06,0.12,1,18.127
