hd,jcd,rno,win_lane,win_racer_id,decision
20240324,03,10,1,4581,逃げ
20240324,03,11,6,4509,抜き
20240324,03,12,1,4543,逃げ
20240324,03,1,1,4995,逃げ
20240324,03,2,5,5018,まくり
20240324,03,3,5,4652,まくり差し
20240324,03,4,1,5221,逃げ
20240324,03,5,3,4133,まくり
20240324,03,6,5,4679,まくり
20240324,03,7,2,4601,まくり
20240324,03,8,1,5018,抜き
20240324,03,9,2,4769,差し
20240324,04,10,4,5023,まくり
20240324,04,11,1,5217,逃げ
20240324,04,12,2,5166,恵まれ
20240324,04,1,1,5197,逃げ
20240324,04,2,4,5111,差し
20240324,04,3,3,5228,まくり
20240324,04,4,5,5039,差し
20240324,04,5,1,5016,逃げ
20240324,04,6,1,5023,逃げ
20240324,04,7,2,4847,まくり
20240324,04,8,1,4985,逃げ
20240324,04,9,3,5016,まくり差し
20240324,05,10,1,4118,逃げ
20240324,05,11,1,3940,逃げ
20240324,05,12,1,4759,逃げ
20240324,05,1,6,4118,まくり
20240324,05,2,4,4216,まくり
20240324,05,3,1,4779,逃げ
20240324,05,4,1,4918,逃げ
20240324,05,5,6,4565,差し
20240324,05,6,1,3988,逃げ
20240324,05,7,1,4495,逃げ
20240324,05,8,1,4420,逃げ
20240324,05,9,1,4565,逃げ
20240324,06,10,2,3876,まくり
20240324,06,11,2,4496,抜き
20240324,06,12,1,3743,逃げ
20240324,06,1,1,4197,逃げ
20240324,06,2,6,3876,まくり差し
20240324,06,3,3,4140,まくり差し
20240324,06,4,5,4496,まくり
20240324,06,5,1,4523,逃げ
20240324,06,6,1,3558,逃げ
20240324,06,7,1,3576,逃げ
20240324,06,8,3,4840,差し
20240324,06,9,1,5002,逃げ
20240324,10,10,1,4571,抜き
20240324,10,11,1,4415,逃げ
20240324,10,12,2,3833,まくり
20240324,10,1,1,4036,逃げ
20240324,10,2,1,3489,逃げ
20240324,10,3,1,4296,逃げ
20240324,10,4,1,3562,逃げ
20240324,10,5,1,3842,逃げ
20240324,10,6,3,3822,まくり
20240324,10,7,1,4520,逃げ
20240324,10,8,1,3075,逃げ
20240324,10,9,2,4665,差し
20240324,11,10,6,5068,まくり差し
20240324,11,11,1,3606,逃げ
20240324,11,12,2,3251,差し
20240324,11,1,1,3582,逃げ
20240324,11,2,2,4960,まくり
20240324,11,3,4,4288,まくり
20240324,11,4,3,4352,まくり差し
20240324,11,5,3,4270,まくり差し
20240324,11,6,1,4575,逃げ
20240324,11,7,3,4375,まくり
20240324,11,8,3,4754,まくり差し
20240324,11,9,2,3654,差し
20240324,12,10,1,3783,逃げ
20240324,12,11,3,4344,まくり
20240324,12,12,1,4168,逃げ
20240324,12,1,1,4095,逃げ
20240324,12,2,1,4907,逃げ
20240324,12,3,1,3874,逃げ
20240324,12,4,1,5042,逃げ
20240324,12,5,4,4798,まくり
20240324,12,6,3,4686,差し
20240324,12,7,1,3556,逃げ
20240324,12,8,1,4719,逃げ
20240324,12,9,1,3942,逃げ
20240324,15,10,1,3994,逃げ
20240324,15,11,5,5056,まくり差し
20240324,15,12,1,4208,逃げ
20240324,15,1,1,5241,逃げ
20240324,15,2,1,3993,逃げ
20240324,15,3,1,4399,逃げ
20240324,15,4,1,3579,逃げ
20240324,15,5,5,4853,まくり差し
20240324,15,6,1,5056,逃げ
20240324,15,7,1,3845,逃げ
20240324,15,8,1,4387,逃げ
20240324,15,9,1,4464,逃げ
20240324,19,10,1,4155,逃げ
20240324,19,11,2,4888,逃げ
20240324,19,12,3,4794,まくり差し
20240324,19,1,1,4041,逃げ
20240324,19,2,5,5101,まくり差し
20240324,19,3,2,4171,差し
20240324,19,4,2,3961,まくり
20240324,19,5,1,3574,逃げ
20240324,19,6,4,4948,抜き
20240324,19,7,1,4526,逃げ
20240324,19,8,1,4794,逃げ
20240324,19,9,3,5043,まくり差し
20240324,20,10,,,
20240324,20,11,,,
20240324,20,12,,,
20240324,20,1,,,
20240324,20,2,,,
20240324,20,3,,,
20240324,20,4,,,
20240324,20,5,,,
20240324,20,6,,,
20240324,20,7,,,
20240324,20,8,,,
20240324,20,9,,,
20240324,21,10,4,4579,まくり差し
20240324,21,11,1,4505,逃げ
20240324,21,12,6,3532,抜き
20240324,21,1,5,3662,まくり
20240324,21,2,1,4706,逃げ
20240324,21,3,1,3995,逃げ
20240324,21,4,1,4786,逃げ
20240324,21,5,5,4693,恵まれ
20240324,21,6,1,4474,逃げ
20240324,21,7,1,3662,逃げ
20240324,21,8,2,4786,抜き
20240324,21,9,2,4973,差し
