hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240114,02,10,1-2-3,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,2,B1,4.46,50.44,0.0001,5.0,1.0,3,B1,32.29,0.12,6.0,6.0,0.0199,94.47999999999999,0,0,3.0,2.0,0,0
20240114,02,10,1-2-4,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,2,B1,4.46,50.44,0.0001,5.0,1.0,4,A1,24.14,0.06,2.0,4.0,0.0199,94.47999999999999,0,0,3.0,2.0,0,0
20240114,02,10,1-2-5,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,2,B1,4.46,50.44,0.0001,5.0,1.0,5,A2,21.3,0.0008,1.0,2.0,0.0199,94.47999999999999,0,0,3.0,2.0,0,0
20240114,02,10,1-2-6,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,2,B1,4.46,50.44,0.0001,5.0,1.0,6,B1,47.86,0.07,4.0,5.0,0.0199,94.47999999999999,0,0,3.0,2.0,0,0
20240114,02,10,1-3-2,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,3,B1,4.66,32.29,0.12,6.0,6.0,2,B1,50.44,0.0001,5.0,1.0,-0.09999999999999999,76.33,0,0,3.0,2.0,0,0
20240114,02,10,1-3-4,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,3,B1,4.66,32.29,0.12,6.0,6.0,4,A1,24.14,0.06,2.0,4.0,-0.09999999999999999,76.33,0,0,3.0,2.0,0,0
20240114,02,10,1-3-5,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,3,B1,4.66,32.29,0.12,6.0,6.0,5,A2,21.3,0.0008,1.0,2.0,-0.09999999999999999,76.33,0,0,3.0,2.0,0,0
20240114,02,10,1-3-6,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,3,B1,4.66,32.29,0.12,6.0,6.0,6,B1,47.86,0.07,4.0,5.0,-0.09999999999999999,76.33,0,0,3.0,2.0,0,0
20240114,02,10,1-4-2,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,4,A1,6.72,24.14,0.06,2.0,4.0,2,B1,50.44,0.0001,5.0,1.0,-0.039999999999999994,68.18,0,0,3.0,2.0,0,0
20240114,02,10,1-4-3,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,4,A1,6.72,24.14,0.06,2.0,4.0,3,B1,32.29,0.12,6.0,6.0,-0.039999999999999994,68.18,0,0,3.0,2.0,0,0
20240114,02,10,1-4-5,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,4,A1,6.72,24.14,0.06,2.0,4.0,5,A2,21.3,0.0008,1.0,2.0,-0.039999999999999994,68.18,0,0,3.0,2.0,0,0
20240114,02,10,1-4-6,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,4,A1,6.72,24.14,0.06,2.0,4.0,6,B1,47.86,0.07,4.0,5.0,-0.039999999999999994,68.18,0,0,3.0,2.0,0,0
20240114,02,10,1-5-2,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,5,A2,6.37,21.3,0.0008,1.0,2.0,2,B1,50.44,0.0001,5.0,1.0,0.019200000000000002,65.34,0,0,3.0,2.0,0,0
20240114,02,10,1-5-3,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,5,A2,6.37,21.3,0.0008,1.0,2.0,3,B1,32.29,0.12,6.0,6.0,0.019200000000000002,65.34,0,0,3.0,2.0,0,0
20240114,02,10,1-5-4,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,5,A2,6.37,21.3,0.0008,1.0,2.0,4,A1,24.14,0.06,2.0,4.0,0.019200000000000002,65.34,0,0,3.0,2.0,0,0
20240114,02,10,1-5-6,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,5,A2,6.37,21.3,0.0008,1.0,2.0,6,B1,47.86,0.07,4.0,5.0,0.019200000000000002,65.34,0,0,3.0,2.0,0,0
20240114,02,10,1-6-2,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,6,B1,4.26,47.86,0.07,4.0,5.0,2,B1,50.44,0.0001,5.0,1.0,-0.05,91.9,0,0,3.0,2.0,0,0
20240114,02,10,1-6-3,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,6,B1,4.26,47.86,0.07,4.0,5.0,3,B1,32.29,0.12,6.0,6.0,-0.05,91.9,0,0,3.0,2.0,0,0
20240114,02,10,1-6-4,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,6,B1,4.26,47.86,0.07,4.0,5.0,4,A1,24.14,0.06,2.0,4.0,-0.05,91.9,0,0,3.0,2.0,0,0
20240114,02,10,1-6-5,0,1,A2,5.67,44.04,0.02,3.0,3.0,70.1,6,B1,4.26,47.86,0.07,4.0,5.0,5,A2,21.3,0.0008,1.0,2.0,-0.05,91.9,0,0,3.0,2.0,0,0
20240114,02,10,2-1-3,0,2,B1,4.46,50.44,0.0001,5.0,1.0,13.3,1,A2,5.67,44.04,0.02,3.0,3.0,3,B1,32.29,0.12,6.0,6.0,-0.0199,94.47999999999999,0,1,3.0,2.0,0,0
20240114,02,10,2-1-4,0,2,B1,4.46,50.44,0.0001,5.0,1.0,13.3,1,A2,5.67,44.04,0.02,3.0,3.0,4,A1,24.14,0.06,2.0,4.0,-0.0199,94.47999999999999,0,1,3.0,2.0,0,0
20240114,02,10,2-1-5,0,2,B1,4.46,50.44,0.0001,5.0,1.0,13.3,1,A2,5.67,44.04,0.02,3.0,3.0,5,A2,21.3,0.0008,1.0,2.0,-0.0199,94.47999999999999,0,1,3.0,2.0,0,0
20240114,02,10,2-1-6,0,2,B1,4.46,50.44,0.0001,5.0,1.0,13.3,1,A2,5.67,44.04,0.02,3.0,3.0,6,B1,47.86,0.07,4.0,5.0,-0.0199,94.47999999999999,0,1,3.0,2.0,0,0
20240114,02,10,2-3-1,0,2,B1,4.46,50.44,0.0001,5.0,1.0,13.3,3,B1,4.66,32.29,0.12,6.0,6.0,1,A2,44.04,0.02,3.0,3.0,-0.11989999999999999,82.72999999999999,0,0,3.0,2.0,0,0
