hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240312,4,10,1,3381,,0,0,0,0,0.12,0,,2,2,0.14,50.0,84.3
20240312,4,10,2,3202,,0,0,0,0,0.11,0,,1,1,0.15,2.9,47.0
20240312,4,10,3,4688,,0,0,0,0,0.17,0,,4,4,0.14,16.2,56.7
20240312,4,10,4,4731,,0,0,0,0,0.17,0,,4,4,0.14,12.8,58.9
20240312,4,10,5,4234,,0,0,0,0,0.12,0,,2,2,0.21,3.5,28.5
20240312,4,10,6,3702,,0,0,0,0,0.13,0,,3,3,0.2,0.0,30.4
20240312,4,11,1,4306,,0,0,0,0,,1,0.01,5,1,0.18,51.2,87.1
20240312,4,11,2,3939,,0,0,0,0,0.04,0,,2,3,0.17,0.0,65.3
20240312,4,11,3,4287,,0,0,0,0,0.25,0,,4,5,0.15,20.4,52.2
20240312,4,11,4,3072,,0,0,0,0,0.001,0,,1,2,0.13,0.0,20.0
20240312,4,11,5,4079,,0,0,0,0,0.07,0,,3,4,0.15,10.0,47.5
20240312,4,11,6,4201,,0,0,0,0,,1,0.01,5,1,0.15,7.1,32.1
20240312,4,12,1,3473,,0,0,0,0,0.14,0,,4,4,0.14,41.2,74.2
20240312,4,12,2,4883,,0,0,0,0,0.09,0,,2,2,0.14,9.3,67.4
20240312,4,12,3,5133,,0,0,0,0,0.08,0,,1,1,0.17,7.5,42.5
20240312,4,12,4,4650,,0,0,0,0,0.11,0,,3,3,0.14,16.6,66.6
20240312,4,12,5,4977,,0,0,0,0,0.08,0,,1,1,0.18,5.1,43.5
20240312,4,12,6,3796,,0,0,0,0,0.16,0,,5,5,0.18,7.3,24.3
20240312,4,1,1,3536,,0,0,0,0,0.07,0,,2,2,0.19,33.3,63.3
20240312,4,1,2,4943,,0,0,0,0,0.14,0,,4,4,0.15,10.0,46.6
20240312,4,1,3,3381,,0,0,0,0,0.03,0,,1,1,0.14,7.5,45.0
20240312,4,1,4,5332,,0,0,0,0,0.2,0,,6,6,0.0,0.0,0.0
20240312,4,1,5,4759,,0,0,0,0,0.1,0,,3,3,0.17,9.3,53.4
20240312,4,1,6,4023,,0,0,0,0,0.18,0,,5,5,0.18,0.0,15.6
20240312,4,2,1,3516,,0,0,0,0,0.03,0,,1,1,0.22,0.0,53.3
20240312,4,2,2,3075,,0,0,0,0,0.07,0,,3,3,0.15,9.3,56.2
20240312,4,2,3,3796,,0,0,0,0,0.06,0,,2,2,0.19,13.5,59.4
20240312,4,2,4,4708,,0,0,0,0,0.13,0,,4,4,0.17,0.0,38.7
20240312,4,2,5,3742,,0,0,0,0,0.14,0,,5,5,0.18,0.0,30.7
20240312,4,2,6,3576,,0,0,0,0,0.17,0,,6,6,0.19,0.0,50.0
20240312,4,3,1,3535,,0,0,0,0,0.22,0,,4,5,0.15,66.6,85.7
20240312,4,3,2,3072,,0,0,0,0,,1,0.08,5,1,0.15,8.5,40.6
20240312,4,3,3,4786,,0,0,0,0,0.0011,0,,1,2,0.15,28.2,82.0
20240312,4,3,4,5300,,0,0,0,0,0.04,0,,3,4,0.23,0.0,0.0
20240312,4,3,5,3385,,0,0,0,0,0.01,0,,2,3,0.18,7.6,34.6
20240312,4,3,6,4234,,0,0,0,0,0.04,0,,3,4,0.25,0.0,12.5
20240312,4,4,1,3797,,0,0,0,0,,,,1,1,0.17,17.1,74.2
20240312,4,4,2,5133,,0,0,0,0,,,,1,1,0.17,15.7,47.3
20240312,4,4,3,4000,,0,0,0,0,,,,1,1,0.18,17.7,62.2
20240312,4,4,4,5319,,0,0,0,0,,,,1,1,0.0,0.0,0.0
20240312,4,4,5,4306,,0,0,0,0,,,,1,1,0.17,7.8,39.4
20240312,4,4,6,4688,,0,0,0,0,,,,1,1,0.17,2.8,34.2
20240312,4,5,1,4287,,0,0,0,0,,1,0.04,5,2,0.12,82.4,95.9
20240312,4,5,2,4954,,0,0,0,0,0.13,0,,3,5,0.15,13.7,58.6
20240312,4,5,3,4977,,0,0,0,0,0.0012,0,,1,3,0.17,7.1,59.5
20240312,4,5,4,4898,,0,0,0,0,,1,0.03,5,1,0.13,23.0,53.8
20240312,4,5,5,4945,,0,0,0,0,0.01,0,,2,4,0.16,10.3,48.2
20240312,4,5,6,5332,,0,0,0,0,0.14,0,,4,6,0.18,0.0,11.7
20240312,4,6,1,3273,,0,0,0,0,,1,0.07,2,3,0.21,41.6,58.3
20240312,4,6,2,4759,,0,0,0,0,,1,0.07,2,3,0.17,12.2,63.4
20240312,4,6,3,3202,,0,0,0,0,,1,0.05,2,2,0.17,5.4,43.2
20240312,4,6,4,4201,,0,0,0,0,,1,0.05,2,2,0.13,13.3,26.6
20240312,4,6,5,4650,,0,0,0,0,0.08,0,,1,4,0.16,1.9,46.1
20240312,4,6,6,4411,,0,0,0,0,,1,0.04,2,1,0.17,2.5,27.5
20240312,4,7,1,4648,,0,0,0,0,,,,1,1,0.12,70.3,88.8
20240312,4,7,2,4079,,0,0,0,0,,,,1,1,0.16,18.6,69.7
20240312,4,7,3,4883,,0,0,0,0,,,,1,1,0.13,17.9,66.6
20240312,4,7,4,3576,,0,0,0,0,,,,1,1,0.16,19.6,60.7
20240312,4,7,5,3536,,0,0,0,0,,,,1,1,0.19,0.0,23.0
20240312,4,7,6,5300,,0,0,0,0,,,,1,1,0.2,0.0,3.6
20240312,4,8,1,3385,,0,0,0,0,0.01,0,,1,1,0.14,54.5,78.7
20240312,4,8,2,3797,,0,0,0,0,0.08,0,,2,2,0.2,4.5,31.8
20240312,4,8,3,3742,,0,0,0,0,0.11,0,,3,3,0.18,5.2,60.5
20240312,4,8,4,3473,,0,0,0,0,0.19,0,,5,5,0.19,0.0,71.4
20240312,4,8,5,4943,,0,0,0,0,0.14,0,,4,4,0.16,0.0,30.0
20240312,4,8,6,3857,,0,0,0,0,0.24,0,,6,6,0.2,4.2,43.3
20240312,4,9,1,4000,,0,0,0,0,0.08,0,,4,4,0.14,76.2,91.5
20240312,4,9,2,4023,,0,0,0,0,0.33,0,,6,6,0.18,5.2,42.1
20240312,4,9,3,4898,,0,0,0,0,0.2,0,,5,5,0.14,0.0,45.4
20240312,4,9,4,3516,,0,0,0,0,0.07,0,,3,3,0.19,9.0,27.2
20240312,4,9,5,3251,,0,0,0,0,0.05,0,,2,2,0.19,4.1,43.7
20240312,4,9,6,4786,,0,0,0,0,0.01,0,,1,1,0.14,6.6,46.6
20240312,6,10,1,5217,,0,0,0,0,,,,1,1,0.13,48.0,84.0
20240312,6,10,2,5081,,0,0,0,0,,,,1,1,0.19,20.4,72.7
20240312,6,10,3,5137,,0,0,0,0,,,,1,1,0.14,2.7,43.2
20240312,6,10,4,5063,,0,0,0,0,,,,1,1,0.16,10.0,40.0
20240312,6,10,5,5294,,0,0,0,0,,,,1,1,0.2,0.0,9.0
20240312,6,10,6,5122,,0,0,0,0,,,,1,1,0.19,0.0,11.4
20240312,6,11,1,5075,,0,0,0,0,,,,1,1,0.17,60.4,81.2
20240312,6,11,2,5135,,0,0,0,0,,,,1,1,0.16,23.0,42.3
20240312,6,11,3,5216,,0,0,0,0,,,,1,1,0.17,6.0,33.3
20240312,6,11,4,5032,,0,0,0,0,,,,1,1,0.15,8.3,41.6
20240312,6,11,5,5109,,0,0,0,0,,,,1,1,0.18,0.0,30.3
20240312,6,11,6,5166,,0,0,0,0,,,,1,1,0.18,11.1,14.8
20240312,6,12,1,4959,,0,0,0,0,,,,1,1,0.18,73.4,93.8
20240312,6,12,2,4980,,0,0,0,0,,,,1,1,0.14,24.3,63.4
20240312,6,12,3,4989,,0,0,0,0,,,,1,1,0.12,23.0,58.9
20240312,6,12,4,5037,,0,0,0,0,,,,1,1,0.14,15.7,57.8
20240312,6,12,5,5112,,0,0,0,0,,,,1,1,0.15,9.7,51.2
20240312,6,12,6,5089,,0,0,0,0,,,,1,1,0.17,0.0,29.6
20240312,6,1,1,5269,,0,0,0,0,0.03,0,,1,3,0.17,50.0,75.0
20240312,6,1,2,5256,,0,0,0,0,0.19,0,,3,5,0.2,15.7,42.1
20240312,6,1,3,5178,,0,0,0,0,,1,0.08,5,2,0.19,0.0,26.9
20240312,6,1,4,5294,,0,0,0,0,,1,0.01,5,1,0.18,0.0,0.0
20240312,6,1,5,5067,,0,0,0,0,0.17,0,,2,4,0.18,6.2,28.1
20240312,6,1,6,5209,,0,0,0,0,0.29,0,,4,6,0.15,0.0,6.6
20240312,6,2,1,5063,,0,0,0,0,0.12,0,,3,3,0.2,6.2,43.7
20240312,6,2,2,5109,,0,0,0,0,0.04,0,,1,1,0.17,9.6,51.6
20240312,6,2,3,4934,,0,0,0,0,0.05,0,,2,2,0.16,22.7,61.3
20240312,6,2,4,5262,,0,0,0,0,0.22,0,,5,5,0.16,5.8,17.6
20240312,6,2,5,5076,,0,0,0,0,0.19,0,,4,4,0.18,0.0,30.3
20240312,6,2,6,5158,,0,0,0,0,0.37,0,,6,6,0.17,0.0,11.7
20240312,6,3,1,5181,,0,0,0,0,,1,0.02,4,1,0.17,18.1,40.9
20240312,6,3,2,5112,,0,0,0,0,,1,0.04,4,2,0.16,27.2,68.1
20240312,6,3,3,5083,,0,0,0,0,,,,4,6,0.16,2.8,25.7
20240312,6,3,4,5276,,0,0,0,0,0.13,0,,1,3,0.13,0.0,0.0
20240312,6,3,5,5301,,0,0,0,0,0.29,0,,3,5,0.21,0.0,25.0
20240312,6,3,6,5137,,0,0,0,0,0.28,0,,2,4,0.17,0.0,3.4
20240312,6,4,1,5037,,0,0,0,0,0.3,0,,2,2,0.15,61.5,87.1
20240312,6,4,2,5139,,0,0,0,0,0.28,0,,1,1,0.16,17.8,53.5
20240312,6,4,3,5122,,0,0,0,0,0.47,0,,3,3,0.13,4.7,47.6
20240312,6,4,4,5293,,0,0,0,0,0.85,0,,5,5,0.17,0.0,20.0
20240312,6,4,5,5071,,0,0,0,0,0.55,0,,4,4,0.13,7.3,34.1
20240312,6,4,6,5229,,0,0,0,0,0.3,0,,2,2,0.18,0.0,9.8
20240312,6,5,1,5147,,0,0,0,0,0.16,0,,2,3,0.18,36.0,64.0
20240312,6,5,2,5089,,0,0,0,0,0.33,0,,4,5,0.13,24.4,84.4
20240312,6,5,3,5100,,0,0,0,0,0.14,0,,1,2,0.17,0.0,17.6
20240312,6,5,4,5217,,0,0,0,0,0.14,0,,1,2,0.15,17.2,58.6
20240312,6,5,5,5135,,0,0,0,0,0.18,0,,3,4,0.17,3.4,44.8
20240312,6,5,6,5303,,0,0,0,0,,1,0.05,5,1,0.18,0.8,8.7
20240312,6,6,1,5190,,0,0,0,0,0.15,0,,2,2,0.17,10.5,47.3
20240312,6,6,2,5166,,0,0,0,0,0.45,0,,4,4,0.17,11.7,58.8
20240312,6,6,3,5209,,0,0,0,0,0.15,0,,2,2,0.19,0.0,11.7
20240312,6,6,4,5076,,0,0,0,0,0.18,0,,3,3,0.16,6.9,37.9
20240312,6,6,5,5257,,0,0,0,0,0.13,0,,1,1,0.19,2.4,14.8
20240312,6,6,6,4980,,0,0,0,0,0.13,0,,1,1,0.16,9.3,34.3
20240312,6,7,1,5262,,0,0,0,0,0.32,0,,2,2,0.18,0.0,66.6
20240312,6,7,2,5067,,0,0,0,0,0.54,0,,6,6,0.15,6.9,44.8
20240312,6,7,3,4959,,0,0,0,0,0.23,0,,1,1,0.14,23.0,66.6
20240312,6,7,4,5210,,0,0,0,0,0.44,0,,3,3,0.15,0.0,46.1
20240312,6,7,5,5075,,0,0,0,0,0.53,0,,5,5,0.16,13.1,34.2
20240312,6,7,6,5186,,0,0,0,0,0.52,0,,4,4,0.2,2.2,20.4
20240312,6,8,1,4989,,0,0,0,0,0.03,0,,2,2,0.11,73.1,82.9
20240312,6,8,2,5033,,0,0,0,0,0.02,0,,1,1,0.17,8.0,50.0
20240312,6,8,3,5071,,0,0,0,0,,,,6,6,0.14,5.1,53.8
20240312,6,8,4,4934,,0,0,0,0,0.14,0,,3,3,0.18,14.6,60.9
20240312,6,8,5,5269,,0,0,0,0,0.45,0,,5,5,0.18,0.0,44.4
20240312,6,8,6,5301,,0,0,0,0,0.22,0,,4,4,0.19,0.0,6.7
20240312,6,9,1,5111,,0,0,0,0,,,,1,1,0.14,51.7,72.4
20240312,6,9,2,5267,,0,0,0,0,,,,1,1,0.11,14.2,85.7
20240312,6,9,3,5229,,0,0,0,0,,,,1,1,0.17,4.1,29.1
20240312,6,9,4,5147,,0,0,0,0,,,,1,1,0.13,24.2,51.5
20240312,6,9,5,5276,,0,0,0,0,,,,1,1,0.18,5.2,42.1
20240312,6,9,6,5256,,0,0,0,0,,,,1,1,0.14,1.5,12.1
20240312,7,10,1,4040,,0,0,0,0,0.23,0,,3,3,0.15,73.5,88.6
20240312,7,10,2,4081,,0,0,0,0,0.23,0,,3,3,0.2,2.2,54.5
20240312,7,10,3,4086,,0,0,0,0,0.33,0,,4,4,0.14,10.4,72.9
20240312,7,10,4,5165,,0,0,0,0,0.23,0,,3,3,0.21,13.6,54.5
20240312,7,10,5,4298,,0,0,0,0,0.1,0,,1,1,0.16,5.1,48.7
20240312,7,10,6,4375,,0,0,0,0,0.18,0,,2,2,0.17,0.0,25.8
20240312,7,11,1,4575,,0,0,0,0,,1,0.08,5,1,0.15,64.2,90.4
20240312,7,11,2,4228,,0,0,0,0,0.17,0,,4,5,0.16,12.5,72.5
20240312,7,11,3,3761,,0,0,0,0,0.17,0,,4,5,0.16,8.8,55.5
20240312,7,11,4,3904,,0,0,0,0,0.14,0,,3,4,0.18,13.6,63.6
20240312,7,11,5,4207,,0,0,0,0,0.11,0,,2,3,0.12,15.0,30.0
20240312,7,11,6,4379,,0,0,0,0,0.06,0,,1,2,0.18,0.0,29.2
20240312,7,12,1,4434,,0,0,0,0,,,,1,1,0.16,61.3,95.4
20240312,7,12,2,4173,,0,0,0,0,,,,1,1,0.18,10.0,68.0
20240312,7,12,3,4884,,0,0,0,0,,,,1,1,0.13,9.4,49.0
20240312,7,12,4,4516,,0,0,0,0,,,,1,1,0.16,22.0,58.0
20240312,7,12,5,3692,,0,0,0,0,,,,1,1,0.14,0.0,25.0
20240312,7,12,6,3606,,0,0,0,0,,,,1,1,0.19,2.5,25.0
20240312,7,1,1,5127,,0,0,0,0,0.06,0,,3,3,0.18,26.0,60.8
20240312,7,1,2,4060,,0,0,0,0,0.03,0,,2,2,0.15,15.1,63.6
20240312,7,1,3,4456,,0,0,0,0,0.45,0,,5,5,0.16,34.7,78.2
20240312,7,1,4,4081,,0,0,0,0,0.06,0,,3,3,0.18,2.5,30.7
20240312,7,1,5,4182,,0,0,0,0,0.01,0,,1,1,0.17,4.3,26.0
20240312,7,1,6,4563,,0,0,0,0,0.1,0,,4,4,0.21,0.0,9.3
20240312,7,2,1,5177,,0,0,0,0,0.07,0,,3,3,0.15,32.0,60.0
20240312,7,2,2,4375,,0,0,0,0,0.08,0,,4,4,0.18,15.7,55.2
20240312,7,2,3,4423,,0,0,0,0,0.01,0,,1,1,0.16,12.8,56.4
20240312,7,2,4,4228,,0,0,0,0,0.01,0,,1,1,0.16,15.2,56.5
20240312,7,2,5,3458,,0,0,0,0,0.17,0,,5,5,0.17,0.0,12.0
20240312,7,2,6,4245,,0,0,0,0,0.03,0,,2,2,0.18,3.3,30.0
20240312,7,3,1,4207,,0,0,0,0,,1,0.05,2,3,0.11,65.8,82.9
20240312,7,3,2,4876,,0,0,0,0,,1,0.03,2,2,0.17,8.8,47.0
20240312,7,3,3,5230,,0,0,0,0,,1,0.05,2,3,0.13,16.6,33.3
20240312,7,3,4,3606,,0,0,0,0,,1,0.06,2,4,0.13,11.9,59.5
20240312,7,3,5,3839,,0,0,0,0,0.01,0,,1,5,0.17,2.2,25.0
20240312,7,3,6,4086,,0,0,0,0,,1,0.01,2,1,0.17,0.0,38.7
20240312,7,4,1,3692,,0,0,0,0,,1,0.03,5,1,0.16,45.4,60.6
20240312,7,4,2,5201,,0,0,0,0,,1,0.05,5,2,0.15,2.1,39.1
20240312,7,4,3,4040,,0,0,0,0,0.02,0,,1,3,0.15,25.5,58.1
20240312,7,4,4,5092,,0,0,0,0,0.04,0,,2,4,0.16,8.1,45.9
20240312,7,4,5,3904,,0,0,0,0,0.19,0,,4,6,0.15,6.6,51.1
20240312,7,4,6,5297,,0,0,0,0,0.16,0,,3,5,0.25,0.0,1.2
20240312,7,5,1,3761,,0,0,0,0,0.06,0,,3,3,0.14,64.2,89.2
20240312,7,5,2,3508,,0,0,0,0,0.04,0,,2,2,0.2,8.1,45.9
20240312,7,5,3,4298,,0,0,0,0,0.11,0,,4,4,0.16,2.7,47.2
20240312,7,5,4,4785,,0,0,0,0,0.17,0,,6,6,0.17,3.8,53.8
20240312,7,5,5,4884,,0,0,0,0,0.12,0,,5,5,0.14,3.8,34.6
