hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240313,04,10,1-2-3,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,2,B1,3.92,30.97,0.05,6.0,2.0,3,B1,28.97,0.16,5.0,5.0,0.03,57.03,0,0,8.0,7.0,1,0
20240313,04,10,1-2-4,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,2,B1,3.92,30.97,0.05,6.0,2.0,4,A2,39.07,0.001,3.0,1.0,0.03,57.03,0,0,8.0,7.0,1,0
20240313,04,10,1-2-5,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,2,B1,3.92,30.97,0.05,6.0,2.0,5,A1,29.61,0.07,2.0,3.0,0.03,57.03,0,0,8.0,7.0,1,0
20240313,04,10,1-2-6,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,2,B1,3.92,30.97,0.05,6.0,2.0,6,B1,34.62,0.32,4.0,6.0,0.03,57.03,0,0,8.0,7.0,1,0
20240313,04,10,1-3-2,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,3,B1,5.58,28.97,0.16,5.0,5.0,2,B1,30.97,0.05,6.0,2.0,-0.08,55.03,0,0,8.0,7.0,1,0
20240313,04,10,1-3-4,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,3,B1,5.58,28.97,0.16,5.0,5.0,4,A2,39.07,0.001,3.0,1.0,-0.08,55.03,0,0,8.0,7.0,1,0
20240313,04,10,1-3-5,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,3,B1,5.58,28.97,0.16,5.0,5.0,5,A1,29.61,0.07,2.0,3.0,-0.08,55.03,0,0,8.0,7.0,1,0
20240313,04,10,1-3-6,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,3,B1,5.58,28.97,0.16,5.0,5.0,6,B1,34.62,0.32,4.0,6.0,-0.08,55.03,0,0,8.0,7.0,1,0
20240313,04,10,1-4-2,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,4,A2,5.23,39.07,0.001,3.0,1.0,2,B1,30.97,0.05,6.0,2.0,0.079,65.13,0,0,8.0,7.0,1,0
20240313,04,10,1-4-3,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,4,A2,5.23,39.07,0.001,3.0,1.0,3,B1,28.97,0.16,5.0,5.0,0.079,65.13,0,0,8.0,7.0,1,0
20240313,04,10,1-4-5,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,4,A2,5.23,39.07,0.001,3.0,1.0,5,A1,29.61,0.07,2.0,3.0,0.079,65.13,0,0,8.0,7.0,1,0
20240313,04,10,1-4-6,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,4,A2,5.23,39.07,0.001,3.0,1.0,6,B1,34.62,0.32,4.0,6.0,0.079,65.13,0,0,8.0,7.0,1,0
20240313,04,10,1-5-2,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,5,A1,6.61,29.61,0.07,2.0,3.0,2,B1,30.97,0.05,6.0,2.0,0.009999999999999995,55.67,0,0,8.0,7.0,1,0
20240313,04,10,1-5-3,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,5,A1,6.61,29.61,0.07,2.0,3.0,3,B1,28.97,0.16,5.0,5.0,0.009999999999999995,55.67,0,0,8.0,7.0,1,0
20240313,04,10,1-5-4,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,5,A1,6.61,29.61,0.07,2.0,3.0,4,A2,39.07,0.001,3.0,1.0,0.009999999999999995,55.67,0,0,8.0,7.0,1,0
20240313,04,10,1-5-6,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,5,A1,6.61,29.61,0.07,2.0,3.0,6,B1,34.62,0.32,4.0,6.0,0.009999999999999995,55.67,0,0,8.0,7.0,1,0
20240313,04,10,1-6-2,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,6,B1,3.87,34.62,0.32,4.0,6.0,2,B1,30.97,0.05,6.0,2.0,-0.24,60.67999999999999,0,0,8.0,7.0,1,0
20240313,04,10,1-6-3,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,6,B1,3.87,34.62,0.32,4.0,6.0,3,B1,28.97,0.16,5.0,5.0,-0.24,60.67999999999999,0,0,8.0,7.0,1,0
20240313,04,10,1-6-4,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,6,B1,3.87,34.62,0.32,4.0,6.0,4,A2,39.07,0.001,3.0,1.0,-0.24,60.67999999999999,0,0,8.0,7.0,1,0
20240313,04,10,1-6-5,0,1,A2,5.87,26.06,0.08,1.0,4.0,54.2,6,B1,3.87,34.62,0.32,4.0,6.0,5,A1,29.61,0.07,2.0,3.0,-0.24,60.67999999999999,0,0,8.0,7.0,1,0
20240313,04,10,2-1-3,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,3,B1,28.97,0.16,5.0,5.0,-0.03,57.03,0,1,8.0,7.0,1,0
20240313,04,10,2-1-4,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,4,A2,39.07,0.001,3.0,1.0,-0.03,57.03,0,1,8.0,7.0,1,0
20240313,04,10,2-1-5,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,5,A1,29.61,0.07,2.0,3.0,-0.03,57.03,0,1,8.0,7.0,1,0
20240313,04,10,2-1-6,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,6,B1,34.62,0.32,4.0,6.0,-0.03,57.03,0,1,8.0,7.0,1,0
20240313,04,10,2-3-1,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,3,B1,5.58,28.97,0.16,5.0,5.0,1,A2,26.06,0.08,1.0,4.0,-0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,2-3-4,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,3,B1,5.58,28.97,0.16,5.0,5.0,4,A2,39.07,0.001,3.0,1.0,-0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,2-3-5,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,3,B1,5.58,28.97,0.16,5.0,5.0,5,A1,29.61,0.07,2.0,3.0,-0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,2-3-6,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,3,B1,5.58,28.97,0.16,5.0,5.0,6,B1,34.62,0.32,4.0,6.0,-0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,2-4-1,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,1,A2,26.06,0.08,1.0,4.0,0.049,70.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,2-4-3,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,3,B1,28.97,0.16,5.0,5.0,0.049,70.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,2-4-5,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,5,A1,29.61,0.07,2.0,3.0,0.049,70.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,2-4-6,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,6,B1,34.62,0.32,4.0,6.0,0.049,70.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,2-5-1,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,1,A2,26.06,0.08,1.0,4.0,-0.020000000000000004,60.58,0,0,8.0,7.0,1,0
20240313,04,10,2-5-3,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,3,B1,28.97,0.16,5.0,5.0,-0.020000000000000004,60.58,0,0,8.0,7.0,1,0
20240313,04,10,2-5-4,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,4,A2,39.07,0.001,3.0,1.0,-0.020000000000000004,60.58,0,0,8.0,7.0,1,0
20240313,04,10,2-5-6,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,6,B1,34.62,0.32,4.0,6.0,-0.020000000000000004,60.58,0,0,8.0,7.0,1,0
20240313,04,10,2-6-1,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,1,A2,26.06,0.08,1.0,4.0,-0.27,65.59,0,0,8.0,7.0,1,0
20240313,04,10,2-6-3,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,3,B1,28.97,0.16,5.0,5.0,-0.27,65.59,0,0,8.0,7.0,1,0
20240313,04,10,2-6-4,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,4,A2,39.07,0.001,3.0,1.0,-0.27,65.59,0,0,8.0,7.0,1,0
20240313,04,10,2-6-5,0,2,B1,3.92,30.97,0.05,6.0,2.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,5,A1,29.61,0.07,2.0,3.0,-0.27,65.59,0,0,8.0,7.0,1,0
20240313,04,10,3-1-2,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,2,B1,30.97,0.05,6.0,2.0,0.08,55.03,0,1,8.0,7.0,1,0
20240313,04,10,3-1-4,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,4,A2,39.07,0.001,3.0,1.0,0.08,55.03,0,1,8.0,7.0,1,0
20240313,04,10,3-1-5,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,5,A1,29.61,0.07,2.0,3.0,0.08,55.03,0,1,8.0,7.0,1,0
20240313,04,10,3-1-6,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,1,A2,5.87,26.06,0.08,1.0,4.0,6,B1,34.62,0.32,4.0,6.0,0.08,55.03,0,1,8.0,7.0,1,0
20240313,04,10,3-2-1,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,2,B1,3.92,30.97,0.05,6.0,2.0,1,A2,26.06,0.08,1.0,4.0,0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,3-2-4,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,2,B1,3.92,30.97,0.05,6.0,2.0,4,A2,39.07,0.001,3.0,1.0,0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,3-2-5,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,2,B1,3.92,30.97,0.05,6.0,2.0,5,A1,29.61,0.07,2.0,3.0,0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,3-2-6,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,2,B1,3.92,30.97,0.05,6.0,2.0,6,B1,34.62,0.32,4.0,6.0,0.11,59.94,0,0,8.0,7.0,1,0
20240313,04,10,3-4-1,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,1,A2,26.06,0.08,1.0,4.0,0.159,68.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,3-4-2,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,2,B1,30.97,0.05,6.0,2.0,0.159,68.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,3-4-5,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,5,A1,29.61,0.07,2.0,3.0,0.159,68.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,3-4-6,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,4,A2,5.23,39.07,0.001,3.0,1.0,6,B1,34.62,0.32,4.0,6.0,0.159,68.03999999999999,0,0,8.0,7.0,1,0
20240313,04,10,3-5-1,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,1,A2,26.06,0.08,1.0,4.0,0.09,58.58,0,0,8.0,7.0,1,0
20240313,04,10,3-5-2,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,2,B1,30.97,0.05,6.0,2.0,0.09,58.58,0,0,8.0,7.0,1,0
20240313,04,10,3-5-4,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,4,A2,39.07,0.001,3.0,1.0,0.09,58.58,0,0,8.0,7.0,1,0
20240313,04,10,3-5-6,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,5,A1,6.61,29.61,0.07,2.0,3.0,6,B1,34.62,0.32,4.0,6.0,0.09,58.58,0,0,8.0,7.0,1,0
20240313,04,10,3-6-1,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,1,A2,26.06,0.08,1.0,4.0,-0.16,63.589999999999996,0,0,8.0,7.0,1,0
20240313,04,10,3-6-2,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,2,B1,30.97,0.05,6.0,2.0,-0.16,63.589999999999996,0,0,8.0,7.0,1,0
20240313,04,10,3-6-4,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,4,A2,39.07,0.001,3.0,1.0,-0.16,63.589999999999996,0,0,8.0,7.0,1,0
20240313,04,10,3-6-5,0,3,B1,5.58,28.97,0.16,5.0,5.0,0.0,6,B1,3.87,34.62,0.32,4.0,6.0,5,A1,29.61,0.07,2.0,3.0,-0.16,63.589999999999996,0,0,8.0,7.0,1,0
20240313,04,10,4-1-2,0,4,A2,5.23,39.07,0.001,3.0,1.0,5.4,1,A2,5.87,26.06,0.08,1.0,4.0,2,B1,30.97,0.05,6.0,2.0,-0.079,65.13,1,1,8.0,7.0,1,0
20240313,04,10,4-1-3,0,4,A2,5.23,39.07,0.001,3.0,1.0,5.4,1,A2,5.87,26.06,0.08,1.0,4.0,3,B1,28.97,0.16,5.0,5.0,-0.079,65.13,1,1,8.0,7.0,1,0
20240313,04,10,4-1-5,0,4,A2,5.23,39.07,0.001,3.0,1.0,5.4,1,A2,5.87,26.06,0.08,1.0,4.0,5,A1,29.61,0.07,2.0,3.0,-0.079,65.13,1,1,8.0,7.0,1,0
