hd,jcd,rno,lane,regno,wind_speed_m,kimarite_sashi,is_crosswind,boat_rate3,is_strong_wind,racer_id,dash_attack_flag,kimarite_makuri,power_lane,power_outer,course_avg_st,outer_over_inner,wave_height_cm,power_inner,decision4,motor_rate2,racer_name,kimarite_nuki,tenji_st,boat_rate2,motor_rate3,course_first_rate,kimarite_makuri_sashi,st_rank,tenji_sec,course_3rd_rate,tenji_rank
20240308,01,11,5,3970,1.0,0.0,0,56.14,0,3970,0,0.0,12.043,143165588.45233333,0.16,143165575.75133333,1.0,12.701,NIGE,32.43,亀山 高雅,1.0,0.18,36.84,54.05,4.0,0.0,4,6.84,40.0,3
20240308,01,11,6,3869,1.0,0.0,0,42.55,0,3869,0,0.0,429496742.181,143165588.45233333,0.18,143165575.75133333,1.0,12.701,NIGE,34.15,井芹 大志,0.0,0.22,38.3,53.66,0.0,0.0,6,6.89,25.0,4
20240308,01,12,1,3445,0.0,0.0,0,54.55,0,3445,0,0.0,14.143,12.838999999999999,0.17,-143165579.52333334,0.0,143165592.36233333,MAKURI,36.11,加藤 高史,0.0,0.01,34.55,44.44,52.6,0.0,1,6.83,84.2,2
20240308,01,12,2,3567,0.0,0.0,0,41.38,0,3567,0,0.0,15.45,12.838999999999999,0.16,-143165579.52333334,0.0,143165592.36233333,MAKURI,43.24,吉岡 誠,0.0,0.12,31.03,70.27,0.0,0.0,5,6.87,30.4,3
20240308,01,12,3,4046,0.0,0.0,0,62.26,0,4046,0,0.0,429496747.494,12.838999999999999,0.19,-143165579.52333334,0.0,143165592.36233333,MAKURI,51.28,谷村 啓司,0.0,0.19,37.74,64.1,0.0,0.0,6,6.81,22.2,1
20240308,01,12,4,4012,0.0,1.0,0,45.0,0,4012,1,6.0,15.466999999999999,12.838999999999999,0.14,-143165579.52333334,0.0,143165592.36233333,MAKURI,38.71,中村 有裕,0.0,0.05,28.33,48.39,14.0,1.0,3,6.93,49.1,6
20240308,01,12,5,5074,0.0,0.0,0,38.18,0,5074,0,0.0,11.497,12.838999999999999,0.15,-143165579.52333334,0.0,143165592.36233333,MAKURI,29.73,大澤 誠也,0.0,0.11,20.0,54.05,0.0,0.0,4,6.88,13.3,4
20240308,01,12,6,4382,0.0,0.0,0,48.28,0,4382,0,1.0,11.553,12.838999999999999,0.19,-143165579.52333334,0.0,143165592.36233333,MAKURI,28.13,高山 智至,0.0,0.03,32.76,46.88,4.1,0.0,2,6.92,29.1,5
20240308,01,1,1,5234,3.0,0.0,0,34.88,0,5234,0,0.0,13.606,14.022666666666666,0.13,-0.008666666666664824,2.0,14.03133333333333,MAKURI,35.0,塚越 海斗,0.0,0.09,20.93,47.5,75.0,0.0,4,6.86,75.0,2
20240308,01,1,2,3538,3.0,5.0,0,36.67,0,3538,0,1.0,16.8,14.022666666666666,0.17,-0.008666666666664824,2.0,14.03133333333333,MAKURI,44.12,菊池 峰晴,0.0,0.0003,25.0,64.71,13.3,0.0,2,6.97,53.3,5
20240308,01,1,3,5212,3.0,0.0,0,60.34,0,5212,0,0.0,11.687999999999999,14.022666666666666,0.17,-0.008666666666664824,2.0,14.03133333333333,MAKURI,31.58,西川 拓利,0.0,0.13,48.28,50.0,0.0,0.0,5,7.04,25.8,6
20240308,01,1,4,4779,3.0,0.0,0,48.15,0,4779,1,1.0,10.489999999999998,14.022666666666666,0.16,-0.008666666666664824,2.0,14.03133333333333,MAKURI,25.64,伊倉 光,0.0,0.05,29.63,43.59,12.5,0.0,3,6.93,12.5,4
20240308,01,1,5,4944,3.0,0.0,0,51.85,0,4944,0,2.0,18.208,14.022666666666666,0.16,-0.008666666666664824,2.0,14.03133333333333,MAKURI,52.78,田代 達也,0.0,0.0002,37.04,66.67,10.0,1.0,1,6.87,30.0,3
20240308,01,1,6,5304,3.0,,0,60.34,0,5304,0,,13.37,14.022666666666666,,-0.008666666666664824,2.0,14.03133333333333,MAKURI,43.9,井田 涼介,,0.05,41.38,56.1,,,3,6.84,,1
20240308,01,2,1,4046,3.0,0.0,0,62.26,0,4046,0,0.0,18.194,143165588.25766668,0.16,143165574.37600002,2.0,13.881666666666666,NIGE,51.28,谷村 啓司,0.0,0.03,37.74,64.1,24.0,0.0,3,6.69,52.0,1
20240308,01,2,2,3800,3.0,1.0,0,59.02,0,3800,0,2.0,13.407,143165588.25766668,0.18,143165574.37600002,2.0,13.881666666666666,NIGE,34.29,牧 宏次,0.0,0.01,45.9,51.43,13.6,0.0,2,6.86,59.0,5
20240308,01,2,3,3967,3.0,0.0,0,65.57,0,3967,0,0.0,10.044,143165588.25766668,0.2,143165574.37600002,2.0,13.881666666666666,NIGE,25.0,鈴木 茂高,0.0,0.08,39.34,47.22,2.9,1.0,5,6.91,35.2,6
20240308,01,2,4,4995,3.0,0.0,0,49.15,0,4995,0,1.0,429496738.119,143165588.25766668,0.2,143165574.37600002,2.0,13.881666666666666,NIGE,20.51,田邉 亮蔵,0.0,0.18,28.81,35.9,3.0,0.0,6,6.81,27.2,4
20240308,01,2,5,3922,3.0,0.0,0,49.09,0,3922,0,0.0,10.816,143165588.25766668,0.19,143165574.37600002,2.0,13.881666666666666,NIGE,27.5,菅沼 佳昭,0.0,0.0001,30.91,47.5,2.5,1.0,1,6.7,15.3,2
20240308,01,2,6,4121,3.0,1.0,0,55.77,0,4121,0,0.0,15.838,143165588.25766668,0.13,143165574.37600002,2.0,13.881666666666666,NIGE,40.0,富永 修一,0.0,0.04,34.62,45.0,5.8,1.0,4,6.75,26.4,3
20240308,01,3,1,4495,4.0,0.0,0,57.89,0,4495,0,0.0,14.674000000000001,13.464666666666666,0.14,0.8323333333333327,3.0,12.632333333333333,MAKURI_SASHI,37.84,森 晋太郎,1.0,0.0001,42.11,45.95,41.9,0.0,1,6.8,67.7,1
20240308,01,3,2,3970,4.0,1.0,0,56.14,0,3970,0,0.0,12.043,13.464666666666666,0.17,0.8323333333333327,3.0,12.632333333333333,MAKURI_SASHI,32.43,亀山 高雅,1.0,0.03,36.84,54.05,8.0,0.0,4,6.84,40.0,3
20240308,01,3,3,3918,4.0,0.0,0,53.73,0,3918,0,2.0,11.179999999999998,13.464666666666666,0.17,0.8323333333333327,3.0,12.632333333333333,MAKURI_SASHI,24.32,深井 利寿,2.0,0.0006,40.3,43.24,14.0,3.0,3,6.86,64.0,5
20240308,01,3,4,3652,4.0,1.0,0,39.66,0,3652,0,0.0,14.172000000000002,13.464666666666666,0.16,0.8323333333333327,3.0,12.632333333333333,MAKURI_SASHI,39.02,森下 勇,0.0,0.0003,22.41,60.98,6.4,1.0,2,6.85,38.7,4
20240308,01,3,5,4382,4.0,0.0,0,48.28,0,4382,0,0.0,11.453,13.464666666666666,0.17,0.8323333333333327,3.0,12.632333333333333,MAKURI_SASHI,28.13,高山 智至,0.0,0.0006,32.76,46.88,0.0,0.0,3,6.82,22.9,2
20240308,01,3,6,4772,4.0,1.0,0,52.63,0,4772,0,0.0,14.768999999999998,13.464666666666666,0.11,0.8323333333333327,3.0,12.632333333333333,MAKURI_SASHI,35.29,石丸 海渡,1.0,0.11,33.33,50.0,4.7,0.0,5,6.88,33.3,6
20240308,01,4,1,5074,1.0,0.0,1,38.18,0,5074,0,0.0,429496740.897,15.932999999999998,0.13,-143165573.06533334,1.0,143165588.99833333,MAKURI,29.73,大澤 誠也,0.0,0.19,20.0,54.05,69.7,0.0,6,6.8,84.8,1
20240308,01,4,2,3297,1.0,3.0,1,37.25,0,3297,0,2.0,13.316999999999998,15.932999999999998,0.21,-143165573.06533334,1.0,143165588.99833333,MAKURI,33.33,藤丸 光一,0.0,0.08,29.41,50.0,7.2,0.0,5,6.8,42.0,1
20240308,01,4,3,3869,1.0,0.0,1,42.55,0,3869,0,1.0,12.780999999999999,15.932999999999998,0.19,-143165573.06533334,1.0,143165588.99833333,MAKURI,34.15,井芹 大志,0.0,0.05,38.3,53.66,6.2,1.0,4,6.91,37.5,5
20240308,01,4,4,3543,1.0,1.0,1,25.42,0,3543,1,4.0,11.148,15.932999999999998,0.14,-143165573.06533334,1.0,143165588.99833333,MAKURI,24.32,福田 雅一,0.0,0.02,13.56,43.24,24.2,3.0,2,6.89,69.7,4
20240308,01,4,5,3659,1.0,0.0,1,42.11,0,3659,0,1.0,18.686,15.932999999999998,0.16,-143165573.06533334,1.0,143165588.99833333,MAKURI,48.72,藤生 雄人,0.0,0.04,29.82,64.1,8.7,2.0,3,6.87,45.6,3
20240308,01,4,6,4376,1.0,0.0,1,47.27,0,4376,0,0.0,17.964999999999996,15.932999999999998,0.2,-143165573.06533334,1.0,143165588.99833333,MAKURI,46.15,藤田 靖弘,0.0,0.01,30.91,71.79,0.0,0.0,1,6.84,21.9,2
20240308,01,5,1,4740,2.0,0.0,0,59.18,0,4740,0,0.0,11.175,12.572999999999999,0.15,-0.9610000000000003,1.0,13.533999999999999,NIGE,26.83,齋藤 達希,1.0,0.0005,42.86,56.1,42.8,0.0,2,6.91,85.7,5
20240308,01,5,2,3614,2.0,2.0,0,51.85,0,3614,0,0.0,13.959999999999999,12.572999999999999,0.18,-0.9610000000000003,1.0,13.533999999999999,NIGE,35.9,谷 勝幸,0.0,0.0002,33.33,53.85,4.6,0.0,1,6.87,44.1,4
20240308,01,5,3,4012,2.0,0.0,0,45.0,0,4012,0,1.0,15.466999999999999,12.572999999999999,0.14,-0.9610000000000003,1.0,13.533999999999999,NIGE,38.71,中村 有裕,0.0,0.01,28.33,48.39,5.4,1.0,3,6.86,72.9,3
20240308,01,5,4,4637,2.0,4.0,0,57.63,0,4637,0,1.0,12.904,12.572999999999999,0.17,-0.9610000000000003,1.0,13.533999999999999,NIGE,32.5,中田 友也,0.0,0.02,30.51,40.0,18.1,3.0,4,6.83,45.4,1
20240308,01,5,5,5212,2.0,0.0,0,60.34,0,5212,0,0.0,11.687999999999999,12.572999999999999,0.16,-0.9610000000000003,1.0,13.533999999999999,NIGE,31.58,西川 拓利,0.0,0.06,48.28,50.0,0.0,0.0,5,6.97,18.0,6
20240308,01,5,6,4238,2.0,0.0,0,48.33,0,4238,0,0.0,13.126999999999999,12.572999999999999,0.18,-0.9610000000000003,1.0,13.533999999999999,NIGE,28.57,毒島 誠,0.0,0.01,35.0,40.0,0.0,0.0,3,6.84,29.1,2
20240308,01,6,1,4452,1.0,0.0,0,50.0,0,4452,0,0.0,14.395,14.159,0.16,-143165573.8013333,1.0,143165587.96033332,NIGE,33.33,松尾 祭,1.0,0.0003,28.57,52.78,65.3,0.0,1,6.79,87.7,2
20240308,01,6,2,3922,1.0,3.0,0,49.09,0,3922,0,0.0,429496739.916,14.159,0.17,-143165573.8013333,1.0,143165587.96033332,NIGE,27.5,菅沼 佳昭,0.0,0.04,30.91,47.5,8.1,0.0,6,6.78,35.1,1
20240308,01,6,3,4203,1.0,0.0,0,55.56,0,4203,0,3.0,9.57,14.159,0.18,-143165573.8013333,1.0,143165587.96033332,NIGE,24.24,小倉 康典,0.0,0.01,37.04,57.58,8.5,0.0,5,6.91,51.4,4
20240308,01,6,4,3567,1.0,0.0,0,41.38,0,3567,0,0.0,15.75,14.159,0.16,-143165573.8013333,1.0,143165587.96033332,NIGE,43.24,吉岡 誠,0.0,0.0006,31.03,70.27,0.0,0.0,2,6.86,26.0,3
20240308,01,6,5,4995,1.0,0.0,0,49.15,0,4995,0,0.0,8.818999999999999,14.159,0.21,-143165573.8013333,1.0,143165587.96033332,NIGE,20.51,田邉 亮蔵,0.0,0.0008,28.81,35.9,3.2,1.0,3,6.94,25.8,5
20240308,01,6,6,4944,1.0,0.0,0,51.85,0,4944,0,1.0,17.908,14.159,0.17,-143165573.8013333,1.0,143165587.96033332,NIGE,52.78,田代 達也,0.0,0.0013,37.04,66.67,6.9,1.0,4,6.78,27.5,1
20240308,01,7,1,3885,2.0,0.0,1,40.38,0,3885,0,0.0,12.097,13.481000000000002,0.14,1.3530000000000015,1.0,12.128,MAKURI,28.13,久田 武,2.0,0.05,26.92,37.5,51.2,0.0,1,6.84,85.3,2
20240308,01,7,2,3967,2.0,1.0,1,65.57,0,3967,0,0.0,10.244,13.481000000000002,0.17,1.3530000000000015,1.0,12.128,MAKURI,25.0,鈴木 茂高,0.0,0.09,39.34,47.22,2.4,0.0,3,6.86,46.3,3
20240308,01,7,3,3445,2.0,0.0,1,54.55,0,3445,0,3.0,14.043000000000001,13.481000000000002,0.18,1.3530000000000015,1.0,12.128,MAKURI,36.11,加藤 高史,2.0,0.07,34.55,44.44,18.5,0.0,2,6.79,44.4,1
20240308,01,7,4,3790,2.0,1.0,1,46.55,0,3790,1,0.0,12.799000000000001,13.481000000000002,0.18,1.3530000000000015,1.0,12.128,MAKURI,31.25,佐口 達也,0.0,0.05,32.76,56.25,2.7,0.0,1,6.86,41.6,3
20240308,01,7,5,5304,2.0,,1,60.34,0,5304,0,,13.27,13.481000000000002,,1.3530000000000015,1.0,12.128,MAKURI,43.9,井田 涼介,,0.11,41.38,56.1,,,4,6.91,,4
20240308,01,7,6,4495,2.0,0.0,1,57.89,0,4495,0,0.0,14.374,13.481000000000002,0.15,1.3530000000000015,1.0,12.128,MAKURI,37.84,森 晋太郎,0.0,0.11,42.11,45.95,0.0,0.0,4,6.79,20.5,1
20240308,01,8,1,4376,1.0,0.0,1,47.27,0,4376,0,0.0,17.964999999999996,12.952666666666667,0.15,-3.394999999999998,1.0,16.347666666666665,SASHI,46.15,藤田 靖弘,3.0,0.0004,30.91,71.79,66.1,0.0,1,6.86,93.2,2
20240308,01,8,2,4191,1.0,4.0,1,59.52,0,4191,0,7.0,17.871,12.952666666666667,0.14,-3.394999999999998,1.0,16.347666666666665,SASHI,46.15,赤羽 克也,1.0,0.0007000000000000001,45.24,66.67,26.0,0.0,2,6.88,76.0,3
20240308,01,8,3,3800,1.0,1.0,1,52.38,0,3800,0,2.0,13.206999999999999,12.952666666666667,0.15,-3.394999999999998,1.0,16.347666666666665,SASHI,34.29,牧 宏次,0.0,0.19,31.75,51.43,14.8,0.0,4,6.85,55.5,1
20240308,01,8,4,5234,1.0,3.0,1,34.88,0,5234,0,2.0,13.706,12.952666666666667,0.18,-3.394999999999998,1.0,16.347666666666665,SASHI,35.0,塚越 海斗,0.0,0.11,20.93,47.5,24.1,2.0,3,6.92,55.1,4
20240308,01,8,5,3652,1.0,0.0,1,39.66,0,3652,0,0.0,13.872000000000002,12.952666666666667,0.21,-3.394999999999998,1.0,16.347666666666665,SASHI,39.02,森下 勇,0.0,0.28,22.41,60.98,0.0,0.0,5,6.96,18.9,5
20240308,01,8,6,3918,1.0,0.0,1,53.73,0,3918,0,0.0,11.28,12.952666666666667,0.21,-3.394999999999998,1.0,16.347666666666665,SASHI,24.32,深井 利寿,0.0,0.0007000000000000001,40.3,43.24,0.0,0.0,2,6.97,34.8,6
20240308,01,9,1,4772,1.0,0.0,1,52.63,0,4772,0,0.0,15.168999999999999,12.790999999999999,0.12,-0.09666666666666757,1.0,12.887666666666666,MAKURI_SASHI,35.29,石丸 海渡,3.0,0.0,33.33,50.0,70.9,0.0,1,6.86,85.4,3
20240308,01,9,2,4637,1.0,1.0,1,57.63,0,4637,0,0.0,13.004,12.790999999999999,0.18,-0.09666666666666757,1.0,12.887666666666666,MAKURI_SASHI,32.5,中田 友也,0.0,0.02,30.51,40.0,3.0,0.0,3,6.84,60.6,2
20240308,01,9,3,4779,1.0,0.0,1,48.15,0,4779,0,1.0,10.489999999999998,12.790999999999999,0.14,-0.09666666666666757,1.0,12.887666666666666,MAKURI_SASHI,25.64,伊倉 光,0.0,0.02,29.63,43.59,14.2,0.0,3,6.91,42.8,5
20240308,01,9,4,3297,1.0,0.0,1,37.25,0,3297,0,1.0,13.416999999999998,12.790999999999999,0.21,-0.09666666666666757,1.0,12.887666666666666,MAKURI_SASHI,33.33,藤丸 光一,0.0,0.12,29.41,50.0,2.6,0.0,4,6.78,42.1,1
20240308,01,9,5,5087,1.0,0.0,1,58.62,0,5087,0,2.0,13.780999999999999,12.790999999999999,0.18,-0.09666666666666757,1.0,12.887666666666666,MAKURI_SASHI,34.21,佐藤 航,1.0,0.02,39.66,52.63,16.6,2.0,3,6.87,53.3,4
20240308,01,9,6,4740,1.0,0.0,1,59.18,0,4740,0,0.0,11.175,12.790999999999999,0.2,-0.09666666666666757,1.0,12.887666666666666,MAKURI_SASHI,26.83,齋藤 達希,0.0,0.01,42.86,56.1,0.0,0.0,2,6.91,15.3,5
20240308,02,10,1,4308,2.0,0.0,0,48.48,0,4308,0,0.0,12.950999999999999,143165590.30466667,0.13,143165577.083,1.0,13.221666666666666,NIGE,29.13,河村 了,0.0,0.04,32.58,43.31,65.6,0.0,5,6.77,95.5,4
20240308,02,10,2,3841,2.0,2.0,0,48.51,0,3841,0,0.0,16.081,143165590.30466667,0.16,143165577.083,1.0,13.221666666666666,NIGE,41.25,佐々木 和伸,0.0,0.0001,29.1,60.63,5.1,0.0,1,6.72,71.7,1
20240308,02,10,3,4069,2.0,2.0,0,49.61,0,4069,0,1.0,10.633000000000001,143165590.30466667,0.13,143165577.083,1.0,13.221666666666666,NIGE,21.67,山本 修一,1.0,0.03,24.41,39.17,12.8,1.0,4,6.76,74.3,3
20240308,02,10,4,3911,2.0,0.0,0,52.17,0,3911,1,2.0,11.328000000000001,143165590.30466667,0.16,143165577.083,1.0,13.221666666666666,NIGE,27.82,鈴木 猛,0.0,0.0002,35.51,40.6,6.9,0.0,2,6.74,51.7,2
20240308,02,10,5,4058,2.0,0.0,0,52.99,0,4058,0,0.0,429496744.764,143165590.30466667,0.19,143165577.083,1.0,13.221666666666666,NIGE,40.0,野末 智一,0.0,0.12,33.58,56.77,1.9,1.0,6,6.8,39.2,5
20240308,02,10,6,3081,2.0,0.0,0,42.64,0,3081,0,0.0,14.822,143165590.30466667,0.2,143165577.083,1.0,13.221666666666666,NIGE,39.42,岡本 慎治,0.0,0.01,24.81,55.47,0.0,0.0,3,6.76,42.8,3
20240308,02,11,1,4269,2.0,0.0,0,46.1,0,4269,0,0.0,16.791,12.847999999999999,0.15,-2.439000000000002,1.0,15.287,NIGE,40.29,杉山 裕也,2.0,0.08,29.08,61.15,76.5,0.0,2,6.7,92.1,3
20240308,02,11,2,4053,2.0,5.0,0,46.27,0,4053,0,1.0,13.110999999999999,12.847999999999999,0.15,-2.439000000000002,1.0,15.287,NIGE,30.99,芦澤 望,1.0,0.06,31.34,44.37,19.5,0.0,1,6.66,65.8,1
20240308,02,11,3,4039,2.0,0.0,0,53.24,0,4039,0,0.0,15.959,12.847999999999999,0.14,-2.439000000000002,1.0,15.287,NIGE,42.67,村上 功祐,0.0,0.12,30.22,56.67,7.8,2.0,3,6.68,57.8,2
20240308,02,11,4,3746,2.0,0.0,0,41.18,0,3746,0,1.0,14.937999999999999,12.847999999999999,0.18,-2.439000000000002,1.0,15.287,NIGE,38.82,岡瀬 正人,1.0,0.15,27.94,61.84,3.8,0.0,4,6.73,59.6,4
20240308,02,11,5,4057,2.0,1.0,0,47.41,0,4057,0,0.0,10.504999999999999,12.847999999999999,0.15,-2.439000000000002,1.0,15.287,NIGE,22.03,松井 賢治,0.0,0.12,33.33,38.98,2.8,0.0,3,6.76,40.0,5
20240308,02,11,6,3743,2.0,0.0,0,46.34,0,3743,0,1.0,13.100999999999999,12.847999999999999,0.21,-2.439000000000002,1.0,15.287,NIGE,29.23,林 美憲,0.0,0.16,26.83,48.46,50.0,0.0,5,6.77,50.0,6
20240308,02,12,1,4075,0.0,0.0,0,45.65,0,4075,0,0.0,11.653,13.351999999999999,0.13,0.3089999999999993,0.0,13.043,NIGE,24.81,中野 次郎,2.0,0.0003,26.09,44.96,66.6,0.0,1,6.73,88.3,5
20240308,02,12,2,3909,0.0,4.0,0,50.0,0,3909,0,4.0,13.116,13.351999999999999,0.13,0.3089999999999993,0.0,13.043,NIGE,30.16,佐々木 康幸,0.0,0.0005,35.61,42.06,17.7,0.0,2,6.67,60.0,2
20240308,02,12,3,4074,0.0,1.0,0,33.09,0,4074,0,2.0,14.36,13.351999999999999,0.13,0.3089999999999993,0.0,13.043,NIGE,33.08,柳沢 一,2.0,0.01,16.91,47.37,21.4,4.0,3,6.69,64.2,3
20240308,02,12,4,4428,0.0,4.0,0,46.04,0,4428,0,4.0,15.728,13.351999999999999,0.1,0.3089999999999993,0.0,13.043,NIGE,38.96,有賀 達也,1.0,0.01,33.09,62.34,23.0,0.0,3,6.72,69.2,4
20240308,02,12,5,4063,0.0,2.0,0,48.51,0,4063,0,1.0,13.014999999999999,13.351999999999999,0.12,0.3089999999999993,0.0,13.043,NIGE,29.55,市橋 卓士,0.0,0.08,29.7,53.79,12.8,2.0,4,6.78,48.7,6
20240308,02,12,6,4064,0.0,1.0,0,49.26,0,4064,0,0.0,11.312999999999999,13.351999999999999,0.17,0.3089999999999993,0.0,13.043,NIGE,24.65,原田 篤志,0.0,0.17,33.09,43.66,6.9,1.0,5,6.66,55.1,1
20240308,02,1,1,3583,3.0,0.0,0,41.07,0,3583,0,0.0,11.692,13.329999999999998,0.17,-143165576.05433333,1.0,143165589.38433334,MAKURI,30.34,齋藤 智裕,1.0,0.14,26.79,52.41,24.1,0.0,1,6.78,65.5,4
20240308,02,1,2,3286,3.0,2.0,0,48.48,0,3286,0,0.0,429496743.384,13.329999999999998,0.17,-143165576.05433333,1.0,143165589.38433334,MAKURI,37.16,坂東 満,0.0,0.28,27.27,54.73,6.0,0.0,6,6.72,36.3,2
20240308,02,1,3,4219,3.0,0.0,0,42.75,0,4219,0,1.0,13.077,13.329999999999998,0.18,-143165576.05433333,1.0,143165589.38433334,MAKURI,34.33,本岡 勝利,0.0,0.18,28.26,50.0,2.7,0.0,2,6.73,38.8,3
20240308,02,1,4,3507,3.0,0.0,0,44.76,0,3507,0,0.0,14.751999999999999,13.329999999999998,0.19,-143165576.05433333,1.0,143165589.38433334,MAKURI,39.22,藤井 徹,0.0,0.22,30.07,54.25,0.0,0.0,4,6.86,14.8,5
20240308,02,1,5,4449,3.0,0.0,0,42.45,0,4449,0,1.0,15.227999999999998,13.329999999999998,0.15,-143165576.05433333,1.0,143165589.38433334,MAKURI,42.48,中嶋 達也,0.0,0.24,25.18,60.78,2.5,0.0,5,6.64,23.0,1
20240308,02,1,6,5315,3.0,0.0,0,44.36,0,5315,0,0.0,10.01,13.329999999999998,0.21,-143165576.05433333,1.0,143165589.38433334,MAKURI,30.0,浅井 翼,0.0,0.21,27.07,47.14,0.0,0.0,3,6.78,5.0,4
20240308,02,2,1,4111,2.0,0.0,0,43.94,0,4111,0,0.0,15.288,14.871666666666664,0.17,1.7986666666666657,1.0,13.072999999999999,MAKURI,40.0,奥田 誠,2.0,0.01,32.58,56.77,50.0,0.0,2,6.71,83.3,4
20240308,02,2,2,3596,2.0,3.0,0,52.17,0,3596,0,0.0,10.068999999999999,14.871666666666664,0.15,1.7986666666666657,1.0,13.072999999999999,MAKURI,23.13,河上 年昭,0.0,0.05,34.06,38.78,9.3,0.0,4,6.72,53.1,5
20240308,02,2,3,4059,2.0,0.0,0,50.0,0,4059,0,2.0,13.861999999999998,14.871666666666664,0.16,1.7986666666666657,1.0,13.072999999999999,MAKURI,34.06,入澤 友治,1.0,0.02,28.87,54.35,16.2,3.0,3,6.68,43.2,3
20240308,02,2,4,4144,2.0,2.0,0,45.45,0,4144,0,4.0,12.575,14.871666666666664,0.15,1.7986666666666657,1.0,13.072999999999999,MAKURI,28.35,石塚 久也,0.0,0.02,31.82,50.39,24.2,2.0,3,6.66,81.8,1
20240308,02,2,5,3841,2.0,0.0,0,48.51,0,3841,0,0.0,15.880999999999998,14.871666666666664,0.2,1.7986666666666657,1.0,13.072999999999999,MAKURI,41.25,佐々木 和伸,0.0,0.02,29.1,60.63,9.3,3.0,3,6.67,53.1,2
20240308,02,2,6,4039,2.0,0.0,0,53.24,0,4039,0,0.0,16.159,14.871666666666664,0.16,1.7986666666666657,1.0,13.072999999999999,MAKURI,42.67,村上 功祐,0.0,0.0004,30.22,56.67,0.0,0.0,1,6.76,21.2,6
20240308,02,3,1,3602,2.0,0.0,0,42.22,0,3602,0,0.0,14.074000000000002,10.706999999999999,0.18,-3.5756666666666668,1.0,14.282666666666666,MAKURI,36.84,奥平 拓也,2.0,0.09,26.67,50.0,40.6,0.0,4,6.81,62.5,3
20240308,02,3,2,4446,2.0,1.0,0,48.57,0,4446,0,3.0,15.423,10.706999999999999,0.15,-3.5756666666666668,1.0,14.282666666666666,MAKURI,38.89,和田 兼輔,0.0,0.14,34.29,57.64,11.6,0.0,5,6.74,67.4,1
20240308,02,3,3,4308,2.0,0.0,0,48.48,0,4308,0,2.0,13.350999999999999,10.706999999999999,0.15,-3.5756666666666668,1.0,14.282666666666666,MAKURI,29.13,河村 了,1.0,0.01,32.58,43.31,25.5,8.0,1,6.9,80.8,5
