hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240326,03,12,1,4509,4509,57.42,6,NIGE,4,14.967,143165592.69733334,7.16,7.0,429496745.523,51.7,0.0,0.14,0,2.0,84.4,20.0,0.0,48.8,32.06,1,0.0,平見 真彦,41.63,0,0.15,-143165577.73033333
20240326,03,12,2,5018,5018,59.9,5,NIGE,1,14.967,143165592.69733334,6.94,7.0,15.431999999999999,5.0,0.0,0.13,0,1.0,50.0,20.0,0.0,52.82,32.82,1,1.0,竹下 大樹,40.1,0,0.17,-143165577.73033333
20240326,03,12,3,4068,4068,66.82,4,NIGE,2,14.967,143165592.69733334,7.01,7.0,17.137,25.8,3.0,0.11,0,2.0,70.9,20.0,1.0,49.47,36.32,1,2.0,幸田 智裕,46.45,0,0.16,-143165577.73033333
20240326,03,12,4,4543,4543,50.0,3,NIGE,3,14.967,143165592.69733334,7.06,7.0,15.241999999999999,3.5,0.0,0.0005,1,0.0,60.7,20.0,1.0,46.24,29.03,1,1.0,重木 輝彦,37.5,0,0.21,-143165577.73033333
20240326,03,12,5,4652,4652,45.45,1,NIGE,6,14.967,143165592.69733334,7.25,7.0,14.206000000000001,7.3,0.0,0.0001,0,0.0,31.7,20.0,0.0,53.27,35.68,1,3.0,酒見 峻介,33.84,0,0.16,-143165577.73033333
20240326,03,12,6,4792,4792,59.81,2,NIGE,5,14.967,143165592.69733334,7.19,7.0,15.453000000000001,0.0,0.0,0.0002,0,0.0,7.6,20.0,0.0,52.22,35.96,1,0.0,杉村 賢也,41.63,0,0.2,-143165577.73033333
20240326,03,1,1,3812,3812,47.67,3,NIGE,3,11.775666666666666,11.693333333333333,6.7,6.0,12.997999999999998,31.2,0.0,0.16,0,0.0,71.8,5.0,0.0,41.51,27.04,1,0.0,山崎 聖司,33.68,0,0.13,0.0823333333333327
20240326,03,1,2,4023,4023,45.05,5,NIGE,4,11.775666666666666,11.693333333333333,6.75,6.0,9.786,5.2,2.0,0.24,0,0.0,42.1,5.0,0.0,61.24,38.76,1,0.0,柴田 友和,24.18,0,0.18,0.0823333333333327
20240326,03,1,3,4113,4113,46.32,3,NIGE,6,11.775666666666666,11.693333333333333,6.86,6.0,12.295999999999998,8.7,0.0,0.16,0,1.0,50.0,5.0,1.0,52.22,34.98,1,2.0,木村 浩士,31.58,0,0.19,0.0823333333333327
20240326,03,1,4,5300,5300,44.75,1,NIGE,1,11.775666666666666,11.693333333333333,6.67,6.0,11.062000000000001,0.0,0.0,0.01,1,0.0,0.0,5.0,0.0,58.82,41.18,1,0.0,横田 海人,32.04,0,0.23,0.0823333333333327
20240326,03,1,5,5290,5290,60.38,2,NIGE,2,11.775666666666666,11.693333333333333,6.69,6.0,13.917000000000002,0.0,0.0,0.09,0,0.0,0.0,5.0,0.0,59.41,42.57,1,0.0,坂本 一真,42.45,0,0.18,0.0823333333333327
20240326,03,1,6,4563,4563,37.57,4,NIGE,5,11.775666666666666,11.693333333333333,6.77,6.0,10.347999999999999,0.0,0.0,0.18,0,0.0,9.3,5.0,0.0,38.36,28.08,1,0.0,齋藤 真之,25.4,0,0.21,0.0823333333333327
20240326,03,2,1,4005,4005,54.64,1,MAKURI,1,12.833,15.202,,5.0,13.498,21.7,0.0,,0,0.0,60.8,5.0,0.0,49.28,33.01,0,0.0,瀬川 公則,36.08,0,0.14,-2.3689999999999998
20240326,03,2,2,5221,5221,62.67,1,MAKURI,1,12.833,15.202,,5.0,16.977999999999998,18.1,4.0,,0,1.0,63.6,5.0,0.0,51.58,37.56,0,1.0,竹間 隆晟,43.78,0,0.15,-2.3689999999999998
20240326,03,2,3,4728,4728,59.56,1,MAKURI,1,12.833,15.202,,5.0,15.13,0.0,0.0,,0,0.0,54.5,5.0,0.0,49.5,33.5,0,0.0,山口 亮,39.56,0,0.18,-2.3689999999999998
20240326,03,2,4,4161,4161,40.32,1,MAKURI,1,12.833,15.202,,5.0,11.641,14.8,2.0,,,0.0,48.1,5.0,0.0,42.78,27.27,0,6.0,黒柳 浩孝,25.27,0,0.14,-2.3689999999999998
20240326,03,2,5,4995,4995,50.25,1,MAKURI,1,12.833,15.202,,5.0,12.757,3.2,0.0,,0,0.0,25.8,5.0,1.0,50.54,31.18,0,0.0,田邉 亮蔵,33.33,0,0.21,-2.3689999999999998
