hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240210,01,10,1-2-3,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,2,A2,6.09,8.33,0.04,3.0,1.0,3,B1,25.0,0.05,2.0,2.0,0.09,33.33,0,0,4.0,3.0,0,0
20240210,01,10,1-2-4,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,2,A2,6.09,8.33,0.04,3.0,1.0,4,B1,42.31,0.32,3.0,5.0,0.09,33.33,0,0,4.0,3.0,0,0
20240210,01,10,1-2-5,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,2,A2,6.09,8.33,0.04,3.0,1.0,5,B2,41.18,0.07,4.0,3.0,0.09,33.33,0,0,4.0,3.0,0,0
20240210,01,10,1-2-6,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,2,A2,6.09,8.33,0.04,3.0,1.0,6,B1,25.0,0.04,1.0,1.0,0.09,33.33,0,0,4.0,3.0,0,0
20240210,01,10,1-3-2,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,3,B1,4.71,25.0,0.05,2.0,2.0,2,A2,8.33,0.04,3.0,1.0,0.08,50.0,0,0,4.0,3.0,0,0
20240210,01,10,1-3-4,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,3,B1,4.71,25.0,0.05,2.0,2.0,4,B1,42.31,0.32,3.0,5.0,0.08,50.0,0,0,4.0,3.0,0,0
20240210,01,10,1-3-5,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,3,B1,4.71,25.0,0.05,2.0,2.0,5,B2,41.18,0.07,4.0,3.0,0.08,50.0,0,0,4.0,3.0,0,0
20240210,01,10,1-3-6,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,3,B1,4.71,25.0,0.05,2.0,2.0,6,B1,25.0,0.04,1.0,1.0,0.08,50.0,0,0,4.0,3.0,0,0
20240210,01,10,1-4-2,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,4,B1,3.75,42.31,0.32,3.0,5.0,2,A2,8.33,0.04,3.0,1.0,-0.19,67.31,0,0,4.0,3.0,0,0
20240210,01,10,1-4-3,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,4,B1,3.75,42.31,0.32,3.0,5.0,3,B1,25.0,0.05,2.0,2.0,-0.19,67.31,0,0,4.0,3.0,0,0
20240210,01,10,1-4-5,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,4,B1,3.75,42.31,0.32,3.0,5.0,5,B2,41.18,0.07,4.0,3.0,-0.19,67.31,0,0,4.0,3.0,0,0
20240210,01,10,1-4-6,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,4,B1,3.75,42.31,0.32,3.0,5.0,6,B1,25.0,0.04,1.0,1.0,-0.19,67.31,0,0,4.0,3.0,0,0
20240210,01,10,1-5-2,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,5,B2,1.43,41.18,0.07,4.0,3.0,2,A2,8.33,0.04,3.0,1.0,0.06,66.18,0,0,4.0,3.0,0,0
20240210,01,10,1-5-3,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,5,B2,1.43,41.18,0.07,4.0,3.0,3,B1,25.0,0.05,2.0,2.0,0.06,66.18,0,0,4.0,3.0,0,0
20240210,01,10,1-5-4,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,5,B2,1.43,41.18,0.07,4.0,3.0,4,B1,42.31,0.32,3.0,5.0,0.06,66.18,0,0,4.0,3.0,0,0
20240210,01,10,1-5-6,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,5,B2,1.43,41.18,0.07,4.0,3.0,6,B1,25.0,0.04,1.0,1.0,0.06,66.18,0,0,4.0,3.0,0,0
20240210,01,10,1-6-2,0,1,B1,4.92,25.0,0.13,2.0,4.0,40.9,6,B1,4.41,25.0,0.04,1.0,1.0,2,A2,8.33,0.04,3.0,1.0,0.09,50.0,0,0,4.0,3.0,0,0
