hd,jcd,rno,label_3t,win_lane
20240103,1,1,3-1-4,3
20240103,1,2,4-5-6,4
20240103,1,3,2-1-3,2
20240103,1,4,5-4-1,5
20240103,1,5,3-1-4,3
20240103,1,6,1-4-2,1
20240103,1,7,2-1-3,2
20240103,1,8,5-1-2,5
20240103,1,9,3-1-4,3
20240103,1,10,4-1-2,4
20240103,1,11,1-3-2,1
20240103,1,12,1-3-6,1
20240103,2,1,1-5-2,1
20240103,2,2,4-2-1,4
20240103,2,3,2-4-5,2
20240103,2,4,3-2-1,3
20240103,2,5,3-2-5,3
20240103,2,6,3-1-4,3
20240103,2,7,1-4-6,1
20240103,2,8,3-2-6,3
20240103,2,9,5-2-4,5
20240103,2,10,1-4-5,1
20240103,2,11,2-3-4,2
20240103,2,12,1-2-4,1
20240103,3,1,1-2-3,1
20240103,3,2,2-5-4,2
20240103,3,3,3-1-5,3
20240103,3,4,2-6-1,2
20240103,3,5,1-2-4,1
20240103,3,6,3-2-6,3
20240103,3,7,2-4-1,2
20240103,3,8,1-2-5,1
20240103,3,9,4-5-1,4
20240103,3,10,1-3-6,1
20240103,3,11,1-6-3,1
20240103,3,12,1-2-6,1
20240103,4,1,3-1-6,3
20240103,4,2,2-3-6,2
20240103,4,3,1-2-4,1
20240103,4,4,3-5-6,3
20240103,4,5,4-1-3,4
20240103,4,6,2-3-1,2
20240103,4,7,1-6-4,1
20240103,4,8,4-1-2,4
20240103,4,9,1-3-2,1
20240103,4,10,5-1-6,5
20240103,4,11,1-5-2,1
20240103,4,12,2-3-4,2
20240103,5,1,4-1-2,4
20240103,5,2,1-2-5,1
20240103,5,3,1-2-4,1
20240103,5,4,3-5-2,3
20240103,5,5,4-6-1,4
20240103,5,6,2-1-6,2
20240103,5,7,1-2-4,1
20240103,5,8,1-2-4,1
20240103,5,9,3-4-2,3
20240103,5,10,6-3-4,6
20240103,5,11,1-2-4,1
20240103,5,12,1-6-3,1
20240103,6,1,3-5-1,3
20240103,6,2,2-1-4,2
20240103,6,3,1-2-4,1
20240103,6,4,3-1-5,3
20240103,6,5,1-2-6,1
20240103,6,6,4-1-3,4
20240103,6,7,4-6-3,4
20240103,6,8,4-3-6,4
20240103,6,9,1-4-5,1
20240103,6,10,1-5-4,1
20240103,6,11,1-4-5,1
20240103,6,12,2-1-3,2
20240103,7,1,1-5-3,1
20240103,7,2,4-1-2,4
20240103,7,3,4-6-1,4
20240103,7,4,1-5-3,1
20240103,7,5,2-4-3,2
20240103,7,6,3-2-4,3
20240103,7,7,3-1-6,3
20240103,7,8,1-2-4,1
20240103,7,9,1-3-2,1
20240103,7,10,1-3-4,1
20240103,7,11,4-2-3,4
20240103,7,12,1-5-4,1
20240103,8,1,1-4-3,1
20240103,8,2,3-1-5,3
20240103,8,3,1-3-2,1
20240103,8,4,1-5-4,1
20240103,8,5,不成立,
20240103,8,6,4-1-6,4
20240103,8,7,1-2-5,1
20240103,8,8,1-6-4,1
20240103,8,9,1-4-6,1
20240103,8,10,1-3-2,1
20240103,8,11,1-4-3,1
20240103,8,12,1-2-4,1
20240103,9,1,1-3-6,1
20240103,9,2,4-5-2,4
20240103,9,3,1-5-4,1
20240103,9,4,1-3-5,1
20240103,9,5,2-1-4,2
20240103,9,6,6-2-4,6
20240103,9,7,4-6-5,4
20240103,9,8,1-3-2,1
20240103,9,9,4-6-1,4
20240103,9,10,1-2-3,1
20240103,9,11,1-2-3,1
20240103,9,12,1-3-2,1
20240103,11,1,1-4-5,1
20240103,11,2,1-4-2,1
20240103,11,3,2-1-4,2
20240103,11,4,1-3-5,1
20240103,11,5,1-2-4,1
20240103,11,6,1-4-2,1
20240103,11,7,1-2-3,1
20240103,11,8,4-1-6,4
20240103,11,9,1-6-2,1
20240103,11,10,1-6-4,1
20240103,11,11,1-5-6,1
20240103,11,12,1-3-4,1
20240103,12,1,5-2-4,5
20240103,12,2,5-3-6,5
20240103,12,3,2-3-6,2
20240103,12,4,3-2-1,3
20240103,12,5,1-2-6,1
20240103,12,6,1-5-3,1
20240103,12,7,2-4-1,2
20240103,12,8,2-4-1,2
20240103,12,9,3-5-1,3
20240103,12,10,2-6-1,2
20240103,12,11,1-3-2,1
20240103,12,12,1-6-5,1
20240103,14,1,1-4-2,1
20240103,14,2,6-5-4,6
20240103,14,3,1-6-2,1
20240103,14,4,6-5-1,6
20240103,14,5,1-2-3,1
20240103,14,6,1-5-6,1
20240103,14,7,1-3-5,1
20240103,14,8,1-2-6,1
