hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240103,01,10,1,4645,0.21,0,0,0,1,0.03,0,,1,3,0.13,75.0,92.3
20240103,01,10,2,3659,0.15,0,0,0,1,0.2,0,,4,2,0.15,7.1,64.2
20240103,01,10,3,4420,0.13,0,0,0,1,0.04,0,,2,1,0.14,14.2,67.3
20240103,01,10,4,4238,0.26,0,0,0,1,0.03,0,,1,4,0.12,20.4,54.5
20240103,01,10,5,3653,0.28,0,0,0,1,0.05,0,,3,5,0.18,2.5,53.8
20240103,01,10,6,4550,0.39,0,0,0,1,0.05,0,,3,6,0.16,0.0,14.8
20240103,01,11,1,4188,0.18,0,0,0,1,,0,,1,2,0.11,79.3,98.4
20240103,01,11,2,3655,0.25,0,0,0,1,,0,,1,5,0.19,9.6,65.3
20240103,01,11,3,4305,0.28,0,0,0,1,,0,,1,6,0.14,34.4,65.5
20240103,01,11,4,5090,0.23,0,0,0,1,,0,,1,3,0.18,4.7,23.8
20240103,01,11,5,3475,0.24,0,0,0,1,,0,,1,4,0.17,5.5,44.4
20240103,01,11,6,5216,0.16,0,0,0,1,,0,,1,1,0.16,2.5,20.5
20240103,01,12,1,4787,0.13,0,0,0,1,0.07,0,,1,1,0.12,75.8,86.2
20240103,01,12,2,4851,,0,0,0,0,,0,,4,6,0.14,11.9,73.8
20240103,01,12,3,4486,0.16,0,0,0,1,0.21,0,,3,2,0.14,18.1,63.6
20240103,01,12,4,3686,0.18,0,0,0,1,0.12,0,,2,3,0.13,8.8,52.9
20240103,01,12,5,4539,0.21,0,0,0,1,0.07,0,,1,4,0.17,2.7,30.5
20240103,01,12,6,4888,0.23,0,0,0,1,0.07,0,,1,5,0.15,2.9,38.2
20240103,01,1,1,3652,0.18,0,0,0,1,0.01,0,,1,3,0.17,39.2,71.4
20240103,01,1,2,3482,0.21,0,0,0,1,0.06,0,,3,5,0.16,5.0,60.0
20240103,01,1,3,5216,0.2,0,0,0,1,0.04,0,,2,4,0.17,6.0,33.3
20240103,01,1,4,4420,0.16,0,0,0,1,0.06,0,,3,2,0.13,14.8,51.0
20240103,01,1,5,3419,0.16,0,0,0,1,0.13,0,,4,2,0.25,3.8,19.2
20240103,01,1,6,5141,0.15,0,0,0,1,0.19,0,,5,1,0.11,0.0,27.0
20240103,01,2,1,3827,0.15,0,0,0,1,0.06,0,,3,3,0.18,24.0,44.0
20240103,01,2,2,4550,0.19,0,0,0,1,0.07,0,,4,5,0.14,11.1,59.2
20240103,01,2,3,3973,0.11,0,0,0,1,0.05,0,,2,2,0.19,7.5,30.0
20240103,01,2,4,4177,0.08,0,0,0,1,0.05,0,,2,1,0.14,10.7,53.5
20240103,01,2,5,3655,0.16,0,0,0,1,0.01,0,,1,4,0.19,7.1,42.8
20240103,01,2,6,4362,0.21,0,0,0,1,0.16,0,,5,6,0.15,6.6,20.0
20240103,01,3,1,3850,0.24,0,0,0,1,0.16,0,,2,4,0.15,41.3,72.4
20240103,01,3,2,4491,0.22,0,0,0,1,0.27,0,,3,3,0.17,15.0,55.0
20240103,01,3,3,3653,0.24,0,0,0,1,0.15,0,,1,4,0.19,8.5,45.7
20240103,01,3,4,3441,0.15,0,0,0,1,0.16,0,,2,1,0.17,4.7,42.8
20240103,01,3,5,3889,0.21,0,0,0,1,0.38,0,,4,2,0.16,0.0,22.5
20240103,01,3,6,4851,,0,0,0,0,,0,,5,5,0.17,0.0,45.7
20240103,01,4,1,3538,0.23,0,0,0,1,,1,0.04,6,3,0.15,43.4,80.4
20240103,01,4,2,4888,0.27,0,0,0,1,0.03,0,,2,5,0.17,20.0,60.0
20240103,01,4,3,4113,0.24,0,0,0,1,0.05,0,,3,4,0.19,8.7,50.0
20240103,01,4,4,4407,0.17,0,0,0,1,0.17,0,,5,2,0.17,14.5,52.0
20240103,01,4,5,4188,0.13,0,0,0,1,0.02,0,,1,1,0.13,13.1,57.8
20240103,01,4,6,4078,0.3,0,0,0,1,0.14,0,,4,6,0.25,0.0,8.7
20240103,01,5,1,3414,0.09,0,0,0,1,0.04,0,,2,1,0.12,43.3,80.0
20240103,01,5,2,3970,0.13,0,0,0,1,0.03,0,,1,4,0.17,8.0,40.0
