hd,jcd,rno,label_3t,win_lane
20240120,1,1,3-2-1,3
20240120,1,2,1-2-4,1
20240120,1,3,2-1-5,2
20240120,1,4,2-1-5,2
20240120,1,5,1-3-2,1
20240120,1,6,4-6-5,4
20240120,1,7,1-3-2,1
20240120,1,8,5-1-4,5
20240120,1,9,3-6-1,3
20240120,1,10,1-3-6,1
20240120,1,11,1-3-5,1
20240120,1,12,1-2-3,1
20240120,2,1,2-1-3,2
20240120,2,2,6-1-5,6
20240120,2,3,2-1-4,2
20240120,2,4,3-1-6,3
20240120,2,5,1-4-3,1
20240120,2,6,2-5-6,2
20240120,2,7,1-2-4,1
20240120,2,8,3-2-1,3
20240120,2,9,3-1-2,3
20240120,2,10,1-4-5,1
20240120,2,11,2-1-4,2
20240120,2,12,1-2-4,1
20240120,3,1,2-3-4,2
20240120,3,2,3-5-4,3
20240120,3,3,1-5-3,1
20240120,3,4,4-1-6,4
20240120,3,5,6-4-2,6
20240120,3,6,3-2-6,3
20240120,3,7,2-4-1,2
20240120,3,8,1-5-2,1
20240120,3,9,2-1-5,2
20240120,3,10,1-4-3,1
20240120,3,11,1-5-6,1
20240120,3,12,1-5-3,1
20240120,4,1,1-3-4,1
20240120,4,2,3-5-2,3
20240120,4,3,6-1-3,6
20240120,4,4,2-1-4,2
20240120,4,5,1-3-4,1
20240120,4,6,2-3-6,2
20240120,4,7,4-2-1,4
20240120,4,8,2-1-3,2
20240120,4,9,5-3-2,5
20240120,4,10,1-2-5,1
20240120,4,11,1-5-3,1
20240120,4,12,4-1-5,4
20240120,6,1,1-6-2,1
20240120,6,2,2-1-3,2
20240120,6,3,2-6-5,2
20240120,6,4,3-1-2,3
20240120,6,5,5-2-6,5
20240120,6,6,1-4-3,1
20240120,6,7,1-4-6,1
20240120,6,8,1-3-6,1
20240120,6,9,1-2-6,1
20240120,6,10,1-2-3,1
20240120,6,11,2-1-5,2
20240120,6,12,1-2-3,1
20240120,8,1,1-3-6,1
20240120,8,2,1-3-4,1
20240120,8,3,2-4-5,2
20240120,8,4,1-2-5,1
20240120,8,5,1-5-3,1
20240120,8,6,4-2-6,4
20240120,8,7,1-2-4,1
20240120,8,8,1-2-4,1
20240120,8,9,1-3-2,1
20240120,8,10,1-3-4,1
20240120,8,11,3-2-1,3
20240120,8,12,1-2-4,1
20240120,9,1,3-4-1,3
20240120,9,2,2-1-4,2
20240120,9,3,1-5-6,1
20240120,9,4,4-1-2,4
20240120,9,5,3-2-1,3
20240120,9,6,1-5-6,1
20240120,9,7,1-6-5,1
20240120,9,8,2-6-1,2
20240120,9,9,1-5-4,1
20240120,9,10,2-3-1,2
20240120,9,11,6-3-2,6
20240120,9,12,1-6-5,1
20240120,10,1,6-2-4,6
20240120,10,2,4-3-2,4
20240120,10,3,2-3-4,2
20240120,10,4,5-3-6,5
20240120,10,5,4-5-6,4
20240120,10,6,3-1-4,3
20240120,10,7,3-4-5,3
20240120,10,8,2-3-1,2
20240120,10,9,2-1-4,2
20240120,10,10,1-2-5,1
20240120,10,11,1-3-4,1
20240120,10,12,6-1-3,6
20240120,11,1,1-3-6,1
20240120,11,2,1-6-3,1
20240120,11,3,1-3-2,1
20240120,11,4,3-1-2,3
20240120,11,5,2-1-4,2
20240120,11,6,1-4-2,1
20240120,11,7,4-2-5,4
20240120,11,8,1-2-4,1
20240120,11,9,1-5-3,1
20240120,11,10,1-2-3,1
20240120,11,11,1-3-2,1
20240120,11,12,1-2-4,1
20240120,14,1,1-2-3,1
20240120,14,2,1-3-2,1
20240120,14,3,3-4-1,3
20240120,14,4,1-2-3,1
20240120,14,5,1-2-6,1
20240120,14,6,6-1-4,6
20240120,14,7,6-3-5,6
20240120,14,8,4-1-3,4
20240120,14,9,1-6-5,1
20240120,14,10,1-2-3,1
20240120,14,11,2-1-6,2
20240120,14,12,1-3-2,1
20240120,15,1,1-3-4,1
20240120,15,2,2-5-1,2
20240120,15,3,1-2-4,1
20240120,15,4,5-1-6,5
20240120,15,5,1-4-6,1
20240120,15,6,1-4-5,1
20240120,15,7,5-1-3,5
20240120,15,8,3-1-4,3
20240120,15,9,1-2-3,1
20240120,15,10,3-4-6,3
20240120,15,11,2-3-5,2
20240120,15,12,1-2-4,1
20240120,16,1,1-2-4,1
20240120,16,2,3-5-2,3
20240120,16,3,4-6-3,4
20240120,16,4,1-3-4,1
20240120,16,5,1-2-5,1
20240120,16,6,1-2-4,1
20240120,16,7,4-3-1,4
20240120,16,8,2-3-1,2
20240120,16,9,5-2-3,5
20240120,16,10,3-2-5,3
20240120,16,11,2-5-1,2
20240120,16,12,5-4-1,5
20240120,19,1,1-3-2,1
20240120,19,2,1-2-3,1
20240120,19,3,1-4-5,1
20240120,19,4,1-5-3,1
20240120,19,5,1-2-3,1
20240120,19,6,1-2-6,1
20240120,19,7,2-1-4,2
20240120,19,8,1-2-4,1
20240120,19,9,4-1-5,4
20240120,19,10,1-3-5,1
20240120,19,11,1-3-6,1
20240120,19,12,1-2-4,1
20240120,21,1,4-1-5,4
20240120,21,2,4-1-6,4
20240120,21,3,5-6-2,5
20240120,21,4,1-3-2,1
20240120,21,5,3-1-6,3
20240120,21,6,6-2-3,6
20240120,21,7,3-1-4,3
20240120,21,8,2-5-3,2
20240120,21,9,1-4-2,1
20240120,21,10,3-5-4,3
20240120,21,11,1-6-3,1
20240120,21,12,1-2-6,1
