hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240120,1,10,1,4790,,,,,,0.07,0,,1,,0.14,67.3,88.4
20240120,1,10,2,3589,,,,,,,1,0.02,,,0.17,22.5,61.2
20240120,1,10,3,4792,,,,,,,1,0.11,,,0.18,8.8,55.8
20240120,1,10,4,3771,,,,,,0.1,0,,3,,0.14,5.7,45.7
20240120,1,10,5,5011,,,,,,0.09,0,,2,,0.17,2.5,25.0
20240120,1,10,6,3596,,,,,,0.18,0,,4,,0.19,0.0,11.7
20240120,1,11,1,4096,,,,,,0.05,0,,1,,0.14,75.0,95.8
20240120,1,11,2,4654,,,,,,0.11,0,,2,,0.14,14.7,76.4
20240120,1,11,3,4083,,,,,,,1,0.01,,,0.16,20.4,71.4
20240120,1,11,4,3303,,,,,,,1,0.02,,,0.19,10.0,46.0
20240120,1,11,5,4553,,,,,,,1,0.06,,,0.16,2.9,52.9
20240120,1,11,6,4124,,,,,,,1,0.09,,,0.18,3.1,34.3
20240120,1,12,1,4036,,,,,,,1,0.01,,,0.13,72.2,92.5
20240120,1,12,2,4715,,,,,,0.0,0,,1,,0.14,33.3,66.6
20240120,1,12,3,4264,,,,,,,1,0.03,,,0.16,15.3,76.9
20240120,1,12,4,4475,,,,,,,1,0.13,,,0.15,6.1,53.0
20240120,1,12,5,4122,,,,,,,1,0.02,,,0.17,10.8,48.6
20240120,1,12,6,4532,,,,,,,1,0.01,,,0.15,4.0,40.0
20240120,1,1,1,4633,,,,,,0.13,0,,3,,0.13,42.8,83.3
20240120,1,1,2,3684,,,,,,0.07,0,,2,,0.18,2.9,67.6
20240120,1,1,3,4553,,,,,,,1,0.01,,,0.15,13.7,75.8
20240120,1,1,4,5090,,,,,,0.14,0,,4,,0.18,4.7,23.8
20240120,1,1,5,4059,,,,,,0.06,0,,1,,0.15,2.7,24.3
20240120,1,1,6,5011,,,,,,,1,0.02,,,0.19,0.0,2.8
20240120,1,2,1,3353,,,,,,0.24,0,,5,,0.17,24.0,68.0
20240120,1,2,2,4080,,,,,,0.07,0,,2,,0.14,25.0,83.3
20240120,1,2,3,3643,,,,,,0.15,0,,4,,0.15,7.1,54.7
20240120,1,2,4,4096,,,,,,0.14,0,,3,,0.13,20.0,77.1
20240120,1,2,5,4836,,,,,,0.02,0,,1,,0.17,0.0,31.2
20240120,1,2,6,4792,,,,,,,1,0.03,,,0.2,0.0,7.6
20240120,1,3,1,3957,,,,,,0.14,0,,4,,0.19,38.6,70.1
20240120,1,3,2,4036,,,,,,0.05,0,,1,,0.18,30.0,74.0
20240120,1,3,3,3517,,,,,,0.15,0,,5,,0.16,13.0,52.1
20240120,1,3,4,4695,,,,,,0.07,0,,2,,0.2,0.0,26.0
20240120,1,3,5,4654,,,,,,0.12,0,,3,,0.15,0.0,53.1
20240120,1,3,6,5316,,,,,,0.19,0,,6,,0.19,0.0,11.1
20240120,1,4,1,3929,,,,,,,,,,,0.14,52.7,77.7
20240120,1,4,2,4532,,,,,,,,,,,0.14,23.6,71.0
20240120,1,4,3,4779,,,,,,,,,,,0.14,14.2,42.8
20240120,1,4,4,4004,,,,,,,,,,,0.16,2.2,22.7
20240120,1,4,5,3771,,,,,,,,,,,0.15,0.0,44.1
20240120,1,4,6,4083,,,,,,,,,,,0.17,0.0,31.5
20240120,1,5,1,4475,,,,,,,1,0.08,,,0.15,48.9,82.9
20240120,1,5,2,3596,,,,,,,1,0.04,,,0.15,9.3,53.1
20240120,1,5,3,3303,,,,,,,1,0.01,,,0.18,16.0,78.5
20240120,1,5,4,3928,,,,,,0.06,0,,1,,0.15,6.6,37.7
20240120,1,5,5,3319,,,,,,0.08,0,,2,,0.16,5.0,40.0
20240120,1,5,6,4059,,,,,,0.23,0,,3,,0.18,0.0,16.2
20240120,1,6,1,4715,,,,,,,1,0.05,,,0.13,70.5,91.1
20240120,1,6,2,3353,,,,,,0.0,0,,1,,0.18,19.3,48.3
20240120,1,6,3,3880,,,,,,0.02,0,,2,,0.18,2.2,45.4
20240120,1,6,4,4766,,,,,,0.08,0,,4,,0.13,12.1,36.3
20240120,1,6,5,4550,,,,,,0.06,0,,3,,0.17,3.3,26.6
20240120,1,6,6,3857,,,,,,0.24,0,,5,,0.2,4.2,43.3
20240120,1,7,1,4122,,,,,,,1,0.01,,,0.17,56.2,87.5
20240120,1,7,2,5090,,,,,,0.33,0,,4,,0.15,18.6,51.1
20240120,1,7,3,4124,,,,,,0.11,0,,1,,0.16,17.7,73.3
20240120,1,7,4,4080,,,,,,0.14,0,,2,,0.1,18.7,81.2
20240120,1,7,5,5316,,,,,,0.18,0,,3,,0.0,0.0,0.0
20240120,1,7,6,3517,,,,,,,1,0.03,,,0.18,0.0,22.2
20240120,1,8,1,4264,,,,,,,1,0.05,,,0.16,62.9,87.1
20240120,1,8,2,4695,,,,,,,1,0.02,,,0.19,14.2,47.6
20240120,1,8,3,4060,,,,,,0.11,0,,1,,0.16,8.5,45.7
20240120,1,8,4,4633,,,,,,0.21,0,,3,,0.16,3.7,55.5
20240120,1,8,5,3643,,,,,,0.25,0,,4,,0.16,0.0,29.4
20240120,1,8,6,4779,,,,,,0.19,0,,2,,0.18,0.0,14.2
20240120,1,9,1,4004,,,,,,,1,0.06,,,0.15,36.3,78.7
20240120,1,9,2,3319,,,,,,,1,0.08,,,0.13,10.2,73.4
20240120,1,9,3,4836,,,,,,,1,0.03,,,0.18,16.6,56.6
20240120,1,9,4,3933,,,,,,0.01,0,,1,,0.17,3.7,59.2
20240120,1,9,5,5150,,,,,,,1,0.06,,,0.13,10.8,35.1
20240120,1,9,6,3684,,,,,,,1,0.05,,,0.23,2.9,23.5
20240120,2,10,1,4142,,,,,,,1,0.06,,,0.16,60.7,96.4
20240120,2,10,2,3889,,,,,,,1,0.09,,,0.17,21.8,53.1
20240120,2,10,3,4976,,,,,,0.03,0,,1,,0.2,13.8,41.6
20240120,2,10,4,4074,,,,,,,1,0.01,,,0.14,14.2,69.0
20240120,2,10,5,4172,,,,,,,1,0.09,,,0.16,7.5,52.5
20240120,2,10,6,4012,,,,,,0.15,0,,2,,0.16,0.0,5.8
20240120,2,11,1,4089,,,,,,,,,,,0.16,67.6,90.1
20240120,2,11,2,4460,,,,,,,,,,,0.13,29.4,85.2
20240120,2,11,3,4537,,,,,,,,,,,0.12,12.5,65.6
20240120,2,11,4,3538,,,,,,,,,,,0.17,0.0,53.3
20240120,2,11,5,4637,,,,,,,,,,,0.16,11.7,38.2
20240120,2,11,6,3550,,,,,,,,,,,0.15,5.0,20.0
20240120,2,12,1,4686,,,,,,0.03,0,,1,,0.14,70.6,87.9
20240120,2,12,2,4908,,,,,,0.04,0,,2,,0.15,27.9,76.7
20240120,2,12,3,4439,,,,,,0.41,0,,5,,0.16,3.2,32.2
20240120,2,12,4,3779,,,,,,0.09,0,,4,,0.11,18.7,56.2
20240120,2,12,5,4218,,,,,,0.06,0,,3,,0.17,2.5,48.7
20240120,2,12,6,4177,,,,,,0.04,0,,2,,0.21,0.0,5.8
20240120,2,1,1,4186,,,,,,0.25,0,,5,,0.11,28.5,57.1
20240120,2,1,2,5122,,,,,,0.04,0,,2,,0.16,4.8,26.8
20240120,2,1,3,5048,,,,,,0.09,0,,3,,0.17,17.9,48.7
20240120,2,1,4,4976,,,,,,0.03,0,,1,,0.18,7.8,39.4
20240120,2,1,5,5319,,,,,,0.12,0,,4,,0.0,0.0,0.0
20240120,2,1,6,5331,,,,,,,1,0.04,,,0.19,0.0,7.1
20240120,2,2,1,4128,,,,,,,1,0.01,,,0.14,50.0,79.5
20240120,2,2,2,4012,,,,,,0.07,0,,2,,0.15,11.7,61.7
