hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240125,02,10,1-2-3,1,1,A1,6.83,33.87,,1.0,1.0,69.4,2,A2,6.09,25.69,,1.0,1.0,3,B1,42.62,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,1-2-4,0,1,A1,6.83,33.87,,1.0,1.0,69.4,2,A2,6.09,25.69,,1.0,1.0,4,B1,28.07,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,1-2-5,0,1,A1,6.83,33.87,,1.0,1.0,69.4,2,A2,6.09,25.69,,1.0,1.0,5,A2,30.39,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,1-2-6,0,1,A1,6.83,33.87,,1.0,1.0,69.4,2,A2,6.09,25.69,,1.0,1.0,6,A2,44.25,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,1-3-2,0,1,A1,6.83,33.87,,1.0,1.0,69.4,3,B1,4.88,42.62,,1.0,1.0,2,A2,25.69,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,1-3-4,0,1,A1,6.83,33.87,,1.0,1.0,69.4,3,B1,4.88,42.62,,1.0,1.0,4,B1,28.07,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,1-3-5,0,1,A1,6.83,33.87,,1.0,1.0,69.4,3,B1,4.88,42.62,,1.0,1.0,5,A2,30.39,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,1-3-6,0,1,A1,6.83,33.87,,1.0,1.0,69.4,3,B1,4.88,42.62,,1.0,1.0,6,A2,44.25,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,1-4-2,0,1,A1,6.83,33.87,,1.0,1.0,69.4,4,B1,4.93,28.07,,1.0,1.0,2,A2,25.69,,1.0,1.0,,61.94,0,0,8.0,7.0,1,1
20240125,02,10,1-4-3,0,1,A1,6.83,33.87,,1.0,1.0,69.4,4,B1,4.93,28.07,,1.0,1.0,3,B1,42.62,,1.0,1.0,,61.94,0,0,8.0,7.0,1,1
20240125,02,10,1-4-5,0,1,A1,6.83,33.87,,1.0,1.0,69.4,4,B1,4.93,28.07,,1.0,1.0,5,A2,30.39,,1.0,1.0,,61.94,0,0,8.0,7.0,1,1
20240125,02,10,1-4-6,0,1,A1,6.83,33.87,,1.0,1.0,69.4,4,B1,4.93,28.07,,1.0,1.0,6,A2,44.25,,1.0,1.0,,61.94,0,0,8.0,7.0,1,1
20240125,02,10,1-5-2,0,1,A1,6.83,33.87,,1.0,1.0,69.4,5,A2,6.17,30.39,,1.0,1.0,2,A2,25.69,,1.0,1.0,,64.25999999999999,0,0,8.0,7.0,1,1
20240125,02,10,1-5-3,0,1,A1,6.83,33.87,,1.0,1.0,69.4,5,A2,6.17,30.39,,1.0,1.0,3,B1,42.62,,1.0,1.0,,64.25999999999999,0,0,8.0,7.0,1,1
20240125,02,10,1-5-4,0,1,A1,6.83,33.87,,1.0,1.0,69.4,5,A2,6.17,30.39,,1.0,1.0,4,B1,28.07,,1.0,1.0,,64.25999999999999,0,0,8.0,7.0,1,1
20240125,02,10,1-5-6,0,1,A1,6.83,33.87,,1.0,1.0,69.4,5,A2,6.17,30.39,,1.0,1.0,6,A2,44.25,,1.0,1.0,,64.25999999999999,0,0,8.0,7.0,1,1
20240125,02,10,1-6-2,0,1,A1,6.83,33.87,,1.0,1.0,69.4,6,A2,5.43,44.25,,1.0,1.0,2,A2,25.69,,1.0,1.0,,78.12,0,0,8.0,7.0,1,1
20240125,02,10,1-6-3,0,1,A1,6.83,33.87,,1.0,1.0,69.4,6,A2,5.43,44.25,,1.0,1.0,3,B1,42.62,,1.0,1.0,,78.12,0,0,8.0,7.0,1,1
20240125,02,10,1-6-4,0,1,A1,6.83,33.87,,1.0,1.0,69.4,6,A2,5.43,44.25,,1.0,1.0,4,B1,28.07,,1.0,1.0,,78.12,0,0,8.0,7.0,1,1
20240125,02,10,1-6-5,0,1,A1,6.83,33.87,,1.0,1.0,69.4,6,A2,5.43,44.25,,1.0,1.0,5,A2,30.39,,1.0,1.0,,78.12,0,0,8.0,7.0,1,1
20240125,02,10,2-1-3,0,2,A2,6.09,25.69,,1.0,1.0,17.0,1,A1,6.83,33.87,,1.0,1.0,3,B1,42.62,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,2-1-4,0,2,A2,6.09,25.69,,1.0,1.0,17.0,1,A1,6.83,33.87,,1.0,1.0,4,B1,28.07,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,2-1-5,0,2,A2,6.09,25.69,,1.0,1.0,17.0,1,A1,6.83,33.87,,1.0,1.0,5,A2,30.39,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,2-1-6,0,2,A2,6.09,25.69,,1.0,1.0,17.0,1,A1,6.83,33.87,,1.0,1.0,6,A2,44.25,,1.0,1.0,,59.56,0,0,8.0,7.0,1,1
20240125,02,10,2-3-1,0,2,A2,6.09,25.69,,1.0,1.0,17.0,3,B1,4.88,42.62,,1.0,1.0,1,A1,33.87,,1.0,1.0,,68.31,0,0,8.0,7.0,1,1
20240125,02,10,2-3-4,0,2,A2,6.09,25.69,,1.0,1.0,17.0,3,B1,4.88,42.62,,1.0,1.0,4,B1,28.07,,1.0,1.0,,68.31,0,0,8.0,7.0,1,1
20240125,02,10,2-3-5,0,2,A2,6.09,25.69,,1.0,1.0,17.0,3,B1,4.88,42.62,,1.0,1.0,5,A2,30.39,,1.0,1.0,,68.31,0,0,8.0,7.0,1,1
20240125,02,10,2-3-6,0,2,A2,6.09,25.69,,1.0,1.0,17.0,3,B1,4.88,42.62,,1.0,1.0,6,A2,44.25,,1.0,1.0,,68.31,0,0,8.0,7.0,1,1
20240125,02,10,2-4-1,0,2,A2,6.09,25.69,,1.0,1.0,17.0,4,B1,4.93,28.07,,1.0,1.0,1,A1,33.87,,1.0,1.0,,53.760000000000005,0,0,8.0,7.0,1,1
20240125,02,10,2-4-3,0,2,A2,6.09,25.69,,1.0,1.0,17.0,4,B1,4.93,28.07,,1.0,1.0,3,B1,42.62,,1.0,1.0,,53.760000000000005,0,0,8.0,7.0,1,1
20240125,02,10,2-4-5,0,2,A2,6.09,25.69,,1.0,1.0,17.0,4,B1,4.93,28.07,,1.0,1.0,5,A2,30.39,,1.0,1.0,,53.760000000000005,0,0,8.0,7.0,1,1
20240125,02,10,2-4-6,0,2,A2,6.09,25.69,,1.0,1.0,17.0,4,B1,4.93,28.07,,1.0,1.0,6,A2,44.25,,1.0,1.0,,53.760000000000005,0,0,8.0,7.0,1,1
20240125,02,10,2-5-1,0,2,A2,6.09,25.69,,1.0,1.0,17.0,5,A2,6.17,30.39,,1.0,1.0,1,A1,33.87,,1.0,1.0,,56.08,0,0,8.0,7.0,1,1
20240125,02,10,2-5-3,0,2,A2,6.09,25.69,,1.0,1.0,17.0,5,A2,6.17,30.39,,1.0,1.0,3,B1,42.62,,1.0,1.0,,56.08,0,0,8.0,7.0,1,1
20240125,02,10,2-5-4,0,2,A2,6.09,25.69,,1.0,1.0,17.0,5,A2,6.17,30.39,,1.0,1.0,4,B1,28.07,,1.0,1.0,,56.08,0,0,8.0,7.0,1,1
20240125,02,10,2-5-6,0,2,A2,6.09,25.69,,1.0,1.0,17.0,5,A2,6.17,30.39,,1.0,1.0,6,A2,44.25,,1.0,1.0,,56.08,0,0,8.0,7.0,1,1
20240125,02,10,2-6-1,0,2,A2,6.09,25.69,,1.0,1.0,17.0,6,A2,5.43,44.25,,1.0,1.0,1,A1,33.87,,1.0,1.0,,69.94,0,0,8.0,7.0,1,1
20240125,02,10,2-6-3,0,2,A2,6.09,25.69,,1.0,1.0,17.0,6,A2,5.43,44.25,,1.0,1.0,3,B1,42.62,,1.0,1.0,,69.94,0,0,8.0,7.0,1,1
20240125,02,10,2-6-4,0,2,A2,6.09,25.69,,1.0,1.0,17.0,6,A2,5.43,44.25,,1.0,1.0,4,B1,28.07,,1.0,1.0,,69.94,0,0,8.0,7.0,1,1
20240125,02,10,2-6-5,0,2,A2,6.09,25.69,,1.0,1.0,17.0,6,A2,5.43,44.25,,1.0,1.0,5,A2,30.39,,1.0,1.0,,69.94,0,0,8.0,7.0,1,1
20240125,02,10,3-1-2,0,3,B1,4.88,42.62,,1.0,1.0,17.3,1,A1,6.83,33.87,,1.0,1.0,2,A2,25.69,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,3-1-4,0,3,B1,4.88,42.62,,1.0,1.0,17.3,1,A1,6.83,33.87,,1.0,1.0,4,B1,28.07,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,3-1-5,0,3,B1,4.88,42.62,,1.0,1.0,17.3,1,A1,6.83,33.87,,1.0,1.0,5,A2,30.39,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,3-1-6,0,3,B1,4.88,42.62,,1.0,1.0,17.3,1,A1,6.83,33.87,,1.0,1.0,6,A2,44.25,,1.0,1.0,,76.49,0,0,8.0,7.0,1,1
20240125,02,10,3-2-1,0,3,B1,4.88,42.62,,1.0,1.0,17.3,2,A2,6.09,25.69,,1.0,1.0,1,A1,33.87,,1.0,1.0,,68.31,0,0,8.0,7.0,1,1
