hd,jcd,rno,label_3t,win_lane
20240222,2,1,1-3-6,1
20240222,2,2,2-1-4,2
20240222,2,3,5-3-1,5
20240222,2,4,2-6-3,2
20240222,2,5,1-5-4,1
20240222,2,6,3-1-5,3
20240222,2,7,2-4-6,2
20240222,2,8,3-5-1,3
20240222,2,9,1-2-3,1
20240222,2,10,1-2-3,1
20240222,2,11,4-6-1,4
20240222,2,12,1-3-4,1
20240222,3,1,1-4-2,1
20240222,3,2,4-1-2,4
20240222,3,3,1-3-4,1
20240222,3,4,3-1-2,3
20240222,3,5,4-3-5,4
20240222,3,6,2-1-6,2
20240222,3,7,5-1-4,5
20240222,3,8,1-3-6,1
20240222,3,9,1-3-2,1
20240222,3,10,1-4-2,1
20240222,3,11,1-2-4,1
20240222,3,12,1-6-4,1
20240222,7,1,1-5-2,1
20240222,7,2,3-2-6,3
20240222,7,3,2-5-6,2
20240222,7,4,1-4-2,1
20240222,7,5,1-3-5,1
20240222,7,6,1-3-4,1
20240222,7,7,1-2-5,1
20240222,7,8,1-4-5,1
20240222,7,9,1-4-2,1
20240222,7,10,1-2-4,1
20240222,7,11,4-5-2,4
20240222,7,12,1-6-5,1
20240222,9,1,1-5-2,1
20240222,9,2,1-4-6,1
20240222,9,3,3-2-6,3
20240222,9,4,1-3-6,1
20240222,9,5,1-3-2,1
20240222,9,6,3-1-4,3
20240222,9,7,4-3-2,4
20240222,9,8,3-2-4,3
20240222,9,9,2-1-3,2
20240222,9,10,4-1-5,4
20240222,9,11,1-5-2,1
20240222,9,12,1-5-2,1
20240222,10,1,1-3-6,1
20240222,10,2,2-1-3,2
20240222,10,3,1-2-6,1
20240222,10,4,1-2-6,1
20240222,10,5,2-4-5,2
20240222,10,6,1-6-4,1
20240222,10,7,3-4-1,3
20240222,10,8,1-4-5,1
20240222,10,9,1-3-4,1
20240222,10,10,4-3-1,4
20240222,10,11,4-3-5,4
20240222,10,12,1-4-3,1
20240222,11,1,2-1-3,2
20240222,11,2,4-1-6,4
20240222,11,3,6-5-2,6
20240222,11,4,2-1-5,2
20240222,11,5,不成立,
20240222,11,6,4-1-2,4
20240222,11,7,3-6-4,3
20240222,11,8,2-4-6,2
20240222,11,9,2-6-4,2
20240222,11,10,2-3-4,2
20240222,11,11,3-1-6,3
20240222,11,12,1-2-3,1
20240222,12,1,2-1-3,2
20240222,12,2,1-2-4,1
20240222,12,3,1-4-2,1
20240222,12,4,1-2-5,1
20240222,12,5,1-6-2,1
20240222,12,6,5-2-3,5
20240222,12,7,4-3-1,4
20240222,12,8,3-1-2,3
20240222,12,9,5-2-4,5
20240222,12,10,1-3-2,1
20240222,12,11,1-4-5,1
20240222,12,12,1-6-5,1
20240222,13,1,1-3-2,1
20240222,13,2,1-2-3,1
20240222,13,3,1-3-4,1
20240222,13,4,3-5-1,3
20240222,13,5,1-2-6,1
20240222,13,6,4-1-2,4
20240222,13,7,1-4-3,1
20240222,13,8,1-2-4,1
20240222,13,9,3-6-2,3
20240222,13,10,2-5-3,2
20240222,13,11,1-3-4,1
20240222,13,12,5-1-6,5
20240222,15,1,2-1-6,2
20240222,15,2,2-4-6,2
20240222,15,3,2-1-4,2
20240222,15,4,2-6-4,2
20240222,15,5,1-2-3,1
20240222,15,6,1-3-4,1
20240222,15,7,2-4-3,2
20240222,15,8,1-5-2,1
20240222,15,9,1-6-2,1
20240222,15,10,1-3-2,1
20240222,15,11,4-1-6,4
20240222,15,12,4-1-2,4
20240222,16,1,2-1-3,2
20240222,16,2,2-4-1,2
20240222,16,3,1-4-6,1
20240222,16,4,1-3-5,1
20240222,16,5,2-1-3,2
20240222,16,6,2-1-3,2
20240222,16,7,3-6-4,3
20240222,16,8,1-3-4,1
20240222,16,9,1-6-2,1
20240222,16,10,2-1-3,2
20240222,16,11,1-2-3,1
20240222,16,12,1-2-3,1
20240222,17,1,1-5-3,1
20240222,17,2,1-4-2,1
20240222,17,3,1-4-6,1
20240222,17,4,3-2-5,3
20240222,17,5,1-4-5,1
20240222,17,6,1-2-6,1
20240222,17,7,1-5-2,1
20240222,17,8,2-4-1,2
20240222,17,9,1-2-5,1
20240222,17,10,1-6-4,1
20240222,17,11,3-4-5,3
20240222,17,12,1-4-6,1
20240222,19,1,3-4-2,3
20240222,19,2,3-6-2,3
20240222,19,3,3-1-4,3
20240222,19,4,3-1-4,3
20240222,19,5,1-2-4,1
20240222,19,6,1-2-5,1
20240222,19,7,1-3-6,1
20240222,19,8,4-1-5,4
20240222,19,9,1-3-2,1
20240222,19,10,4-5-6,4
20240222,19,11,1-5-2,1
20240222,19,12,1-3-2,1
20240222,21,1,3-1-4,3
20240222,21,2,2-4-1,2
20240222,21,3,1-3-5,1
20240222,21,4,1-3-6,1
20240222,21,5,1-3-2,1
20240222,21,6,1-2-3,1
20240222,21,7,3-4-1,3
20240222,21,8,6-5-1,6
20240222,21,9,1-2-6,1
20240222,21,10,6-1-5,6
20240222,21,11,4-1-6,4
20240222,21,12,1-5-4,1
20240222,22,1,1-3-2,1
20240222,22,2,1-3-2,1
20240222,22,3,1-3-5,1
20240222,22,4,2-5-4,2
20240222,22,5,4-1-2,4
20240222,22,6,2-1-5,2
20240222,22,7,2-6-5,2
20240222,22,8,1-2-4,1
20240222,22,9,1-2-3,1
20240222,22,10,2-6-5,2
20240222,22,11,1-2-5,1
20240222,22,12,6-1-2,6
