hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240222,2,10,1,5051,松本 純平,NIGE,76.9,92.3,0.13,0.11,6.67,2,4,28.23,44.35,29.51,41.8,2.0,1.0,0.0,0.0,0.0,2.0,12.678999999999998,13.144666666666666,12.468333333333334,-0.6763333333333321,0,0,0
20240222,2,10,2,3381,滝沢 芳行,NIGE,15.5,64.4,0.13,0.0008,6.58,1,2,36.22,55.91,45.8,61.83,2.0,1.0,5.0,1.0,0.0,1.0,14.280000000000001,13.144666666666666,12.468333333333334,-0.6763333333333321,0,0,0
20240222,2,10,3,4118,宇佐見 淳,NIGE,14.2,71.4,0.14,0.0004,6.75,3,1,27.93,44.14,37.4,50.41,2.0,1.0,4.0,1.0,4.0,0.0,12.475,13.144666666666666,12.468333333333334,-0.6763333333333321,0,0,0
20240222,2,10,4,3353,前田 光昭,NIGE,0.0,40.0,0.12,0.0013,6.75,3,3,33.87,50.0,28.3,45.28,2.0,1.0,0.0,0.0,0.0,0.0,12.790999999999999,13.144666666666666,12.468333333333334,-0.6763333333333321,0,0,0
20240222,2,10,5,4575,戸塚 邦好,NIGE,12.8,58.9,0.12,0.0013,6.78,4,3,30.58,56.2,26.42,48.11,2.0,1.0,3.0,0.0,1.0,1.0,13.249999999999998,13.144666666666666,12.468333333333334,-0.6763333333333321,0,0,0
20240222,2,10,6,4470,平田 健之佑,NIGE,0.0,11.6,0.25,0.13,6.81,5,5,26.72,48.28,34.21,47.37,2.0,1.0,0.0,0.0,0.0,0.0,11.364,13.144666666666666,12.468333333333334,-0.6763333333333321,0,0,0
20240222,2,11,1,4409,坂元 浩仁,MAKURI_SASHI,77.5,89.8,0.15,0.07,6.77,3,4,37.5,54.17,38.64,59.85,3.0,2.0,0.0,0.0,0.0,4.0,15.49,15.107000000000001,143165590.03133333,143165574.92433333,0,0,0
20240222,2,11,2,3412,鈴木 博,MAKURI_SASHI,20.8,75.0,0.18,0.03,6.69,1,3,42.45,56.12,33.61,45.9,3.0,2.0,4.0,5.0,0.0,1.0,16.631,15.107000000000001,143165590.03133333,143165574.92433333,0,0,0
20240222,2,11,3,4335,若林 将,MAKURI_SASHI,13.8,66.6,0.11,0.02,6.79,4,2,31.3,43.51,26.96,43.48,3.0,2.0,1.0,0.0,3.0,1.0,13.200000000000001,15.107000000000001,143165590.03133333,143165574.92433333,0,0,0
20240222,2,11,4,3612,馬袋 義則,MAKURI_SASHI,9.8,64.7,0.13,0.01,6.73,2,1,40.88,60.58,40.63,57.81,3.0,2.0,3.0,2.0,1.0,1.0,16.384,15.107000000000001,143165590.03133333,143165574.92433333,0,0,0
20240222,2,11,5,3662,大庭 元明,MAKURI_SASHI,15.9,43.1,0.15,0.24,6.79,4,6,24.24,42.42,38.93,51.91,3.0,2.0,1.0,0.0,5.0,1.0,429496740.066,15.107000000000001,143165590.03133333,143165574.92433333,0,0,0
20240222,2,11,6,3532,柴田 光,MAKURI_SASHI,0.0,15.7,0.19,0.09,6.81,5,5,33.08,54.14,27.42,44.35,3.0,2.0,0.0,0.0,0.0,0.0,13.643999999999998,15.107000000000001,143165590.03133333,143165574.92433333,0,0,0
20240222,2,12,1,4504,前田 将太,NIGE,75.3,86.1,0.13,0.14,6.64,2,5,30.77,39.42,40.98,58.2,2.0,1.0,0.0,0.0,0.0,5.0,13.677,143165592.4583333,14.275,-143165578.1833333,0,0,0
20240222,2,12,2,4483,北野 輝季,NIGE,20.5,70.5,0.14,0.23,6.7,6,6,44.74,57.24,24.21,37.89,2.0,1.0,2.0,3.0,0.0,2.0,429496746.96,143165592.4583333,14.275,-143165578.1833333,0,0,0
20240222,2,12,3,4926,吉川 貴仁,NIGE,32.4,72.9,0.15,0.06,6.65,3,4,40.8,50.4,36.57,50.0,2.0,1.0,6.0,1.0,5.0,0.0,16.738,143165592.4583333,14.275,-143165578.1833333,0,0,0
20240222,2,12,4,4318,桑原 将光,NIGE,12.8,53.8,0.15,0.03,6.58,1,2,40.63,59.38,41.54,59.23,2.0,1.0,2.0,1.0,1.0,1.0,15.945,143165592.4583333,14.275,-143165578.1833333,1,0,0
20240222,2,12,5,4769,馬場 剛,NIGE,12.5,50.0,0.13,0.05,6.69,5,3,25.0,42.24,28.03,43.18,2.0,1.0,0.0,0.0,3.0,1.0,11.953999999999999,143165592.4583333,14.275,-143165578.1833333,0,0,0
20240222,2,12,6,4351,里岡 右貴,NIGE,0.0,50.0,0.11,0.0003,6.68,4,1,35.94,54.69,27.03,51.35,2.0,1.0,0.0,0.0,0.0,0.0,14.925999999999998,143165592.4583333,14.275,-143165578.1833333,0,0,0
20240222,2,1,1,4900,中田 夕貴,NIGE,52.1,78.2,0.15,0.11,6.74,2,1,30.65,41.13,36.84,46.62,2.0,1.0,0.0,0.0,0.0,0.0,12.606999999999998,143165588.50566667,11.923666666666668,-143165576.58200002,0,0,0
20240222,2,1,2,4425,大井 清貴,NIGE,5.2,50.0,0.18,0.27,6.77,3,6,22.9,38.17,36.92,52.31,2.0,1.0,0.0,2.0,0.0,0.0,429496739.124,143165588.50566667,11.923666666666668,-143165576.58200002,0,0,0
20240222,2,1,3,3906,飯山 晃三,NIGE,6.9,37.2,0.17,0.16,6.79,4,4,36.64,54.2,29.6,47.2,2.0,1.0,1.0,1.0,1.0,0.0,13.786,143165588.50566667,11.923666666666668,-143165576.58200002,0,0,0
20240222,2,1,4,5272,松田 真実,NIGE,0.0,0.0,0.0,0.15,6.8,5,3,27.64,42.28,28.23,47.58,2.0,1.0,0.0,0.0,0.0,0.0,9.35,143165588.50566667,11.923666666666668,-143165576.58200002,0,0,0
20240222,2,1,5,4213,重富 伸也,NIGE,13.5,27.0,0.18,0.21,6.67,1,5,32.31,52.31,45.9,68.03,2.0,1.0,3.0,0.0,2.0,0.0,12.417,143165588.50566667,11.923666666666668,-143165576.58200002,0,0,0
20240222,2,1,6,4186,小川 時光,NIGE,0.0,6.2,0.21,0.13,6.81,6,2,38.3,60.99,26.61,45.97,2.0,1.0,0.0,0.0,0.0,0.0,14.004,143165588.50566667,11.923666666666668,-143165576.58200002,0,0,0
20240222,2,2,1,3661,柳瀬 興志,SASHI,32.4,78.3,0.2,0.05,6.77,3,2,29.75,43.8,20.34,37.29,2.0,1.0,0.0,0.0,0.0,1.0,12.428999999999998,143165588.40333334,13.046999999999999,-143165575.35633335,0,0,0
20240222,2,2,2,5060,数原 魁,SASHI,13.5,62.1,0.17,0.11,6.73,1,4,30.4,49.6,31.45,46.77,2.0,1.0,1.0,3.0,0.0,1.0,12.429999999999998,143165588.40333334,13.046999999999999,-143165575.35633335,0,0,0
20240222,2,2,3,4893,渡邉 真奈美,SASHI,23.0,69.2,0.15,0.25,6.73,1,6,25.45,40.91,38.28,56.25,2.0,1.0,2.0,1.0,3.0,0.0,429496740.351,143165588.40333334,13.046999999999999,-143165575.35633335,0,0,0
20240222,2,2,4,5165,小林 愛実,SASHI,13.6,54.5,0.21,0.21,6.79,4,5,43.33,61.33,38.46,54.62,2.0,1.0,0.0,1.0,1.0,1.0,15.620999999999999,143165588.40333334,13.046999999999999,-143165575.35633335,0,0,0
20240222,2,2,5,3412,鈴木 博,SASHI,10.8,45.6,0.17,0.08,6.76,2,3,42.45,56.12,33.61,45.9,2.0,1.0,0.0,0.0,5.0,0.0,16.631,143165588.40333334,13.046999999999999,-143165575.35633335,0,0,0
20240222,2,2,6,5322,根岸 真優,SASHI,0.0,0.0,0.14,0.01,6.79,4,1,19.05,34.29,30.58,44.63,2.0,1.0,0.0,0.0,0.0,0.0,6.889,143165588.40333334,13.046999999999999,-143165575.35633335,0,0,0
20240222,2,3,1,5191,飛田 江己,MAKURI_SASHI,45.9,72.9,0.16,0.01,6.74,2,3,36.3,48.89,37.8,52.76,2.0,1.0,0.0,0.0,0.0,2.0,15.145999999999997,13.566,14.045,0.4789999999999992,0,0,0
20240222,2,3,2,4569,中澤 宏奈,MAKURI_SASHI,19.5,41.4,0.17,0.0007000000000000001,6.8,4,1,19.42,36.89,29.55,50.76,2.0,1.0,2.0,6.0,0.0,0.0,9.268,13.566,14.045,0.4789999999999992,0,0,0
20240222,2,3,3,3612,馬袋 義則,MAKURI_SASHI,13.4,65.3,0.15,0.0011,6.83,5,2,40.88,60.58,40.63,57.81,2.0,1.0,2.0,0.0,4.0,0.0,16.284000000000002,13.566,14.045,0.4789999999999992,0,0,0
20240222,2,3,4,4853,前原 哉,MAKURI_SASHI,0.0,27.2,0.19,0.25,6.83,5,5,36.3,49.63,26.42,41.51,2.0,1.0,0.0,0.0,0.0,0.0,13.181999999999999,13.566,14.045,0.4789999999999992,0,0,0
20240222,2,3,5,3381,滝沢 芳行,MAKURI_SASHI,6.8,36.3,0.16,0.07,6.68,1,4,36.22,55.91,45.8,61.83,2.0,1.0,3.0,0.0,0.0,0.0,14.08,13.566,14.045,0.4789999999999992,0,0,0
20240222,2,3,6,4060,島田 一生,MAKURI_SASHI,0.0,19.3,0.18,0.01,6.76,3,3,38.85,55.4,28.69,41.8,2.0,1.0,0.0,0.0,0.0,0.0,14.873,13.566,14.045,0.4789999999999992,0,0,0
20240222,2,4,1,4031,飯島 誠,MAKURI,21.7,65.2,0.16,0.15,6.64,1,3,25.0,45.83,27.42,42.74,2.0,1.0,0.0,0.0,0.0,0.0,10.04,12.250333333333332,143165589.421,143165577.17066666,0,0,0
20240222,2,4,2,3662,大庭 元明,MAKURI,16.2,46.5,0.16,0.09,6.67,2,1,24.24,42.42,38.93,51.91,2.0,1.0,1.0,4.0,0.0,2.0,10.966,12.250333333333332,143165589.421,143165577.17066666,0,0,0
20240222,2,4,3,4318,桑原 将光,MAKURI,15.2,52.1,0.14,0.18,6.67,2,4,40.63,59.38,41.54,59.23,2.0,1.0,5.0,1.0,1.0,0.0,15.745,12.250333333333332,143165589.421,143165577.17066666,0,0,0
20240222,2,4,4,5188,武井 莉里佳,MAKURI,0.0,41.3,0.19,0.22,6.68,3,5,29.75,50.41,36.0,51.2,2.0,1.0,0.0,0.0,0.0,0.0,11.336999999999998,12.250333333333332,143165589.421,143165577.17066666,0,0,0
20240222,2,4,5,3875,廣中 良一,MAKURI,0.0,16.6,0.19,0.23,6.67,2,6,40.65,63.87,27.38,47.62,2.0,1.0,0.0,0.0,0.0,0.0,429496744.047,12.250333333333332,143165589.421,143165577.17066666,0,0,0
20240222,2,4,6,5051,松本 純平,MAKURI,3.3,33.3,0.19,0.14,6.68,3,2,28.23,44.35,29.51,41.8,2.0,1.0,0.0,0.0,1.0,0.0,12.879,12.250333333333332,143165589.421,143165577.17066666,0,0,0
20240222,2,5,1,4470,平田 健之佑,NIGE,65.5,86.2,0.15,0.06,6.7,3,3,26.72,48.28,34.21,47.37,2.0,1.0,0.0,0.0,0.0,2.0,11.564,10.93,11.891999999999998,0.961999999999998,0,0,0
20240222,2,5,2,5189,藤原 早菜,NIGE,7.6,50.0,0.16,0.04,6.68,1,2,20.59,34.31,30.36,50.0,2.0,1.0,0.0,1.0,0.0,0.0,8.619,10.93,11.891999999999998,0.961999999999998,0,0,0
20240222,2,5,3,4900,中田 夕貴,NIGE,10.5,52.6,0.2,0.0003,6.69,2,1,30.65,41.13,36.84,46.62,2.0,1.0,1.0,0.0,1.0,0.0,12.606999999999998,10.93,11.891999999999998,0.961999999999998,0,0,0
20240222,2,5,4,4118,宇佐見 淳,NIGE,12.6,60.5,0.15,0.06,6.74,5,3,27.93,44.14,37.4,50.41,2.0,1.0,4.0,2.0,3.0,0.0,12.274999999999999,10.93,11.891999999999998,0.961999999999998,0,0,0
20240222,2,5,5,4425,大井 清貴,NIGE,2.7,38.8,0.2,0.18,6.86,6,5,22.9,38.17,36.92,52.31,2.0,1.0,0.0,0.0,1.0,0.0,9.623999999999999,10.93,11.891999999999998,0.961999999999998,0,0,0
20240222,2,5,6,4504,前田 将太,NIGE,2.5,35.0,0.13,0.12,6.71,4,4,30.77,39.42,40.98,58.2,2.0,1.0,0.0,0.0,1.0,0.0,13.777,10.93,11.891999999999998,0.961999999999998,0,0,0
20240222,2,6,1,3532,柴田 光,MAKURI,60.0,82.2,0.16,,,1,1,33.08,54.14,27.42,44.35,2.0,1.0,0.0,0.0,0.0,0.0,14.043999999999999,13.495,13.988999999999999,0.4939999999999998,0,0,0
20240222,2,6,2,4575,戸塚 邦好,MAKURI,12.5,75.0,0.13,,,1,1,30.58,56.2,26.42,48.11,2.0,1.0,1.0,1.0,0.0,2.0,13.45,13.495,13.988999999999999,0.4939999999999998,0,0,0
20240222,2,6,3,3353,前田 光昭,MAKURI,7.1,35.7,0.18,,,1,1,33.87,50.0,28.3,45.28,2.0,1.0,1.0,1.0,0.0,0.0,12.991,13.495,13.988999999999999,0.4939999999999998,0,0,0
20240222,2,6,4,4335,若林 将,MAKURI,30.7,51.2,0.11,,,1,1,31.3,43.51,26.96,43.48,2.0,1.0,9.0,1.0,1.0,0.0,13.3,13.495,13.988999999999999,0.4939999999999998,,0,0
