hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240222,2,1,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,2.0,1.0,1-3-6
20240222,2,2,日本財団会長賞・WINWINパーク戸田開設記念,差し,雨,10,2.0,1.0,2-1-4
20240222,2,3,日本財団会長賞・WINWINパーク戸田開設記念,まくり差し,雨,10,2.0,1.0,5-3-1
20240222,2,4,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,10,2.0,1.0,2-6-3
20240222,2,5,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,雨,10,2.0,1.0,1-5-4
20240222,2,6,日本財団会長賞・WINWINパーク戸田開設記念,まくり,雨,10,2.0,1.0,3-1-5
20240222,2,7,日本財団会長賞・WINWINパーク戸田開設記念,まくり,曇り,10,1.0,1.0,2-4-6
20240222,2,8,日本財団会長賞・WINWINパーク戸田開設記念,まくり,曇り,10,3.0,2.0,3-5-1
20240222,2,9,日本財団会長賞・WINWINパーク戸田開設記念,恵まれ,曇り,10,3.0,2.0,1-2-3
20240222,2,10,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,曇り,10,2.0,1.0,1-2-3
20240222,2,11,日本財団会長賞・WINWINパーク戸田開設記念,まくり差し,曇り,10,3.0,2.0,4-6-1
20240222,2,12,日本財団会長賞・WINWINパーク戸田開設記念,逃げ,曇り,10,2.0,1.0,1-3-4
20240222,3,1,第42回東京スポーツ杯,逃げ,雨,14,5.0,5.0,1-4-2
20240222,3,2,第42回東京スポーツ杯,抜き,雨,14,8.0,5.0,4-1-2
20240222,3,3,第42回東京スポーツ杯,逃げ,雨,14,7.0,5.0,1-3-4
20240222,3,4,第42回東京スポーツ杯,抜き,雨,14,7.0,10.0,3-1-2
20240222,3,5,第42回東京スポーツ杯,まくり,曇り,14,6.0,10.0,4-3-5
20240222,3,6,第42回東京スポーツ杯,差し,雨,14,6.0,10.0,2-1-6
20240222,3,7,第42回東京スポーツ杯,抜き,雨,14,5.0,10.0,5-1-4
20240222,3,8,第42回東京スポーツ杯,逃げ,曇り,14,6.0,10.0,1-3-6
20240222,3,9,第42回東京スポーツ杯,逃げ,曇り,14,6.0,10.0,1-3-2
20240222,3,10,第42回東京スポーツ杯,逃げ,曇り,14,6.0,10.0,1-4-2
