hd,jcd,rno,lane,regno,st,tenji_st,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240222,02,10,1,5051,0.08,0.11,15,9,0.13,76.9,92.3
20240222,02,10,2,3381,0.11,0.0008,6,38,0.13,15.5,64.4
20240222,02,10,3,4118,0.18,0.0004,23,38,0.14,14.2,71.4
20240222,02,10,4,3353,0.43,0.0013,23,38,0.12,0.0,40.0
20240222,02,10,5,4575,0.29,0.0013,26,38,0.12,12.8,58.9
20240222,02,10,6,4470,0.35,0.13,29,11,0.25,0.0,11.6
20240222,02,11,1,4409,0.17,0.07,25,5,0.15,77.5,89.8
20240222,02,11,2,3412,0.15,0.03,17,1,0.18,20.8,75.0
20240222,02,11,3,4335,0.12,0.02,27,38,0.11,13.8,66.6
20240222,02,11,4,3612,0.06,0.01,21,38,0.13,9.8,64.7
20240222,02,11,5,3662,0.26,0.24,27,22,0.15,15.9,43.1
20240222,02,11,6,3532,0.11,0.09,29,7,0.19,0.0,15.7
20240222,02,12,1,4504,0.04,0.14,12,12,0.13,75.3,86.1
20240222,02,12,2,4483,0.09,0.23,18,21,0.14,20.5,70.5
20240222,02,12,3,4926,0.12,0.06,13,4,0.15,32.4,72.9
20240222,02,12,4,4318,0.17,0.03,6,1,0.15,12.8,53.8
20240222,02,12,5,4769,0.15,0.05,17,3,0.13,12.5,50.0
20240222,02,12,6,4351,0.09,0.0003,16,38,0.11,0.0,50.0
20240222,02,1,1,4900,0.14,0.11,22,9,0.15,52.1,78.2
20240222,02,1,2,4425,0.28,0.27,25,25,0.18,5.2,50.0
20240222,02,1,3,3906,0.23,0.16,27,14,0.17,6.9,37.2
20240222,02,1,4,5272,0.16,0.15,28,13,0.0,0.0,0.0
20240222,02,1,5,4213,0.18,0.21,15,19,0.18,13.5,27.0
20240222,02,1,6,4186,0.22,0.13,29,11,0.21,0.0,6.2
20240222,02,2,1,3661,0.2,0.05,25,3,0.2,32.4,78.3
20240222,02,2,2,5060,0.18,0.11,21,9,0.17,13.5,62.1
20240222,02,2,3,4893,0.19,0.25,21,23,0.15,23.0,69.2
20240222,02,2,4,5165,0.21,0.21,27,19,0.21,13.6,54.5
20240222,02,2,5,3412,0.23,0.08,24,6,0.17,10.8,45.6
20240222,02,2,6,5322,0.12,0.01,27,38,0.14,0.0,0.0
20240222,02,3,1,5191,0.13,0.01,22,38,0.16,45.9,72.9
20240222,02,3,2,4569,0.18,0.0007000000000000001,28,38,0.17,19.5,41.4
20240222,02,3,3,3612,0.09,0.0011,31,38,0.15,13.4,65.3
20240222,02,3,4,4853,0.18,0.25,31,23,0.19,0.0,27.2
