hd,jcd,rno,label_3t,win_lane
20240126,2,1,2-3-5,2
20240126,2,2,2-1-4,2
20240126,2,3,2-5-1,2
20240126,2,4,4-6-1,4
20240126,2,5,3-1-5,3
20240126,2,6,4-2-6,4
20240126,2,7,4-1-5,4
20240126,2,8,1-3-6,1
20240126,2,9,1-6-5,1
20240126,2,10,2-1-3,2
20240126,2,11,1-3-5,1
20240126,2,12,1-6-4,1
20240126,5,1,2-6-3,2
20240126,5,2,1-2-3,1
20240126,5,3,3-1-5,3
20240126,5,4,1-4-3,1
20240126,5,5,5-4-1,5
20240126,5,6,1-6-2,1
20240126,5,7,4-1-6,4
20240126,5,8,1-3-4,1
20240126,5,9,3-1-2,3
20240126,5,10,1-5-4,1
20240126,5,11,3-5-2,3
20240126,5,12,1-3-4,1
20240126,6,1,1-2-3,1
20240126,6,2,2-6-5,2
20240126,6,3,1-2-3,1
20240126,6,4,1-3-2,1
20240126,6,5,3-2-5,3
20240126,6,6,1-3-2,1
20240126,6,7,1-2-5,1
20240126,6,8,1-2-3,1
20240126,6,9,3-1-5,3
20240126,6,10,4-1-6,4
20240126,6,11,1-5-6,1
20240126,6,12,1-4-2,1
20240126,7,1,1-5-3,1
20240126,7,2,2-1-5,2
20240126,7,3,6-2-5,6
20240126,7,4,5-3-2,5
20240126,7,5,1-6-3,1
20240126,7,6,5-1-3,5
20240126,7,7,1-5-3,1
20240126,7,8,1-2-6,1
20240126,7,9,2-4-5,2
20240126,7,10,1-2-6,1
20240126,7,11,1-2-3,1
20240126,7,12,1-5-4,1
20240126,8,1,1-2-5,1
20240126,8,2,3-4-2,3
20240126,8,3,3-1-2,3
20240126,8,4,1-3-2,1
20240126,8,5,4-6-2,4
20240126,8,6,1-3-2,1
20240126,8,7,5-6-3,5
20240126,8,8,1-3-5,1
20240126,8,9,1-3-5,1
20240126,8,10,1-4-2,1
20240126,8,11,1-2-3,1
20240126,8,12,1-4-2,1
20240126,9,1,1-4-5,1
20240126,9,2,2-5-6,2
20240126,9,3,1-4-5,1
20240126,9,4,6-3-2,6
20240126,9,5,2-1-4,2
20240126,9,6,3-6-4,3
20240126,9,7,2-5-1,2
20240126,9,8,3-1-5,3
20240126,9,9,2-1-5,2
20240126,9,10,1-4-5,1
20240126,9,11,3-5-4,3
20240126,9,12,3-4-5,3
20240126,10,1,1-2-5,1
20240126,10,2,1-2-4,1
20240126,10,3,3-1-4,3
20240126,10,4,1-6-3,1
20240126,10,5,4-6-5,4
20240126,10,6,1-3-4,1
20240126,10,7,1-3-2,1
20240126,10,8,2-4-1,2
20240126,10,9,3-1-4,3
20240126,10,10,2-3-1,2
20240126,10,11,1-4-3,1
20240126,10,12,3-2-5,3
20240126,11,1,1-3-4,1
20240126,11,2,5-6-1,5
20240126,11,3,5-3-2,5
20240126,11,4,3-5-6,3
20240126,11,5,6-1-4,6
20240126,11,6,3-1-6,3
20240126,11,7,5-1-3,5
20240126,11,8,4-2-6,4
20240126,11,9,2-5-4,2
20240126,11,10,1-5-2,1
20240126,11,11,3-1-2,3
20240126,11,12,1-3-4,1
20240126,12,1,1-3-6,1
20240126,12,2,1-3-6,1
20240126,12,3,1-2-5,1
20240126,12,4,3-1-2,3
20240126,12,5,1-6-5,1
20240126,12,6,2-3-4,2
20240126,12,7,2-3-6,2
20240126,12,8,1-3-2,1
20240126,12,9,1-2-4,1
20240126,12,10,1-5-4,1
20240126,12,11,5-4-1,5
20240126,12,12,1-3-6,1
20240126,13,1,3-5-6,3
20240126,13,2,1-6-3,1
20240126,13,3,1-5-3,1
20240126,13,4,2-3-1,2
20240126,13,5,1-4-2,1
20240126,13,6,1-4-5,1
20240126,13,7,1-4-3,1
20240126,13,8,1-5-3,1
20240126,13,9,1-2-4,1
20240126,13,10,1-4-3,1
20240126,13,11,1-3-4,1
20240126,13,12,4-3-1,4
20240126,15,1,1-3-6,1
20240126,15,2,6-3-4,6
20240126,15,3,2-1-5,2
20240126,15,4,3-2-1,3
20240126,15,5,2-3-6,2
20240126,15,6,4-3-1,4
20240126,15,7,1-5-2,1
20240126,15,8,1-2-6,1
20240126,15,9,1-3-4,1
20240126,15,10,1-2-4,1
20240126,15,11,1-2-5,1
20240126,15,12,1-4-2,1
20240126,16,1,1-3-6,1
20240126,16,2,3-2-4,3
20240126,16,3,1-3-2,1
20240126,16,4,1-3-4,1
20240126,16,5,2-1-5,2
20240126,16,6,1-2-5,1
20240126,16,7,2-6-3,2
20240126,16,8,2-6-5,2
20240126,16,9,1-2-3,1
20240126,16,10,1-2-4,1
20240126,16,11,1-2-4,1
20240126,16,12,1-3-5,1
20240126,17,1,3-2-1,3
20240126,17,2,2-4-6,2
20240126,17,3,1-3-2,1
20240126,17,4,4-3-2,4
20240126,17,5,4-5-6,4
20240126,17,6,1-2-5,1
20240126,17,7,2-3-1,2
20240126,17,8,1-2-6,1
20240126,17,9,4-5-2,4
20240126,17,10,1-6-3,1
20240126,17,11,1-4-6,1
20240126,17,12,1-2-3,1
20240126,18,1,1-4-6,1
20240126,18,2,1-2-5,1
20240126,18,3,1-2-3,1
20240126,18,4,1-2-6,1
20240126,18,5,1-2-4,1
20240126,18,6,4-1-2,4
20240126,18,7,2-3-1,2
20240126,18,8,4-5-2,4
20240126,18,9,1-3-5,1
20240126,18,10,1-3-5,1
20240126,18,11,2-5-6,2
20240126,18,12,1-4-3,1
20240126,23,1,1-5-6,1
20240126,23,2,1-2-3,1
20240126,23,3,1-2-5,1
20240126,23,4,1-4-5,1
20240126,23,5,1-3-6,1
20240126,23,6,1-4-2,1
20240126,23,7,1-2-3,1
20240126,23,8,2-1-3,2
20240126,23,9,1-3-5,1
20240126,23,10,3-4-1,3
20240126,23,11,2-1-4,2
20240126,23,12,4-1-2,4
20240126,24,1,5-1-4,5
20240126,24,2,5-1-3,5
20240126,24,3,1-6-3,1
20240126,24,4,2-5-1,2
20240126,24,5,1-2-5,1
20240126,24,6,5-1-3,5
20240126,24,7,1-2-3,1
20240126,24,8,1-4-2,1
20240126,24,9,1-5-3,1
20240126,24,10,1-4-6,1
20240126,24,11,1-3-4,1
20240126,24,12,1-3-4,1
