hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240126,2,10,1,4888,,,,,,,1,0.03,,,0.16,60.0,86.0
20240126,2,10,2,3983,,,,,,0.02,0,,1,,0.12,28.2,61.5
20240126,2,10,3,5141,,,,,,0.05,0,,2,,0.13,15.7,65.7
20240126,2,10,4,4789,,,,,,,1,0.01,,,0.16,7.6,34.6
20240126,2,10,5,4134,,,,,,0.11,0,,3,,0.17,6.2,40.6
20240126,2,10,6,4565,,,,,,,1,0.13,,,0.21,3.7,18.5
20240126,2,11,1,3909,,,,,,,1,0.13,,,0.12,66.6,87.5
20240126,2,11,2,4637,,,,,,,1,0.01,,,0.18,3.0,60.6
20240126,2,11,3,4159,,,,,,,1,0.02,,,0.17,23.8,76.1
20240126,2,11,4,3900,,,,,,0.09,0,,2,,0.17,2.5,58.9
20240126,2,11,5,4104,,,,,,,1,0.16,,,0.14,0.0,28.5
20240126,2,11,6,4540,,,,,,0.01,0,,1,,0.13,0.0,20.4
20240126,2,12,1,3978,,,,,,0.14,0,,4,,0.14,67.2,93.4
20240126,2,12,2,4501,,,,,,0.08,0,,3,,0.15,17.9,56.4
20240126,2,12,3,4489,,,,,,0.03,0,,2,,0.14,10.5,60.5
20240126,2,12,4,5102,,,,,,0.53,0,,6,,0.19,6.2,34.3
20240126,2,12,5,4785,,,,,,0.17,0,,5,,0.2,2.6,44.7
20240126,2,12,6,4095,,,,,,0.01,0,,1,,0.14,5.4,40.5
20240126,2,1,1,5069,,,,,,0.05,0,,1,,0.16,40.9,63.6
20240126,2,1,2,3544,,,,,,,1,0.02,,,0.22,8.0,28.0
20240126,2,1,3,4440,,,,,,,1,0.06,,,0.17,2.9,38.2
20240126,2,1,4,4404,,,,,,0.22,0,,4,,0.2,12.5,31.2
20240126,2,1,5,4637,,,,,,0.16,0,,3,,0.16,11.7,38.2
20240126,2,1,6,4439,,,,,,0.11,0,,2,,0.19,0.0,10.0
20240126,2,2,1,4988,,,,,,,1,0.05,,,0.14,47.0,76.4
20240126,2,2,2,4387,,,,,,0.05,0,,3,,0.17,20.0,77.5
20240126,2,2,3,3800,,,,,,0.08,0,,4,,0.15,14.8,55.5
20240126,2,2,4,4134,,,,,,0.04,0,,2,,0.17,15.6,62.7
20240126,2,2,5,4738,,,,,,,1,0.09,,,0.16,2.7,54.0
20240126,2,2,6,3659,,,,,,0.03,0,,1,,0.18,0.0,20.0
20240126,2,3,1,3934,,,,,,0.04,0,,1,,0.17,15.3,73.0
20240126,2,3,2,3909,,,,,,,1,0.01,,,0.13,17.7,60.0
20240126,2,3,3,4888,,,,,,0.13,0,,2,,0.17,11.9,50.0
20240126,2,3,4,4785,,,,,,,1,0.01,,,0.17,3.8,53.8
20240126,2,3,5,4543,,,,,,,1,0.04,,,0.23,2.7,43.2
20240126,2,3,6,4561,,,,,,0.15,0,,3,,0.22,6.4,25.8
20240126,2,4,1,4406,,,,,,0.05,0,,2,,0.16,58.6,79.3
20240126,2,4,2,4095,,,,,,0.23,0,,5,,0.13,13.6,70.4
20240126,2,4,3,3065,,,,,,0.04,0,,1,,0.19,2.7,37.8
20240126,2,4,4,4388,,,,,,0.07,0,,3,,0.15,16.6,57.4
20240126,2,4,5,4540,,,,,,,1,0.01,,,0.13,3.9,41.1
20240126,2,4,6,3983,,,,,,0.18,0,,4,,0.18,10.3,48.2
20240126,2,5,1,4159,,,,,,0.17,0,,3,,0.14,65.0,90.0
20240126,2,5,2,3533,,,,,,0.18,0,,4,,0.21,4.5,22.7
20240126,2,5,3,4789,,,,,,0.21,0,,5,,0.15,6.9,37.9
20240126,2,5,4,3978,,,,,,0.03,0,,1,,0.14,29.7,75.6
