hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240126,2,1,BOAT KIDS PARKモーヴィ戸田杯,差し,晴,6,6.0,5.0,2-3-5
20240126,2,2,BOAT KIDS PARKモーヴィ戸田杯,差し,晴,6,6.0,5.0,2-1-4
20240126,2,3,BOAT KIDS PARKモーヴィ戸田杯,まくり,晴,6,7.0,6.0,2-5-1
20240126,2,4,BOAT KIDS PARKモーヴィ戸田杯,まくり差し,晴,6,6.0,5.0,4-6-1
20240126,2,5,BOAT KIDS PARKモーヴィ戸田杯,まくり差し,晴,6,6.0,5.0,3-1-5
20240126,2,6,BOAT KIDS PARKモーヴィ戸田杯,差し,晴,6,6.0,5.0,4-2-6
20240126,2,7,BOAT KIDS PARKモーヴィ戸田杯,まくり,晴,6,7.0,6.0,4-1-5
20240126,2,8,BOAT KIDS PARKモーヴィ戸田杯,逃げ,晴,6,6.0,5.0,1-3-6
20240126,2,9,BOAT KIDS PARKモーヴィ戸田杯,逃げ,晴,6,7.0,6.0,1-6-5
20240126,2,10,BOAT KIDS PARKモーヴィ戸田杯,差し,晴,6,8.0,7.0,2-1-3
20240126,2,11,BOAT KIDS PARKモーヴィ戸田杯,抜き,晴,6,8.0,7.0,1-3-5
20240126,2,12,BOAT KIDS PARKモーヴィ戸田杯,逃げ,晴,6,8.0,7.0,1-6-4
20240126,5,1,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり,晴,13,1.0,1.0,2-6-3
20240126,5,2,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,17,0.0,1.0,1-2-3
20240126,5,3,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり差し,晴,13,1.0,1.0,3-1-5
20240126,5,4,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,9,2.0,2.0,1-4-3
20240126,5,5,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり差し,晴,11,2.0,2.0,5-4-1
20240126,5,6,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,13,4.0,2.0,1-6-2
20240126,5,7,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり差し,晴,13,4.0,2.0,4-1-6
20240126,5,8,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,1,4.0,2.0,1-3-4
20240126,5,9,ヴィーナスシリーズ第18戦是政プリンセスカップ,抜き,晴,1,4.0,2.0,3-1-2
20240126,5,10,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,1,3.0,2.0,1-5-4
20240126,5,11,ヴィーナスシリーズ第18戦是政プリンセスカップ,まくり,晴,1,4.0,2.0,3-5-2
20240126,5,12,ヴィーナスシリーズ第18戦是政プリンセスカップ,逃げ,晴,1,4.0,2.0,1-3-4
20240126,6,1,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,1,5.0,2.0,1-2-3
20240126,6,2,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,差し,晴,1,5.0,2.0,2-6-5
20240126,6,3,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,3,5.0,2.0,1-2-3
20240126,6,4,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,1,6.0,3.0,1-3-2
20240126,6,5,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,まくり,晴,3,7.0,4.0,3-2-5
20240126,6,6,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,3,7.0,4.0,1-3-2
20240126,6,7,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,3,7.0,4.0,1-2-5
20240126,6,8,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,3,7.0,4.0,1-2-3
20240126,6,9,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,抜き,晴,3,8.0,4.0,3-1-5
20240126,6,10,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,まくり差し,晴,3,8.0,4.0,4-1-6
20240126,6,11,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,3,8.0,4.0,1-5-6
20240126,6,12,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,3,6.0,3.0,1-4-2
20240126,7,1,誰が勝っても蒲郡初優勝！エフエムEGAO杯 家康賞,逃げ,晴,1,5.0,3.0,1-5-3
20240126,7,2,誰が勝っても蒲郡初優勝！エフエムEGAO杯 家康賞,差し,晴,1,5.0,3.0,2-1-5
20240126,7,3,誰が勝っても蒲郡初優勝！エフエムEGAO杯 家康賞,まくり,晴,1,5.0,3.0,6-2-5
