hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240203,02,10,1,3780,0.16,0.0012,0.14,1,13.020999999999999
20240203,02,10,2,3381,0.06,0.0014000000000000002,0.13,2,16.743
20240203,02,10,3,4324,0.13,0.13,0.15,4,17.806
20240203,02,10,4,4973,0.19,0.14,0.13,5,12.399
20240203,02,10,5,3436,0.11,0.08,0.13,3,17.915
20240203,02,10,6,3546,0.12,0.16,0.18,6,429496745.694
20240203,02,11,1,4150,0.09,0.01,0.14,5,13.209
20240203,02,11,2,3445,0.17,0.0001,0.16,1,11.934999999999999
20240203,02,11,3,4488,0.14,0.0006,0.16,4,14.296000000000001
20240203,02,11,4,4983,0.12,0.0002,0.17,2,16.653
20240203,02,11,5,4109,0.12,0.0004,0.14,3,15.632
20240203,02,11,6,4076,0.16,0.08,0.2,6,429496739.073
20240203,02,12,1,4505,0.03,0.04,0.14,5,15.269999999999998
20240203,02,12,2,4640,0.02,0.0002,0.13,2,10.671
20240203,02,12,3,4826,0.05,0.0002,0.16,2,10.844999999999999
20240203,02,12,4,3992,0.1,0.0001,0.15,1,18.327999999999996
20240203,02,12,5,4809,0.09,0.03,0.13,4,14.967999999999998
20240203,02,12,6,4532,0.13,0.0011,0.15,3,10.312999999999999
20240203,02,1,1,3748,0.16,0.01,0.16,2,13.536
20240203,02,1,2,3882,0.11,0.07,0.17,4,10.866999999999999
20240203,02,1,3,5225,0.15,0.09,0.17,5,11.040000000000001
20240203,02,1,4,4179,0.14,0.0003,0.17,1,13.200999999999999
20240203,02,1,5,5266,0.12,0.03,0.16,3,10.367
20240203,02,1,6,4635,0.11,0.07,0.1,4,11.331999999999999
20240203,02,2,1,4865,0.12,,0.18,1,12.322000000000001
20240203,02,2,2,3546,0.12,,0.18,1,16.593999999999998
20240203,02,2,3,3327,0.12,,0.16,1,17.061999999999998
20240203,02,2,4,5120,0.15,,0.16,1,13.746999999999998
20240203,02,2,5,4917,0.18,,0.15,1,12.408999999999999
20240203,02,2,6,3664,0.28,,0.19,1,10.537
20240203,02,3,1,5181,0.14,0.05,0.17,3,11.938999999999998
20240203,02,3,2,4809,0.11,0.07,0.17,4,14.967999999999998
20240203,02,3,3,4973,0.12,0.14,0.17,6,429496741.899
20240203,02,3,4,4488,0.22,0.09,0.15,5,14.196000000000002
