hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240214,03,10,1-2-3,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,2,B1,4.33,36.72,0.11,2.0,1.0,3,B1,46.47,0.39,5.0,6.0,0.020000000000000004,64.6,0,0,3.0,5.0,0,1
20240214,03,10,1-2-4,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,2,B1,4.33,36.72,0.11,2.0,1.0,4,A2,35.33,0.14,1.0,3.0,0.020000000000000004,64.6,0,0,3.0,5.0,0,1
20240214,03,10,1-2-5,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,2,B1,4.33,36.72,0.11,2.0,1.0,5,B1,24.85,0.19,3.0,4.0,0.020000000000000004,64.6,0,0,3.0,5.0,0,1
20240214,03,10,1-2-6,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,2,B1,4.33,36.72,0.11,2.0,1.0,6,A2,43.09,0.21,1.0,5.0,0.020000000000000004,64.6,0,0,3.0,5.0,0,1
20240214,03,10,1-3-2,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,3,B1,3.49,46.47,0.39,5.0,6.0,2,B1,36.72,0.11,2.0,1.0,-0.26,74.35,0,0,3.0,5.0,0,1
20240214,03,10,1-3-4,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,3,B1,3.49,46.47,0.39,5.0,6.0,4,A2,35.33,0.14,1.0,3.0,-0.26,74.35,0,0,3.0,5.0,0,1
20240214,03,10,1-3-5,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,3,B1,3.49,46.47,0.39,5.0,6.0,5,B1,24.85,0.19,3.0,4.0,-0.26,74.35,0,0,3.0,5.0,0,1
20240214,03,10,1-3-6,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,3,B1,3.49,46.47,0.39,5.0,6.0,6,A2,43.09,0.21,1.0,5.0,-0.26,74.35,0,0,3.0,5.0,0,1
20240214,03,10,1-4-2,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,4,A2,5.26,35.33,0.14,1.0,3.0,2,B1,36.72,0.11,2.0,1.0,-0.010000000000000009,63.209999999999994,0,0,3.0,5.0,0,1
20240214,03,10,1-4-3,0,1,A1,6.26,27.88,0.13,4.0,2.0,54.3,4,A2,5.26,35.33,0.14,1.0,3.0,3,B1,46.47,0.39,5.0,6.0,-0.010000000000000009,63.209999999999994,0,0,3.0,5.0,0,1
