hd,jcd,rno,lane,racer_id,racer_name,grade,age,weather_sky,wind_dir,wind_speed_m,wave_height_cm,title,decision,national_win,national_2r,national_3r,local_win,local_2r,local_3r,motor_id,motor_rate2,motor_rate3,boat_id,boat_rate2,boat_rate3,weightKg,tiltDeg,tenji_sec,tenji_st,isF_tenji,course_first_rate,course_3rd_rate,course_avg_st,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,tenji_rank,st_rank,power_lane,power_inner,power_outer,outer_over_inner,st_diff_4_vs_3,st_diff_5_vs_4,st_diff_6_vs_5,dash_attack_flag,is_strong_wind,is_crosswind,label_3t
20240321,01,10,1,4782,浜崎 準也,A2,37,晴,2,7.0,6.0,みどり市発足18周年記念市議会議長杯,逃げ,5.15,27.66,46.81,4.11,11.11,33.33,26.0,34.09,56.82,51.0,41.94,51.61,52.0,0.0,7.04,0.33,0,63.6,84.8,0.15,0.0,0.0,0.0,2.0,2,6,429496742.817,143165587.848,14.348333333333334,-143165573.49966666,-0.07,0.10999999999999999,-0.13,0,1,1,2-1-3
20240321,01,10,2,4105,松下 直也,A2,44,晴,2,7.0,6.0,みどり市発足18周年記念市議会議長杯,逃げ,5.11,31.15,52.46,0.0,0.0,0.0,43.0,25.49,50.98,45.0,50.0,61.54,52.0,-0.5,7.01,0.05,0,4.0,67.3,0.15,1.0,1.0,0.0,0.0,1,3,10.912999999999998,143165587.848,14.348333333333334,-143165573.49966666,-0.07,0.10999999999999999,-0.13,0,1,1,2-1-3
20240321,01,10,3,3475,橋本 久和,A2,53,晴,2,7.0,6.0,みどり市発足18周年記念市議会議長杯,逃げ,5.55,36.99,56.16,5.07,34.72,50.0,39.0,21.28,44.68,31.0,0.0,60.0,52.4,-0.5,7.05,0.11,0,14.2,66.6,0.18,2.0,0.0,4.0,0.0,3,4,9.814,143165587.848,14.348333333333334,-143165573.49966666,-0.07,0.10999999999999999,-0.13,0,1,1,2-1-3
20240321,01,10,4,3268,森 竜也,B1,58,晴,2,7.0,6.0,みどり市発足18周年記念市議会議長杯,逃げ,4.99,28.57,42.86,5.88,40.3,61.19,73.0,22.22,40.0,26.0,45.16,58.06,52.2,-0.5,7.05,0.04,0,5.2,34.2,0.19,0.0,0.0,2.0,0.0,3,2,9.96,143165587.848,14.348333333333334,-143165573.49966666,-0.07,0.10999999999999999,-0.13,1,1,1,2-1-3
20240321,01,10,5,4229,市川 美宏,B1,40,晴,2,7.0,6.0,みどり市発足18周年記念市議会議長杯,逃げ,4.67,28.79,42.42,4.32,23.4,38.3,14.0,44.19,55.81,56.0,28.36,38.81,52.4,-0.5,7.04,0.15,0,6.9,31.0,0.18,1.0,1.0,0.0,0.0,2,5,16.059,143165587.848,14.348333333333334,-143165573.49966666,-0.07,0.10999999999999999,-0.13,0,1,1,2-1-3
20240321,01,10,6,4181,花本 夏樹,B1,40,晴,2,7.0,6.0,みどり市発足18周年記念市議会議長杯,逃げ,4.54,26.0,40.0,3.71,19.05,28.57,38.0,46.34,60.98,71.0,33.33,57.14,53.5,0.0,7.09,0.02,0,0.0,11.1,0.24,0.0,0.0,0.0,0.0,4,1,17.026,143165587.848,14.348333333333334,-143165573.49966666,-0.07,0.10999999999999999,-0.13,0,1,1,2-1-3
20240321,01,11,1,4090,中村 尊,A1,43,晴,2,6.0,5.0,みどり市発足18周年記念市議会議長杯,逃げ,6.32,45.45,60.0,5.84,45.45,50.0,75.0,27.27,48.48,61.0,39.34,52.46,53.2,0.0,6.86,0.08,0,75.0,98.0,0.12,0.0,0.0,0.0,2.0,3,6,429496741.473,143165590.92033333,11.272,-143165579.6483333,-0.020000000000000004,-0.029699999999999997,-0.0003,0,1,1,1-3-2
20240321,01,11,2,4308,河村 了,A1,40,晴,2,6.0,5.0,みどり市発足18周年記念市議会議長杯,逃げ,6.93,54.05,68.47,7.15,56.36,78.18,34.0,34.04,53.19,49.0,16.92,32.31,52.0,0.0,6.97,0.06,0,27.7,66.6,0.15,4.0,6.0,0.0,0.0,5,5,14.37,143165590.92033333,11.272,-143165579.6483333,-0.020000000000000004,-0.029699999999999997,-0.0003,0,1,1,1-3-2
20240321,01,11,3,4137,君島 秀三,A1,43,晴,2,6.0,5.0,みどり市発足18周年記念市議会議長杯,逃げ,6.08,38.54,61.46,5.08,38.46,46.15,54.0,43.9,56.1,70.0,24.53,43.4,52.5,-0.5,7.0,0.05,0,21.5,68.6,0.16,6.0,1.0,3.0,1.0,6,4,16.918,143165590.92033333,11.272,-143165579.6483333,-0.020000000000000004,-0.029699999999999997,-0.0003,0,1,1,1-3-2
20240321,01,11,4,4360,庄司 孝輔,A2,39,晴,2,6.0,5.0,みどり市発足18周年記念市議会議長杯,逃げ,4.67,21.9,47.62,4.24,19.05,42.86,69.0,23.26,37.21,43.0,40.91,57.58,52.6,0.0,6.96,0.03,0,11.9,50.0,0.18,1.0,3.0,1.0,0.0,4,3,9.98,143165590.92033333,11.272,-143165579.6483333,-0.020000000000000004,-0.029699999999999997,-0.0003,1,1,1,1-3-2
