hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240115,03,10,1,3874,0.11,0,0,0,1,0.08,0,,2,1,0.13,69.8,90.5
20240115,03,10,2,4084,0.19,0,0,0,1,0.16,0,,4,6,0.16,28.8,73.3
20240115,03,10,3,4598,0.12,0,0,0,1,0.07,0,,1,2,0.17,8.5,62.8
20240115,03,10,4,4420,0.13,0,0,0,1,0.11,0,,3,3,0.13,14.8,51.0
20240115,03,10,5,4872,0.14,0,0,0,1,0.19,0,,6,4,0.16,2.2,40.9
20240115,03,10,6,4575,0.15,0,0,0,1,0.17,0,,5,5,0.14,5.5,33.3
20240115,03,11,1,4388,0.16,0,0,0,1,0.22,0,,5,2,0.15,72.8,89.8
20240115,03,11,2,4296,0.13,0,0,0,1,0.19,0,,2,1,0.12,13.1,50.0
20240115,03,11,3,4608,0.2,0,0,0,1,0.19,0,,2,3,0.17,32.5,67.4
20240115,03,11,4,4131,0.25,0,0,0,1,0.21,0,,4,4,0.17,10.5,50.0
20240115,03,11,5,4161,0.31,0,0,0,1,0.14,0,,1,5,0.14,11.5,42.3
20240115,03,11,6,4748,0.25,0,0,0,1,0.2,0,,3,4,0.16,2.7,40.5
20240115,03,12,1,4468,0.12,0,0,0,1,0.27,0,,4,1,0.12,82.2,95.5
20240115,03,12,2,4028,0.13,0,0,0,1,0.31,0,,6,2,0.13,13.5,59.4
20240115,03,12,3,4095,0.13,0,0,0,1,0.24,0,,2,2,0.13,21.7,56.5
20240115,03,12,4,4044,0.12,0,0,0,1,0.18,0,,1,1,0.13,4.5,56.8
20240115,03,12,5,4364,0.17,0,0,0,1,0.26,0,,3,3,0.16,11.6,58.1
20240115,03,12,6,4344,0.17,0,0,0,1,0.28,0,,5,3,0.17,0.0,44.4
