hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240115,03,10,1,3874,0.11,0.08,0.13,2,16.197
20240115,03,10,2,4084,0.19,0.16,0.16,4,15.222999999999999
20240115,03,10,3,4598,0.12,0.07,0.17,1,16.663
20240115,03,10,4,4420,0.13,0.11,0.13,3,14.473999999999998
20240115,03,10,5,4872,0.14,0.19,0.16,6,429496741.593
20240115,03,10,6,4575,0.15,0.17,0.14,5,13.056000000000001
20240115,03,11,1,4388,0.16,0.22,0.15,5,15.15
20240115,03,11,2,4296,0.13,0.19,0.12,2,15.021
20240115,03,11,3,4608,0.2,0.19,0.17,2,16.479000000000003
20240115,03,11,4,4131,0.25,0.21,0.17,4,13.740999999999998
20240115,03,11,5,4161,0.31,0.14,0.14,1,15.028
20240115,03,11,6,4748,0.25,0.2,0.16,3,11.623999999999999
20240115,03,12,1,4468,0.12,0.27,0.12,4,17.758000000000003
20240115,03,12,2,4028,0.13,0.31,0.13,6,429496742.601
20240115,03,12,3,4095,0.13,0.24,0.13,2,15.285000000000002
20240115,03,12,4,4044,0.12,0.18,0.13,1,14.89
20240115,03,12,5,4364,0.17,0.26,0.16,3,19.198999999999998
20240115,03,12,6,4344,0.17,0.28,0.17,5,12.995999999999999
20240115,03,1,1,4297,0.19,0.18,0.12,2,10.323
20240115,03,1,2,4564,0.35,0.24,0.14,4,14.101
20240115,03,1,3,4793,0.23,0.17,0.13,1,13.321
20240115,03,1,4,3686,0.29,0.32,0.13,5,15.396
20240115,03,1,5,4718,0.19,0.19,0.16,3,17.291
20240115,03,1,6,4842,0.25,0.33,0.18,6,429496743.018
20240115,03,2,1,5112,0.26,0.17,0.14,4,10.351
20240115,03,2,2,4575,0.24,0.21,0.13,5,13.056000000000001
20240115,03,2,3,4888,0.21,0.24,0.17,6,429496741.848
20240115,03,2,4,4000,0.31,0.12,0.18,2,11.535
20240115,03,2,5,4379,0.28,0.14,0.15,3,12.785
20240115,03,2,6,4296,0.16,0.0008,0.16,1,15.121
20240115,03,3,1,4370,0.15,0.0004,0.14,1,14.905
20240115,03,3,2,4652,0.19,0.03,0.16,2,18.012
20240115,03,3,3,4826,0.25,0.09,0.16,3,16.166
20240115,03,3,4,4401,0.17,0.11,0.15,4,15.133
20240115,03,3,5,4581,0.16,0.22,0.15,5,12.825
20240115,03,3,6,4084,0.17,0.27,0.16,6,429496744.623
20240115,03,4,1,4872,0.2,0.13,0.14,1,12.492999999999999
20240115,03,4,2,4778,0.22,0.29,0.16,5,16.134
20240115,03,4,3,4430,0.24,0.21,0.18,3,17.153
20240115,03,4,4,4364,0.31,0.16,0.14,2,19.299
20240115,03,4,5,4159,0.3,0.21,0.21,3,14.888
20240115,03,4,6,3888,0.25,0.27,0.17,4,17.719
20240115,03,5,1,4161,0.16,0.03,0.16,2,14.928
20240115,03,5,2,3874,0.17,0.04,0.13,3,16.096999999999998
20240115,03,5,3,4704,0.19,0.08,0.13,4,13.663
20240115,03,5,4,4330,0.19,0.01,0.13,1,12.427000000000001
20240115,03,5,5,4095,0.24,0.29,0.14,6,429496744.485
20240115,03,5,6,4438,0.27,0.14,0.17,5,14.498999999999999
20240115,03,6,1,4564,0.12,0.11,0.14,4,14.101
20240115,03,6,2,4832,0.13,0.13,0.14,5,16.605
20240115,03,6,3,4706,0.18,0.09,0.17,3,12.547999999999998
20240115,03,6,4,3978,0.19,0.15,0.14,6,429496744.419
20240115,03,6,5,4608,0.17,0.01,0.14,2,16.479000000000003
20240115,03,6,6,4420,0.23,0.0001,0.17,1,14.674
20240115,03,7,1,4688,0.15,0.13,0.14,3,14.176999999999998
20240115,03,7,2,4388,0.16,0.22,0.17,4,15.25
20240115,03,7,3,4581,0.18,0.13,0.14,3,13.024999999999999
20240115,03,7,4,5112,0.39,0.33,0.13,5,10.251000000000001
20240115,03,7,5,3686,0.23,0.02,0.16,1,15.796000000000001
20240115,03,7,6,4757,0.38,0.05,0.15,2,12.561
20240115,03,8,1,4483,0.24,0.0001,0.14,1,15.148
20240115,03,8,2,4000,0.22,0.27,0.17,6,429496740.735
20240115,03,8,3,4370,0.18,0.01,0.15,2,14.805
20240115,03,8,4,4718,0.16,0.08,0.15,4,17.191000000000003
20240115,03,8,5,4430,0.19,0.05,0.19,3,17.153
20240115,03,8,6,3983,0.22,0.17,0.18,5,15.672
20240115,03,9,1,4704,0.14,0.09,0.13,2,13.863000000000001
20240115,03,9,2,4159,0.12,0.16,0.16,4,14.788
20240115,03,9,3,4652,0.13,0.05,0.15,1,18.112
20240115,03,9,4,4297,0.17,0.12,0.1,3,10.222999999999999
20240115,03,9,5,3959,0.13,0.05,0.15,1,14.706999999999999
20240115,03,9,6,4769,0.16,0.12,0.15,3,12.610999999999997
20240115,04,10,1,4193,0.05,0.05,0.14,4,10.536999999999999
20240115,04,10,2,3808,0.11,0.17,0.16,6,429496742.745
20240115,04,10,3,4423,0.17,0.16,0.16,5,11.636999999999999
20240115,04,10,4,3340,0.19,0.02,0.17,3,11.455999999999998
20240115,04,10,5,4366,0.18,0.0007000000000000001,0.15,2,12.711
20240115,04,10,6,4466,0.21,0.0001,0.18,1,13.843
20240115,04,11,1,3997,0.13,0.03,0.13,1,12.741999999999999
20240115,04,11,2,3988,0.14,0.29,0.17,6,429496744.35
20240115,04,11,3,4293,0.1,0.22,0.17,4,10.039
20240115,04,11,4,4607,0.1,0.28,0.17,5,14.58
20240115,04,11,5,3637,0.13,0.15,0.18,3,11.519
20240115,04,11,6,4432,0.1,0.09,0.21,2,14.838000000000001
20240115,04,12,1,4308,0.07,0.08,0.13,3,19.858999999999998
20240115,04,12,2,4786,0.11,0.02,0.15,1,15.676
20240115,04,12,3,3940,0.07,0.08,0.12,3,13.540999999999999
20240115,04,12,4,4877,0.09,0.08,0.14,3,14.872999999999998
20240115,04,12,5,4043,0.16,0.17,0.17,4,13.326999999999998
20240115,04,12,6,4886,0.17,0.03,0.19,2,14.366999999999999
20240115,04,1,1,5020,0.3,0.09,0.14,5,10.206
20240115,04,1,2,4181,0.15,0.01,0.16,3,11.542999999999997
20240115,04,1,3,3812,0.14,0.03,0.15,4,12.091
20240115,04,1,4,4360,0.19,0.0001,0.18,1,11.895999999999999
20240115,04,1,5,5035,0.15,0.01,0.17,3,14.353999999999997
20240115,04,1,6,3591,0.14,0.0005,0.17,2,16.149
20240115,04,2,1,4432,0.19,0.0009,0.17,3,14.738
20240115,04,2,2,5133,0.18,0.27,0.17,6,429496740.249
20240115,04,2,3,4114,0.19,0.0006,0.15,2,12.342
20240115,04,2,4,5294,0.32,0.08,0.18,5,10.158
20240115,04,2,5,5130,0.29,0.0002,0.18,1,14.059
20240115,04,2,6,3647,0.33,0.06,0.2,4,12.37
20240115,04,3,1,4565,0.23,0.07,0.17,5,11.484
20240115,04,3,2,3637,0.26,0.05,0.19,3,11.519
20240115,04,3,3,3904,0.19,0.06,0.15,4,12.982
20240115,04,3,4,3392,0.25,0.05,0.17,3,14.005999999999998
20240115,04,3,5,3808,0.2,0.0001,0.17,1,13.645000000000001
20240115,04,3,6,4193,0.27,0.0003,0.18,2,10.737
20240115,04,4,1,4466,0.15,0.0005,0.15,2,13.743
20240115,04,4,2,5225,0.16,0.27,0.19,5,10.427999999999999
20240115,04,4,3,3340,0.16,0.001,0.2,3,11.455999999999998
20240115,04,4,4,4293,0.14,0.0015,0.15,4,10.039
20240115,04,4,5,4058,0.23,0.0001,0.19,1,12.418
20240115,04,4,6,3613,0.16,0.001,0.16,3,12.895999999999997
20240115,04,5,1,3377,0.26,0.16,0.2,3,17.203999999999997
20240115,04,5,2,3800,0.22,0.25,0.18,5,13.956
20240115,04,5,3,4360,0.27,0.2,0.17,4,11.595999999999998
20240115,04,5,4,4423,0.21,0.14,0.16,1,12.036999999999999
20240115,04,5,5,4181,0.27,0.15,0.21,2,11.642999999999999
20240115,04,5,6,4723,0.22,0.27,0.19,6,429496741.275
20240115,04,6,1,5167,0.34,0.12,0.14,4,10.012
20240115,04,6,2,4366,0.25,0.03,0.13,1,12.811
20240115,04,6,3,5133,0.31,0.13,0.17,5,10.749
20240115,04,6,4,3812,0.32,0.04,0.17,2,12.291
20240115,04,6,5,3988,0.35,0.12,0.16,4,14.95
20240115,04,6,6,3982,0.39,0.1,0.18,3,9.121999999999998
20240115,04,7,1,5035,0.15,0.26,0.17,6,429496743.654
20240115,04,7,2,3647,0.13,0.2,0.18,5,12.27
20240115,04,7,3,4607,0.16,0.13,0.16,1,14.98
20240115,04,7,4,3776,0.23,0.17,0.18,3,7.58
20240115,04,7,5,5020,0.19,0.18,0.17,4,10.306
20240115,04,7,6,3997,0.24,0.15,0.17,2,12.642
20240115,04,8,1,5130,0.33,0.0004,0.2,1,14.059
20240115,04,8,2,4114,0.35,0.0004,0.2,1,12.442
20240115,04,8,3,3591,0.35,0.06,0.17,2,16.149
20240115,04,8,4,3904,0.29,0.06,0.18,2,13.182
20240115,04,8,5,5225,0.37,0.15,0.19,3,10.627999999999998
20240115,04,8,6,3828,0.31,0.22,0.17,4,16.024
20240115,04,9,1,3613,0.31,,0.15,1,13.095999999999998
20240115,04,9,2,4058,0.27,,0.17,1,12.418
20240115,04,9,3,3392,0.27,,0.15,1,14.206
20240115,04,9,4,4565,0.22,,0.18,1,11.884
20240115,04,9,5,3800,0.29,,0.17,1,14.356
20240115,04,9,6,3377,0.26,,0.2,1,17.403999999999996
20240115,07,10,1,3702,0.21,0.0008,0.16,2,14.184
20240115,07,10,2,3838,0.19,0.01,0.15,3,12.367999999999999
20240115,07,10,3,3542,0.29,0.0008,0.2,2,13.815
20240115,07,10,4,3909,0.25,0.0005,0.13,1,11.235999999999999
20240115,07,10,5,4903,0.22,0.0008,0.19,2,12.948
20240115,07,10,6,4400,0.24,0.01,0.22,3,10.030999999999999
20240115,07,11,1,4546,0.25,0.11,0.16,4,17.131
20240115,07,11,2,3718,0.36,0.24,0.19,5,12.369000000000002
20240115,07,11,3,3533,0.41,0.29,0.17,6,429496742.781
20240115,07,11,4,4645,0.22,0.0001,0.13,1,15.322000000000001
20240115,07,11,5,3467,0.29,0.02,0.19,2,17.43
20240115,07,11,6,4515,0.28,0.09,0.22,3,12.266
20240115,07,12,1,4409,0.3,0.001,0.15,3,13.097
20240115,07,12,2,4467,0.32,0.0011,0.15,4,12.996999999999998
20240115,07,12,3,5147,0.24,0.002,0.17,5,14.891999999999998
20240115,07,12,4,4063,0.12,0.0004,0.13,1,21.042999999999996
20240115,07,12,5,5047,0.14,0.0006,0.17,2,16.002
20240115,07,12,6,4531,0.2,0.01,0.14,6,429496741.761
20240115,07,1,1,4453,0.12,0.01,0.15,1,11.046999999999999
20240115,07,1,2,4692,0.12,0.17,0.13,3,10.469
20240115,07,1,3,4664,0.27,0.46,0.18,6,429496740.567
20240115,07,1,4,3467,0.28,0.05,0.18,2,17.43
20240115,07,1,5,4400,0.28,0.38,0.18,5,9.831
20240115,07,1,6,5320,0.19,0.2,0.17,4,15.394
20240115,07,2,1,4197,0.19,0.18,0.21,4,9.352
20240115,07,2,2,5147,0.17,0.13,0.14,2,15.191999999999998
20240115,07,2,3,4645,0.21,0.02,0.14,1,15.322000000000001
20240115,07,2,4,4596,0.28,0.29,0.18,5,10.545
20240115,07,2,5,4984,0.32,0.32,0.21,6,429496742.511
20240115,07,2,6,5274,0.39,0.17,0.22,3,13.547
20240115,07,3,1,5047,0.32,0.03,0.14,2,16.002
20240115,07,3,2,4003,0.32,0.1,0.21,3,15.277999999999999
20240115,07,3,3,3718,0.36,0.11,0.15,4,12.469000000000001
20240115,07,3,4,3226,0.33,0.03,0.16,2,12.171000000000001
20240115,07,3,5,3635,0.3,0.01,0.16,1,15.354999999999999
20240115,07,3,6,3860,0.36,0.37,0.22,5,13.733999999999998
20240115,07,4,1,4467,0.24,0.0013,0.13,3,13.096999999999998
20240115,07,4,2,3655,0.28,0.0011,0.19,2,12.807000000000002
20240115,07,4,3,3909,0.26,0.001,0.12,1,11.235999999999999
20240115,07,4,4,3419,0.27,0.22,0.23,6,429496738.458
20240115,07,4,5,3533,0.19,0.09,0.17,4,13.380999999999998
20240115,07,4,6,5272,0.24,0.11,0.21,5,11.286
20240115,07,5,1,4211,0.24,0.0003,0.18,2,11.121
20240115,07,5,2,4546,0.25,0.1,0.17,6,429496746.531
20240115,07,5,3,3838,0.2,0.0004,0.13,3,12.367999999999999
20240115,07,5,4,4462,0.2,0.02,0.12,4,12.924999999999999
20240115,07,5,5,4453,0.17,0.0001,0.17,1,11.046999999999999
20240115,07,5,6,5306,0.12,0.07,0.23,5,9.572999999999999
20240115,07,6,1,3699,0.12,0.35,0.15,6,429496742.805
20240115,07,6,2,3702,0.09,0.08,0.14,5,13.883999999999999
20240115,07,6,3,4515,0.11,0.01,0.17,2,12.366000000000001
20240115,07,6,4,3544,0.26,0.03,0.21,4,12.444999999999999
20240115,07,6,5,5320,0.2,0.02,0.0,3,15.494
20240115,07,6,6,4063,0.17,0.0005,0.16,1,21.042999999999996
20240115,07,7,1,4003,0.22,0.01,0.17,1,15.478
20240115,07,7,2,4197,0.26,0.04,0.2,3,9.452
20240115,07,7,3,4409,0.19,0.07,0.13,5,12.897
20240115,07,7,4,4233,0.33,0.05,0.15,4,13.36
20240115,07,7,5,4692,0.29,0.02,0.14,2,10.569
20240115,07,7,6,5314,0.46,0.16,0.23,6,429496735.956
20240115,07,8,1,4596,0.11,0.12,0.15,3,10.745
