hd,jcd,rno,win_lane,win_racer_id,decision
20240115,03,10,1,3874,抜き
20240115,03,11,2,4296,差し
20240115,03,12,3,4095,まくり
20240115,03,1,1,4297,逃げ
20240115,03,2,6,4296,まくり
20240115,03,3,1,4370,逃げ
20240115,03,4,1,4872,逃げ
20240115,03,5,2,3874,差し
20240115,03,6,1,4564,逃げ
20240115,03,7,2,4388,差し
20240115,03,8,3,4370,まくり
20240115,03,9,1,4704,逃げ
20240115,04,10,1,4193,逃げ
20240115,04,11,1,3997,逃げ
20240115,04,12,1,4308,逃げ
20240115,04,1,6,3591,差し
20240115,04,2,1,4432,抜き
20240115,04,3,6,4193,差し
20240115,04,4,1,4466,逃げ
20240115,04,5,2,3800,差し
20240115,04,6,2,4366,抜き
20240115,04,7,6,3997,差し
20240115,04,8,4,3904,まくり
20240115,04,9,3,3392,まくり
20240115,07,10,5,4903,まくり差し
20240115,07,11,1,4546,逃げ
20240115,07,12,4,4063,まくり
20240115,07,1,1,4453,逃げ
20240115,07,2,3,4645,まくり差し
20240115,07,3,2,4003,差し
20240115,07,4,5,3533,まくり差し
20240115,07,5,2,4546,差し
20240115,07,6,6,4063,まくり差し
20240115,07,7,3,4409,まくり差し
20240115,07,8,2,4531,差し
20240115,07,9,3,3635,まくり
20240115,09,10,4,4208,抜き
20240115,09,11,3,4447,まくり差し
20240115,09,12,1,4387,逃げ
20240115,09,1,3,4385,抜き
20240115,09,2,2,3474,差し
20240115,09,3,1,4733,逃げ
20240115,09,4,2,4974,差し
20240115,09,5,1,3900,逃げ
20240115,09,6,1,4098,逃げ
20240115,09,7,3,4961,まくり
20240115,09,8,2,3999,差し
20240115,09,9,3,4011,まくり差し
20240115,12,10,1,4191,抜き
20240115,12,11,5,5093,まくり差し
20240115,12,12,2,3422,差し
20240115,12,1,1,3977,抜き
20240115,12,2,1,3161,逃げ
20240115,12,3,3,4305,まくり
20240115,12,4,1,4538,逃げ
20240115,12,5,5,3809,差し
20240115,12,6,1,4227,逃げ
20240115,12,7,1,4099,逃げ
20240115,12,8,1,3606,逃げ
20240115,12,9,2,3161,差し
20240115,13,10,5,4627,まくり差し
20240115,13,11,6,4055,抜き
20240115,13,12,1,4002,逃げ
20240115,13,1,3,4624,まくり差し
20240115,13,2,2,4561,まくり
20240115,13,3,4,5106,まくり差し
20240115,13,4,1,4202,逃げ
20240115,13,5,1,4569,逃げ
20240115,13,6,4,4313,まくり
20240115,13,7,1,5106,逃げ
20240115,13,8,2,4002,まくり
20240115,13,9,2,3516,逃げ
20240115,15,10,5,4450,抜き
20240115,15,11,1,4427,逃げ
20240115,15,12,5,4926,まくり差し
20240115,15,1,5,4884,まくり差し
20240115,15,2,2,3224,まくり
20240115,15,3,1,3690,逃げ
20240115,15,4,4,4926,まくり
20240115,15,5,5,4427,まくり
20240115,15,6,3,4503,差し
20240115,15,7,1,5026,逃げ
20240115,15,8,1,3257,逃げ
20240115,15,9,1,4966,逃げ
20240115,17,10,3,4015,まくり差し
20240115,17,11,1,3743,逃げ
20240115,17,12,5,4522,抜き
20240115,17,1,1,4275,抜き
20240115,17,2,1,4009,逃げ
20240115,17,3,2,4180,まくり
20240115,17,4,1,4016,逃げ
20240115,17,5,3,4714,まくり
20240115,17,6,1,4015,抜き
20240115,17,7,1,4910,逃げ
20240115,17,8,4,4533,まくり
20240115,17,9,5,4562,まくり差し
20240115,18,10,1,4498,逃げ
20240115,18,11,2,4061,差し
20240115,18,12,1,3737,逃げ
20240115,18,1,3,4600,まくり差し
20240115,18,2,1,3998,逃げ
20240115,18,3,1,4511,逃げ
20240115,18,4,2,4498,差し
20240115,18,5,4,3721,まくり差し
20240115,18,6,3,4179,まくり差し
20240115,18,7,4,3737,差し
20240115,18,8,5,4229,差し
20240115,18,9,1,3461,逃げ
20240115,19,10,1,4276,逃げ
20240115,19,11,1,4415,逃げ
20240115,19,12,2,4241,差し
20240115,19,1,1,3935,逃げ
20240115,19,2,1,5210,抜き
20240115,19,3,1,3349,逃げ
20240115,19,4,1,5232,逃げ
20240115,19,5,2,3462,差し
20240115,19,6,5,4236,抜き
20240115,19,7,1,3740,逃げ
20240115,19,8,1,4661,逃げ
20240115,19,9,1,4188,逃げ
20240115,22,10,1,4108,逃げ
20240115,22,11,3,4879,まくり
20240115,22,12,1,4155,逃げ
20240115,22,1,1,4948,逃げ
20240115,22,2,2,4311,差し
20240115,22,3,3,4155,まくり
20240115,22,4,1,5004,逃げ
20240115,22,5,2,4485,まくり
20240115,22,6,1,4270,逃げ
20240115,22,7,3,3907,まくり
20240115,22,8,1,4331,逃げ
20240115,22,9,4,4485,まくり差し
20240115,23,10,1,3499,逃げ
20240115,23,11,1,4653,逃げ
20240115,23,12,2,4350,差し
20240115,23,1,4,4861,差し
20240115,23,2,1,3849,逃げ
20240115,23,3,1,4822,逃げ
20240115,23,4,2,4512,差し
20240115,23,5,3,5109,差し
20240115,23,6,5,4350,差し
20240115,23,7,2,3532,差し
20240115,23,8,5,4196,まくり
20240115,23,9,1,4861,逃げ
