hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240215,3,1,,,,,,,
20240215,3,2,,,,,,,
20240215,3,3,,,,,,,
20240215,3,4,,,,,,,
20240215,3,5,,,,,,,
20240215,3,6,,,,,,,
20240215,3,7,,,,,,,
20240215,3,8,,,,,,,
20240215,3,9,,,,,,,
20240215,3,10,,,,,,,
20240215,3,11,,,,,,,
20240215,3,12,,,,,,,
20240215,4,1,BTS上越開設12周年記念〜ヤングvsベテラン〜,差し,曇り,5,5.0,4.0,5-2-3
20240215,4,2,BTS上越開設12周年記念〜ヤングvsベテラン〜,差し,曇り,5,6.0,5.0,2-4-5
20240215,4,3,BTS上越開設12周年記念〜ヤングvsベテラン〜,抜き,曇り,5,6.0,5.0,3-2-1
20240215,4,4,BTS上越開設12周年記念〜ヤングvsベテラン〜,差し,曇り,7,6.0,5.0,6-1-5
20240215,4,5,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,8.0,6.0,1-2-6
20240215,4,6,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,6.0,5.0,1-5-6
20240215,4,7,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,曇り,5,5.0,4.0,1-6-2
20240215,4,8,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり,曇り,5,6.0,5.0,4-5-2
20240215,4,9,BTS上越開設12周年記念〜ヤングvsベテラン〜,抜き,曇り,5,4.0,4.0,3-2-1
20240215,4,10,BTS上越開設12周年記念〜ヤングvsベテラン〜,抜き,曇り,5,4.0,4.0,2-1-3
20240215,4,11,BTS上越開設12周年記念〜ヤングvsベテラン〜,まくり,曇り,5,4.0,4.0,2-1-5
20240215,4,12,BTS上越開設12周年記念〜ヤングvsベテラン〜,逃げ,晴,5,5.0,5.0,1-6-3
20240215,5,1,創刊55周年記念夕刊フジ杯,逃げ,晴,9,2.0,2.0,1-3-2
20240215,5,2,創刊55周年記念夕刊フジ杯,差し,晴,11,4.0,2.0,2-3-1
20240215,5,3,創刊55周年記念夕刊フジ杯,逃げ,晴,11,5.0,3.0,1-3-4
20240215,5,4,創刊55周年記念夕刊フジ杯,まくり,晴,11,6.0,3.0,3-4-2
20240215,5,5,創刊55周年記念夕刊フジ杯,まくり,曇り,11,5.0,3.0,2-3-4
20240215,5,6,創刊55周年記念夕刊フジ杯,逃げ,曇り,11,8.0,5.0,1-2-5
20240215,5,7,創刊55周年記念夕刊フジ杯,逃げ,曇り,11,6.0,3.0,1-5-3
20240215,5,8,創刊55周年記念夕刊フジ杯,まくり差し,曇り,9,5.0,3.0,6-1-3
20240215,5,9,創刊55周年記念夕刊フジ杯,逃げ,晴,9,6.0,3.0,1-3-2
20240215,5,10,創刊55周年記念夕刊フジ杯,まくり,晴,11,5.0,3.0,6-1-3
20240215,5,11,創刊55周年記念夕刊フジ杯,逃げ,晴,9,5.0,3.0,1-2-3
20240215,5,12,創刊55周年記念夕刊フジ杯,まくり,晴,9,5.0,3.0,3-4-6
20240215,9,1,DMM.com杯争奪！バッチこいカップ,まくり,曇り,4,1.0,1.0,4-3-6
20240215,9,2,DMM.com杯争奪！バッチこいカップ,まくり,曇り,4,1.0,1.0,4-1-2
20240215,9,3,DMM.com杯争奪！バッチこいカップ,差し,曇り,4,1.0,1.0,2-1-4
20240215,9,4,DMM.com杯争奪！バッチこいカップ,まくり,曇り,4,1.0,1.0,4-1-5
20240215,9,5,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,2.0,1.0,1-5-6
20240215,9,6,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,2.0,1.0,1-2-5
20240215,9,7,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,2.0,1.0,1-6-2
20240215,9,8,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,1.0,1.0,1-2-4
20240215,9,9,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,1.0,1.0,1-5-6
20240215,9,10,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,1.0,1.0,1-3-2
20240215,9,11,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,4,2.0,1.0,1-2-4
20240215,9,12,DMM.com杯争奪！バッチこいカップ,逃げ,曇り,17,0.0,0.0,1-2-6
