hd,jcd,rno,label_3t,win_lane
20240215,3,1,,
20240215,3,2,,
20240215,3,3,,
20240215,3,4,,
20240215,3,5,,
20240215,3,6,,
20240215,3,7,,
20240215,3,8,,
20240215,3,9,,
20240215,3,10,,
20240215,3,11,,
20240215,3,12,,
20240215,4,1,5-2-3,5
20240215,4,2,2-4-5,2
20240215,4,3,3-2-1,3
20240215,4,4,6-1-5,6
20240215,4,5,1-2-6,1
20240215,4,6,1-5-6,1
20240215,4,7,1-6-2,1
20240215,4,8,4-5-2,4
20240215,4,9,3-2-1,3
20240215,4,10,2-1-3,2
20240215,4,11,2-1-5,2
20240215,4,12,1-6-3,1
20240215,5,1,1-3-2,1
20240215,5,2,2-3-1,2
20240215,5,3,1-3-4,1
20240215,5,4,3-4-2,3
20240215,5,5,2-3-4,2
20240215,5,6,1-2-5,1
20240215,5,7,1-5-3,1
20240215,5,8,6-1-3,6
20240215,5,9,1-3-2,1
20240215,5,10,6-1-3,6
20240215,5,11,1-2-3,1
20240215,5,12,3-4-6,3
20240215,9,1,4-3-6,4
20240215,9,2,4-1-2,4
20240215,9,3,2-1-4,2
20240215,9,4,4-1-5,4
20240215,9,5,1-5-6,1
20240215,9,6,1-2-5,1
20240215,9,7,1-6-2,1
20240215,9,8,1-2-4,1
20240215,9,9,1-5-6,1
20240215,9,10,1-3-2,1
20240215,9,11,1-2-4,1
20240215,9,12,1-2-6,1
20240215,11,1,1-6-3,1
20240215,11,2,1-5-2,1
20240215,11,3,3-1-6,3
20240215,11,4,1-5-3,1
20240215,11,5,5-1-4,5
20240215,11,6,4-2-6,4
20240215,11,7,2-4-1,2
20240215,11,8,4-3-5,4
20240215,11,9,2-1-5,2
20240215,11,10,4-3-1,4
20240215,11,11,1-3-4,1
20240215,11,12,1-5-2,1
20240215,12,1,5-1-3,5
20240215,12,2,4-1-5,4
20240215,12,3,3-4-5,3
20240215,12,4,1-3-2,1
20240215,12,5,1-6-5,1
20240215,12,6,2-1-5,2
20240215,12,7,3-2-1,3
20240215,12,8,3-1-6,3
20240215,12,9,1-2-6,1
20240215,12,10,3-1-6,3
20240215,12,11,1-3-6,1
20240215,12,12,3-4-5,3
20240215,15,1,1-4-6,1
20240215,15,2,1-4-2,1
20240215,15,3,2-1-4,2
20240215,15,4,1-6-2,1
20240215,15,5,1-4-2,1
20240215,15,6,1-6-5,1
20240215,15,7,1-5-4,1
20240215,15,8,4-6-1,4
20240215,15,9,4-2-1,4
20240215,15,10,1-3-5,1
20240215,15,11,2-4-1,2
20240215,15,12,2-6-4,2
20240215,16,1,1-3-6,1
20240215,16,2,2-1-3,2
20240215,16,3,4-1-6,4
20240215,16,4,1-2-6,1
20240215,16,5,2-1-4,2
20240215,16,6,1-3-2,1
20240215,16,7,2-3-6,2
20240215,16,8,1-3-5,1
20240215,16,9,1-4-2,1
20240215,16,10,1-2-4,1
20240215,16,11,1-2-5,1
20240215,16,12,1-3-2,1
20240215,17,1,1-4-6,1
20240215,17,2,1-3-6,1
20240215,17,3,1-2-6,1
20240215,17,4,1-5-3,1
20240215,17,5,1-4-5,1
20240215,17,6,1-5-3,1
20240215,17,7,1-2-5,1
20240215,17,8,1-3-5,1
20240215,17,9,1-3-5,1
20240215,17,10,1-3-2,1
20240215,17,11,1-3-2,1
20240215,17,12,1-4-3,1
20240215,21,1,1-3-2,1
20240215,21,2,4-2-1,4
20240215,21,3,3-5-6,3
20240215,21,4,1-4-2,1
20240215,21,5,1-5-6,1
20240215,21,6,2-6-5,2
20240215,21,7,5-6-2,5
20240215,21,8,1-2-5,1
20240215,21,9,1-3-6,1
20240215,21,10,3-1-6,3
20240215,21,11,3-4-6,3
20240215,21,12,1-4-5,1
20240215,23,1,2-1-4,2
20240215,23,2,2-1-6,2
20240215,23,3,2-1-4,2
20240215,23,4,2-1-6,2
20240215,23,5,4-6-1,4
20240215,23,6,2-1-5,2
20240215,23,7,2-4-1,2
20240215,23,8,2-1-3,2
20240215,23,9,1-2-3,1
20240215,23,10,5-1-6,5
20240215,23,11,1-3-2,1
20240215,23,12,1-3-2,1
20240215,24,1,2-1-5,2
20240215,24,2,1-2-3,1
20240215,24,3,1-5-3,1
20240215,24,4,5-1-6,5
20240215,24,5,1-2-3,1
20240215,24,6,3-1-4,3
20240215,24,7,1-2-4,1
20240215,24,8,2-1-5,2
20240215,24,9,1-4-5,1
20240215,24,10,1-2-4,1
20240215,24,11,1-3-2,1
20240215,24,12,1-4-3,1
