hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240215,3,10,1,3527,,,,,,,,,,,0.14,47.6,85.7
20240215,3,10,2,4958,,,,,,,,,,,0.15,23.5,67.6
20240215,3,10,3,4725,,,,,,,,,,,0.21,25.0,56.2
20240215,3,10,4,4649,,,,,,,,,,,0.13,5.1,46.1
20240215,3,10,5,5070,,,,,,,,,,,0.22,5.5,27.7
20240215,3,10,6,5253,,,,,,,,,,,0.25,0.0,5.2
20240215,3,11,1,4084,,,,,,,,,,,0.16,71.8,90.6
20240215,3,11,2,4930,,,,,,,,,,,0.14,15.6,65.6
20240215,3,11,3,4360,,,,,,,,,,,0.17,7.5,50.0
20240215,3,11,4,4828,,,,,,,,,,,0.13,15.7,55.2
20240215,3,11,5,4251,,,,,,,,,,,0.19,7.5,25.0
20240215,3,11,6,3065,,,,,,,,,,,0.23,0.0,22.2
20240215,3,12,1,4352,,,,,,,,,,,0.14,69.3,89.8
20240215,3,12,2,3699,,,,,,,,,,,0.2,10.7,32.1
20240215,3,12,3,5120,,,,,,,,,,,0.14,6.9,68.9
20240215,3,12,4,5095,,,,,,,,,,,0.13,25.0,67.8
20240215,3,12,5,3647,,,,,,,,,,,0.17,0.0,26.0
20240215,3,12,6,5279,,,,,,,,,,,0.16,2.4,18.1
20240215,3,1,1,3581,,,,,,,,,,,0.17,37.8,72.9
20240215,3,1,2,4251,,,,,,,,,,,0.19,7.6,58.9
20240215,3,1,3,3370,,,,,,,,,,,0.15,8.0,40.0
20240215,3,1,4,4257,,,,,,,,,,,0.15,6.2,43.7
20240215,3,1,5,5253,,,,,,,,,,,0.23,0.0,2.9
20240215,3,1,6,5219,,,,,,,,,,,0.17,1.5,7.8
20240215,3,2,1,3107,,,,,,,,,,,0.18,22.2,59.2
20240215,3,2,2,5243,,,,,,,,,,,0.0,0.0,0.0
20240215,3,2,3,4958,,,,,,,,,,,0.14,19.6,68.6
20240215,3,2,4,4574,,,,,,,,,,,0.21,5.7,42.8
20240215,3,2,5,4360,,,,,,,,,,,0.19,5.2,34.2
20240215,3,2,6,5266,,,,,,,,,,,0.19,0.0,2.7
20240215,3,3,1,3075,,,,,,,,,,,0.15,40.0,73.3
20240215,3,3,2,5102,,,,,,,,,,,0.19,3.2,45.1
20240215,3,3,3,3699,,,,,,,,,,,0.17,3.8,57.6
20240215,3,3,4,4076,,,,,,,,,,,0.18,18.7,62.5
20240215,3,3,5,3339,,,,,,,,,,,0.12,17.3,56.5
20240215,3,3,6,4649,,,,,,,,,,,0.13,2.0,32.0
20240215,3,4,1,4046,,,,,,,,,,,0.16,24.0,52.0
20240215,3,4,2,4345,,,,,,,,,,,0.17,10.0,43.3
20240215,3,4,3,3584,,,,,,,,,,,0.17,20.0,63.3
20240215,3,4,4,4930,,,,,,,,,,,0.16,8.8,32.3
20240215,3,4,5,4401,,,,,,,,,,,0.15,0.0,36.6
20240215,3,4,6,4352,,,,,,,,,,,0.14,9.6,61.2
20240215,3,5,1,3065,,,,,,,,,,,0.19,18.5,51.8
20240215,3,5,2,4697,,,,,,,,,,,0.18,6.6,60.0
20240215,3,5,3,4257,,,,,,,,,,,0.15,10.8,45.9
20240215,3,5,4,3934,,,,,,,,,,,0.15,6.9,51.7
20240215,3,5,5,3527,,,,,,,,,,,0.17,2.2,34.0
20240215,3,5,6,5095,,,,,,,,,,,0.15,4.0,24.0
20240215,3,6,1,3503,,,,,,,,,,,0.2,10.5,36.8
20240215,3,6,2,4725,,,,,,,,,,,0.2,13.6,52.2
20240215,3,6,3,5279,,,,,,,,,,,0.13,0.0,45.4
20240215,3,6,4,4201,,,,,,,,,,,0.13,13.3,26.6
20240215,3,6,5,3107,,,,,,,,,,,0.18,3.4,17.2
20240215,3,6,6,4828,,,,,,,,,,,0.18,2.4,31.7
20240215,3,7,1,4422,,,,,,,,,,,0.15,46.4,71.4
20240215,3,7,2,3075,,,,,,,,,,,0.15,9.3,56.2
20240215,3,7,3,4574,,,,,,,,,,,0.16,7.6,41.0
20240215,3,7,4,3370,,,,,,,,,,,0.16,0.0,9.5
20240215,3,7,5,4084,,,,,,,,,,,0.15,13.3,46.6
20240215,3,7,6,5120,,,,,,,,,,,0.17,0.0,44.4
20240215,3,8,1,3339,,,,,,,,,,,0.16,37.0,55.5
20240215,3,8,2,4677,,,,,,,,,,,0.14,27.5,72.5
20240215,3,8,3,5219,,,,,,,,,,,0.15,12.5,43.7
20240215,3,8,4,3647,,,,,,,,,,,0.18,3.1,25.0
20240215,3,8,5,5266,,,,,,,,,,,0.16,0.0,0.0
20240215,3,8,6,4046,,,,,,,,,,,0.19,0.0,9.5
20240215,3,9,1,4076,,,,,,,,,,,0.2,56.2,77.0
20240215,3,9,2,4942,,,,,,,,,,,0.19,6.6,40.0
20240215,3,9,3,3581,,,,,,,,,,,0.2,4.5,52.2
20240215,3,9,4,4401,,,,,,,,,,,0.15,19.4,61.1
20240215,3,9,5,3934,,,,,,,,,,,0.18,0.0,31.2
20240215,3,9,6,4608,,,,,,,,,,,0.2,2.3,30.9
20240215,4,10,1,3643,,,,,,,1,0.08,,,0.16,53.6,90.2
20240215,4,10,2,4908,,,,,,,1,0.03,,,0.15,27.9,76.7
20240215,4,10,3,4967,,,,,,0.01,0,,1,,0.19,13.3,50.0
20240215,4,10,4,5222,,,,,,0.05,0,,2,,0.14,9.3,55.8
20240215,4,10,5,3072,,,,,,,1,0.08,,,0.0,0.0,0.0
20240215,4,10,6,3558,,,,,,0.16,0,,3,,0.16,0.0,25.0
20240215,4,11,1,4960,,,,,,0.14,0,,2,,0.16,64.0,86.0
20240215,4,11,2,3960,,,,,,0.15,0,,3,,0.12,18.6,72.0
20240215,4,11,3,5240,,,,,,0.27,0,,5,,0.22,0.0,40.0
20240215,4,11,4,5229,,,,,,0.16,0,,4,,0.14,0.0,11.1
20240215,4,11,5,2878,,,,,,0.27,0,,5,,0.17,5.7,54.2
20240215,4,11,6,3350,,,,,,0.1,0,,1,,0.17,0.0,25.0
20240215,4,12,1,3744,,,,,,0.13,0,,3,,0.13,81.6,91.5
20240215,4,12,2,4910,,,,,,0.14,0,,4,,0.14,6.3,63.8
20240215,4,12,3,3792,,,,,,0.1,0,,2,,0.2,6.2,46.8
20240215,4,12,4,5018,,,,,,,1,0.01,,,0.17,5.1,56.4
20240215,4,12,5,5122,,,,,,0.15,0,,5,,0.21,2.5,28.2
20240215,4,12,6,3489,,,,,,0.08,0,,1,,0.19,0.0,28.5
20240215,4,1,1,3709,,,,,,,1,0.05,,,0.15,27.2,59.0
20240215,4,1,2,4911,,,,,,0.09,0,,2,,0.14,5.2,60.5
20240215,4,1,3,3643,,,,,,0.08,0,,1,,0.15,7.1,54.7
20240215,4,1,4,5240,,,,,,,1,0.06,,,0.18,0.0,0.0
20240215,4,1,5,3554,,,,,,,1,0.02,,,0.23,5.2,21.0
20240215,4,1,6,5321,,,,,,,1,0.03,,,0.22,0.0,0.0
20240215,4,2,1,5122,,,,,,0.01,0,,1,,0.13,40.0,64.0
20240215,4,2,2,4960,,,,,,0.05,0,,2,,0.14,9.7,65.8
20240215,4,2,3,3467,,,,,,0.12,0,,3,,0.2,5.0,32.5
20240215,4,2,4,3072,,,,,,,1,0.11,,,0.13,0.0,20.0
20240215,4,2,5,5058,,,,,,0.13,0,,4,,0.15,5.4,45.9
20240215,4,2,6,3497,,,,,,,1,0.01,,,0.18,0.0,11.1
20240215,4,3,1,5258,,,,,,0.23,0,,5,,0.15,25.0,75.0
20240215,4,3,2,4967,,,,,,0.11,0,,4,,0.17,14.2,71.4
20240215,4,3,3,3350,,,,,,0.07,0,,3,,0.13,13.8,61.1
20240215,4,3,4,3489,,,,,,0.06,0,,2,,0.16,11.4,62.8
20240215,4,3,5,5315,,,,,,0.05,0,,1,,0.0,0.0,0.0
20240215,4,3,6,3347,,,,,,0.06,0,,2,,0.2,6.6,40.0
20240215,4,4,1,3565,,,,,,0.04,0,,1,,0.2,11.1,44.4
20240215,4,4,2,4954,,,,,,0.2,0,,3,,0.15,13.7,58.6
20240215,4,4,3,3054,,,,,,,1,0.04,,,0.18,3.4,55.1
20240215,4,4,4,3583,,,,,,0.12,0,,2,,0.19,3.3,20.0
20240215,4,4,5,4910,,,,,,,1,0.05,,,0.15,9.3,34.8
20240215,4,4,6,4908,,,,,,,1,0.02,,,0.17,6.9,44.8
20240215,4,5,1,4914,,,,,,0.15,0,,1,,0.12,75.5,89.8
20240215,4,5,2,5222,,,,,,0.18,0,,2,,0.11,0.0,50.0
20240215,4,5,3,3948,,,,,,0.27,0,,3,,0.17,16.1,41.9
20240215,4,5,4,3226,,,,,,0.33,0,,4,,0.16,4.6,30.2
20240215,4,5,5,5321,,,,,,,,,,,0.0,0.0,0.0
20240215,4,5,6,3656,,,,,,0.39,0,,5,,0.19,2.5,17.9
20240215,4,6,1,3792,,,,,,,1,0.01,,,0.17,62.8,85.7
20240215,4,6,2,3558,,,,,,0.08,0,,3,,0.18,5.5,38.8
20240215,4,6,3,5110,,,,,,0.08,0,,3,,0.17,6.4,67.7
20240215,4,6,4,5245,,,,,,0.06,0,,2,,0.16,6.0,24.2
20240215,4,6,5,4953,,,,,,0.01,0,,1,,0.15,2.5,37.5
20240215,4,6,6,3960,,,,,,0.22,0,,4,,0.11,0.0,26.3
