hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240322,1,1,みどり市発足18周年記念市議会議長杯,差し,晴,4,9.0,8.0,3-1-5
20240322,1,2,みどり市発足18周年記念市議会議長杯,差し,晴,4,9.0,8.0,2-3-1
20240322,1,3,みどり市発足18周年記念市議会議長杯,逃げ,晴,4,9.0,8.0,1-3-4
20240322,1,4,みどり市発足18周年記念市議会議長杯,逃げ,晴,4,9.0,8.0,1-2-3
20240322,1,5,みどり市発足18周年記念市議会議長杯,逃げ,晴,4,9.0,8.0,1-6-2
20240322,1,6,みどり市発足18周年記念市議会議長杯,逃げ,晴,4,9.0,8.0,1-3-5
20240322,1,7,みどり市発足18周年記念市議会議長杯,差し,晴,4,9.0,8.0,2-1-3
20240322,1,8,みどり市発足18周年記念市議会議長杯,まくり,晴,4,9.0,8.0,3-1-4
20240322,1,9,みどり市発足18周年記念市議会議長杯,まくり,晴,4,9.0,8.0,4-5-2
20240322,1,10,みどり市発足18周年記念市議会議長杯,逃げ,晴,2,3.0,2.0,1-2-4
20240322,1,11,みどり市発足18周年記念市議会議長杯,まくり,晴,17,0.0,0.0,6-2-4
20240322,1,12,みどり市発足18周年記念市議会議長杯,逃げ,晴,17,0.0,0.0,1-5-2
20240322,3,1,第22回日本モーターボート選手会会長賞,逃げ,晴,12,7.0,10.0,1-3-4
20240322,3,2,第22回日本モーターボート選手会会長賞,差し,晴,10,3.0,10.0,2-1-5
20240322,3,3,第22回日本モーターボート選手会会長賞,逃げ,晴,10,7.0,15.0,1-2-5
20240322,3,4,第22回日本モーターボート選手会会長賞,まくり,晴,10,7.0,20.0,5-3-4
20240322,3,5,第22回日本モーターボート選手会会長賞,抜き,晴,12,8.0,25.0,2-1-3
20240322,3,6,第22回日本モーターボート選手会会長賞,逃げ,晴,10,5.0,20.0,1-3-5
20240322,3,7,第22回日本モーターボート選手会会長賞,逃げ,晴,10,9.0,35.0,1-3-5
20240322,3,8,,,,,,,
20240322,3,9,,,,,,,
20240322,3,10,,,,,,,
20240322,3,11,,,,,,,
20240322,3,12,,,,,,,
20240322,5,1,多摩川巧者決定戦！第19回澤乃井カップ,まくり差し,晴,1,2.0,2.0,4-1-2
20240322,5,2,多摩川巧者決定戦！第19回澤乃井カップ,差し,晴,3,3.0,2.0,2-3-1
20240322,5,3,多摩川巧者決定戦！第19回澤乃井カップ,逃げ,晴,1,2.0,2.0,1-4-2
20240322,5,4,多摩川巧者決定戦！第19回澤乃井カップ,差し,晴,1,2.0,2.0,2-1-6
20240322,5,5,多摩川巧者決定戦！第19回澤乃井カップ,抜き,晴,1,3.0,2.0,1-2-4
20240322,5,6,多摩川巧者決定戦！第19回澤乃井カップ,逃げ,晴,1,2.0,2.0,1-2-5
20240322,5,7,多摩川巧者決定戦！第19回澤乃井カップ,逃げ,晴,3,2.0,2.0,1-3-2
20240322,5,8,多摩川巧者決定戦！第19回澤乃井カップ,まくり差し,晴,1,1.0,2.0,3-1-5
20240322,5,9,多摩川巧者決定戦！第19回澤乃井カップ,まくり差し,晴,1,1.0,2.0,3-2-1
20240322,5,10,多摩川巧者決定戦！第19回澤乃井カップ,逃げ,晴,1,1.0,2.0,1-3-4
20240322,5,11,多摩川巧者決定戦！第19回澤乃井カップ,差し,晴,1,1.0,2.0,2-3-5
20240322,5,12,多摩川巧者決定戦！第19回澤乃井カップ,逃げ,晴,1,1.0,2.0,1-4-3
20240322,6,1,Daiichi-TV ファイティングカップ,差し,晴,1,2.0,1.0,3-2-4
20240322,6,2,Daiichi-TV ファイティングカップ,まくり,晴,1,3.0,1.0,2-5-6
20240322,6,3,Daiichi-TV ファイティングカップ,まくり差し,晴,1,3.0,1.0,4-3-5
20240322,6,4,Daiichi-TV ファイティングカップ,逃げ,晴,3,4.0,2.0,1-3-4
20240322,6,5,Daiichi-TV ファイティングカップ,逃げ,晴,3,4.0,2.0,1-6-3
20240322,6,6,Daiichi-TV ファイティングカップ,まくり,晴,1,4.0,2.0,2-5-3
20240322,6,7,Daiichi-TV ファイティングカップ,抜き,晴,1,3.0,1.0,3-2-5
20240322,6,8,Daiichi-TV ファイティングカップ,逃げ,晴,1,2.0,1.0,1-4-6
20240322,6,9,Daiichi-TV ファイティングカップ,逃げ,晴,1,3.0,1.0,1-5-6
20240322,6,10,Daiichi-TV ファイティングカップ,まくり,晴,1,4.0,2.0,2-4-6
20240322,6,11,Daiichi-TV ファイティングカップ,逃げ,晴,3,4.0,2.0,1-6-2
20240322,6,12,Daiichi-TV ファイティングカップ,まくり,晴,3,4.0,2.0,4-2-1
20240322,8,1,INAX杯争奪第35回とこなめ大賞,逃げ,晴,13,2.0,1.0,1-3-2
20240322,8,2,INAX杯争奪第35回とこなめ大賞,抜き,晴,13,2.0,1.0,3-1-2
