hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240314,03,10,1,4297,4297,42.94,4,NIGE,5,14.256333333333332,143165589.494,7.29,7.0,12.709,82.0,0.0,0.11,0,1.0,90.0,15.0,0.0,61.58,38.92,1,0.0,山田 哲也,27.65,0,0.12,-143165575.23766667
20240314,03,10,2,5016,5016,42.08,6,NIGE,1,14.256333333333332,143165589.494,7.03,7.0,429496741.752,14.8,3.0,0.23,0,1.0,82.9,15.0,0.0,45.08,31.09,1,3.0,宮田 龍馬,27.32,0,0.13,-143165575.23766667
20240314,03,10,3,4453,4453,60.19,3,NIGE,3,14.256333333333332,143165589.494,7.11,7.0,14.020999999999999,0.0,0.0,0.01,0,0.0,15.7,15.0,0.0,50.74,35.96,1,0.0,永田 郁弥,38.83,0,0.14,-143165575.23766667
20240314,03,10,4,3808,3808,56.04,5,NIGE,4,14.256333333333332,143165589.494,7.21,7.0,13.562999999999999,4.1,0.0,0.12,0,0.0,12.5,15.0,0.0,53.3,35.53,1,1.0,秋田 健太郎,36.71,0,0.16,-143165575.23766667
20240314,03,10,5,4472,4472,56.04,2,NIGE,2,14.256333333333332,143165589.494,7.1,7.0,15.3,12.7,1.0,0.0003,0,0.0,55.3,15.0,4.0,51.05,35.26,1,0.0,尾嶋 一広,37.2,0,0.15,-143165575.23766667
20240314,03,10,6,4358,4358,53.85,1,NIGE,6,14.256333333333332,143165589.494,7.41,7.0,13.906,0.0,0.0,0.0002,0,0.0,10.3,15.0,0.0,56.68,40.09,1,0.0,松本 庸平,36.54,0,0.23,-143165575.23766667
20240314,03,11,1,3737,3737,48.11,3,NIGE,4,13.521666666666667,13.783000000000001,7.06,9.0,14.495,66.1,0.0,0.02,0,1.0,88.1,15.0,0.0,57.71,36.82,1,0.0,上平 真二,32.97,0,0.16,-0.26133333333333475
20240314,03,11,2,4723,4723,60.3,5,NIGE,2,13.521666666666667,13.783000000000001,7.02,9.0,15.909,8.8,1.0,0.32,0,2.0,47.0,15.0,0.0,57.79,41.21,1,0.0,寺島 吉彦,42.71,0,0.16,-0.26133333333333475
20240314,03,11,3,4861,4861,41.1,4,NIGE,1,13.521666666666667,13.783000000000001,6.98,9.0,10.945,11.7,0.0,0.23,0,1.0,44.1,15.0,2.0,53.96,39.6,1,1.0,田中 宏樹,25.77,0,0.16,-0.26133333333333475
20240314,03,11,4,5008,5008,60.91,1,NIGE,5,13.521666666666667,13.783000000000001,7.18,9.0,15.211,10.3,0.0,0.0005,1,0.0,51.7,15.0,1.0,55.15,36.08,1,2.0,羽野 諒,40.45,0,0.13,-0.26133333333333475
20240314,03,11,5,5228,5228,53.33,1,NIGE,3,13.521666666666667,13.783000000000001,7.03,9.0,12.94,0.0,0.0,0.0005,0,0.0,27.0,15.0,0.0,54.03,34.12,1,0.0,若林 樹蘭,30.56,0,0.15,-0.26133333333333475
20240314,03,11,6,5136,5136,46.33,2,NIGE,6,13.521666666666667,13.783000000000001,7.2,9.0,12.414,6.0,2.0,0.0008,0,0.0,36.3,15.0,0.0,46.43,33.67,1,0.0,濱野 斗馬,27.12,0,0.16,-0.26133333333333475
20240314,03,12,1,3024,3024,59.8,4,MAKURI,2,13.766333333333334,143165592.103,7.14,4.0,16.465,42.3,0.0,0.1,0,3.0,83.5,5.0,0.0,52.63,32.63,0,0.0,西島 義則,41.67,0,0.16,-143165578.33666664
20240314,03,12,2,4134,4134,49.48,6,MAKURI,1,13.766333333333334,143165592.103,7.13,4.0,429496744.71,11.9,2.0,0.32,0,0.0,66.6,5.0,0.0,48.28,33.5,0,3.0,杉山 貴博,38.14,0,0.17,-143165578.33666664
20240314,03,12,3,4851,4851,55.12,3,MAKURI,1,13.766333333333334,143165592.103,7.13,4.0,15.133999999999999,24.3,2.0,0.09,0,1.0,62.1,5.0,3.0,47.8,30.73,0,3.0,関 浩哉,35.12,0,0.14,-143165578.33666664
20240314,03,12,4,4290,4290,45.13,2,MAKURI,2,13.766333333333334,143165592.103,7.14,4.0,14.805,11.6,2.0,0.08,0,0.0,41.8,5.0,1.0,54.08,38.27,0,2.0,稲田 浩二,33.85,0,0.12,-143165578.33666664
20240314,03,12,5,3978,3978,45.36,1,MAKURI,3,13.766333333333334,143165592.103,7.15,4.0,12.081999999999999,12.2,1.0,0.03,0,0.0,57.1,5.0,4.0,48.45,32.47,0,1.0,齊藤 仁,25.14,0,0.15,-143165578.33666664
20240314,03,12,6,4793,4793,55.85,5,MAKURI,4,13.766333333333334,143165592.103,7.21,4.0,14.411999999999999,0.0,0.0,0.16,0,0.0,40.8,5.0,0.0,46.8,34.98,0,0.0,金子 萌,36.7,0,0.15,-143165578.33666664
20240314,03,2,1,3708,3708,44.44,1,NIGE,5,143165590.78966668,12.904666666666666,6.82,5.0,11.92,64.5,0.0,0.0011,0,0.0,93.5,20.0,0.0,51.4,36.92,0,0.0,岡部 貴司,27.78,0,0.13,143165577.88500002
20240314,03,2,2,3808,3808,56.04,2,NIGE,6,143165590.78966668,12.904666666666666,6.91,5.0,13.863,6.2,2.0,0.02,0,0.0,46.8,20.0,0.0,53.3,35.53,0,0.0,秋田 健太郎,36.71,0,0.16,143165577.88500002
20240314,03,2,3,4729,4729,51.67,4,NIGE,2,143165590.78966668,12.904666666666666,6.65,5.0,12.931,11.1,0.0,0.1,0,0.0,33.3,20.0,2.0,57.43,36.14,0,2.0,佐藤 謙史朗,33.49,0,0.16,143165577.88500002
