hd,jcd,rno,win_lane,win_racer_id,decision
20240322,01,10,1,4025,逃げ
20240322,01,11,6,5090,まくり
20240322,01,12,1,4580,逃げ
20240322,01,1,3,4181,差し
20240322,01,2,2,4578,差し
20240322,01,3,1,4654,逃げ
20240322,01,4,1,4491,逃げ
20240322,01,5,1,4137,逃げ
20240322,01,6,1,4428,逃げ
20240322,01,7,2,3911,差し
20240322,01,8,3,5150,まくり
20240322,01,9,4,4782,まくり
20240322,03,10,,,
20240322,03,11,,,
20240322,03,12,,,
20240322,03,1,1,4792,逃げ
20240322,03,2,2,4835,差し
20240322,03,3,1,4954,逃げ
20240322,03,4,5,4610,まくり
20240322,03,5,2,4379,抜き
20240322,03,6,1,4679,逃げ
20240322,03,7,1,3436,逃げ
20240322,03,8,,,
20240322,03,9,,,
20240322,05,10,1,4850,逃げ
20240322,05,11,2,3772,差し
20240322,05,12,1,4398,逃げ
20240322,05,1,4,4292,まくり差し
20240322,05,2,2,4651,差し
20240322,05,3,1,4216,逃げ
20240322,05,4,2,4118,差し
20240322,05,5,1,4565,抜き
20240322,05,6,1,4759,逃げ
20240322,05,7,1,3940,逃げ
20240322,05,8,3,4118,まくり差し
20240322,05,9,3,3826,まくり差し
20240322,06,10,2,3743,まくり
20240322,06,11,1,4532,逃げ
20240322,06,12,4,4496,まくり
20240322,06,1,3,3558,差し
20240322,06,2,2,4710,まくり
20240322,06,3,4,3907,まくり差し
20240322,06,4,1,4140,逃げ
20240322,06,5,1,4539,逃げ
20240322,06,6,2,4142,まくり
20240322,06,7,3,3907,抜き
20240322,06,8,1,4710,逃げ
20240322,06,9,1,3641,逃げ
20240322,08,10,1,4075,逃げ
20240322,08,11,1,4494,逃げ
20240322,08,12,1,4369,逃げ
20240322,08,1,1,3957,逃げ
20240322,08,2,3,3713,抜き
20240322,08,3,4,4159,差し
20240322,08,4,1,5098,逃げ
20240322,08,5,1,3412,逃げ
20240322,08,6,6,4903,まくり差し
20240322,08,7,2,4538,差し
20240322,08,8,1,4748,逃げ
20240322,08,9,2,5170,抜き
20240322,09,10,1,4055,逃げ
20240322,09,11,2,4979,まくり
20240322,09,12,1,4926,逃げ
20240322,09,1,1,4049,逃げ
20240322,09,2,1,3859,逃げ
20240322,09,3,3,5058,まくり差し
20240322,09,4,3,4713,まくり差し
20240322,09,5,1,4702,逃げ
20240322,09,6,1,4846,逃げ
20240322,09,7,1,4002,逃げ
20240322,09,8,4,4926,まくり差し
20240322,09,9,1,3975,逃げ
20240322,10,10,3,4036,まくり
20240322,10,11,1,4415,逃げ
20240322,10,12,4,4451,まくり
20240322,10,1,1,4296,逃げ
20240322,10,2,1,3822,逃げ
20240322,10,3,1,4451,逃げ
20240322,10,4,2,4469,まくり
20240322,10,5,2,4036,差し
20240322,10,6,2,5091,差し
20240322,10,7,3,4415,まくり差し
20240322,10,8,1,5088,逃げ
20240322,10,9,2,3562,差し
20240322,13,10,2,4533,差し
20240322,13,11,1,4963,逃げ
20240322,13,12,1,4019,逃げ
20240322,13,1,3,4475,まくり差し
20240322,13,2,4,4902,まくり
20240322,13,3,1,4623,逃げ
20240322,13,4,3,5019,差し
20240322,13,5,5,4533,まくり
20240322,13,6,1,4704,逃げ
20240322,13,7,1,3784,逃げ
20240322,13,8,3,4019,まくり差し
20240322,13,9,5,3246,まくり差し
20240322,15,10,1,4208,逃げ
20240322,15,11,1,4627,逃げ
20240322,15,12,1,4738,逃げ
20240322,15,1,1,4224,逃げ
20240322,15,2,1,4399,逃げ
20240322,15,3,5,3845,まくり差し
20240322,15,4,1,3302,逃げ
20240322,15,5,2,4240,まくり
20240322,15,6,3,4482,まくり差し
20240322,15,7,2,3994,まくり
20240322,15,8,1,4961,逃げ
20240322,15,9,5,4117,まくり
20240322,17,10,1,3805,逃げ
20240322,17,11,1,4260,逃げ
20240322,17,12,1,4364,逃げ
20240322,17,1,5,4808,抜き
20240322,17,2,1,3327,逃げ
20240322,17,3,1,3912,逃げ
20240322,17,4,1,4531,逃げ
20240322,17,5,1,3621,逃げ
20240322,17,6,4,5114,まくり差し
20240322,17,7,1,4429,逃げ
20240322,17,8,4,5222,まくり
20240322,17,9,4,3951,まくり差し
20240322,20,10,1,4108,逃げ
20240322,20,11,3,4409,まくり差し
20240322,20,12,6,4677,逃げ
20240322,20,1,1,4676,逃げ
