hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240130,1,1,第18回競艇タイムス杯,まくり差し,晴,10,3.0,2.0,5-1-4
20240130,1,2,第18回競艇タイムス杯,まくり差し,晴,10,3.0,2.0,3-5-4
20240130,1,3,第18回競艇タイムス杯,まくり,晴,10,3.0,2.0,2-3-4
20240130,1,4,第18回競艇タイムス杯,逃げ,晴,10,2.0,1.0,1-2-3
20240130,1,5,第18回競艇タイムス杯,逃げ,晴,10,2.0,1.0,1-3-5
20240130,1,6,第18回競艇タイムス杯,逃げ,晴,17,0.0,0.0,1-5-4
20240130,1,7,第18回競艇タイムス杯,逃げ,晴,8,1.0,1.0,1-4-3
20240130,1,8,第18回競艇タイムス杯,逃げ,晴,4,1.0,1.0,1-2-3
20240130,1,9,第18回競艇タイムス杯,差し,晴,17,0.0,0.0,2-1-6
20240130,1,10,第18回競艇タイムス杯,逃げ,晴,4,2.0,1.0,1-5-6
20240130,1,11,第18回競艇タイムス杯,まくり差し,晴,4,1.0,1.0,3-1-2
20240130,1,12,第18回競艇タイムス杯,まくり差し,晴,17,0.0,0.0,3-2-6
20240130,3,1,第12回ボートレース研究ファン感謝祭,まくり,晴,12,3.0,5.0,6-1-2
20240130,3,2,第12回ボートレース研究ファン感謝祭,抜き,晴,12,2.0,5.0,2-1-5
20240130,3,3,第12回ボートレース研究ファン感謝祭,抜き,晴,12,2.0,5.0,1-2-3
20240130,3,4,第12回ボートレース研究ファン感謝祭,抜き,晴,12,2.0,5.0,1-2-5
20240130,3,5,第12回ボートレース研究ファン感謝祭,逃げ,晴,16,1.0,5.0,1-2-3
20240130,3,6,第12回ボートレース研究ファン感謝祭,逃げ,晴,16,2.0,5.0,1-2-3
20240130,3,7,第12回ボートレース研究ファン感謝祭,まくり,晴,14,2.0,5.0,3-2-5
20240130,3,8,第12回ボートレース研究ファン感謝祭,差し,晴,16,1.0,5.0,2-1-3
20240130,3,9,第12回ボートレース研究ファン感謝祭,まくり差し,晴,14,2.0,5.0,6-1-2
20240130,3,10,第12回ボートレース研究ファン感謝祭,逃げ,晴,2,1.0,5.0,1-3-2
20240130,3,11,第12回ボートレース研究ファン感謝祭,逃げ,晴,2,2.0,5.0,1-5-2
20240130,3,12,第12回ボートレース研究ファン感謝祭,逃げ,晴,4,4.0,5.0,1-3-5
20240130,5,1,第30回神奈川新聞社賞,差し,晴,3,3.0,3.0,2-4-1
20240130,5,2,第30回神奈川新聞社賞,逃げ,晴,3,1.0,2.0,1-2-3
20240130,5,3,第30回神奈川新聞社賞,逃げ,晴,3,1.0,2.0,1-6-5
20240130,5,4,第30回神奈川新聞社賞,逃げ,晴,3,2.0,2.0,1-6-4
20240130,5,5,第30回神奈川新聞社賞,逃げ,晴,3,2.0,2.0,1-2-3
20240130,5,6,第30回神奈川新聞社賞,逃げ,晴,3,2.0,2.0,1-5-2
20240130,5,7,第30回神奈川新聞社賞,逃げ,晴,5,2.0,2.0,1-5-4
20240130,5,8,第30回神奈川新聞社賞,逃げ,晴,5,1.0,2.0,1-2-5
20240130,5,9,第30回神奈川新聞社賞,逃げ,晴,5,1.0,2.0,1-6-4
20240130,5,10,第30回神奈川新聞社賞,逃げ,晴,5,2.0,2.0,1-6-2
20240130,5,11,第30回神奈川新聞社賞,逃げ,晴,3,1.0,2.0,1-3-6
20240130,5,12,第30回神奈川新聞社賞,まくり差し,晴,3,1.0,2.0,4-5-2
20240130,6,1,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,抜き,晴,3,3.0,1.0,2-1-3
20240130,6,2,浜名湖賞 開設70周年記念 静岡県知事杯争奪戦,逃げ,晴,1,2.0,1.0,1-3-4
