hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240123,4,10,1,3813,,,,,,0.34,0,,6,,0.14,70.3,85.1
20240123,4,10,2,3412,,,,,,0.19,0,,5,,0.18,20.8,75.0
20240123,4,10,3,4754,,,,,,0.11,0,,3,,0.15,10.6,59.5
20240123,4,10,4,4650,,,,,,0.07,0,,1,,0.14,16.6,66.6
20240123,4,10,5,4931,,,,,,0.14,0,,4,,0.18,4.5,45.4
20240123,4,10,6,3920,,,,,,0.08,0,,2,,0.22,0.0,0.0
20240123,4,11,1,4640,,,,,,0.14,0,,1,,0.13,74.0,90.7
20240123,4,11,2,4261,,,,,,0.23,0,,4,,0.16,20.0,63.3
20240123,4,11,3,3981,,,,,,0.18,0,,2,,0.17,5.2,42.1
20240123,4,11,4,4431,,,,,,0.21,0,,3,,0.13,13.5,62.1
20240123,4,11,5,4551,,,,,,0.29,0,,6,,0.15,12.1,39.3
20240123,4,11,6,4918,,,,,,0.24,0,,5,,0.15,0.0,25.0
20240123,4,12,1,4148,,,,,,0.02,0,,1,,0.12,74.0,96.1
20240123,4,12,2,3024,,,,,,,1,0.01,,,0.16,19.2,60.4
20240123,4,12,3,4544,,,,,,0.33,0,,5,,0.18,15.7,60.5
20240123,4,12,4,5018,,,,,,0.09,0,,4,,0.17,5.1,56.4
20240123,4,12,5,5060,,,,,,0.05,0,,3,,0.18,4.8,41.4
20240123,4,12,6,4213,,,,,,0.04,0,,2,,0.16,4.1,25.0
20240123,4,1,1,3569,,,,,,0.16,0,,4,,0.15,32.5,60.0
20240123,4,1,2,4169,,,,,,0.14,0,,3,,0.18,8.1,45.9
20240123,4,1,3,3793,,,,,,0.14,0,,3,,0.14,3.1,40.6
20240123,4,1,4,3773,,,,,,0.07,0,,1,,0.16,13.8,44.4
20240123,4,1,5,3652,,,,,,0.19,0,,5,,0.21,0.0,18.9
20240123,4,1,6,4725,,,,,,0.12,0,,2,,0.21,0.0,31.2
20240123,4,2,1,3441,,,,,,0.02,0,,1,,0.19,26.6,73.3
20240123,4,2,2,4145,,,,,,0.21,0,,6,,0.27,7.5,42.5
20240123,4,2,3,4985,,,,,,0.09,0,,2,,0.14,13.3,60.0
20240123,4,2,4,3906,,,,,,0.13,0,,3,,0.19,4.0,32.0
20240123,4,2,5,3964,,,,,,0.16,0,,4,,0.21,0.0,34.1
20240123,4,2,6,3297,,,,,,0.18,0,,5,,0.22,0.0,33.3
20240123,4,3,1,4077,,,,,,,1,0.01,,,0.17,40.4,85.7
20240123,4,3,2,4931,,,,,,,1,0.05,,,0.16,20.0,72.5
20240123,4,3,3,4431,,,,,,,1,0.01,,,0.14,5.4,48.6
20240123,4,3,4,4544,,,,,,,1,0.01,,,0.16,23.4,78.7
20240123,4,3,5,4213,,,,,,,1,0.01,,,0.18,13.5,27.0
20240123,4,3,6,5288,,,,,,0.04,0,,1,,0.17,1.4,5.8
20240123,4,4,1,4449,,,,,,0.13,0,,4,,0.19,15.3,42.3
20240123,4,4,2,4973,,,,,,0.08,0,,3,,0.17,13.3,50.0
20240123,4,4,3,4315,,,,,,0.04,0,,2,,0.16,4.1,45.8
20240123,4,4,4,4754,,,,,,0.03,0,,1,,0.14,14.5,66.6
20240123,4,4,5,4261,,,,,,,1,0.01,,,0.15,15.6,46.8
20240123,4,4,6,3813,,,,,,0.03,0,,1,,0.19,0.0,32.3
20240123,4,5,1,3553,,,,,,0.03,0,,2,,0.17,18.1,63.6
20240123,4,5,2,3920,,,,,,0.04,0,,3,,0.15,19.3,67.0
20240123,4,5,3,5018,,,,,,0.01,0,,1,,0.15,20.0,72.5
20240123,4,5,4,3569,,,,,,0.13,0,,5,,0.18,2.9,32.3
20240123,4,5,5,3793,,,,,,0.24,0,,6,,0.19,0.0,22.8
20240123,4,5,6,5313,,,,,,0.11,0,,4,,0.12,0.0,15.3
20240123,4,6,1,4918,,,,,,0.07,0,,3,,0.14,46.1,69.2
20240123,4,6,2,3906,,,,,,0.15,0,,6,,0.16,6.1,51.0
20240123,4,6,3,4650,,,,,,0.1,0,,5,,0.15,34.0,72.7
20240123,4,6,4,4169,,,,,,0.08,0,,4,,0.15,2.5,37.5
20240123,4,6,5,3412,,,,,,0.03,0,,1,,0.17,10.8,45.6
20240123,4,6,6,4640,,,,,,0.05,0,,2,,0.15,4.0,32.0
20240123,4,7,1,3714,,,,,,0.09,0,,1,,0.15,29.0,77.4
20240123,4,7,2,4551,,,,,,0.1,0,,2,,0.17,25.0,57.1
20240123,4,7,3,3652,,,,,,,1,0.03,,,0.18,0.0,25.0
20240123,4,7,4,3981,,,,,,,1,0.04,,,0.17,4.7,23.8
