hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240330,2,10,1,4486,野村 誠,SASHI,61.2,91.8,0.13,0.09,6.76,1,3,33.12,53.25,35.14,51.35,1.0,1.0,0.0,0.0,0.0,1.0,13.651999999999997,13.805666666666665,15.717,1.911333333333335,0,0,0
20240330,2,10,2,4144,石塚 久也,SASHI,12.9,74.1,0.19,0.06,6.8,3,2,25.33,43.33,20.57,36.17,1.0,1.0,0.0,4.0,0.0,0.0,11.786999999999999,13.805666666666665,15.717,1.911333333333335,0,0,0
20240330,2,10,3,4906,鈴木 雅希,SASHI,9.5,52.3,0.15,0.36,6.82,4,5,41.38,60.92,27.59,42.76,1.0,1.0,1.0,0.0,0.0,0.0,15.978,13.805666666666665,15.717,1.911333333333335,0,0,0
20240330,2,10,4,4748,渡邉 雄朗,SASHI,12.5,57.5,0.16,0.13,6.78,2,4,43.11,61.08,35.86,56.55,1.0,1.0,2.0,1.0,2.0,0.0,16.987000000000002,13.805666666666665,15.717,1.911333333333335,0,0,0
20240330,2,10,5,4623,中北 将史,SASHI,4.5,36.3,0.18,0.13,6.8,3,4,43.03,56.97,45.77,65.49,1.0,1.0,0.0,0.0,2.0,0.0,15.901,13.805666666666665,15.717,1.911333333333335,0,0,0
20240330,2,10,6,4877,鈴谷 一平,SASHI,0.0,20.5,0.16,0.02,6.89,5,1,33.33,45.39,34.23,49.66,1.0,1.0,0.0,0.0,0.0,0.0,14.263,13.805666666666665,15.717,1.911333333333335,0,0,0
20240330,2,11,1,4218,吉川 喜継,MAKURI,67.6,97.0,0.15,0.05,6.74,1,6,31.25,52.08,26.77,41.73,1.0,1.0,0.0,0.0,0.0,3.0,429496742.763,143165590.06833333,12.695,-143165577.37333333,0,0,0
20240330,2,11,2,4545,岡村 慶太,MAKURI,25.0,75.0,0.14,0.0012,6.78,3,2,27.22,43.67,48.09,62.6,1.0,1.0,2.0,6.0,0.0,1.0,12.456,143165590.06833333,12.695,-143165577.37333333,0,0,0
20240330,2,11,3,3933,山地 正樹,MAKURI,6.9,62.5,0.17,0.0017000000000000001,6.88,4,4,38.82,53.95,26.27,39.83,1.0,1.0,1.0,1.0,1.0,2.0,14.985999999999999,143165590.06833333,12.695,-143165577.37333333,0,0,0
20240330,2,11,4,4201,佐竹 友樹,MAKURI,13.3,26.6,0.13,0.0014000000000000002,6.9,5,3,40.38,58.97,34.9,53.69,1.0,1.0,2.0,1.0,1.0,0.0,15.193999999999999,143165590.06833333,12.695,-143165577.37333333,0,0,0
20240330,2,11,5,3406,中里 英夫,MAKURI,2.6,26.3,0.17,0.03,6.94,6,5,22.22,38.89,34.69,53.74,1.0,1.0,0.0,0.0,1.0,0.0,10.08,143165590.06833333,12.695,-143165577.37333333,0,0,0
20240330,2,11,6,5005,石田 貴洋,MAKURI,6.9,44.8,0.15,0.0001,6.77,2,1,29.41,45.59,44.52,60.96,1.0,1.0,2.0,0.0,0.0,0.0,12.811000000000002,143165590.06833333,12.695,-143165577.37333333,0,0,0
20240330,2,12,1,4276,鈴木 勝博,NIGE,69.8,84.9,0.15,,,1,1,32.28,54.43,29.77,45.8,1.0,1.0,0.0,0.0,0.0,3.0,13.972,12.286999999999999,13.668999999999999,1.3819999999999997,0,0,0
20240330,2,12,2,3293,宮内 由紀英,NIGE,0.0,39.2,0.22,,,1,1,30.87,40.94,41.22,60.81,1.0,1.0,0.0,0.0,0.0,0.0,12.031,12.286999999999999,13.668999999999999,1.3819999999999997,0,0,0
20240330,2,12,3,4025,山本 隆幸,NIGE,17.5,73.6,0.18,,,1,1,22.22,37.25,21.74,37.68,1.0,1.0,4.0,1.0,4.0,1.0,10.857999999999999,12.286999999999999,13.668999999999999,1.3819999999999997,0,0,0
20240330,2,12,4,3462,竹上 真司,NIGE,5.8,41.1,0.15,,,1,1,34.46,49.32,25.74,43.38,1.0,1.0,0.0,0.0,1.0,1.0,13.378,12.286999999999999,13.668999999999999,1.3819999999999997,,0,0
20240330,2,12,5,4737,竹井 貴史,NIGE,8.8,51.1,0.16,,,1,1,34.64,54.25,30.17,48.28,1.0,1.0,0.0,0.0,3.0,1.0,14.788,12.286999999999999,13.668999999999999,1.3819999999999997,0,0,0
