hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240330,2,10,1,4486,,0,0,0,0,0.09,0,,3,3,0.13,61.2,91.8
20240330,2,10,2,4144,,0,0,0,0,0.06,0,,2,2,0.19,12.9,74.1
20240330,2,10,3,4906,,0,0,0,0,0.36,0,,5,5,0.15,9.5,52.3
20240330,2,10,4,4748,,0,0,0,0,0.13,0,,4,4,0.16,12.5,57.5
20240330,2,10,5,4623,,0,0,0,0,0.13,0,,4,4,0.18,4.5,36.3
20240330,2,10,6,4877,,0,0,0,0,0.02,0,,1,1,0.16,0.0,20.5
20240330,2,11,1,4218,,0,0,0,0,0.05,0,,5,6,0.15,67.6,97.0
20240330,2,11,2,4545,,0,0,0,0,0.0012,0,,1,2,0.14,25.0,75.0
20240330,2,11,3,3933,,0,0,0,0,0.0017000000000000001,0,,3,4,0.17,6.9,62.5
20240330,2,11,4,4201,,0,0,0,0,0.0014000000000000002,0,,2,3,0.13,13.3,26.6
20240330,2,11,5,3406,,0,0,0,0,0.03,0,,4,5,0.17,2.6,26.3
20240330,2,11,6,5005,,0,0,0,0,,1,0.01,6,1,0.15,6.9,44.8
20240330,2,12,1,4276,,0,0,0,0,,,,1,1,0.15,69.8,84.9
20240330,2,12,2,3293,,0,0,0,0,,,,1,1,0.22,0.0,39.2
20240330,2,12,3,4025,,0,0,0,0,,,,1,1,0.18,17.5,73.6
20240330,2,12,4,3462,,0,0,0,0,,,,1,1,0.15,5.8,41.1
20240330,2,12,5,4737,,0,0,0,0,,,,1,1,0.16,8.8,51.1
20240330,2,12,6,4436,,0,0,0,0,,,,1,1,0.18,4.7,38.1
20240330,2,1,1,3647,,0,0,0,0,,1,0.04,6,1,0.17,34.6,65.3
20240330,2,1,2,4871,,0,0,0,0,0.18,0,,5,6,0.21,4.0,56.0
20240330,2,1,3,5213,,0,0,0,0,0.15,0,,4,5,0.19,5.5,27.7
20240330,2,1,4,5069,,0,0,0,0,0.04,0,,1,2,0.13,9.6,29.0
20240330,2,1,5,4104,,0,0,0,0,0.06,0,,2,3,0.14,0.0,28.5
20240330,2,1,6,5324,,0,0,0,0,0.13,0,,3,4,0.2,0.0,0.0
20240330,2,2,1,4077,,0,0,0,0,0.21,0,,4,6,0.17,40.4,85.7
20240330,2,2,2,4191,,0,0,0,0,0.2,0,,3,5,0.14,26.0,76.0
20240330,2,2,3,5005,,0,0,0,0,0.02,0,,1,3,0.15,11.1,75.5
20240330,2,2,4,4407,,0,0,0,0,,1,0.02,5,1,0.17,14.5,52.0
20240330,2,2,5,3293,,0,0,0,0,,1,0.05,5,2,0.21,3.1,18.7
20240330,2,2,6,4423,,0,0,0,0,0.16,0,,2,4,0.15,0.0,11.7
20240330,2,3,1,4081,,0,0,0,0,0.21,0,,5,5,0.19,47.0,73.5
20240330,2,3,2,5122,,0,0,0,0,0.15,0,,3,3,0.16,4.8,26.8
20240330,2,3,3,4623,,0,0,0,0,0.11,0,,1,1,0.15,0.0,35.9
20240330,2,3,4,4025,,0,0,0,0,0.14,0,,2,2,0.17,11.1,51.1
20240330,2,3,5,4218,,0,0,0,0,0.17,0,,4,4,0.17,2.5,48.7
20240330,2,3,6,5013,,0,0,0,0,0.21,0,,5,5,0.2,9.0,21.2
20240330,2,4,1,3569,,0,0,0,0,,1,0.08,4,3,0.15,32.5,60.0
20240330,2,4,2,4906,,0,0,0,0,0.17,0,,2,5,0.12,6.6,46.6
20240330,2,4,3,4109,,0,0,0,0,0.37,0,,3,6,0.13,18.7,75.0
20240330,2,4,4,4246,,0,0,0,0,,1,0.01,4,1,0.18,2.6,36.8
20240330,2,4,5,4809,,0,0,0,0,,1,0.07,4,2,0.13,4.5,43.1
20240330,2,4,6,3933,,0,0,0,0,0.07,0,,1,4,0.0,0.0,0.0
20240330,2,5,1,4748,,0,0,0,0,0.07,0,,1,1,0.16,45.8,79.1
20240330,2,5,2,3929,,0,0,0,0,0.25,0,,5,5,0.12,11.1,58.3
20240330,2,5,3,3682,,0,0,0,0,0.14,0,,3,3,0.18,2.9,38.2
20240330,2,5,4,4276,,0,0,0,0,0.13,0,,2,2,0.13,24.0,66.0
20240330,2,5,5,4201,,0,0,0,0,0.25,0,,5,5,0.14,9.3,44.1
20240330,2,5,6,5327,,0,0,0,0,0.19,0,,4,4,0.28,0.0,0.0
