hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240208,1,10,1,4389,,0,0,0,0,,,,1,1,0.18,41.9,70.9
20240208,1,10,2,5217,,0,0,0,0,,,,1,1,0.17,8.7,60.8
20240208,1,10,3,3796,,0,0,0,0,,,,1,1,0.19,13.5,59.4
20240208,1,10,4,4943,,0,0,0,0,,,,1,1,0.17,0.0,40.6
20240208,1,10,5,4209,,0,0,0,0,,,,1,1,0.15,2.1,43.4
20240208,1,10,6,5093,,0,0,0,0,,,,1,1,0.17,3.7,25.9
20240208,1,11,1,4572,,0,0,0,0,,,,1,1,0.11,60.0,87.5
20240208,1,11,2,5142,,0,0,0,0,,,,1,1,0.19,27.2,77.2
20240208,1,11,3,4880,,0,0,0,0,,,,1,1,0.16,16.1,48.3
20240208,1,11,4,4381,,0,0,0,0,,,,1,1,0.16,4.6,55.8
20240208,1,11,5,3915,,0,0,0,0,,,,1,1,0.17,7.1,52.3
20240208,1,11,6,4146,,0,0,0,0,,,,1,1,0.17,0.0,13.8
20240208,1,12,1,4743,,0,0,0,0,,1,0.01,4,1,0.13,75.4,96.2
20240208,1,12,2,4027,,0,0,0,0,0.17,0,,2,4,0.17,5.4,62.1
20240208,1,12,3,5044,,0,0,0,0,,1,0.02,4,2,0.15,13.1,44.7
20240208,1,12,4,3872,,0,0,0,0,0.18,0,,3,5,0.2,6.9,48.8
20240208,1,12,5,5166,,0,0,0,0,,1,0.02,4,2,0.18,12.5,57.5
20240208,1,12,6,4925,,0,0,0,0,0.03,0,,1,3,0.14,7.3,24.3
20240208,1,1,1,3630,,0,0,0,0,0.09,0,,1,1,0.16,17.6,47.0
20240208,1,1,2,5152,,0,0,0,0,0.15,0,,3,3,0.18,3.0,42.4
20240208,1,1,3,5217,,0,0,0,0,0.18,0,,6,6,0.19,0.0,42.8
