hd,jcd,rno,win_lane,win_racer_id,decision
20240317,01,10,1,4360,逃げ
20240317,01,11,1,4608,逃げ
20240317,01,12,6,3909,差し
20240317,01,1,1,5090,逃げ
20240317,01,2,4,4025,差し
20240317,01,3,5,4654,まくり差し
20240317,01,4,1,3156,逃げ
20240317,01,5,2,3909,まくり
20240317,01,6,1,4428,逃げ
20240317,01,7,1,4578,逃げ
20240317,01,8,1,4025,逃げ
20240317,01,9,3,4654,まくり
20240317,02,10,1,4586,逃げ
20240317,02,11,1,3854,逃げ
20240317,02,12,4,4939,まくり
20240317,02,1,3,4502,まくり
20240317,02,2,4,4266,抜き
20240317,02,3,4,4504,まくり差し
20240317,02,4,4,3854,差し
20240317,02,5,2,4685,まくり
20240317,02,6,1,4344,逃げ
20240317,02,7,4,4024,差し
20240317,02,8,4,5084,まくり差し
20240317,02,9,1,4148,抜き
20240317,03,10,,,
20240317,03,11,,,
20240317,03,12,,,
20240317,03,1,,,
20240317,03,2,,,
20240317,03,3,,,
20240317,03,4,,,
20240317,03,5,,,
20240317,03,6,,,
20240317,03,7,,,
20240317,03,8,,,
20240317,03,9,,,
20240317,06,10,5,5109,まくり差し
20240317,06,11,6,5269,まくり差し
20240317,06,12,1,5217,逃げ
20240317,06,1,1,5147,逃げ
20240317,06,2,2,5196,まくり
20240317,06,3,3,5216,まくり
20240317,06,4,1,5075,逃げ
20240317,06,5,2,5158,差し
20240317,06,6,2,5100,まくり差し
20240317,06,7,2,4934,まくり
20240317,06,8,3,5137,恵まれ
20240317,06,9,4,5147,まくり
20240317,08,10,1,4604,逃げ
20240317,08,11,1,4494,逃げ
20240317,08,12,1,3623,逃げ
20240317,08,1,1,3730,逃げ
20240317,08,2,1,4329,逃げ
20240317,08,3,2,4369,逃げ
20240317,08,4,2,4983,差し
20240317,08,5,3,4604,差し
20240317,08,6,2,4748,まくり
20240317,08,7,1,4834,逃げ
20240317,08,8,6,4369,まくり
20240317,08,9,3,4294,差し
20240317,09,10,1,3643,逃げ
20240317,09,11,1,4713,逃げ
20240317,09,12,1,4512,逃げ
20240317,09,1,1,4463,逃げ
20240317,09,2,4,3620,まくり差し
20240317,09,3,1,4979,逃げ
20240317,09,4,1,4957,逃げ
20240317,09,5,1,4926,逃げ
20240317,09,6,2,4066,差し
20240317,09,7,3,4512,まくり
20240317,09,8,4,4184,まくり差し
20240317,09,9,2,4483,差し
20240317,10,10,3,4062,差し
20240317,10,11,2,4102,差し
20240317,10,12,3,4061,まくり差し
20240317,10,1,1,4042,逃げ
20240317,10,2,1,4677,逃げ
20240317,10,3,1,3158,逃げ
20240317,10,4,1,4794,逃げ
20240317,10,5,5,4062,まくり差し
20240317,10,6,3,4607,まくり差し
20240317,10,7,3,3855,抜き
20240317,10,8,4,5043,差し
20240317,10,9,5,4677,まくり差し
20240317,11,10,1,4847,逃げ
20240317,11,11,1,4772,逃げ
20240317,11,12,1,3783,逃げ
20240317,11,1,1,3617,逃げ
20240317,11,2,2,3868,まくり
20240317,11,3,1,4715,逃げ
20240317,11,4,2,3933,抜き
20240317,11,5,1,3435,逃げ
