hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240130,01,10,1,4760,0.08,0.03,0.13,3,6.149
20240130,01,10,2,4370,0.13,0.02,0.15,2,14.289
20240130,01,10,3,4512,0.14,0.03,0.15,3,17.303
20240130,01,10,4,4331,0.16,0.07,0.16,5,9.789
20240130,01,10,5,4866,0.17,0.06,0.15,4,15.063999999999998
20240130,01,10,6,3790,0.15,0.0002,0.16,1,9.262
20240130,01,11,1,3532,0.14,0.07,0.16,3,17.410999999999998
20240130,01,11,2,3679,0.16,0.11,0.16,4,15.574
20240130,01,11,3,4659,0.11,0.11,0.14,4,9.927999999999999
20240130,01,11,4,3686,0.09,0.01,0.13,2,11.775
20240130,01,11,5,3268,0.18,0.0003,0.2,1,9.406
20240130,01,11,6,4128,0.22,0.11,0.12,4,6.3759999999999994
20240130,01,12,1,3502,0.12,0.07,0.18,2,8.268
20240130,01,12,2,3563,0.15,0.07,0.18,2,9.294
20240130,01,12,3,4626,0.13,0.13,0.16,3,19.487
20240130,01,12,4,4902,0.14,0.06,0.16,1,9.508000000000001
20240130,01,12,5,4293,0.25,0.14,0.15,4,14.482
20240130,01,12,6,5222,0.11,0.21,0.17,5,9.645
20240130,01,1,1,4506,0.24,0.31,0.15,4,10.755999999999998
20240130,01,1,2,3578,0.21,0.21,0.19,2,15.36
20240130,01,1,3,3808,0.23,0.15,0.16,1,18.967
20240130,01,1,4,5020,0.14,0.31,0.18,4,16.471
20240130,01,1,5,5109,0.12,0.29,0.18,3,6.656
20240130,01,1,6,3419,0.2,0.31,0.24,4,13.636
20240130,01,2,1,4834,0.2,0.07,0.17,6,429496736.343
20240130,01,2,2,4128,0.17,0.0004,0.13,1,6.676
20240130,01,2,3,4902,0.2,0.04,0.17,5,9.108
20240130,01,2,4,4420,0.23,0.0016,0.13,3,11.312
20240130,01,2,5,4370,0.21,0.0018,0.16,4,14.088999999999999
20240130,01,2,6,3679,0.23,0.0007000000000000001,0.15,2,15.774000000000001
20240130,01,3,1,4626,0.15,0.05,0.16,1,19.686999999999998
20240130,01,3,2,3912,0.09,0.06,0.14,2,8.487
20240130,01,3,3,3790,0.11,0.12,0.15,4,8.962
20240130,01,3,4,4822,0.14,0.26,0.22,6,429496734.459
20240130,01,3,5,4748,0.1,0.08,0.16,3,17.627
20240130,01,3,6,4659,0.21,0.18,0.16,5,9.828
20240130,01,4,1,4866,0.09,0.21,0.14,6,429496744.464
20240130,01,4,2,3268,0.13,0.13,0.18,4,9.106
20240130,01,4,3,4949,0.13,0.11,0.16,3,20.197999999999997
20240130,01,4,4,3502,0.18,0.09,0.17,2,8.268
20240130,01,4,5,3532,0.18,0.07,0.16,1,17.610999999999997
20240130,01,4,6,3907,0.21,0.14,0.17,5,10.908
20240130,01,5,1,4518,0.07,0.01,0.14,2,9.984
20240130,01,5,2,3692,0.14,0.12,0.14,6,429496748.391
20240130,01,5,3,5109,0.11,0.09,0.14,4,6.555999999999999
20240130,01,5,4,4233,0.1,0.03,0.15,3,12.082999999999998
20240130,01,5,5,4114,0.06,0.11,0.17,5,11.01
20240130,01,5,6,4760,0.08,0.0002,0.13,1,6.349
20240130,01,6,1,4512,0.08,0.0001,0.15,1,17.503
20240130,01,6,2,3839,0.07,0.04,0.16,3,17.468
20240130,01,6,3,3419,0.07,0.11,0.2,4,13.636
20240130,01,6,4,5070,0.04,0.03,0.16,2,15.437999999999999
20240130,01,6,5,5222,0.05,0.0001,0.16,1,10.045
20240130,01,6,6,4429,0.1,0.11,0.24,4,12.876999999999999
20240130,01,7,1,3686,0.11,0.01,0.12,1,11.875
20240130,01,7,2,4821,0.19,0.02,0.19,2,12.309000000000001
20240130,01,7,3,4331,0.12,0.15,0.13,3,9.988999999999999
20240130,01,7,4,4293,0.18,0.15,0.15,3,14.581999999999999
20240130,01,7,5,4506,0.14,0.15,0.14,3,10.855999999999998
20240130,01,7,6,4834,0.18,0.25,0.18,4,6.943
20240130,01,8,1,4318,0.15,0.05,0.14,4,12.481
20240130,01,8,2,5220,0.17,0.18,0.19,5,11.661
20240130,01,8,3,3578,0.16,0.0006,0.2,2,15.36
20240130,01,8,4,3411,0.15,0.05,0.2,4,15.030999999999999
20240130,01,8,5,3563,0.12,0.0004,0.17,1,9.394
20240130,01,8,6,5315,0.06,0.0011,0.21,3,10.349
20240130,01,9,1,4233,0.09,0.0003,0.14,2,12.183
20240130,01,9,2,4748,0.11,0.0003,0.14,2,17.727
20240130,01,9,3,4420,0.07,0.11,0.14,5,11.112
20240130,01,9,4,4949,0.06,0.0001,0.17,1,20.397999999999996
20240130,01,9,5,3912,0.11,0.05,0.15,4,8.286999999999999
20240130,01,9,6,4518,0.04,0.02,0.19,3,9.883999999999999
20240130,03,10,1,4124,0.06,0.16,0.15,6,429496744.494
20240130,03,10,2,3629,0.06,0.07,0.16,4,15.331000000000001
20240130,03,10,3,4615,0.11,0.13,0.19,5,8.823
20240130,03,10,4,3933,0.16,0.06,0.17,3,16.172
20240130,03,10,5,4068,0.18,0.03,0.17,2,10.41
20240130,03,10,6,5012,0.24,0.0017000000000000001,0.18,1,13.969000000000001
20240130,03,11,1,4067,0.13,0.22,0.16,5,15.084
20240130,03,11,2,3863,0.1,0.0003,0.14,1,13.824999999999998
20240130,03,11,3,5210,,,0.19,6,429496742.454
