hd,jcd,rno,lane,regno,racer_id,motor_rate3,st_rank,decision4,tenji_rank,power_outer,power_inner,tenji_sec,wind_speed_m,power_lane,course_first_rate,kimarite_sashi,tenji_st,dash_attack_flag,kimarite_nuki,course_3rd_rate,wave_height_cm,kimarite_makuri_sashi,boat_rate3,boat_rate2,is_strong_wind,kimarite_makuri,racer_name,motor_rate2,is_crosswind,course_avg_st,outer_over_inner
20240319,01,10,1,4580,4580,66.67,2,NIGE,2,143165590.472,15.348333333333334,6.83,1.0,17.106,54.3,0.0,0.0005,0,2.0,84.7,1.0,0.0,64.52,32.26,0,0.0,長谷川 雅和,45.24,1,0.16,143165575.12366667
20240319,01,10,2,4578,4578,50.0,5,NIGE,1,143165590.472,15.348333333333334,6.74,1.0,14.190000000000001,6.6,2.0,0.04,0,0.0,43.3,1.0,0.0,50.82,22.95,0,0.0,藤山 雅弘,38.0,1,0.17,143165575.12366667
20240319,01,10,3,4089,4089,45.1,4,NIGE,5,143165590.472,15.348333333333334,6.92,1.0,14.748999999999999,6.8,0.0,0.01,0,1.0,65.9,1.0,2.0,54.24,38.98,0,0.0,妹尾 忠幸,35.29,1,0.16,143165575.12366667
20240319,01,10,4,4188,4188,69.39,1,NIGE,4,143165590.472,15.348333333333334,6.87,1.0,21.112,23.8,1.0,0.0002,0,1.0,78.5,1.0,4.0,51.56,34.38,0,4.0,久田 敏之,55.1,1,0.12,143165575.12366667
20240319,01,10,5,4458,4458,33.33,6,NIGE,2,143165590.472,15.348333333333334,6.83,1.0,429496737.675,6.1,0.0,0.11,0,0.0,30.6,1.0,3.0,37.7,29.51,0,0.0,抹香 雄三,16.67,1,0.15,143165575.12366667
20240319,01,10,6,5150,5150,41.46,3,NIGE,3,143165590.472,15.348333333333334,6.86,1.0,12.629,5.0,0.0,0.0009,0,1.0,37.5,1.0,1.0,59.68,33.87,0,0.0,坂本 雄紀,31.71,1,0.17,143165575.12366667
20240319,01,11,1,4090,4090,48.48,1,NIGE,1,14.312333333333333,12.688,6.83,1.0,12.373,75.0,0.0,0.05,0,2.0,98.0,1.0,0.0,52.46,39.34,0,0.0,中村 尊,27.27,1,0.12,1.6243333333333325
20240319,01,11,2,3475,3475,44.68,2,NIGE,2,14.312333333333333,12.688,6.84,1.0,10.014000000000001,11.4,3.0,0.11,0,0.0,77.1,1.0,0.0,60.0,0.0,0,1.0,橋本 久和,21.28,1,0.18,1.6243333333333325
20240319,01,11,3,4608,4608,45.65,3,NIGE,3,14.312333333333333,12.688,6.91,1.0,15.677,32.5,2.0,0.12,0,2.0,67.4,1.0,2.0,51.47,30.88,0,8.0,荒井 翔伍,39.13,1,0.17,1.6243333333333325
20240319,01,11,4,3226,3226,54.35,4,NIGE,4,14.312333333333333,12.688,6.94,1.0,16.891,4.6,0.0,0.14,0,1.0,30.2,1.0,0.0,39.06,25.0,0,1.0,浦田 信義,45.65,1,0.16,1.6243333333333325
20240319,01,11,5,4105,4105,50.98,2,NIGE,5,14.312333333333333,12.688,6.98,1.0,11.013,2.2,0.0,0.11,0,0.0,42.2,1.0,0.0,61.54,50.0,0,1.0,松下 直也,25.49,1,0.18,1.6243333333333325
20240319,01,11,6,3793,3793,45.83,5,NIGE,6,14.312333333333333,12.688,6.99,1.0,15.033,0.0,0.0,0.15,0,0.0,15.0,1.0,0.0,45.16,32.26,0,0.0,高橋 真吾,41.67,1,0.21,1.6243333333333325
20240319,01,12,1,3909,3909,20.0,2,NIGE,2,11.155,143165589.49633333,6.83,1.0,8.694,66.6,0.0,0.0002,0,0.0,87.5,1.0,0.0,53.13,31.25,0,0.0,佐々木 康幸,15.0,1,0.12,-143165578.34133333
20240319,01,12,2,4163,4163,52.38,1,NIGE,2,11.155,143165589.49633333,6.83,1.0,11.665000000000001,9.3,2.0,0.0001,0,1.0,67.4,1.0,0.0,50.0,29.41,0,1.0,山崎 裕司,26.19,1,0.17,-143165578.34133333
20240319,01,12,3,4120,4120,67.35,6,NIGE,4,11.155,143165589.49633333,,1.0,429496748.13,9.3,1.0,,0,0.0,67.4,1.0,1.0,33.93,25.0,0,2.0,柘植 政浩,51.02,1,0.14,-143165578.34133333
20240319,01,12,4,4308,4308,53.19,3,NIGE,3,11.155,143165589.49633333,6.95,1.0,14.569999999999999,21.4,1.0,0.09,,0.0,57.1,1.0,4.0,32.31,16.92,0,4.0,河村 了,34.04,1,0.15,-143165578.34133333
20240319,01,12,5,4025,4025,23.53,4,NIGE,1,11.155,143165589.49633333,6.81,1.0,9.949,1.8,0.0,0.13,0,0.0,56.3,1.0,0.0,51.47,35.29,0,1.0,山本 隆幸,20.59,1,0.17,-143165578.34133333
