hd,jcd,rno,combo,is_hit,p1_lane,p1_grade,p1_national_win,p1_motor_rate2,p1_tenji_st,p1_tenji_rank,p1_st_rank,p1_course_first_rate,p2_lane,p2_grade,p2_national_win,p2_motor_rate2,p2_tenji_st,p2_tenji_rank,p2_st_rank,p3_lane,p3_grade,p3_motor_rate2,p3_tenji_st,p3_tenji_rank,p3_st_rank,diff_p1p2_st,sum_p1p2_motor,outer_push,in_cover,wind_speed_m,wave_height_cm,is_strong_wind,is_crosswind
20240320,01,10,1-2-3,1,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,2,B1,5.8,35.71,0.09,2.0,2.0,3,A1,27.27,0.19,1.0,5.0,-0.039999999999999994,75.71000000000001,0,0,9.0,8.0,1,1
20240320,01,10,1-2-4,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,2,B1,5.8,35.71,0.09,2.0,2.0,4,A2,26.19,0.15,4.0,3.0,-0.039999999999999994,75.71000000000001,0,0,9.0,8.0,1,1
20240320,01,10,1-2-5,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,2,B1,5.8,35.71,0.09,2.0,2.0,5,B1,25.0,0.18,4.0,4.0,-0.039999999999999994,75.71000000000001,0,0,9.0,8.0,1,1
20240320,01,10,1-2-6,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,2,B1,5.8,35.71,0.09,2.0,2.0,6,B1,28.3,0.19,5.0,5.0,-0.039999999999999994,75.71000000000001,0,0,9.0,8.0,1,1
20240320,01,10,1-3-2,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,3,A1,6.32,27.27,0.19,1.0,5.0,2,B1,35.71,0.09,2.0,2.0,-0.14,67.27,0,0,9.0,8.0,1,1
20240320,01,10,1-3-4,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,3,A1,6.32,27.27,0.19,1.0,5.0,4,A2,26.19,0.15,4.0,3.0,-0.14,67.27,0,0,9.0,8.0,1,1
20240320,01,10,1-3-5,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,3,A1,6.32,27.27,0.19,1.0,5.0,5,B1,25.0,0.18,4.0,4.0,-0.14,67.27,0,0,9.0,8.0,1,1
20240320,01,10,1-3-6,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,3,A1,6.32,27.27,0.19,1.0,5.0,6,B1,28.3,0.19,5.0,5.0,-0.14,67.27,0,0,9.0,8.0,1,1
20240320,01,10,1-4-2,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,4,A2,5.68,26.19,0.15,4.0,3.0,2,B1,35.71,0.09,2.0,2.0,-0.09999999999999999,66.19,0,0,9.0,8.0,1,1
20240320,01,10,1-4-3,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,4,A2,5.68,26.19,0.15,4.0,3.0,3,A1,27.27,0.19,1.0,5.0,-0.09999999999999999,66.19,0,0,9.0,8.0,1,1
20240320,01,10,1-4-5,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,4,A2,5.68,26.19,0.15,4.0,3.0,5,B1,25.0,0.18,4.0,4.0,-0.09999999999999999,66.19,0,0,9.0,8.0,1,1
20240320,01,10,1-4-6,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,4,A2,5.68,26.19,0.15,4.0,3.0,6,B1,28.3,0.19,5.0,5.0,-0.09999999999999999,66.19,0,0,9.0,8.0,1,1
20240320,01,10,1-5-2,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,5,B1,5.05,25.0,0.18,4.0,4.0,2,B1,35.71,0.09,2.0,2.0,-0.13,65.0,0,0,9.0,8.0,1,1
20240320,01,10,1-5-3,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,5,B1,5.05,25.0,0.18,4.0,4.0,3,A1,27.27,0.19,1.0,5.0,-0.13,65.0,0,0,9.0,8.0,1,1
20240320,01,10,1-5-4,0,1,A2,5.84,40.0,0.05,3.0,1.0,51.2,5,B1,5.05,25.0,0.18,4.0,4.0,4,A2,26.19,0.15,4.0,3.0,-0.13,65.0,0,0,9.0,8.0,1,1
