hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240313,4,1,第26回日本財団会長杯,差し,晴,13,5.0,4.0,2-1-6
20240313,4,2,第26回日本財団会長杯,逃げ,晴,13,5.0,4.0,1-6-5
20240313,4,3,第26回日本財団会長杯,逃げ,晴,11,5.0,4.0,1-5-2
20240313,4,4,第26回日本財団会長杯,逃げ,晴,13,7.0,5.0,1-3-4
20240313,4,5,第26回日本財団会長杯,抜き,晴,11,8.0,5.0,1-4-2
20240313,4,6,第26回日本財団会長杯,逃げ,晴,13,7.0,5.0,1-4-2
20240313,4,7,第26回日本財団会長杯,まくり,晴,13,8.0,6.0,2-3-6
20240313,4,8,第26回日本財団会長杯,逃げ,晴,13,9.0,7.0,1-4-2
20240313,4,9,第26回日本財団会長杯,まくり,晴,13,8.0,7.0,2-5-6
20240313,4,10,第26回日本財団会長杯,差し,晴,13,8.0,7.0,6-5-4
20240313,4,11,第26回日本財団会長杯,逃げ,晴,13,6.0,5.0,1-2-3
20240313,4,12,第26回日本財団会長杯,逃げ,晴,13,6.0,5.0,1-2-4
20240313,6,1,第5戦 スカパー！・JLC杯,逃げ,晴,3,7.0,4.0,1-5-2
20240313,6,2,第5戦 スカパー！・JLC杯,逃げ,晴,3,7.0,4.0,1-3-4
20240313,6,3,第5戦 スカパー！・JLC杯,まくり,晴,3,7.0,4.0,3-1-5
20240313,6,4,第5戦 スカパー！・JLC杯,逃げ,晴,3,6.0,3.0,1-2-5
20240313,6,5,第5戦 スカパー！・JLC杯,差し,晴,3,6.0,3.0,2-6-4
20240313,6,6,第5戦 スカパー！・JLC杯,逃げ,晴,3,7.0,4.0,1-2-4
20240313,6,7,第5戦 スカパー！・JLC杯,まくり,晴,3,6.0,3.0,2-3-1
20240313,6,8,第5戦 スカパー！・JLC杯,逃げ,晴,3,6.0,3.0,1-2-4
20240313,6,9,第5戦 スカパー！・JLC杯,逃げ,晴,3,5.0,3.0,1-2-4
20240313,6,10,第5戦 スカパー！・JLC杯,逃げ,晴,5,5.0,3.0,1-6-3
20240313,6,11,第5戦 スカパー！・JLC杯,逃げ,晴,1,5.0,3.0,1-3-5
