hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240215,03,10,1,3527,,,0.14,1,10.327
20240215,03,10,2,4958,,,0.15,1,16.963
20240215,03,10,3,4725,,,0.21,1,13.755999999999998
20240215,03,10,4,4649,,,0.13,1,12.196
20240215,03,10,5,5070,,,0.22,1,15.649000000000003
20240215,03,10,6,5253,,,0.25,1,9.655
20240215,03,11,1,4084,,,0.16,1,18.711999999999996
20240215,03,11,2,4930,,,0.14,1,12.271
20240215,03,11,3,4360,,,0.17,1,14.508999999999999
20240215,03,11,4,4828,,,0.13,1,14.716
20240215,03,11,5,4251,,,0.19,1,15.952
20240215,03,11,6,3065,,,0.23,1,15.199
20240215,03,12,1,4352,,,0.14,1,13.669
20240215,03,12,2,3699,,,0.2,1,13.975
20240215,03,12,3,5120,,,0.14,1,14.155
20240215,03,12,4,5095,,,0.13,1,15.999999999999998
20240215,03,12,5,3647,,,0.17,1,14.920000000000002
20240215,03,12,6,5279,,,0.16,1,14.014000000000001
20240215,03,1,1,3581,,,0.17,1,15.574
20240215,03,1,2,4251,,,0.19,1,15.952
20240215,03,1,3,3370,,,0.15,1,14.494000000000002
20240215,03,1,4,4257,,,0.15,1,15.004
20240215,03,1,5,5253,,,0.23,1,9.655
20240215,03,1,6,5219,,,0.17,1,9.828999999999999
20240215,03,2,1,3107,,,0.18,1,16.18
20240215,03,2,2,5243,,,0.0,1,10.014999999999999
20240215,03,2,3,4958,,,0.14,1,16.963
20240215,03,2,4,4574,,,0.21,1,10.822000000000001
20240215,03,2,5,4360,,,0.19,1,14.508999999999999
20240215,03,2,6,5266,,,0.19,1,10.021
20240215,03,3,1,3075,,,0.15,1,16.948
20240215,03,3,2,5102,,,0.19,1,10.585
20240215,03,3,3,3699,,,0.17,1,13.975
20240215,03,3,4,4076,,,0.18,1,14.644
20240215,03,3,5,3339,,,0.12,1,11.008000000000001
20240215,03,3,6,4649,,,0.13,1,12.196
20240215,03,4,1,4046,,,0.16,1,15.313
20240215,03,4,2,4345,,,0.17,1,12.844
20240215,03,4,3,3584,,,0.17,1,13.735
20240215,03,4,4,4930,,,0.16,1,12.271
20240215,03,4,5,4401,,,0.15,1,15.295
20240215,03,4,6,4352,,,0.14,1,13.669
20240215,03,5,1,3065,,,0.19,1,15.199
20240215,03,5,2,4697,,,0.18,1,12.661
20240215,03,5,3,4257,,,0.15,1,15.004
20240215,03,5,4,3934,,,0.15,1,14.467
20240215,03,5,5,3527,,,0.17,1,10.327
20240215,03,5,6,5095,,,0.15,1,15.999999999999998
20240215,03,6,1,3503,,,0.2,1,16.435
20240215,03,6,2,4725,,,0.2,1,13.755999999999998
20240215,03,6,3,5279,,,0.13,1,14.014000000000001
20240215,03,6,4,4201,,,0.13,1,14.47
20240215,03,6,5,3107,,,0.18,1,16.18
20240215,03,6,6,4828,,,0.18,1,14.716
20240215,03,7,1,4422,,,0.15,1,14.899000000000001
20240215,03,7,2,3075,,,0.15,1,16.948
20240215,03,7,3,4574,,,0.16,1,10.822000000000001
20240215,03,7,4,3370,,,0.16,1,14.494000000000002
20240215,03,7,5,4084,,,0.15,1,18.711999999999996
20240215,03,7,6,5120,,,0.17,1,14.155
20240215,03,8,1,3339,,,0.16,1,11.008000000000001
20240215,03,8,2,4677,,,0.14,1,12.814
20240215,03,8,3,5219,,,0.15,1,9.828999999999999
20240215,03,8,4,3647,,,0.18,1,14.920000000000002
20240215,03,8,5,5266,,,0.16,1,10.021
20240215,03,8,6,4046,,,0.19,1,15.313
20240215,03,9,1,4076,,,0.2,1,14.644
20240215,03,9,2,4942,,,0.19,1,14.293
20240215,03,9,3,3581,,,0.2,1,15.574
20240215,03,9,4,4401,,,0.15,1,15.295
20240215,03,9,5,3934,,,0.18,1,14.467
20240215,03,9,6,4608,,,0.2,1,12.52
20240215,04,10,1,3643,0.11,0.0008,0.16,2,14.241
20240215,04,10,2,4908,0.17,0.0003,0.15,1,13.659999999999998
20240215,04,10,3,4967,0.2,0.01,0.19,3,10.912999999999998
20240215,04,10,4,5222,0.22,0.05,0.14,4,10.302999999999999
20240215,04,10,5,3072,0.07,0.0008,0.0,2,11.103
20240215,04,10,6,3558,0.33,0.16,0.16,5,11.142
20240215,04,11,1,4960,0.1,0.14,0.16,2,12.708
20240215,04,11,2,3960,0.1,0.15,0.12,3,16.282999999999998
20240215,04,11,3,5240,0.18,0.27,0.22,5,10.863
20240215,04,11,4,5229,0.16,0.16,0.14,4,11.568999999999999
20240215,04,11,5,2878,0.19,0.27,0.17,5,11.907
20240215,04,11,6,3350,0.15,0.1,0.17,1,14.790999999999999
20240215,04,12,1,3744,0.16,0.13,0.13,4,13.485999999999999
20240215,04,12,2,4910,0.19,0.14,0.14,5,13.152000000000001
20240215,04,12,3,3792,0.18,0.1,0.2,3,10.876999999999999
20240215,04,12,4,5018,0.19,0.0001,0.17,1,15.412
20240215,04,12,5,5122,0.31,0.15,0.21,6,429496742.535
20240215,04,12,6,3489,0.19,0.08,0.19,2,13.902
20240215,04,1,1,3709,0.16,0.0005,0.15,3,9.820999999999998
20240215,04,1,2,4911,0.19,0.09,0.14,6,429496741.2
20240215,04,1,3,3643,0.2,0.08,0.15,5,13.940999999999999
20240215,04,1,4,5240,0.17,0.0006,0.18,4,10.963
20240215,04,1,5,3554,0.21,0.0002,0.23,1,14.469999999999999
20240215,04,1,6,5321,0.32,0.0003,0.22,2,8.394
20240215,04,2,1,5122,0.28,0.01,0.13,3,13.235
20240215,04,2,2,4960,0.19,0.05,0.14,4,12.508
20240215,04,2,3,3467,0.24,0.12,0.2,5,13.725
20240215,04,2,4,3072,0.22,0.0011,0.13,2,11.103
20240215,04,2,5,5058,0.23,0.13,0.15,6,429496740.144
20240215,04,2,6,3497,0.18,0.0001,0.18,1,13.504
20240215,04,3,1,5258,0.18,0.23,0.15,5,11.463000000000001
20240215,04,3,2,4967,0.19,0.11,0.17,4,10.812999999999999
20240215,04,3,3,3350,0.16,0.07,0.13,3,14.590999999999998
20240215,04,3,4,3489,0.16,0.06,0.16,2,13.902
