hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240120,01,10,1,4790,0.11,0.07,0.14,3,19.822999999999997
20240120,01,10,2,3589,0.18,0.0002,0.17,1,10.468
20240120,01,10,3,4792,0.13,0.0011,0.18,2,9.030000000000001
20240120,01,10,4,3771,0.12,0.1,0.14,5,10.104
20240120,01,10,5,5011,0.14,0.09,0.17,4,9.04
20240120,01,10,6,3596,0.19,0.18,0.19,6,429496736.334
20240120,01,11,1,4096,0.13,0.05,0.14,5,15.414
20240120,01,11,2,4654,0.17,0.11,0.14,6,429496752.078
20240120,01,11,3,4083,0.16,0.0001,0.16,1,19.395999999999997
20240120,01,11,4,3303,0.27,0.0002,0.19,2,10.092
20240120,01,11,5,4553,0.24,0.0006,0.16,3,14.302999999999999
20240120,01,11,6,4124,0.21,0.0009,0.18,4,15.814
20240120,01,12,1,4036,0.17,0.0007000000000000001,0.13,5,20.223
20240120,01,12,2,4715,0.16,0.0,0.14,1,17.787999999999997
20240120,01,12,3,4264,0.16,0.0003,0.16,4,18.844
20240120,01,12,4,4475,0.18,0.0013,0.15,6,429496755.45
20240120,01,12,5,4122,0.14,0.0002,0.17,3,9.841999999999999
20240120,01,12,6,4532,0.21,0.0001,0.15,2,10.254000000000001
20240120,01,1,1,4633,0.17,0.13,0.13,5,21.233999999999998
20240120,01,1,2,3684,0.17,0.07,0.18,4,10.126
20240120,01,1,3,4553,0.15,0.0001,0.15,1,14.503
20240120,01,1,4,5090,0.13,0.14,0.18,6,429496737.111
20240120,01,1,5,4059,0.06,0.06,0.15,3,8.302999999999999
20240120,01,1,6,5011,0.07,0.0002,0.19,2,9.24
20240120,01,2,1,3353,0.18,0.24,0.17,6,429496738.278
20240120,01,2,2,4080,0.18,0.07,0.14,3,15.02
20240120,01,2,3,3643,0.21,0.15,0.15,5,8.301
20240120,01,2,4,4096,0.2,0.14,0.13,4,15.514
20240120,01,2,5,4836,0.22,0.02,0.17,2,25.602
20240120,01,2,6,4792,0.17,0.0003,0.2,1,9.13
20240120,01,3,1,3957,0.19,0.14,0.19,4,14.482
20240120,01,3,2,4036,0.2,0.05,0.18,1,20.622999999999998
20240120,01,3,3,3517,0.18,0.15,0.16,5,7.737
20240120,01,3,4,4695,0.15,0.07,0.2,2,10.290000000000001
20240120,01,3,5,4654,0.15,0.12,0.15,3,22.778
20240120,01,3,6,5316,0.16,0.19,0.19,6,429496751.892
20240120,01,4,1,3929,0.16,,0.14,1,12.459999999999999
20240120,01,4,2,4532,0.18,,0.14,1,10.354000000000001
20240120,01,4,3,4779,0.16,,0.14,1,17.872
20240120,01,4,4,4004,0.15,,0.16,1,23.755
20240120,01,4,5,3771,0.09,,0.15,1,10.504
20240120,01,4,6,4083,0.17,,0.17,1,19.395999999999997
20240120,01,5,1,4475,0.12,0.0008,0.15,3,26.15
20240120,01,5,2,3596,0.17,0.0004,0.15,2,7.1339999999999995
20240120,01,5,3,3303,0.22,0.0001,0.18,1,10.192
20240120,01,5,4,3928,0.18,0.06,0.15,4,14.362
20240120,01,5,5,3319,0.15,0.08,0.16,5,3.546
20240120,01,5,6,4059,0.16,0.23,0.18,6,429496737.603
20240120,01,6,1,4715,0.2,0.0005,0.13,2,17.688
20240120,01,6,2,3353,0.26,0.0,0.18,1,9.177999999999999
20240120,01,6,3,3880,0.17,0.02,0.18,3,7.937
20240120,01,6,4,4766,0.11,0.08,0.13,5,20.232
20240120,01,6,5,4550,0.19,0.06,0.17,4,2.71
20240120,01,6,6,3857,0.18,0.24,0.2,6,429496737.231
20240120,01,7,1,4122,0.15,0.0007000000000000001,0.17,2,9.942
20240120,01,7,2,5090,0.17,0.33,0.15,6,429496737.111
20240120,01,7,3,4124,0.1,0.11,0.16,3,15.914
20240120,01,7,4,4080,0.05,0.14,0.1,4,14.92
20240120,01,7,5,5316,0.12,0.18,0.0,5,22.392
20240120,01,7,6,3517,0.11,0.0003,0.18,1,8.137
20240120,01,8,1,4264,0.15,0.0005,0.16,2,19.044
20240120,01,8,2,4695,0.2,0.0002,0.19,1,10.39
20240120,01,8,3,4060,0.15,0.11,0.16,3,3.308
20240120,01,8,4,4633,0.14,0.21,0.16,5,21.233999999999998
20240120,01,8,5,3643,0.14,0.25,0.16,6,429496737.801
20240120,01,8,6,4779,0.14,0.19,0.18,4,17.572000000000003
20240120,01,9,1,4004,0.13,0.0006,0.15,3,23.555
20240120,01,9,2,3319,0.1,0.0008,0.13,4,3.646
20240120,01,9,3,4836,0.14,0.0003,0.18,1,25.701999999999998
20240120,01,9,4,3933,0.09,0.01,0.17,5,26.094
20240120,01,9,5,5150,0.02,0.0006,0.13,3,6.3229999999999995
20240120,01,9,6,3684,0.15,0.0005,0.23,2,10.326
20240120,02,10,1,4142,0.08,0.0006,0.16,1,15.286
20240120,02,10,2,3889,0.11,0.0009,0.17,3,12.952999999999998
20240120,02,10,3,4976,0.17,0.03,0.2,4,14.968
20240120,02,10,4,4074,0.11,0.0007000000000000001,0.14,2,15.561
20240120,02,10,5,4172,0.17,0.0009,0.16,3,17.426
20240120,02,10,6,4012,0.05,0.15,0.16,5,11.447999999999999
20240120,02,11,1,4089,0.11,,0.16,1,11.881
20240120,02,11,2,4460,0.11,,0.13,1,11.116
20240120,02,11,3,4537,0.1,,0.12,1,19.72
20240120,02,11,4,3538,0.07,,0.17,1,12.307
20240120,02,11,5,4637,0.06,,0.16,1,14.317
20240120,02,11,6,3550,0.1,,0.15,1,12.777999999999999
20240120,02,12,1,4686,0.04,0.03,0.14,1,16.383999999999997
20240120,02,12,2,4908,0.01,0.04,0.15,2,16.322999999999997
20240120,02,12,3,4439,0.09,0.41,0.16,5,14.349
20240120,02,12,4,3779,0.04,0.09,0.11,4,16.033
20240120,02,12,5,4218,0.08,0.06,0.17,3,17.45
20240120,02,12,6,4177,0.14,0.04,0.21,2,13.461
20240120,02,1,1,4186,0.02,0.25,0.11,6,429496737.927
20240120,02,1,2,5122,0.09,0.04,0.16,3,12.097999999999999
20240120,02,1,3,5048,0.09,0.09,0.17,4,12.571
20240120,02,1,4,4976,0.12,0.03,0.18,2,15.168000000000001
20240120,02,1,5,5319,0.16,0.12,0.0,5,7.254
20240120,02,1,6,5331,0.12,0.0004,0.19,1,11.491
20240120,02,2,1,4128,0.06,0.0007000000000000001,0.14,3,13.799
20240120,02,2,2,4012,0.17,0.07,0.15,5,11.447999999999999
20240120,02,2,3,4638,0.14,0.0002,0.19,2,13.719000000000001
20240120,02,2,4,3550,0.15,0.0001,0.15,1,12.777999999999999
20240120,02,2,5,4954,0.08,0.03,0.14,4,15.126999999999999
20240120,02,2,6,3563,0.08,0.22,0.19,6,429496743.843
20240120,02,3,1,4281,0.1,,0.15,1,13.795
20240120,02,3,2,4019,0.12,,0.16,1,12.028
20240120,02,3,3,4177,0.13,,0.16,1,13.561
20240120,02,3,4,4089,0.15,,0.15,1,11.881
20240120,02,3,5,5186,0.22,,0.18,1,17.848
20240120,02,3,6,4172,0.2,,0.21,1,17.625999999999998
20240120,02,4,1,5092,0.09,0.02,0.14,5,12.285
20240120,02,4,2,3538,0.13,0.0001,0.17,1,12.307
20240120,02,4,3,4074,0.14,0.01,0.13,4,15.360999999999999
20240120,02,4,4,3995,0.14,0.0007000000000000001,0.13,3,11.485999999999999
20240120,02,4,5,4228,0.08,0.0005,0.17,2,13.035
20240120,02,4,6,4908,0.05,0.02,0.17,5,16.022999999999996
20240120,02,5,1,4214,0.16,0.06,0.15,5,9.933
20240120,02,5,2,4637,0.15,0.0003,0.18,1,14.317
20240120,02,5,3,3889,0.15,0.14,0.16,6,429496742.253
20240120,02,5,4,4686,0.22,0.001,0.15,3,16.183999999999997
20240120,02,5,5,5331,0.17,0.0004,0.0,2,11.391
20240120,02,5,6,5318,0.22,0.02,0.2,4,14.209
20240120,02,6,1,3792,0.14,0.0001,0.17,1,17.479
20240120,02,6,2,4218,0.13,0.0002,0.17,2,17.55
20240120,02,6,3,4186,0.12,0.0005,0.15,3,8.626999999999999
20240120,02,6,4,4460,0.1,0.0002,0.13,2,11.016
20240120,02,6,5,4142,0.13,0.06,0.19,5,14.886
20240120,02,6,6,3896,0.19,0.05,0.19,4,10.801
20240120,02,7,1,4537,0.15,0.12,0.12,5,19.32
20240120,02,7,2,4439,0.16,0.09,0.17,4,14.449
20240120,02,7,3,3602,0.19,0.09,0.18,4,8.812
20240120,02,7,4,4638,0.24,0.0001,0.19,1,13.819
20240120,02,7,5,4281,0.25,0.01,0.18,2,13.695
20240120,02,7,6,5319,0.3,0.07,0.22,3,7.454
20240120,02,8,1,5122,0.03,0.01,0.13,4,11.998
20240120,02,8,2,3779,0.09,0.0005,0.1,3,16.133
20240120,02,8,3,4228,0.1,0.0001,0.16,1,13.135
20240120,02,8,4,5191,0.06,0.05,0.16,5,13.764
20240120,02,8,5,3563,0.1,0.0001,0.17,1,14.743
20240120,02,8,6,5186,0.14,0.0004,0.2,2,17.748
20240120,02,9,1,3995,0.08,0.11,0.12,5,11.286
20240120,02,9,2,3986,0.18,0.21,0.16,6,429496743.243
20240120,02,9,3,4019,0.1,0.09,0.17,4,11.728
20240120,02,9,4,5048,0.14,0.08,0.17,3,12.671
20240120,02,9,5,4214,0.12,0.02,0.17,1,10.333
20240120,02,9,6,4954,0.02,0.06,0.13,2,15.327
20240120,03,10,1,3978,0.1,0.03,0.14,1,15.319
20240120,03,10,2,4706,0.21,0.22,0.18,6,429496741.848
20240120,03,10,3,4688,0.13,0.06,0.14,2,14.277
20240120,03,10,4,4401,0.14,0.08,0.15,3,15.232999999999999
20240120,03,10,5,4608,0.15,0.19,0.14,5,16.179000000000002
20240120,03,10,6,4793,0.16,0.12,0.15,4,13.020999999999999
20240120,03,11,1,4370,0.08,,0.14,1,14.905
20240120,03,11,2,4344,0.09,,0.15,1,13.395999999999999
20240120,03,11,3,4430,0.09,,0.18,1,17.352999999999998
20240120,03,11,4,4388,0.13,,0.15,1,15.55
20240120,03,11,5,4468,0.14,,0.13,1,18.058
20240120,03,11,6,3983,0.16,,0.18,1,16.072
20240120,03,12,1,4044,0.24,0.0006,0.13,2,14.790000000000001
20240120,03,12,2,4296,0.27,0.0005,0.12,1,15.121
20240120,03,12,3,3874,0.24,0.0005,0.13,1,16.296999999999997
20240120,03,12,4,4769,0.17,0.0008,0.14,3,12.610999999999997
20240120,03,12,5,4095,0.19,0.05,0.14,5,14.985000000000001
20240120,03,12,6,3959,0.21,0.02,0.16,4,14.406999999999998
20240120,03,1,1,5112,0.23,0.09,0.14,5,10.251000000000001
20240120,03,1,2,4704,0.09,0.03,0.14,4,13.663
20240120,03,1,3,4231,0.14,0.01,0.19,2,10.623
20240120,03,1,4,4379,0.13,0.0002,0.15,1,12.985000000000001
20240120,03,1,5,5269,0.15,0.1,0.18,6,429496739.853
20240120,03,1,6,4757,0.51,0.02,0.15,3,12.460999999999999
20240120,03,2,1,4793,0.06,0.07,0.14,3,13.120999999999999
20240120,03,2,2,4979,0.11,0.29,0.16,6,429496741.122
20240120,03,2,3,4652,0.06,0.04,0.15,2,18.012
20240120,03,2,4,4995,0.12,0.0001,0.2,1,10.96
20240120,03,2,5,4706,0.11,0.11,0.17,5,12.347999999999999
20240120,03,2,6,4000,0.15,0.08,0.18,4,11.334999999999999
20240120,03,3,1,3983,0.1,,0.14,1,16.072
20240120,03,3,2,4581,0.12,,0.14,1,13.225
20240120,03,3,3,3686,0.1,,0.16,1,15.796000000000001
20240120,03,3,4,4430,0.15,,0.18,1,17.352999999999998
20240120,03,3,5,4778,0.13,,0.13,1,16.534
20240120,03,3,6,4297,0.11,,0.07,1,10.423
20240120,03,4,1,4888,0.21,0.24,0.16,6,429496741.848
20240120,03,4,2,4826,0.25,0.19,0.14,5,15.966
20240120,03,4,3,4718,0.19,0.11,0.14,3,17.291
20240120,03,4,4,4688,0.09,0.13,0.15,4,14.076999999999998
20240120,03,4,5,4161,0.1,0.001,0.14,1,15.028
20240120,03,4,6,4598,0.15,0.01,0.17,2,16.563000000000002
20240120,03,5,1,4872,0.26,0.0018,0.14,1,12.492999999999999
20240120,03,5,2,4608,0.24,0.27,0.15,6,429496745.679
20240120,03,5,3,4401,0.24,0.04,0.14,4,15.133
20240120,03,5,4,4231,0.23,0.02,0.17,3,10.522999999999998
20240120,03,5,5,4084,0.17,0.06,0.15,5,15.123
20240120,03,5,6,4370,0.19,0.01,0.17,2,14.805
20240120,03,6,1,4330,0.2,0.11,0.12,3,12.227
20240120,03,6,2,4468,0.09,0.06,0.13,2,17.958000000000002
20240120,03,6,3,4388,0.06,0.04,0.15,1,15.55
20240120,03,6,4,5112,0.13,0.29,0.13,5,10.251000000000001
20240120,03,6,5,4979,0.14,0.22,0.17,4,11.722
20240120,03,6,6,3978,0.16,0.29,0.16,5,14.919
20240120,03,7,1,4652,0.07,0.02,0.19,4,17.812
20240120,03,7,2,5269,0.18,0.26,0.21,5,10.353
20240120,03,7,3,4995,0.13,0.0001,0.17,2,10.860000000000001
20240120,03,7,4,4297,0.06,0.01,0.1,3,10.222999999999999
20240120,03,7,5,4344,0.12,0.29,0.19,6,429496742.496
20240120,03,7,6,4842,0.15,0.0,0.18,1,13.918
20240120,03,8,1,4748,0.08,0.0002,0.16,1,11.824
20240120,03,8,2,4161,0.11,0.02,0.17,2,14.928
20240120,03,8,3,4704,0.1,0.16,0.13,6,429496743.063
20240120,03,8,4,3686,0.1,0.04,0.13,3,15.596
20240120,03,8,5,4826,0.12,0.07,0.13,4,16.066
20240120,03,8,6,4438,0.13,0.12,0.17,5,14.498999999999999
20240120,03,9,1,4131,0.1,0.08,0.18,2,13.940999999999999
20240120,03,9,2,4598,0.11,0.14,0.17,3,16.463
20240120,03,9,3,4084,0.15,0.14,0.14,3,15.322999999999999
20240120,03,9,4,4872,0.19,0.08,0.17,2,12.392999999999999
20240120,03,9,5,4581,0.11,0.08,0.15,2,13.125
20240120,03,9,6,4159,0.16,0.02,0.21,1,15.088000000000001
20240120,04,10,1,4640,0.11,0.2,0.13,5,12.174
20240120,04,10,2,4754,0.12,0.16,0.15,4,13.860999999999999
20240120,04,10,3,4148,0.1,0.0003,0.14,2,14.610000000000003
20240120,04,10,4,3964,0.14,0.21,0.19,6,429496741.689
20240120,04,10,5,5256,0.09,0.0001,0.16,1,12.763
20240120,04,10,6,5005,0.08,0.0011,0.15,3,15.424999999999999
20240120,04,11,1,4650,0.11,0.03,0.13,3,10.565
20240120,04,11,2,4213,0.31,0.12,0.18,5,10.98
20240120,04,11,3,3412,0.16,0.0001,0.18,1,19.819
20240120,04,11,4,3327,0.16,0.11,0.16,4,15.885999999999997
20240120,04,11,5,5018,0.18,0.0002,0.17,2,10.839
20240120,04,11,6,4449,0.16,0.0002,0.16,2,18.441000000000003
20240120,04,12,1,3024,0.21,0.04,0.16,3,12.910999999999998
20240120,04,12,2,4931,0.21,0.08,0.16,4,16.456
20240120,04,12,3,3906,0.22,0.03,0.17,2,12.321
20240120,04,12,4,4261,0.14,0.01,0.15,1,16.708
20240120,04,12,5,4145,0.23,0.22,0.26,6,429496741.293
20240120,04,12,6,4725,0.21,0.14,0.21,5,10.677
20240120,04,1,1,3569,0.18,,0.15,1,10.963
20240120,04,1,2,3297,0.17,,0.21,1,14.974
20240120,04,1,3,4640,0.16,,0.15,1,12.574
20240120,04,1,4,3652,0.15,,0.16,1,9.787
20240120,04,1,5,4650,0.12,,0.16,1,10.765
20240120,04,1,6,5313,0.16,,0.12,1,10.063
20240120,04,2,1,4169,0.12,0.01,0.17,2,14.562000000000001
20240120,04,2,2,4985,0.11,0.0003,0.15,1,15.532000000000002
20240120,04,2,3,3981,0.08,0.02,0.17,3,14.786000000000001
20240120,04,2,4,5253,0.11,0.07,0.25,4,10.224999999999998
20240120,04,2,5,4213,0.03,0.16,0.18,5,10.98
20240120,04,2,6,4261,0.07,0.02,0.15,3,16.508
20240120,04,3,1,3553,0.15,0.0002,0.17,1,11.599
20240120,04,3,2,3714,0.2,0.0003,0.15,2,15.113999999999999
20240120,04,3,3,3441,0.28,0.0004,0.16,3,11.735
20240120,04,3,4,5288,0.12,0.13,0.0,5,8.718
20240120,04,3,5,4950,0.17,0.17,0.18,6,429496741.143
20240120,04,3,6,4148,0.11,0.0008,0.12,4,14.410000000000002
20240120,04,4,1,3906,0.21,0.0006,0.16,2,12.321
20240120,04,4,2,3412,0.24,0.02,0.18,3,19.619
20240120,04,4,3,3401,0.28,0.03,0.17,4,11.542
20240120,04,4,4,4315,0.23,0.08,0.17,6,429496737.987
20240120,04,4,5,4754,0.23,0.0003,0.17,1,14.161
20240120,04,4,6,4077,0.26,0.07,0.2,5,12.572999999999999
20240120,04,5,1,3813,0.19,0.0003,0.14,1,15.967
20240120,04,5,2,4145,0.25,0.06,0.27,3,11.992999999999999
20240120,04,5,3,3964,0.35,0.09,0.2,4,12.288999999999998
20240120,04,5,4,3773,0.21,0.09,0.16,4,12.58
20240120,04,5,5,5313,0.31,0.05,0.0,2,9.963000000000001
20240120,04,5,6,5060,0.24,0.0003,0.23,1,13.306000000000001
20240120,04,6,1,4918,0.19,0.15,0.14,6,429496742.82
20240120,04,6,2,4973,0.23,0.14,0.17,5,11.489999999999998
20240120,04,6,3,5018,0.2,0.0001,0.15,1,10.939
20240120,04,6,4,4931,0.19,0.04,0.17,3,16.555999999999997
20240120,04,6,5,5253,0.11,0.03,0.23,2,10.424999999999999
20240120,04,6,6,3920,0.16,0.09,0.22,4,12.439
20240120,04,7,1,3714,0.19,0.06,0.15,3,15.013999999999998
20240120,04,7,2,4544,0.19,0.0002,0.18,1,16.114
20240120,04,7,3,3327,0.14,0.0007000000000000001,0.16,2,16.086
20240120,04,7,4,3981,0.11,0.0007000000000000001,0.17,2,14.886000000000003
20240120,04,7,5,4725,0.13,0.08,0.16,4,10.777
20240120,04,7,6,4431,0.17,0.31,0.2,5,10.788
20240120,04,8,1,4985,0.24,0.07,0.15,4,15.232000000000001
20240120,04,8,2,3553,0.06,0.03,0.19,3,11.399
20240120,04,8,3,3793,0.16,0.03,0.14,3,13.741999999999999
20240120,04,8,4,3024,0.15,0.0004,0.17,2,13.011
