hd,jcd,rno,win_lane,win_racer_id,decision
20240126,02,10,2,3983,差し
20240126,02,11,1,3909,抜き
20240126,02,12,1,3978,逃げ
20240126,02,1,2,3544,差し
20240126,02,2,2,4387,差し
20240126,02,3,2,3909,まくり
20240126,02,4,4,4388,まくり差し
20240126,02,5,3,4789,まくり差し
20240126,02,6,4,5141,差し
20240126,02,7,4,5190,まくり
20240126,02,8,1,4489,逃げ
20240126,02,9,1,3681,逃げ
20240126,05,10,1,4804,逃げ
20240126,05,11,3,4117,まくり
20240126,05,12,1,4482,逃げ
20240126,05,1,2,5248,まくり
20240126,05,2,1,4240,逃げ
20240126,05,3,3,5205,まくり差し
20240126,05,4,1,5019,逃げ
20240126,05,5,5,4050,まくり差し
20240126,05,6,1,4993,逃げ
20240126,05,7,4,5205,まくり差し
20240126,05,8,1,5153,逃げ
20240126,05,9,3,5193,抜き
20240126,06,10,4,3737,まくり差し
20240126,06,11,1,4205,逃げ
20240126,06,12,1,3960,逃げ
20240126,06,1,1,4989,逃げ
20240126,06,2,2,4851,差し
20240126,06,3,1,4074,逃げ
20240126,06,4,1,4042,逃げ
20240126,06,5,3,4030,まくり
20240126,06,6,1,3952,逃げ
20240126,06,7,1,4645,逃げ
20240126,06,8,1,4044,逃げ
20240126,06,9,3,4320,抜き
20240126,07,10,1,4428,抜き
20240126,07,11,1,4155,逃げ
20240126,07,12,1,4305,逃げ
20240126,07,1,1,3535,逃げ
20240126,07,2,2,3711,差し
20240126,07,3,6,4861,まくり
20240126,07,4,5,3870,差し
20240126,07,5,1,4568,逃げ
20240126,07,6,5,4711,まくり
20240126,07,7,1,4161,逃げ
20240126,07,8,1,4215,逃げ
20240126,07,9,2,4676,逃げ
20240126,08,10,1,3303,逃げ
20240126,08,11,1,3898,逃げ
20240126,08,12,1,4960,逃げ
20240126,08,1,1,3999,逃げ
20240126,08,2,3,4892,まくり差し
20240126,08,3,3,4788,まくり差し
20240126,08,4,1,4769,逃げ
20240126,08,5,4,4138,まくり
20240126,08,6,1,4065,逃げ
20240126,08,7,5,5232,まくり差し
20240126,08,8,1,3963,抜き
20240126,08,9,1,4016,逃げ
20240126,09,10,1,4661,逃げ
20240126,09,11,3,4057,まくり差し
20240126,09,12,3,3955,差し
20240126,09,1,1,4351,逃げ
20240126,09,2,2,4234,まくり
20240126,09,3,1,4195,逃げ
20240126,09,4,6,4468,まくり
20240126,09,5,2,4632,差し
20240126,09,6,3,4314,まくり
20240126,09,7,2,5163,抜き
20240126,09,8,3,4234,まくり差し
20240126,09,9,2,5137,差し
20240126,10,10,2,4579,差し
20240126,10,11,1,3777,抜き
20240126,10,12,3,3833,差し
20240126,10,1,1,3833,逃げ
20240126,10,2,1,4131,逃げ
20240126,10,3,3,4174,差し
20240126,10,4,1,4737,逃げ
20240126,10,5,4,4438,まくり
20240126,10,6,1,3921,逃げ
20240126,10,7,1,4930,逃げ
20240126,10,8,2,4887,差し
20240126,10,9,3,4910,まくり
20240126,11,10,1,4778,逃げ
20240126,11,11,3,5160,まくり差し
20240126,11,12,1,4296,逃げ
20240126,11,1,1,4254,逃げ
20240126,11,2,5,4890,まくり差し
20240126,11,3,5,4120,抜き
20240126,11,4,3,4515,まくり差し
20240126,11,5,6,4409,まくり
20240126,11,6,3,4890,まくり差し
20240126,11,7,5,4296,差し
20240126,11,8,4,4218,差し
20240126,11,9,2,4409,まくり
20240126,12,10,1,5089,逃げ
20240126,12,11,5,5142,まくり差し
20240126,12,12,1,4850,逃げ
20240126,12,1,1,5170,逃げ
20240126,12,2,1,5125,逃げ
20240126,12,3,1,5157,逃げ
20240126,12,4,3,4959,まくり
20240126,12,5,1,5029,逃げ
20240126,12,6,2,5217,逃げ
20240126,12,7,2,4850,まくり
20240126,12,8,1,5026,逃げ
20240126,12,9,1,5037,逃げ
20240126,13,10,1,4962,逃げ
20240126,13,11,1,4824,逃げ
20240126,13,12,4,4794,差し
20240126,13,1,3,3984,まくり差し
20240126,13,2,1,3577,逃げ
20240126,13,3,1,4648,逃げ
20240126,13,4,2,3975,まくり
20240126,13,5,1,4977,逃げ
20240126,13,6,1,4472,逃げ
20240126,13,7,1,3746,逃げ
20240126,13,8,1,3987,逃げ
20240126,13,9,1,4189,逃げ
20240126,15,10,1,3716,逃げ
20240126,15,11,1,4433,逃げ
20240126,15,12,1,3541,逃げ
20240126,15,1,1,3855,逃げ
20240126,15,2,6,4276,まくり
20240126,15,3,2,3922,差し
20240126,15,4,3,4607,まくり差し
20240126,15,5,2,4533,まくり
20240126,15,6,4,3716,まくり
20240126,15,7,1,3543,逃げ
20240126,15,8,1,3188,逃げ
20240126,15,9,1,4607,逃げ
20240126,16,10,1,3685,逃げ
20240126,16,11,1,4033,逃げ
20240126,16,12,1,4584,逃げ
20240126,16,1,1,4839,逃げ
20240126,16,2,3,3948,抜き
20240126,16,3,1,3957,抜き
20240126,16,4,1,4158,逃げ
20240126,16,5,2,5058,抜き
20240126,16,6,1,3843,逃げ
20240126,16,7,2,3888,まくり
20240126,16,8,2,4704,まくり
20240126,16,9,1,4401,逃げ
20240126,17,10,1,4546,逃げ
20240126,17,11,1,4357,逃げ
20240126,17,12,1,4288,逃げ
20240126,17,1,3,4456,まくり
20240126,17,2,2,4171,まくり
20240126,17,3,1,3568,逃げ
20240126,17,4,4,4539,逃げ
20240126,17,5,4,3349,まくり
20240126,17,6,1,4188,逃げ
20240126,17,7,2,4653,まくり
20240126,17,8,1,4765,逃げ
20240126,17,9,4,4173,差し
20240126,18,10,1,3273,逃げ
20240126,18,11,2,3931,差し
20240126,18,12,1,3641,逃げ
20240126,18,1,1,3159,逃げ
20240126,18,2,1,3772,逃げ
20240126,18,3,1,3606,逃げ
20240126,18,4,1,3876,逃げ
20240126,18,5,1,3158,逃げ
20240126,18,6,4,3747,差し
20240126,18,7,2,3613,差し
20240126,18,8,4,3159,差し
20240126,18,9,1,3660,逃げ
20240126,23,10,3,4545,まくり
20240126,23,11,2,4084,差し
20240126,23,12,4,4294,まくり差し
20240126,23,1,1,4136,逃げ
20240126,23,2,1,4063,逃げ
20240126,23,3,1,4040,逃げ
20240126,23,4,1,3745,抜き
20240126,23,5,1,4879,逃げ
20240126,23,6,1,3834,逃げ
20240126,23,7,1,3875,逃げ
20240126,23,8,2,3687,差し
20240126,23,9,1,5014,逃げ
20240126,24,10,1,4342,逃げ
20240126,24,11,1,4352,逃げ
20240126,24,12,1,4079,逃げ
20240126,24,1,5,4957,まくり差し
20240126,24,2,5,4009,まくり差し
20240126,24,3,1,4588,逃げ
20240126,24,4,2,4520,差し
20240126,24,5,1,4451,逃げ
20240126,24,6,5,4889,まくり差し
20240126,24,7,1,4402,逃げ
20240126,24,8,1,4713,逃げ
20240126,24,9,1,4009,逃げ
