hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240325,3,10,1,4967,中村 魁生,NIGE,60.0,80.0,0.15,0.16,6.82,1,5,32.82,49.23,38.19,54.27,4.0,5.0,0.0,0.0,0.0,0.0,13.038,14.135,143165589.6553333,143165575.52033332,0,0,0
20240325,3,10,2,4543,重木 輝彦,NIGE,13.9,74.4,0.15,0.08,6.83,2,3,37.5,50.0,29.03,46.24,4.0,5.0,2.0,4.0,0.0,0.0,15.241999999999999,14.135,143165589.6553333,143165575.52033332,0,0,0
20240325,3,10,3,4411,沢田 昭宏,NIGE,13.3,66.6,0.19,0.12,6.98,5,4,35.51,52.8,33.01,48.8,4.0,5.0,3.0,1.0,2.0,0.0,14.124999999999998,14.135,143165589.6553333,143165575.52033332,0,0,0
20240325,3,10,4,4113,木村 浩士,NIGE,2.3,27.9,0.2,0.06,6.91,4,2,31.58,46.32,34.98,52.22,4.0,5.0,1.0,0.0,0.0,0.0,12.395999999999999,14.135,143165589.6553333,143165575.52033332,1,0,0
20240325,3,10,5,4581,吉村 誠,NIGE,11.9,42.8,0.15,0.04,6.99,6,1,31.79,47.18,33.5,46.19,4.0,5.0,0.0,0.0,3.0,2.0,13.470999999999998,14.135,143165589.6553333,143165575.52033332,0,0,0
20240325,3,10,6,4679,植田 太一,NIGE,0.0,14.2,0.2,0.2,6.88,3,6,36.15,53.99,35.82,53.23,4.0,5.0,0.0,0.0,0.0,0.0,429496743.099,14.135,143165589.6553333,143165575.52033332,0,0,0
20240325,3,11,1,5012,加倉 侑征,NIGE,46.4,75.0,0.16,,,6,6,32.98,51.6,35.24,49.52,2.0,5.0,0.0,0.0,0.0,0.0,429496742.748,143165589.244,13.418333333333331,-143165575.82566667,0,0,0
20240325,3,11,2,3869,井芹 大志,NIGE,6.6,43.3,0.19,0.02,6.96,3,1,35.71,52.86,32.32,52.02,2.0,5.0,0.0,2.0,0.0,0.0,13.543,143165589.244,13.418333333333331,-143165575.82566667,0,0,0
20240325,3,11,3,4161,黒柳 浩孝,NIGE,12.7,63.4,0.14,0.12,6.86,2,3,25.27,40.32,27.27,42.78,2.0,5.0,4.0,0.0,2.0,2.0,11.440999999999999,143165589.244,13.418333333333331,-143165575.82566667,0,0,0
20240325,3,11,4,4769,馬場 剛,NIGE,22.2,60.0,0.14,0.07,7.01,5,2,32.26,47.85,35.18,53.77,2.0,5.0,4.0,3.0,2.0,1.0,14.244,143165589.244,13.418333333333331,-143165575.82566667,1,0,0
