hd,jcd,rno,label_3t,win_lane
20240112,2,1,4-2-1,4
20240112,2,2,2-3-6,2
20240112,2,3,1-4-5,1
20240112,2,4,5-1-3,5
20240112,2,5,1-2-4,1
20240112,2,6,3-2-6,3
20240112,2,7,1-4-6,1
20240112,2,8,1-4-2,1
20240112,2,9,5-1-2,5
20240112,2,10,2-1-4,2
20240112,2,11,3-1-6,3
20240112,2,12,4-2-3,4
20240112,4,1,5-4-1,5
20240112,4,2,1-2-6,1
20240112,4,3,2-6-4,2
20240112,4,4,1-3-2,1
20240112,4,5,2-1-6,2
20240112,4,6,2-4-1,2
20240112,4,7,2-1-6,2
20240112,4,8,1-5-2,1
20240112,4,9,1-5-3,1
20240112,4,10,1-2-4,1
20240112,4,11,1-6-3,1
20240112,4,12,4-1-2,4
20240112,5,1,4-1-3,4
20240112,5,2,4-1-3,4
20240112,5,3,4-5-6,4
20240112,5,4,5-2-1,5
20240112,5,5,1-2-3,1
20240112,5,6,1-3-5,1
20240112,5,7,1-2-3,1
20240112,5,8,1-2-5,1
20240112,5,9,4-3-1,4
20240112,5,10,1-4-3,1
20240112,5,11,1-5-2,1
20240112,5,12,1-4-2,1
20240112,8,1,1-4-6,1
20240112,8,2,3-5-4,3
20240112,8,3,2-1-5,2
20240112,8,4,1-5-2,1
20240112,8,5,1-6-3,1
20240112,8,6,4-1-3,4
20240112,8,7,1-3-2,1
20240112,8,8,2-3-1,2
20240112,8,9,5-1-6,5
20240112,8,10,2-1-4,2
20240112,8,11,1-4-2,1
20240112,8,12,1-3-4,1
20240112,9,1,1-4-5,1
20240112,9,2,6-3-1,6
20240112,9,3,4-1-6,4
20240112,9,4,1-2-5,1
20240112,9,5,1-3-4,1
20240112,9,6,5-2-1,5
20240112,9,7,3-2-1,3
20240112,9,8,2-1-3,2
20240112,9,9,3-1-6,3
20240112,9,10,5-2-3,5
20240112,9,11,1-2-4,1
20240112,9,12,1-2-5,1
20240112,14,1,1-2-5,1
20240112,14,2,1-3-2,1
20240112,14,3,1-3-5,1
20240112,14,4,4-1-2,4
20240112,14,5,1-2-5,1
20240112,14,6,1-2-4,1
20240112,14,7,1-2-3,1
20240112,14,8,2-5-4,2
20240112,14,9,1-3-2,1
20240112,14,10,2-4-1,2
20240112,14,11,1-3-2,1
20240112,14,12,1-2-3,1
20240112,16,1,1-2-4,1
20240112,16,2,5-1-4,5
20240112,16,3,6-3-1,6
20240112,16,4,2-1-4,2
20240112,16,5,1-2-6,1
20240112,16,6,1-2-3,1
20240112,16,7,1-2-3,1
20240112,16,8,1-3-6,1
20240112,16,9,1-3-2,1
20240112,16,10,2-1-3,2
20240112,16,11,1-4-3,1
20240112,16,12,1-2-4,1
20240112,17,1,2-5-6,2
20240112,17,2,5-3-6,5
20240112,17,3,4-5-1,4
20240112,17,4,1-3-2,1
20240112,17,5,1-6-2,1
20240112,17,6,5-2-1,5
20240112,17,7,1-3-5,1
20240112,17,8,2-1-5,2
20240112,17,9,1-4-3,1
20240112,17,10,4-6-5,4
20240112,17,11,1-3-6,1
20240112,17,12,1-3-2,1
20240112,19,1,1-3-2,1
20240112,19,2,1-6-2,1
20240112,19,3,1-2-4,1
20240112,19,4,1-6-2,1
20240112,19,5,3-5-2,3
20240112,19,6,4-3-2,4
20240112,19,7,4-1-5,4
20240112,19,8,1-5-2,1
20240112,19,9,1-4-2,1
20240112,19,10,5-4-2,5
20240112,19,11,1-2-5,1
20240112,19,12,2-1-3,2
20240112,20,1,1-2-3,1
20240112,20,2,2-1-3,2
20240112,20,3,1-2-4,1
20240112,20,4,3-1-6,3
20240112,20,5,1-3-4,1
20240112,20,6,1-3-2,1
20240112,20,7,3-1-4,3
20240112,20,8,1-2-5,1
20240112,20,9,1-3-4,1
20240112,20,10,1-3-5,1
20240112,20,11,1-3-2,1
20240112,20,12,1-3-4,1
20240112,21,1,1-5-2,1
20240112,21,2,4-1-6,4
20240112,21,3,5-6-3,5
20240112,21,4,1-2-5,1
20240112,21,5,1-3-6,1
20240112,21,6,2-1-6,2
20240112,21,7,1-4-2,1
20240112,21,8,2-5-3,2
20240112,21,9,1-3-6,1
20240112,21,10,3-1-2,3
20240112,21,11,1-3-4,1
20240112,21,12,1-3-4,1
20240112,24,1,6-2-5,6
20240112,24,2,1-3-4,1
20240112,24,3,4-6-1,4
20240112,24,4,1-2-5,1
20240112,24,5,3-1-5,3
20240112,24,6,1-4-2,1
20240112,24,7,1-4-5,1
20240112,24,8,1-3-6,1
20240112,24,9,1-3-2,1
20240112,24,10,2-1-6,2
20240112,24,11,1-5-2,1
20240112,24,12,1-5-4,1
