hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240117,03,10,1,4095,0.05,0.17,0.14,5,14.985000000000001
20240117,03,10,2,4370,0.1,0.04,0.15,3,14.704999999999998
20240117,03,10,3,4769,0.08,0.24,0.14,6,429496741.911
20240117,03,10,4,4826,0.13,0.06,0.15,4,16.066
20240117,03,10,5,4652,0.16,0.0007000000000000001,0.16,1,18.112
20240117,03,10,6,4872,0.25,0.03,0.2,2,12.392999999999999
20240117,03,11,1,4028,0.14,0.07,0.12,4,13.200999999999999
20240117,03,11,2,4706,0.15,0.04,0.18,2,12.648
20240117,03,11,3,3874,0.14,0.0002,0.13,1,16.296999999999997
20240117,03,11,4,4688,0.17,0.07,0.15,4,14.076999999999998
20240117,03,11,5,4564,0.15,0.24,0.17,5,14.001000000000001
20240117,03,11,6,4379,0.15,0.05,0.18,3,12.785
20240117,03,12,1,4296,0.02,0.24,0.12,5,14.721
20240117,03,12,2,3686,0.13,0.05,0.15,1,15.796000000000001
20240117,03,12,3,4159,0.09,0.09,0.17,3,14.888
20240117,03,12,4,4388,0.13,0.09,0.15,3,15.35
20240117,03,12,5,4468,0.07,0.17,0.13,4,17.758000000000003
20240117,03,12,6,4888,0.1,0.08,0.15,2,12.648
20240117,03,1,1,4438,0.05,,0.16,1,14.899
20240117,03,1,2,4608,0.08,,0.15,1,16.579
20240117,03,1,3,4420,0.06,,0.14,1,14.674
20240117,03,1,4,4652,0.06,,0.13,1,18.112
20240117,03,1,5,4757,0.13,,0.14,1,12.661
20240117,03,1,6,5112,0.09,,0.19,1,10.651000000000002
20240117,03,2,1,4718,0.13,0.0002,0.16,1,17.491
20240117,03,2,2,4430,0.11,0.08,0.18,3,17.153
20240117,03,2,3,4161,0.05,0.02,0.14,2,14.928
20240117,03,2,4,3874,0.09,0.19,0.15,6,429496745.397
20240117,03,2,5,4296,0.12,0.15,0.12,5,14.721
20240117,03,2,6,4370,0.14,0.14,0.17,4,14.604999999999999
20240117,03,3,1,4000,0.05,0.26,0.14,6,429496740.735
20240117,03,3,2,4704,0.06,0.13,0.14,3,13.763
20240117,03,3,3,4344,0.05,0.1,0.15,2,13.296
20240117,03,3,4,4564,0.07,0.07,0.16,1,14.401000000000002
20240117,03,3,5,4769,0.06,0.19,0.13,4,12.510999999999997
20240117,03,3,6,4598,0.16,0.21,0.17,5,16.263
20240117,03,4,1,4159,0.21,0.06,0.14,3,14.888
20240117,03,4,2,4297,0.21,0.12,0.13,4,10.123
20240117,03,4,3,4748,0.23,0.15,0.16,5,11.424
20240117,03,4,4,4084,0.18,0.0005,0.15,2,15.423
20240117,03,4,5,4028,0.21,0.0001,0.16,1,13.501
20240117,03,4,6,4832,,,0.14,6,429496746.105
20240117,03,5,1,4420,0.18,0.0005,0.14,1,14.674
20240117,03,5,2,4095,0.09,0.01,0.13,2,15.285000000000002
20240117,03,5,3,3686,0.12,0.16,0.16,5,15.396
20240117,03,5,4,4581,0.39,0.14,0.13,4,12.924999999999999
20240117,03,5,5,4842,0.14,0.13,0.12,3,13.717999999999998
20240117,03,5,6,4793,0.13,0.39,0.15,6,429496742.421
20240117,03,6,1,4778,0.18,0.25,0.17,4,16.234
20240117,03,6,2,5112,0.13,0.02,0.16,1,10.651000000000002
20240117,03,6,3,4388,0.09,0.04,0.15,3,15.35
20240117,03,6,4,4872,0.14,0.38,0.17,6,429496741.593
20240117,03,6,5,4483,0.11,0.03,0.14,2,15.048
20240117,03,6,6,3978,0.11,0.32,0.16,5,14.919
20240117,03,7,1,4757,0.11,,0.14,1,12.661
20240117,03,7,2,3983,0.08,,0.12,1,16.072
20240117,03,7,3,4718,0.12,,0.14,1,17.491
20240117,03,7,4,4704,0.15,,0.15,1,13.963000000000001
20240117,03,7,5,4330,0.21,,0.13,1,12.427000000000001
20240117,03,7,6,4401,0.14,,0.16,1,15.433
20240117,03,8,1,4608,0.08,0.0004,0.15,2,16.479000000000003
20240117,03,8,2,4161,0.08,0.0003,0.17,1,15.028
20240117,03,8,3,4000,0.12,0.05,0.18,5,11.235
20240117,03,8,4,3959,0.08,0.07,0.12,6,429496743.807
20240117,03,8,5,4044,0.07,0.0006,0.16,3,14.69
20240117,03,8,6,4297,0.13,0.0007000000000000001,0.07,4,10.123
20240117,03,9,1,4430,0.05,0.19,0.16,5,16.953
20240117,03,9,2,4581,0.08,0.24,0.14,6,429496742.325
20240117,03,9,3,4084,0.08,0.14,0.14,4,15.222999999999999
20240117,03,9,4,3888,0.04,0.02,0.15,1,18.019
20240117,03,9,5,4344,0.07,0.08,0.19,3,13.195999999999998
20240117,03,9,6,4131,0.09,0.06,0.21,2,13.940999999999999
20240117,06,10,1,3963,0.29,0.06,0.16,2,11.856
20240117,06,10,2,3712,0.13,0.09,0.14,4,13.698999999999998
20240117,06,10,3,3945,0.12,0.11,0.2,5,11.562000000000001
20240117,06,10,4,4428,0.08,0.05,0.1,1,12.673
