hd,jcd,rno,title,decision,weather_sky,wind_dir,wind_speed_m,wave_height_cm,label_3t
20240210,1,1,第17回マンスリーBOATRACE杯,まくり,晴,10,3.0,2.0,3-6-1
20240210,1,2,第17回マンスリーBOATRACE杯,差し,晴,12,3.0,2.0,2-1-5
20240210,1,3,第17回マンスリーBOATRACE杯,差し,晴,10,3.0,2.0,2-1-6
20240210,1,4,第17回マンスリーBOATRACE杯,まくり,晴,10,2.0,1.0,4-6-5
20240210,1,5,第17回マンスリーBOATRACE杯,まくり差し,晴,17,0.0,0.0,2-1-3
20240210,1,6,第17回マンスリーBOATRACE杯,抜き,晴,17,0.0,0.0,1-4-2
20240210,1,7,第17回マンスリーBOATRACE杯,逃げ,曇り,4,2.0,1.0,1-2-3
20240210,1,8,第17回マンスリーBOATRACE杯,逃げ,曇り,4,2.0,1.0,1-5-4
20240210,1,9,第17回マンスリーBOATRACE杯,逃げ,曇り,4,3.0,2.0,1-2-3
20240210,1,10,第17回マンスリーBOATRACE杯,まくり,曇り,4,4.0,3.0,2-3-4
20240210,1,11,第17回マンスリーBOATRACE杯,まくり,雨,4,3.0,2.0,2-3-6
20240210,1,12,第17回マンスリーBOATRACE杯,逃げ,雨,17,0.0,0.0,1-2-3
20240210,2,1,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,17,0.0,0.0,5-4-1
20240210,2,2,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,差し,晴,17,0.0,0.0,2-1-4
20240210,2,3,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,17,0.0,0.0,3-5-1
20240210,2,4,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,17,0.0,0.0,2-1-5
20240210,2,5,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,17,0.0,0.0,1-2-4
20240210,2,6,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,12,1.0,1.0,1-5-3
20240210,2,7,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,17,0.0,0.0,4-1-5
20240210,2,8,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり,晴,17,0.0,0.0,3-1-6
20240210,2,9,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,まくり差し,晴,17,0.0,0.0,3-1-6
20240210,2,10,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,逃げ,晴,12,1.0,1.0,1-2-6
20240210,2,11,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,差し,晴,17,0.0,0.0,6-2-1
20240210,2,12,ヴィーナスシリーズ第19戦・第57回日刊スポーツ杯,差し,晴,16,1.0,1.0,2-1-3
20240210,6,1,オールB級東海地区選手権 公営レーシングプレス杯,まくり差し,晴,1,1.0,1.0,6-2-3
20240210,6,2,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,3,3.0,2.0,1-2-3
20240210,6,3,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,1,3.0,2.0,1-2-5
20240210,6,4,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,3,3.0,2.0,1-3-5
20240210,6,5,オールB級東海地区選手権 公営レーシングプレス杯,まくり,晴,3,4.0,2.0,2-6-3
20240210,6,6,オールB級東海地区選手権 公営レーシングプレス杯,抜き,晴,3,3.0,2.0,5-2-1
20240210,6,7,オールB級東海地区選手権 公営レーシングプレス杯,恵まれ,晴,1,3.0,2.0,1-2-4
20240210,6,8,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,1,3.0,2.0,1-3-2
20240210,6,9,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,1,1.0,1.0,1-4-6
20240210,6,10,オールB級東海地区選手権 公営レーシングプレス杯,抜き,晴,1,2.0,1.0,1-4-2
20240210,6,11,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,3,2.0,1.0,1-3-6
20240210,6,12,オールB級東海地区選手権 公営レーシングプレス杯,逃げ,晴,3,4.0,2.0,1-3-6
20240210,7,1,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-2-5
20240210,7,2,第69回東海地区選手権競走,まくり差し,晴,15,4.0,2.0,3-1-4
20240210,7,3,第69回東海地区選手権競走,差し,晴,1,5.0,3.0,2-1-5
20240210,7,4,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-5-4
20240210,7,5,第69回東海地区選手権競走,差し,晴,1,4.0,2.0,2-1-3
20240210,7,6,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-2-4
20240210,7,7,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-4-3
20240210,7,8,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-4-2
20240210,7,9,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-3-4
20240210,7,10,第69回東海地区選手権競走,まくり差し,晴,1,4.0,2.0,3-1-5
20240210,7,11,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-5-2
20240210,7,12,第69回東海地区選手権競走,逃げ,晴,1,4.0,2.0,1-4-5
20240210,8,1,にっぽん未来プロジェクト競走inとこなめ,まくり差し,晴,1,1.0,0.0,4-2-1
20240210,8,2,にっぽん未来プロジェクト競走inとこなめ,まくり差し,晴,3,2.0,1.0,5-1-4
20240210,8,3,にっぽん未来プロジェクト競走inとこなめ,まくり,晴,1,2.0,1.0,4-2-6
20240210,8,4,にっぽん未来プロジェクト競走inとこなめ,逃げ,晴,15,2.0,1.0,1-4-6
20240210,8,5,にっぽん未来プロジェクト競走inとこなめ,抜き,晴,15,2.0,1.0,1-6-5
20240210,8,6,にっぽん未来プロジェクト競走inとこなめ,まくり,晴,15,2.0,1.0,4-1-5
