hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240210,1,10,1,5022,,,,,,0.13,0,,4,,0.16,40.9,59.0
20240210,1,10,2,5166,,,,,,0.04,0,,1,,0.17,11.7,58.8
20240210,1,10,3,5065,,,,,,0.05,0,,2,,0.11,3.4,48.2
20240210,1,10,4,4899,,,,,,0.32,0,,5,,0.15,20.8,29.1
20240210,1,10,5,5319,,,,,,0.07,0,,3,,0.0,0.0,0.0
20240210,1,10,6,5044,,,,,,0.04,0,,1,,0.2,0.0,13.3
20240210,1,11,1,4027,,,,,,0.12,0,,1,,0.17,55.3,80.3
20240210,1,11,2,3915,,,,,,0.12,0,,1,,0.2,19.4,61.1
20240210,1,11,3,3612,,,,,,0.19,0,,4,,0.15,13.4,65.3
20240210,1,11,4,3796,,,,,,0.27,0,,5,,0.15,26.6,63.3
20240210,1,11,5,4661,,,,,,0.17,0,,3,,0.21,1.9,42.3
20240210,1,11,6,4572,,,,,,0.16,0,,2,,0.16,2.9,41.1
20240210,1,12,1,3822,,,,,,,1,0.04,,,0.17,58.1,78.1
20240210,1,12,2,4743,,,,,,0.07,0,,2,,0.15,8.5,68.5
20240210,1,12,3,3872,,,,,,0.01,0,,1,,0.18,19.1,68.0
20240210,1,12,4,4209,,,,,,0.14,0,,4,,0.17,5.8,54.9
20240210,1,12,5,5217,,,,,,,1,0.03,,,0.14,14.2,60.0
20240210,1,12,6,5142,,,,,,0.09,0,,3,,0.18,0.0,33.3
20240210,1,1,1,5152,,,,,,0.11,0,,4,,0.18,21.4,35.7
20240210,1,1,2,4389,,,,,,0.08,0,,3,,0.18,5.0,47.5
20240210,1,1,3,4572,,,,,,0.07,0,,2,,0.14,6.5,58.7
20240210,1,1,4,4880,,,,,,0.15,0,,5,,0.18,6.4,41.9
20240210,1,1,5,4925,,,,,,0.02,0,,1,,0.13,6.3,57.4
20240210,1,1,6,5166,,,,,,,1,0.02,,,0.18,11.1,14.8
20240210,1,2,1,4815,,,,,,0.19,0,,2,,0.19,43.7,75.0
20240210,1,2,2,4661,,,,,,0.24,0,,4,,0.17,11.9,73.8
20240210,1,2,3,4209,,,,,,0.09,0,,1,,0.16,12.2,65.3
20240210,1,2,4,5216,,,,,,0.09,0,,1,,0.16,18.6,51.1
20240210,1,2,5,5022,,,,,,0.2,0,,3,,0.16,3.7,25.9
20240210,1,2,6,4423,,,,,,0.59,0,,5,,0.15,0.0,11.7
20240210,1,3,1,3825,,,,,,0.08,0,,4,,0.13,40.9,59.0
20240210,1,3,2,3822,,,,,,0.03,0,,2,,0.17,13.9,67.4
20240210,1,3,3,3630,,,,,,0.09,0,,5,,0.16,0.0,22.2
20240210,1,3,4,3277,,,,,,0.16,0,,6,,0.17,3.1,25.0
20240210,1,3,5,5065,,,,,,0.06,0,,3,,0.12,9.7,46.3
20240210,1,3,6,4085,,,,,,0.02,0,,1,,0.25,0.0,34.2
20240210,1,4,1,3796,,,,,,,,,,,0.18,41.1,79.4
20240210,1,4,2,5142,,,,,,,,,,,0.19,27.2,77.2
20240210,1,4,3,4146,,,,,,,,,,,0.15,10.0,45.0
20240210,1,4,4,5294,,,,,,,,,,,0.18,0.0,0.0
20240210,1,4,5,4899,,,,,,,,,,,0.15,7.4,22.2
20240210,1,4,6,4325,,,,,,,,,,,0.14,2.7,30.5
20240210,1,5,1,3612,,,,,,0.02,0,,1,,0.14,54.6,87.5
20240210,1,5,2,5044,,,,,,,1,0.03,,,0.14,11.4,60.0
20240210,1,5,3,5217,,,,,,0.14,0,,2,,0.19,0.0,42.8
20240210,1,5,4,5152,,,,,,,1,0.01,,,0.19,5.5,22.2
20240210,1,5,5,5331,,,,,,0.19,0,,3,,0.0,0.0,0.0
20240210,1,5,6,3896,,,,,,,1,0.02,,,0.19,0.0,30.7
20240210,1,6,1,3915,,,,,,0.14,0,,5,,0.16,68.9,93.1
20240210,1,6,2,5090,,,,,,0.08,0,,3,,0.15,18.6,51.1
20240210,1,6,3,3313,,,,,,0.13,0,,4,,0.16,6.0,48.4
20240210,1,6,4,4943,,,,,,0.02,0,,1,,0.17,0.0,40.6
20240210,1,6,5,4557,,,,,,0.02,0,,1,,0.17,2.7,25.0
20240210,1,6,6,5319,,,,,,0.05,0,,2,,0.22,0.0,0.0
20240210,1,7,1,4743,,,,,,0.12,0,,3,,0.13,75.4,96.2
20240210,1,7,2,3226,,,,,,0.05,0,,1,,0.16,11.9,59.5
20240210,1,7,3,4027,,,,,,0.09,0,,2,,0.17,9.3,46.5
20240210,1,7,4,3630,,,,,,0.17,0,,5,,0.12,9.0,45.4
20240210,1,7,5,4880,,,,,,,1,0.09,,,0.14,0.0,29.6
20240210,1,7,6,4381,,,,,,0.13,0,,4,,0.18,0.0,20.0
20240210,1,8,1,3872,,,,,,,1,0.22,,,0.18,52.6,84.2
20240210,1,8,2,5216,,,,,,,1,0.01,,,0.2,14.8,48.1
20240210,1,8,3,3277,,,,,,0.08,0,,2,,0.15,10.0,40.0
20240210,1,8,4,3812,,,,,,0.04,0,,1,,0.17,6.2,56.2
20240210,1,8,5,3550,,,,,,0.33,0,,3,,0.16,11.7,33.3
20240210,1,8,6,5294,,,,,,,1,0.02,,,0.19,0.0,5.0
20240210,1,9,1,5093,,,,,,,1,0.03,,,0.13,51.8,62.9
20240210,1,9,2,3441,,,,,,,1,0.03,,,0.19,17.5,52.5
20240210,1,9,3,5012,,,,,,,1,0.02,,,0.14,11.4,54.2
20240210,1,9,4,4389,,,,,,0.13,0,,1,,0.18,5.5,52.7
20240210,1,9,5,4815,,,,,,0.19,0,,3,,0.18,2.1,32.6
20240210,1,9,6,5331,,,,,,0.15,0,,2,,0.19,0.0,7.1
20240210,2,10,1,4183,,,,,,0.11,0,,3,,0.12,72.8,88.1
20240210,2,10,2,4240,,,,,,0.01,0,,1,,0.15,29.0,67.7
20240210,2,10,3,4791,,,,,,0.08,0,,2,,0.19,7.3,53.6
20240210,2,10,4,5213,,,,,,,1,0.02,,,0.21,0.0,20.0
20240210,2,10,5,5287,,,,,,0.01,0,,1,,0.17,0.0,25.0
20240210,2,10,6,4878,,,,,,,1,0.01,,,0.18,0.0,12.0
20240210,2,11,1,3932,,,,,,0.34,0,,5,,0.16,48.6,78.3
20240210,2,11,2,4414,,,,,,0.15,0,,1,,0.19,8.3,50.0
20240210,2,11,3,4936,,,,,,0.18,0,,2,,0.18,12.0,44.0
20240210,2,11,4,3845,,,,,,0.19,0,,3,,0.21,25.0,70.4
20240210,2,11,5,5030,,,,,,0.23,0,,4,,,,
20240210,2,11,6,5193,,,,,,0.19,0,,3,,0.19,6.2,21.8
20240210,2,12,1,4243,,,,,,0.23,0,,4,,0.16,52.7,75.0
20240210,2,12,2,3999,,,,,,0.08,0,,2,,0.15,14.8,72.3
20240210,2,12,3,5162,,,,,,0.05,0,,1,,0.18,0.0,29.0
20240210,2,12,4,4399,,,,,,0.05,0,,1,,0.18,0.0,61.2
20240210,2,12,5,5003,,,,,,0.23,0,,4,,0.17,6.0,42.4
20240210,2,12,6,3604,,,,,,0.19,0,,3,,0.2,0.0,7.6
20240210,2,1,1,5194,,,,,,0.14,0,,3,,0.17,38.1,52.3
20240210,2,1,2,5241,,,,,,0.15,0,,4,,0.0,0.0,0.0
20240210,2,1,3,5140,,,,,,,1,0.01,,,0.2,0.0,16.6
20240210,2,1,4,5281,,,,,,0.03,0,,1,,0.2,0.0,37.5
20240210,2,1,5,4419,,,,,,0.14,0,,3,,0.16,0.0,35.7
20240210,2,1,6,5297,,,,,,0.07,0,,2,,0.25,0.0,1.2
20240210,2,2,1,4924,,,,,,0.11,0,,2,,0.14,22.2,50.0
20240210,2,2,2,3604,,,,,,0.06,0,,1,,0.21,17.2,65.5
20240210,2,2,3,4900,,,,,,0.17,0,,3,,0.2,10.5,52.6
20240210,2,2,4,5045,,,,,,0.06,0,,1,,0.18,11.1,41.6
20240210,2,2,5,5314,,,,,,0.24,0,,4,,0.0,0.0,0.0
20240210,2,2,6,4791,,,,,,0.17,0,,3,,0.23,2.6,18.4
20240210,2,3,1,4993,,,,,,0.21,0,,4,,0.18,38.1,61.9
20240210,2,3,2,5030,,,,,,0.21,0,,4,,,,
20240210,2,3,3,4878,,,,,,0.05,0,,2,,0.17,3.5,53.5
20240210,2,3,4,4690,,,,,,,1,0.01,,,0.17,12.0,48.0
20240210,2,3,5,3999,,,,,,0.08,0,,3,,0.15,0.0,63.0
20240210,2,3,6,5296,,,,,,0.01,0,,1,,0.25,0.0,1.1
20240210,2,4,1,5003,,,,,,0.13,0,,3,,0.24,22.7,54.5
20240210,2,4,2,3932,,,,,,0.06,0,,1,,0.17,37.0,70.3
20240210,2,4,3,5213,,,,,,0.11,0,,2,,0.19,5.5,27.7
20240210,2,4,4,5250,,,,,,0.17,0,,4,,0.19,0.0,0.0
20240210,2,4,5,4845,,,,,,,1,0.01,,,0.17,0.0,29.2
20240210,2,4,6,5326,,,,,,0.25,0,,5,,0.22,0.0,0.0
20240210,2,5,1,4746,,,,,,,1,0.05,,,0.15,52.9,79.4
20240210,2,5,2,4936,,,,,,,1,0.01,,,0.15,23.0,46.1
20240210,2,5,3,5195,,,,,,,1,0.01,,,0.18,0.0,30.0
20240210,2,5,4,4183,,,,,,,1,0.04,,,0.12,30.6,59.1
20240210,2,5,5,5297,,,,,,0.07,0,,2,,0.19,0.0,16.6
20240210,2,5,6,4399,,,,,,0.01,0,,1,,0.18,0.0,33.3
20240210,2,6,1,4940,,,,,,,1,0.09,,,0.16,5.5,33.3
20240210,2,6,2,5162,,,,,,,1,0.09,,,0.22,8.8,35.2
20240210,2,6,3,4419,,,,,,,1,0.09,,,0.13,15.3,56.4
20240210,2,6,4,5251,,,,,,0.46,0,,2,,0.25,0.0,0.0
20240210,2,6,5,3845,,,,,,,1,0.08,,,0.21,6.2,50.0
20240210,2,6,6,5287,,,,,,0.02,0,,1,,0.23,0.0,1.3
20240210,2,7,1,4447,,,,,,0.08,0,,3,,0.14,55.8,81.4
20240210,2,7,2,5231,,,,,,0.07,0,,2,,0.23,9.0,36.3
20240210,2,7,3,4993,,,,,,0.09,0,,4,,0.2,6.6,43.3
20240210,2,7,4,5193,,,,,,0.05,0,,1,,0.18,18.6,48.8
20240210,2,7,5,5194,,,,,,0.15,0,,6,,0.16,3.1,12.5
20240210,2,7,6,5314,,,,,,0.13,0,,5,,0.23,0.0,0.0
20240210,2,8,1,5140,,,,,,0.25,0,,6,,0.17,17.6,58.8
20240210,2,8,2,5248,,,,,,0.15,0,,5,,0.12,16.6,66.6
20240210,2,8,3,4243,,,,,,0.14,0,,4,,0.13,9.0,63.6
20240210,2,8,4,4965,,,,,,0.06,0,,1,,0.19,6.9,27.5
20240210,2,8,5,5326,,,,,,0.08,0,,2,,0.0,0.0,0.0
20240210,2,8,6,4690,,,,,,0.13,0,,3,,0.19,0.0,5.2
20240210,2,9,1,5195,,,,,,,1,0.03,,,0.19,30.4,52.1
20240210,2,9,2,5192,,,,,,0.35,0,,5,,0.2,2.5,17.9
20240210,2,9,3,5045,,,,,,0.13,0,,4,,0.16,21.4,71.4
20240210,2,9,4,4845,,,,,,0.03,0,,1,,0.15,20.0,60.0
20240210,2,9,5,5296,,,,,,0.12,0,,3,,0.25,0.0,0.0
20240210,2,9,6,4891,,,,,,0.09,0,,2,,0.19,4.1,8.3
20240210,6,10,1,5068,,,,,,0.11,0,,3,,0.13,61.5,73.0
20240210,6,10,2,4340,,,,,,0.16,0,,4,,0.14,14.8,70.3
20240210,6,10,3,4681,,,,,,0.11,0,,3,,0.17,0.0,37.5
20240210,6,10,4,3544,,,,,,0.07,0,,2,,0.21,3.8,26.9
20240210,6,10,5,4270,,,,,,0.01,0,,1,,0.2,3.0,33.3
20240210,6,10,6,3957,,,,,,,1,0.05,,,0.22,0.0,16.2
20240210,6,11,1,3286,,,,,,0.03,0,,1,,0.14,38.4,92.3
20240210,6,11,2,4181,,,,,,0.19,0,,6,,0.16,6.6,55.5
20240210,6,11,3,5010,,,,,,0.06,0,,2,,0.15,0.0,45.4
20240210,6,11,4,3642,,,,,,0.11,0,,5,,0.17,3.4,20.6
20240210,6,11,5,3461,,,,,,0.1,0,,4,,0.19,0.0,21.8
20240210,6,11,6,3848,,,,,,0.09,0,,3,,0.17,0.0,25.6
20240210,6,12,1,4903,,,,,,,,,,,0.15,62.1,89.1
20240210,6,12,2,4327,,,,,,,,,,,0.19,0.0,41.0
20240210,6,12,3,4431,,,,,,,,,,,0.14,5.4,48.6
20240210,6,12,4,3624,,,,,,,,,,,0.18,0.0,37.5
20240210,6,12,5,3315,,,,,,,,,,,0.19,0.0,17.8
20240210,6,12,6,3831,,,,,,,,,,,0.21,0.0,15.1
20240210,6,1,1,3839,,,,,,,,,,,0.15,32.4,59.4
20240210,6,1,2,4358,,,,,,,,,,,0.2,8.3,39.5
20240210,6,1,3,4068,,,,,,,,,,,0.16,25.8,70.9
20240210,6,1,4,4270,,,,,,,,,,,0.2,8.0,32.0
20240210,6,1,5,5318,,,,,,,,,,,0.0,0.0,0.0
20240210,6,1,6,4197,,,,,,,,,,,0.24,0.0,22.2
20240210,6,2,1,4840,,,,,,,1,0.02,,,0.16,34.7,56.5
20240210,6,2,2,4962,,,,,,0.1,0,,2,,0.14,22.8,60.0
20240210,6,2,3,3848,,,,,,0.19,0,,4,,0.13,17.2,62.0
20240210,6,2,4,3536,,,,,,0.13,0,,3,,0.18,0.0,33.3
20240210,6,2,5,5316,,,,,,,1,0.02,,,0.0,0.0,0.0
20240210,6,2,6,3591,,,,,,0.02,0,,1,,0.17,0.0,6.2
20240210,6,3,1,2014,,,,,,0.05,0,,2,,0.15,16.6,66.6
20240210,6,3,2,3624,,,,,,0.01,0,,1,,0.17,0.0,21.4
20240210,6,3,3,4303,,,,,,,1,0.01,,,0.19,0.0,33.3
20240210,6,3,4,5010,,,,,,0.15,0,,3,,0.19,7.6,25.6
20240210,6,3,5,5232,,,,,,0.19,0,,4,,0.15,6.1,18.3
20240210,6,3,6,4273,,,,,,0.33,0,,5,,0.19,0.0,31.5
20240210,6,4,1,3400,,,,,,0.09,0,,2,,0.18,12.5,50.0
20240210,6,4,2,3392,,,,,,0.16,0,,3,,0.18,12.5,50.0
20240210,6,4,3,4466,,,,,,0.06,0,,1,,0.16,10.0,65.0
20240210,6,4,4,3286,,,,,,,1,0.01,,,0.16,6.2,31.2
20240210,6,4,5,4340,,,,,,0.17,0,,4,,0.16,5.8,20.5
20240210,6,4,6,4327,,,,,,0.16,0,,3,,0.21,3.1,6.2
20240210,6,5,1,3877,,,,,,0.08,0,,3,,0.14,53.1,78.1
20240210,6,5,2,5068,,,,,,0.11,0,,5,,0.17,25.0,66.6
20240210,6,5,3,3690,,,,,,0.02,0,,2,,0.17,8.1,46.9
20240210,6,5,4,3831,,,,,,0.01,0,,1,,0.15,0.0,31.4
20240210,6,5,5,3839,,,,,,0.09,0,,4,,0.17,2.2,25.0
20240210,6,5,6,4181,,,,,,0.09,0,,4,,0.24,0.0,11.1
20240210,6,6,1,3642,,,,,,0.08,0,,3,,0.14,33.3,62.5
20240210,6,6,2,4681,,,,,,0.08,0,,3,,0.18,20.0,44.0
20240210,6,6,3,3591,,,,,,0.15,0,,5,,0.17,5.7,28.5
20240210,6,6,4,5275,,,,,,0.09,0,,4,,0.18,0.0,16.2
20240210,6,6,5,4903,,,,,,0.04,0,,2,,0.19,14.2,67.8
20240210,6,6,6,5269,,,,,,0.01,0,,1,,0.19,1.6,9.3
20240210,6,7,1,3461,,,,,,0.03,0,,3,,0.14,24.2,69.7
20240210,6,7,2,4431,,,,,,0.03,0,,3,,0.14,8.8,41.1
20240210,6,7,3,4358,,,,,,0.01,0,,1,,0.2,7.8,60.5
20240210,6,7,4,5316,,,,,,0.06,0,,4,,0.0,0.0,0.0
20240210,6,7,5,3922,,,,,,0.02,0,,2,,0.19,2.5,15.3
20240210,6,7,6,5232,,,,,,0.02,0,,2,,0.16,0.0,5.6
20240210,6,8,1,4466,,,,,,0.08,0,,1,,0.15,57.4,85.1
20240210,6,8,2,3315,,,,,,0.16,0,,3,,0.14,13.0,60.8
20240210,6,8,3,4840,,,,,,0.11,0,,2,,0.19,5.8,41.1
20240210,6,8,4,5318,,,,,,0.23,0,,5,,0.0,0.0,0.0
20240210,6,8,5,2014,,,,,,0.23,0,,5,,0.18,4.6,27.9
20240210,6,8,6,5183,,,,,,0.21,0,,4,,0.14,6.9,13.7
20240210,6,9,1,4962,,,,,,0.14,0,,2,,0.14,62.9,70.3
20240210,6,9,2,5256,,,,,,0.27,0,,4,,0.2,15.7,42.1
20240210,6,9,3,5076,,,,,,0.41,0,,5,,0.11,6.9,58.6
20240210,6,9,4,4068,,,,,,0.07,0,,1,,0.16,10.0,60.0
20240210,6,9,5,3392,,,,,,0.16,0,,3,,0.2,0.0,18.4
20240210,6,9,6,4303,,,,,,0.07,0,,1,,0.24,0.0,20.0
