hd,jcd,rno,lane,racer_id,racer_name,decision4,course_first_rate,course_3rd_rate,course_avg_st,tenji_st,tenji_sec,tenji_rank,st_rank,motor_rate2,motor_rate3,boat_rate2,boat_rate3,wind_speed_m,wave_height_cm,kimarite_makuri,kimarite_sashi,kimarite_makuri_sashi,kimarite_nuki,power_lane,power_inner,power_outer,outer_over_inner,dash_attack_flag,is_strong_wind,is_crosswind
20240105,1,10,1,4888,金児 隆太,NIGE,60.0,86.0,0.16,0.06,6.64,2,2,0.0,0.0,29.17,50.0,1.0,1.0,0.0,0.0,0.0,0.0,3.54,6.718333333333334,12.266,5.547666666666666,0,0,1
20240105,1,10,2,3414,加瀬 智宏,NIGE,12.5,56.2,0.15,0.14,6.69,3,4,0.0,0.0,41.67,50.0,1.0,1.0,1.0,2.0,0.0,1.0,2.92,6.718333333333334,12.266,5.547666666666666,0,0,1
20240105,1,10,3,3532,柴田 光,NIGE,14.5,64.5,0.15,0.06,6.75,5,2,33.33,33.33,60.0,66.67,1.0,1.0,2.0,1.0,4.0,0.0,13.695,6.718333333333334,12.266,5.547666666666666,0,0,1
20240105,1,10,4,3659,藤生 雄人,NIGE,20.0,75.5,0.16,0.06,6.75,5,2,71.43,100.0,52.63,63.16,1.0,1.0,5.0,1.0,3.0,0.0,25.497000000000003,6.718333333333334,12.266,5.547666666666666,0,0,1
20240105,1,10,5,4177,萬 正嗣,NIGE,2.7,35.1,0.17,0.01,6.74,4,1,0.0,0.0,37.5,41.67,1.0,1.0,0.0,0.0,1.0,0.0,2.9979999999999998,6.718333333333334,12.266,5.547666666666666,0,0,1
20240105,1,10,6,3653,品川 賢次,NIGE,3.3,26.6,0.2,0.07,6.63,1,3,16.67,50.0,52.0,68.0,1.0,1.0,1.0,0.0,0.0,0.0,8.302999999999999,6.718333333333334,12.266,5.547666666666666,0,0,1
20240105,1,11,1,4188,久田 敏之,NIGE,79.3,98.4,0.11,0.07,6.7,2,3,0.0,0.0,32.26,58.06,0.0,0.0,0.0,0.0,0.0,2.0,4.094,18.362000000000002,13.870666666666667,-4.491333333333335,0,0,0
20240105,1,11,2,3159,江口 晃生,NIGE,23.8,64.5,0.15,0.18,6.73,3,5,71.43,85.71,30.77,57.69,0.0,0.0,14.0,19.0,0.0,2.0,25.383000000000003,18.362000000000002,13.870666666666667,-4.491333333333335,0,0,0
20240105,1,11,3,4362,土屋 智則,NIGE,19.5,58.5,0.14,0.14,6.7,2,4,71.43,71.43,50.0,65.0,0.0,0.0,1.0,2.0,4.0,1.0,25.609,18.362000000000002,13.870666666666667,-4.491333333333335,0,0,0
20240105,1,11,4,4305,金子 拓矢,NIGE,17.2,51.7,0.19,0.06,6.78,4,2,0.0,0.0,33.33,42.86,0.0,0.0,1.0,2.0,1.0,1.0,3.8520000000000003,18.362000000000002,13.870666666666667,-4.491333333333335,1,0,0
20240105,1,11,5,3686,鳥居塚 孝博,NIGE,5.8,41.1,0.16,0.03,6.78,4,1,50.0,50.0,37.5,58.33,0.0,0.0,0.0,1.0,1.0,0.0,18.88,18.362000000000002,13.870666666666667,-4.491333333333335,0,0,0
20240105,1,11,6,5141,大澤 風葵,NIGE,0.0,27.0,0.11,0.14,6.65,1,4,50.0,50.0,36.84,47.37,0.0,0.0,0.0,0.0,0.0,0.0,18.880000000000003,18.362000000000002,13.870666666666667,-4.491333333333335,0,0,0
20240105,1,12,1,4238,毒島 誠,NIGE,84.4,93.1,0.1,0.13,6.65,2,2,33.33,50.0,21.74,52.17,1.0,1.0,0.0,0.0,0.0,1.0,14.841,143165589.149,9.531333333333333,-143165579.61766666,0,0,1
20240105,1,12,2,4787,椎名 豊,NIGE,32.5,70.0,0.13,0.18,6.72,4,6,33.33,50.0,34.78,43.48,1.0,1.0,7.0,5.0,0.0,1.0,429496743.567,143165589.149,9.531333333333333,-143165579.61766666,0,0,1
20240105,1,12,3,3740,大澤 普司,NIGE,13.8,80.5,0.14,0.16,6.78,5,5,16.67,33.33,23.81,38.1,1.0,1.0,1.0,0.0,3.0,1.0,9.039000000000001,143165589.149,9.531333333333333,-143165579.61766666,0,0,1
20240105,1,12,4,4486,野村 誠,NIGE,19.2,57.6,0.15,0.11,6.79,6,1,57.14,71.43,27.27,45.45,1.0,1.0,6.0,2.0,2.0,0.0,21.279999999999998,143165589.149,9.531333333333333,-143165579.61766666,0,0,1
20240105,1,12,5,4491,田中 堅,NIGE,0.0,45.4,0.19,0.15,6.71,3,4,0.0,0.0,28.57,42.86,1.0,1.0,0.0,0.0,0.0,0.0,3.346,143165589.149,9.531333333333333,-143165579.61766666,0,0,1
