hd,jcd,rno,win_lane,win_racer_id,decision
20240110,05,10,1,4116,逃げ
20240110,05,11,1,4376,逃げ
20240110,05,12,2,4287,差し
20240110,05,1,5,5073,まくり差し
20240110,05,2,4,5096,まくり
20240110,05,3,2,4460,差し
20240110,05,4,5,4989,まくり
20240110,05,5,4,4442,まくり差し
20240110,05,6,1,4684,逃げ
20240110,05,7,3,4292,差し
20240110,05,8,1,4431,逃げ
20240110,05,9,2,4821,差し
20240110,06,10,1,4980,逃げ
20240110,06,11,1,4448,逃げ
20240110,06,12,1,4290,逃げ
20240110,06,1,2,4202,差し
20240110,06,2,1,4678,逃げ
20240110,06,3,2,5217,差し
20240110,06,4,5,4710,恵まれ
20240110,06,5,1,4842,逃げ
20240110,06,6,2,4385,まくり
20240110,06,7,1,4380,逃げ
20240110,06,8,1,3436,逃げ
20240110,06,9,1,3580,逃げ
20240110,07,10,1,4264,逃げ
20240110,07,11,1,4364,逃げ
20240110,07,12,1,4581,逃げ
20240110,07,1,4,3867,まくり
20240110,07,2,2,4601,差し
20240110,07,3,1,4068,逃げ
20240110,07,4,1,4918,逃げ
20240110,07,5,2,4643,差し
20240110,07,6,1,5122,逃げ
20240110,07,7,1,3987,逃げ
20240110,07,8,2,4364,まくり
20240110,07,9,3,4068,まくり
20240110,08,10,1,3788,逃げ
20240110,08,11,1,3158,逃げ
20240110,08,12,1,4199,抜き
20240110,08,1,1,5074,逃げ
20240110,08,2,1,5137,逃げ
20240110,08,3,3,4808,まくり
20240110,08,4,3,4850,まくり差し
20240110,08,5,1,4435,逃げ
20240110,08,6,1,3444,逃げ
20240110,08,7,1,4623,逃げ
20240110,08,8,1,4283,逃げ
20240110,08,9,1,4017,逃げ
20240110,09,10,1,4739,逃げ
20240110,09,11,1,4494,逃げ
20240110,09,12,1,3780,逃げ
20240110,09,1,1,4239,逃げ
20240110,09,2,2,3577,まくり
20240110,09,3,1,4902,逃げ
20240110,09,4,2,3811,差し
20240110,09,5,1,4824,逃げ
20240110,09,6,2,4494,差し
20240110,09,7,1,3439,逃げ
20240110,09,8,5,3550,まくり差し
20240110,09,9,3,4452,まくり差し
20240110,14,10,1,3401,逃げ
20240110,14,11,1,4816,逃げ
20240110,14,12,3,4342,まくり差し
20240110,14,1,3,3454,まくり
20240110,14,2,1,4417,逃げ
20240110,14,3,1,5089,逃げ
20240110,14,4,1,4938,逃げ
20240110,14,5,5,5136,まくり
20240110,14,6,5,3919,逃げ
20240110,14,7,2,4443,差し
20240110,14,8,1,3674,逃げ
20240110,14,9,1,4358,逃げ
20240110,15,10,2,4324,まくり差し
20240110,15,11,3,4514,まくり差し
20240110,15,12,5,3541,差し
20240110,15,1,1,4946,逃げ
20240110,15,2,1,3910,逃げ
20240110,15,3,2,3273,抜き
20240110,15,4,1,3711,逃げ
20240110,15,5,1,4654,逃げ
20240110,15,6,1,4324,逃げ
20240110,15,7,1,4387,逃げ
20240110,15,8,1,4514,逃げ
20240110,15,9,3,3711,まくり差し
20240110,16,10,3,4079,まくり差し
20240110,16,11,1,4650,逃げ
20240110,16,12,3,4074,まくり
20240110,16,1,1,4049,逃げ
20240110,16,2,1,5111,逃げ
20240110,16,3,1,5170,逃げ
20240110,16,4,1,4982,逃げ
20240110,16,5,1,4100,逃げ
20240110,16,6,1,4228,逃げ
20240110,16,7,1,5064,逃げ
20240110,16,8,2,4782,差し
20240110,16,9,5,4343,まくり差し
20240110,17,10,3,5058,抜き
20240110,17,11,1,4118,逃げ
20240110,17,12,3,4516,まくり差し
20240110,17,1,1,4501,逃げ
20240110,17,2,3,4189,まくり
20240110,17,3,1,4429,逃げ
20240110,17,4,6,3290,まくり
20240110,17,5,3,4839,まくり
20240110,17,6,1,4516,逃げ
20240110,17,7,3,3615,差し
20240110,17,8,2,4522,まくり
20240110,17,9,1,3514,逃げ
20240110,18,10,1,4762,逃げ
20240110,18,11,1,4064,逃げ
20240110,18,12,1,4069,逃げ
20240110,18,1,1,4214,抜き
20240110,18,2,1,4260,逃げ
20240110,18,3,1,3685,逃げ
20240110,18,4,5,3631,まくり差し
20240110,18,5,1,4154,逃げ
20240110,18,6,1,3535,逃げ
20240110,18,7,1,4425,逃げ
20240110,18,8,1,3697,逃げ
20240110,18,9,1,3643,逃げ
20240110,20,10,1,4000,逃げ
20240110,20,11,5,4857,まくり差し
20240110,20,12,2,4471,抜き
20240110,20,1,3,5278,まくり差し
20240110,20,2,1,3787,逃げ
20240110,20,3,5,4566,まくり
20240110,20,4,5,4000,抜き
20240110,20,5,4,4142,まくり差し
20240110,20,6,4,5271,恵まれ
20240110,20,7,3,4566,恵まれ
20240110,20,8,1,4725,逃げ
20240110,20,9,3,4571,まくり
20240110,21,10,1,3663,逃げ
20240110,21,11,3,4463,まくり差し
20240110,21,12,1,3908,逃げ
20240110,21,1,1,4545,逃げ
20240110,21,2,1,4772,逃げ
20240110,21,3,5,4042,まくり差し
20240110,21,4,1,3024,逃げ
20240110,21,5,1,3442,逃げ
20240110,21,6,1,4216,逃げ
20240110,21,7,2,5114,差し
20240110,21,8,1,4273,逃げ
20240110,21,9,2,4042,抜き
