hd,jcd,rno,win_lane,win_racer_id,decision
20240228,03,10,3,4095,抜き
20240228,03,11,2,3996,差し
20240228,03,12,1,3716,逃げ
20240228,03,1,1,4575,逃げ
20240228,03,2,1,3959,逃げ
20240228,03,3,1,4118,逃げ
20240228,03,4,1,3952,逃げ
20240228,03,5,2,4468,抜き
20240228,03,6,1,4388,逃げ
20240228,03,7,1,4361,逃げ
20240228,03,8,3,3959,まくり
20240228,03,9,3,4418,まくり差し
20240228,05,10,1,4286,逃げ
20240228,05,11,4,3960,まくり
20240228,05,12,1,4961,逃げ
20240228,05,1,1,4113,逃げ
20240228,05,2,1,4317,逃げ
20240228,05,3,1,3941,逃げ
20240228,05,4,3,4680,まくり
20240228,05,5,1,3159,逃げ
20240228,05,6,1,4240,逃げ
20240228,05,7,1,5127,逃げ
20240228,05,8,1,4224,逃げ
20240228,05,9,1,4939,逃げ
20240228,06,10,1,3623,逃げ
20240228,06,11,2,3811,差し
20240228,06,12,1,4494,逃げ
20240228,06,1,3,4196,まくり
20240228,06,2,6,3623,まくり
20240228,06,3,2,4730,差し
20240228,06,4,5,3744,まくり
20240228,06,5,3,5009,まくり
20240228,06,6,5,4626,まくり差し
20240228,06,7,1,4974,逃げ
20240228,06,8,1,4305,逃げ
20240228,06,9,2,5114,まくり差し
20240228,07,10,4,5196,抜き
20240228,07,11,4,4852,まくり差し
20240228,07,12,1,3719,逃げ
20240228,07,1,6,5041,まくり
20240228,07,2,1,4422,逃げ
20240228,07,3,2,4472,まくり
20240228,07,4,1,4679,逃げ
20240228,07,5,1,5022,逃げ
20240228,07,6,1,4569,逃げ
20240228,07,7,1,4329,逃げ
20240228,07,8,2,4835,まくり差し
20240228,07,9,4,4472,まくり
20240228,08,10,1,4604,逃げ
20240228,08,11,1,3654,逃げ
20240228,08,12,1,4262,逃げ
20240228,08,1,1,4846,逃げ
20240228,08,2,3,3554,抜き
20240228,08,3,1,4847,逃げ
20240228,08,4,4,4146,まくり
20240228,08,5,5,4702,まくり
20240228,08,6,1,4528,逃げ
20240228,08,7,3,4262,まくり差し
20240228,08,8,1,4003,逃げ
20240228,08,9,1,3621,逃げ
20240228,10,10,1,4057,逃げ
20240228,10,11,1,4545,逃げ
20240228,10,12,1,4415,抜き
20240228,10,1,1,4682,逃げ
20240228,10,2,1,3988,逃げ
20240228,10,3,1,4073,抜き
20240228,10,4,6,4850,差し
20240228,10,5,2,3909,差し
20240228,10,6,1,3929,逃げ
20240228,10,7,1,3406,逃げ
20240228,10,8,2,4850,差し
20240228,10,9,1,4692,逃げ
20240228,13,10,4,4452,恵まれ
20240228,13,11,1,4848,逃げ
20240228,13,12,1,4503,逃げ
20240228,13,1,1,4902,逃げ
20240228,13,2,1,3306,逃げ
20240228,13,3,2,3998,差し
20240228,13,4,1,5160,逃げ
20240228,13,5,5,4902,まくり差し
20240228,13,6,1,4908,逃げ
20240228,13,7,1,4654,逃げ
20240228,13,8,1,4969,逃げ
20240228,13,9,4,5224,差し
20240228,14,10,1,4932,逃げ
20240228,14,11,1,4571,逃げ
20240228,14,12,4,4683,まくり
20240228,14,1,4,4145,まくり差し
20240228,14,2,1,4052,逃げ
20240228,14,3,3,3841,まくり差し
20240228,14,4,1,4228,逃げ
20240228,14,5,1,4683,逃げ
20240228,14,6,2,3361,差し
20240228,14,7,4,4143,まくり
20240228,14,8,4,3841,まくり差し
20240228,14,9,4,4006,まくり
20240228,15,10,4,3637,まくり差し
20240228,15,11,1,4189,逃げ
20240228,15,12,1,4288,逃げ
20240228,15,1,2,4226,抜き
20240228,15,2,2,4425,差し
20240228,15,3,1,3637,逃げ
20240228,15,4,4,5036,まくり
20240228,15,5,1,4727,逃げ
20240228,15,6,1,4883,逃げ
20240228,15,7,2,4083,逃げ
20240228,15,8,1,4910,逃げ
20240228,15,9,1,3514,逃げ
20240228,17,10,6,5306,まくり
20240228,17,11,4,4065,抜き
20240228,17,12,4,4501,まくり
20240228,17,1,1,4819,逃げ
20240228,17,2,2,4733,まくり
20240228,17,3,3,5045,まくり差し
20240228,17,4,2,4065,まくり
20240228,17,5,2,4501,まくり
20240228,17,6,1,4071,逃げ
20240228,17,7,2,5227,差し
20240228,17,8,2,3551,差し
20240228,17,9,1,4525,逃げ
20240228,19,10,2,3920,差し
20240228,19,11,1,3779,逃げ
20240228,19,12,1,3942,逃げ
20240228,19,1,3,5244,まくり
20240228,19,2,1,4281,逃げ
20240228,19,3,2,3333,差し
20240228,19,4,2,5026,まくり
20240228,19,5,2,3779,逃げ
20240228,19,6,1,4049,逃げ
20240228,19,7,4,4373,まくり差し
20240228,19,8,1,4523,逃げ
20240228,19,9,5,5026,まくり
20240228,23,10,3,4614,差し
20240228,23,11,1,4079,逃げ
20240228,23,12,1,4518,逃げ
20240228,23,1,1,5043,抜き
20240228,23,2,4,3726,まくり
20240228,23,3,3,4079,まくり
20240228,23,4,1,4179,逃げ
20240228,23,5,2,4131,まくり差し
20240228,23,6,1,4395,逃げ
20240228,23,7,1,4035,抜き
20240228,23,8,1,3726,逃げ
20240228,23,9,2,4871,差し
20240228,24,10,1,4570,逃げ
20240228,24,11,1,4193,逃げ
20240228,24,12,1,4096,逃げ
20240228,24,1,4,4031,差し
20240228,24,2,3,4855,まくり差し
20240228,24,3,4,4650,差し
20240228,24,4,4,4193,まくり
20240228,24,5,4,4096,まくり差し
20240228,24,6,3,3702,まくり差し
20240228,24,7,3,4903,まくり差し
20240228,24,8,1,4364,逃げ
20240228,24,9,1,3612,逃げ
