hd,jcd,rno,win_lane,win_racer_id,decision
20240123,04,10,5,4931,まくり差し
20240123,04,11,1,4640,逃げ
20240123,04,12,5,5060,差し
20240123,04,1,4,3773,差し
20240123,04,2,4,3906,まくり差し
20240123,04,3,5,4213,まくり差し
20240123,04,4,1,4449,逃げ
20240123,04,5,3,5018,抜き
20240123,04,6,6,4640,まくり差し
20240123,04,7,2,4551,まくり
20240123,04,8,4,4077,まくり
20240123,04,9,1,3327,逃げ
20240123,05,10,2,4891,差し
20240123,05,11,5,4680,抜き
20240123,05,12,1,4050,逃げ
20240123,05,1,1,4627,逃げ
20240123,05,2,1,5146,逃げ
20240123,05,3,2,4569,まくり
20240123,05,4,2,4050,差し
20240123,05,5,1,4791,逃げ
20240123,05,6,3,4819,差し
20240123,05,7,1,4464,逃げ
20240123,05,8,4,4190,まくり
20240123,05,9,4,5195,差し
20240123,08,10,1,4062,逃げ
20240123,08,11,3,3757,まくり
20240123,08,12,1,4983,逃げ
20240123,08,1,4,4797,差し
20240123,08,2,3,4843,恵まれ
20240123,08,3,3,4672,まくり
20240123,08,4,4,4516,まくり
20240123,08,5,3,3730,まくり
20240123,08,6,1,4782,逃げ
20240123,08,7,1,4816,まくり
20240123,08,8,1,4797,逃げ
20240123,08,9,4,4045,まくり
20240123,13,10,1,4369,逃げ
20240123,13,11,3,4415,まくり差し
20240123,13,12,4,3548,まくり差し
20240123,13,1,1,4649,逃げ
20240123,13,2,2,4962,差し
20240123,13,3,1,3505,逃げ
20240123,13,4,1,3814,逃げ
20240123,13,5,5,4794,まくり
20240123,13,6,4,4824,まくり
20240123,13,7,5,3984,まくり差し
20240123,13,8,4,4380,まくり差し
20240123,13,9,2,3623,まくり
20240123,15,10,1,4058,逃げ
20240123,15,11,1,4199,逃げ
20240123,15,12,1,3541,逃げ
20240123,15,1,4,4837,まくり差し
20240123,15,2,3,3616,まくり
20240123,15,3,3,4276,まくり差し
20240123,15,4,1,3922,逃げ
20240123,15,5,6,3716,まくり差し
20240123,15,6,4,4199,まくり
20240123,15,7,2,3541,まくり
20240123,15,8,4,4121,まくり
20240123,15,9,3,4201,まくり
20240123,17,10,1,4432,逃げ
20240123,17,11,1,4171,逃げ
20240123,17,12,1,4188,逃げ
20240123,17,1,3,4034,まくり
20240123,17,2,3,4556,まくり
20240123,17,3,3,4367,まくり差し
20240123,17,4,2,4188,まくり
20240123,17,5,2,4002,差し
20240123,17,6,1,4288,逃げ
20240123,17,7,1,4539,逃げ
20240123,17,8,2,4546,抜き
20240123,17,9,1,3838,逃げ
20240123,18,10,1,3661,逃げ
20240123,18,11,1,3662,逃げ
20240123,18,12,1,3876,逃げ
20240123,18,1,1,3663,逃げ
20240123,18,2,1,3747,逃げ
20240123,18,3,1,3918,逃げ
20240123,18,4,1,3158,逃げ
20240123,18,5,1,3931,逃げ
20240123,18,6,1,3516,逃げ
20240123,18,7,1,3627,逃げ
20240123,18,8,2,3940,抜き
20240123,18,9,2,3499,差し
20240123,19,10,1,3942,逃げ
20240123,19,11,1,4719,逃げ
20240123,19,12,5,4371,まくり差し
20240123,19,1,4,4391,差し
20240123,19,2,1,4166,逃げ
20240123,19,3,1,4324,逃げ
20240123,19,4,5,3956,まくり差し
20240123,19,5,1,4391,逃げ
20240123,19,6,1,4448,逃げ
20240123,19,7,4,4239,まくり
20240123,19,8,5,3780,まくり差し
20240123,19,9,3,4262,まくり差し
20240123,21,10,4,4523,まくり
20240123,21,11,1,3822,逃げ
20240123,21,12,2,4398,差し
20240123,21,1,1,4523,抜き
20240123,21,2,1,3837,逃げ
20240123,21,3,1,4209,逃げ
20240123,21,4,1,4236,逃げ
20240123,21,5,1,4398,逃げ
20240123,21,6,5,3966,まくり差し
20240123,21,7,1,4674,逃げ
20240123,21,8,1,3631,逃げ
20240123,21,9,1,3558,逃げ
20240123,23,10,5,4143,まくり
20240123,23,11,1,3307,逃げ
20240123,23,12,1,4294,逃げ
20240123,23,1,4,3834,まくり差し
20240123,23,2,2,4294,差し
20240123,23,3,3,4084,まくり差し
20240123,23,4,1,4040,逃げ
20240123,23,5,2,4063,差し
20240123,23,6,3,3307,差し
20240123,23,7,2,4231,まくり差し
20240123,23,8,1,4545,逃げ
20240123,23,9,4,2878,まくり差し
20240123,24,10,1,4509,逃げ
20240123,24,11,3,4957,まくり差し
20240123,24,12,2,4342,恵まれ
20240123,24,1,4,4992,まくり
20240123,24,2,1,4957,逃げ
20240123,24,3,5,4073,まくり差し
20240123,24,4,1,3044,逃げ
20240123,24,5,1,4753,逃げ
20240123,24,6,4,4713,まくり
20240123,24,7,1,4558,逃げ
20240123,24,8,1,4817,逃げ
20240123,24,9,1,4889,逃げ
