hd,jcd,rno,lane,racer_id,st,tenji_st,course_avg_st,st_rank,power_lane
20240314,03,10,1,4297,0.15,0.11,0.12,4,12.709
20240314,03,10,2,5016,0.21,0.23,0.13,6,429496741.752
20240314,03,10,3,4453,0.14,0.01,0.14,3,14.020999999999999
20240314,03,10,4,3808,0.13,0.12,0.16,5,13.562999999999999
20240314,03,10,5,4472,0.13,0.0003,0.15,2,15.3
20240314,03,10,6,4358,0.26,0.0002,0.23,1,13.906
20240314,03,11,1,3737,0.04,0.02,0.16,3,14.495
20240314,03,11,2,4723,0.12,0.32,0.16,5,15.909
20240314,03,11,3,4861,0.11,0.23,0.16,4,10.945
20240314,03,11,4,5008,0.06,0.0005,0.13,1,15.211
20240314,03,11,5,5228,0.09,0.0005,0.15,1,12.94
20240314,03,11,6,5136,0.19,0.0008,0.16,2,12.414
20240314,03,12,1,3024,0.09,0.1,0.16,4,16.465
20240314,03,12,2,4134,0.14,0.32,0.17,6,429496744.71
20240314,03,12,3,4851,0.12,0.09,0.14,3,15.133999999999999
20240314,03,12,4,4290,0.11,0.08,0.12,2,14.805
20240314,03,12,5,3978,0.11,0.03,0.15,1,12.081999999999999
20240314,03,12,6,4793,0.16,0.16,0.15,5,14.411999999999999
20240314,03,1,1,2014,0.19,0.1,0.15,5,15.555
20240314,03,1,2,3776,0.17,0.04,0.17,3,16.526
20240314,03,1,3,4603,0.14,0.03,0.13,2,15.495000000000001
20240314,03,1,4,4453,0.18,0.12,0.17,6,429496743.321
20240314,03,1,5,5266,0.17,0.0001,0.16,1,12.97
20240314,03,1,6,5298,0.33,0.09,0.15,4,10.702
20240314,03,2,1,3708,0.05,0.0011,0.13,1,11.92
20240314,03,2,2,3808,0.09,0.02,0.16,2,13.863
20240314,03,2,3,4729,0.07,0.1,0.16,4,12.931
20240314,03,2,4,4861,0.09,0.08,0.17,3,11.045
20240314,03,2,5,3843,0.08,0.18,0.17,5,14.982
20240314,03,2,6,5141,0.1,0.31,0.11,6,429496746.342
20240314,03,3,1,4431,0.13,0.04,0.13,3,13.562
20240314,03,3,2,4976,0.19,0.14,0.18,4,14.097999999999999
20240314,03,3,3,5154,0.21,0.19,0.15,6,429496739.412
20240314,03,3,4,3978,0.11,0.01,0.14,2,11.982
20240314,03,3,5,4496,0.11,0.16,0.14,5,15.504000000000001
20240314,03,3,6,5016,0.21,0.0004,0.16,1,12.652
20240314,03,4,1,4167,0.13,,0.15,1,11.968
20240314,03,4,2,4472,0.12,,0.15,1,15.4
20240314,03,4,3,5228,0.09,,0.13,1,12.94
20240314,03,4,4,3517,0.06,,0.17,1,13.543
20240314,03,4,5,3629,0.05,,0.11,1,17.008
20240314,03,4,6,5006,0.12,,0.15,1,15.94
20240314,03,5,1,3776,0.21,,0.18,1,16.726
20240314,03,5,2,4537,0.25,,0.13,1,13.75
20240314,03,5,3,3024,0.22,,0.18,1,16.764999999999997
20240314,03,5,4,4358,0.29,,0.21,1,13.906
20240314,03,5,5,4343,0.27,,0.19,1,14.686
20240314,03,5,6,3935,0.28,,0.24,1,12.637
20240314,03,6,1,4851,0.14,0.17,0.14,4,15.033999999999999
20240314,03,6,2,3105,0.12,0.17,0.15,4,13.927000000000001
20240314,03,6,3,5070,0.17,0.16,0.21,3,13.060999999999998
20240314,03,6,4,4723,0.06,0.0011,0.17,1,16.309
20240314,03,6,5,3708,0.09,0.0015,0.18,2,11.82
20240314,03,6,6,3544,0.19,0.0011,0.22,1,11.989
20240314,03,7,1,4598,0.09,0.05,0.15,2,15.126000000000001
20240314,03,7,2,4603,0.09,0.09,0.16,3,15.395
20240314,03,7,3,5008,0.13,0.11,0.12,4,14.911
20240314,03,7,4,4729,0.17,0.13,0.16,5,12.831
20240314,03,7,5,4401,0.17,0.09,0.15,3,15.149000000000001
20240314,03,7,6,4496,0.14,0.01,0.14,1,15.904000000000002
20240314,03,8,1,4134,0.06,0.29,0.11,6,429496744.71
20240314,03,8,2,4431,0.09,0.03,0.14,2,13.662
20240314,03,8,3,5278,0.11,0.0004,0.24,1,12.673
20240314,03,8,4,3843,0.05,0.04,0.15,3,15.181999999999999
20240314,03,8,5,3517,0.07,0.11,0.14,4,13.242999999999999
20240314,03,8,6,5298,0.09,0.15,0.15,5,10.602
20240314,03,9,1,4824,0.05,0.05,0.15,2,13.731000000000002
