hd,jcd,rno,lane,regno,st_sec,st_is_f,st_is_late,st_penalized,st_observed,tenji_st_sec,tenji_is_f,tenji_f_over_sec,tenji_rank,st_rank,course_avg_st,course_first_rate,course_3rd_rate
20240113,2,10,1,5267,,,,,,0.44,0,,6,,0.16,75.0,87.5
20240113,2,10,2,4987,,,,,,0.35,0,,5,,0.18,4.3,47.8
20240113,2,10,3,3256,,,,,,0.24,0,,4,,0.13,21.7,67.3
20240113,2,10,4,5194,,,,,,0.15,0,,2,,0.17,3.3,26.6
20240113,2,10,5,4209,,,,,,0.2,0,,3,,0.15,2.1,43.4
20240113,2,10,6,4240,,,,,,0.01,0,,1,,0.15,3.7,25.9
20240113,2,11,1,3432,,,,,,,1,0.01,,,0.15,51.1,84.4
20240113,2,11,2,4201,,,,,,,1,0.08,,,0.16,17.5,45.0
20240113,2,11,3,4604,,,,,,0.01,0,,1,,0.14,17.0,65.8
20240113,2,11,4,4391,,,,,,0.02,0,,2,,0.17,15.3,56.4
20240113,2,11,5,4399,,,,,,,1,0.04,,,0.2,7.1,35.7
20240113,2,11,6,4889,,,,,,0.06,0,,3,,0.18,3.4,31.0
20240113,2,12,1,3996,,,,,,0.02,0,,1,,0.16,76.0,92.0
20240113,2,12,2,4478,,,,,,,1,0.01,,,0.15,25.0,75.0
20240113,2,12,3,4794,,,,,,,1,0.05,,,0.14,18.9,70.2
20240113,2,12,4,4893,,,,,,0.05,0,,2,,0.13,14.2,42.8
20240113,2,12,5,4912,,,,,,0.12,0,,3,,0.15,11.7,47.0
20240113,2,12,6,3484,,,,,,,1,0.03,,,0.16,0.0,24.2
20240113,2,1,1,4893,,,,,,0.06,0,,2,,0.17,38.4,73.0
20240113,2,1,2,5220,,,,,,0.12,0,,4,,0.19,20.0,60.0
20240113,2,1,3,4631,,,,,,0.09,0,,3,,0.14,8.7,30.4
20240113,2,1,4,4422,,,,,,0.04,0,,1,,0.2,9.3,31.2
20240113,2,1,5,4110,,,,,,,1,0.08,,,0.18,2.5,35.9
20240113,2,1,6,4752,,,,,,,1,0.01,,,0.16,3.2,9.6
20240113,2,2,1,3981,,,,,,0.07,0,,4,,0.16,42.8,67.8
20240113,2,2,2,4626,,,,,,0.03,0,,2,,0.17,12.5,58.3
