hd,jcd,rno,label_3t,win_lane
20240113,2,1,1-5-4,1
20240113,2,2,5-6-4,5
20240113,2,3,4-5-1,4
20240113,2,4,4-2-3,4
20240113,2,5,4-3-6,4
20240113,2,6,1-3-5,1
20240113,2,7,2-4-5,2
20240113,2,8,3-1-6,3
20240113,2,9,4-2-6,4
20240113,2,10,1-3-2,1
20240113,2,11,3-2-5,3
20240113,2,12,1-3-6,1
20240113,4,1,1-2-3,1
20240113,4,2,1-3-2,1
20240113,4,3,1-2-3,1
20240113,4,4,2-3-4,2
20240113,4,5,4-5-1,4
20240113,4,6,1-5-4,1
20240113,4,7,3-5-6,3
20240113,4,8,4-5-2,4
20240113,4,9,2-1-5,2
20240113,4,10,1-2-5,1
20240113,4,11,1-2-3,1
20240113,4,12,2-6-1,2
20240113,5,1,2-3-1,2
20240113,5,2,1-3-2,1
20240113,5,3,1-2-3,1
20240113,5,4,1-4-3,1
20240113,5,5,5-1-4,5
20240113,5,6,1-3-2,1
20240113,5,7,1-3-6,1
20240113,5,8,4-6-1,4
20240113,5,9,1-3-2,1
20240113,5,10,1-3-4,1
20240113,5,11,1-3-4,1
20240113,5,12,1-3-2,1
20240113,7,1,4-2-1,4
20240113,7,2,3-2-1,3
20240113,7,3,2-3-5,2
20240113,7,4,1-3-4,1
20240113,7,5,3-6-1,3
20240113,7,6,4-2-1,4
20240113,7,7,1-3-2,1
20240113,7,8,1-2-6,1
20240113,7,9,1-3-4,1
20240113,7,10,3-1-4,3
20240113,7,11,1-6-2,1
20240113,7,12,1-5-3,1
20240113,8,1,1-2-4,1
20240113,8,2,2-4-5,2
20240113,8,3,1-3-5,1
20240113,8,4,2-1-5,2
20240113,8,5,1-4-5,1
20240113,8,6,3-5-2,3
20240113,8,7,1-2-3,1
20240113,8,8,1-6-2,1
20240113,8,9,1-4-3,1
20240113,8,10,1-2-3,1
20240113,8,11,1-6-2,1
20240113,8,12,2-1-5,2
20240113,13,1,3-4-1,3
20240113,13,2,2-4-3,2
20240113,13,3,3-4-6,3
20240113,13,4,4-6-2,4
20240113,13,5,2-3-6,2
20240113,13,6,3-4-1,3
20240113,13,7,3-1-6,3
20240113,13,8,1-2-6,1
20240113,13,9,1-5-2,1
20240113,13,10,1-3-4,1
20240113,13,11,1-3-4,1
20240113,13,12,1-3-2,1
20240113,16,1,1-4-2,1
20240113,16,2,1-5-2,1
20240113,16,3,2-1-6,2
20240113,16,4,2-3-4,2
20240113,16,5,1-5-4,1
20240113,16,6,2-1-3,2
20240113,16,7,4-5-6,4
20240113,16,8,1-3-4,1
20240113,16,9,2-6-1,2
20240113,16,10,1-4-2,1
20240113,16,11,3-1-2,3
20240113,16,12,2-4-1,2
20240113,17,1,1-3-4,1
20240113,17,2,3-1-2,3
20240113,17,3,5-2-4,5
20240113,17,4,5-2-4,5
20240113,17,5,1-4-5,1
20240113,17,6,1-4-2,1
20240113,17,7,5-6-3,5
20240113,17,8,5-1-2,5
20240113,17,9,1-5-3,1
20240113,17,10,3-2-5,3
20240113,17,11,1-6-4,1
20240113,17,12,3-1-5,3
20240113,19,1,1-3-2,1
20240113,19,2,4-3-2,4
20240113,19,3,2-1-4,2
20240113,19,4,1-3-6,1
20240113,19,5,1-2-4,1
20240113,19,6,5-1-2,5
20240113,19,7,2-1-4,2
20240113,19,8,1-3-2,1
20240113,19,9,5-1-3,5
20240113,19,10,3-4-1,3
20240113,19,11,1-5-3,1
20240113,19,12,1-2-6,1
20240113,21,1,1-4-2,1
20240113,21,2,1-2-4,1
20240113,21,3,1-2-5,1
20240113,21,4,1-3-5,1
20240113,21,5,1-4-5,1
20240113,21,6,1-4-5,1
20240113,21,7,1-2-5,1
20240113,21,8,3-1-2,3
20240113,21,9,1-3-4,1
20240113,21,10,1-4-3,1
20240113,21,11,1-2-3,1
20240113,21,12,3-4-1,3
20240113,22,1,1-2-5,1
20240113,22,2,2-1-3,2
20240113,22,3,3-1-5,3
20240113,22,4,2-1-3,2
20240113,22,5,4-6-3,4
20240113,22,6,1-2-5,1
20240113,22,7,1-3-2,1
20240113,22,8,4-1-3,4
20240113,22,9,1-2-3,1
20240113,22,10,2-1-3,2
20240113,22,11,1-2-5,1
20240113,22,12,3-6-4,3
20240113,23,1,1-5-3,1
20240113,23,2,1-5-3,1
20240113,23,3,1-3-2,1
20240113,23,4,1-3-2,1
20240113,23,5,1-3-5,1
20240113,23,6,1-3-5,1
20240113,23,7,2-1-3,2
20240113,23,8,3-4-6,3
20240113,23,9,2-6-1,2
20240113,23,10,3-2-1,3
20240113,23,11,1-2-3,1
20240113,23,12,1-2-3,1
20240113,24,1,1-2-3,1
20240113,24,2,1-4-5,1
20240113,24,3,1-4-5,1
20240113,24,4,1-3-5,1
20240113,24,5,1-5-2,1
20240113,24,6,1-3-6,1
20240113,24,7,1-3-4,1
20240113,24,8,1-3-5,1
20240113,24,9,1-3-2,1
20240113,24,10,1-6-4,1
20240113,24,11,1-5-4,1
20240113,24,12,2-1-6,2
