hd,jcd,rno,label_3t,win_lane
20240301,2,1,2-4-3,2
20240301,2,2,1-4-2,1
20240301,2,3,1-2-5,1
20240301,2,4,1-3-5,1
20240301,2,5,4-1-5,4
20240301,2,6,2-1-3,2
20240301,2,7,1-2-4,1
20240301,2,8,2-4-5,2
20240301,2,9,2-1-5,2
20240301,2,10,1-2-4,1
20240301,2,11,4-2-6,4
20240301,2,12,1-5-4,1
20240301,3,1,1-2-5,1
20240301,3,2,3-1-4,3
20240301,3,3,1-4-5,1
20240301,3,4,1-2-6,1
20240301,3,5,3-4-6,3
20240301,3,6,2-1-3,2
20240301,3,7,1-2-5,1
20240301,3,8,3-5-1,3
20240301,3,9,1-4-2,1
20240301,3,10,3-1-5,3
20240301,3,11,1-3-5,1
20240301,3,12,1-2-4,1
20240301,4,1,3-5-1,3
20240301,4,2,1-4-6,1
20240301,4,3,4-1-2,4
20240301,4,4,1-3-4,1
20240301,4,5,1-3-2,1
20240301,4,6,4-5-3,4
20240301,4,7,3-5-2,3
20240301,4,8,3-4-1,3
20240301,4,9,2-5-1,2
20240301,4,10,1-2-6,1
20240301,4,11,1-4-6,1
20240301,4,12,4-5-6,4
20240301,9,1,1-6-3,1
20240301,9,2,1-6-2,1
20240301,9,3,2-1-4,2
20240301,9,4,2-5-6,2
20240301,9,5,1-4-5,1
20240301,9,6,1-2-5,1
20240301,9,7,1-3-4,1
20240301,9,8,2-3-1,2
20240301,9,9,1-5-6,1
20240301,9,10,5-1-6,5
20240301,9,11,1-3-4,1
20240301,9,12,1-5-4,1
20240301,10,1,1-3-5,1
20240301,10,2,1-2-5,1
20240301,10,3,1-3-4,1
20240301,10,4,5-3-1,5
20240301,10,5,4-1-3,4
20240301,10,6,3-4-5,3
20240301,10,7,1-5-2,1
20240301,10,8,1-2-3,1
20240301,10,9,2-5-6,2
20240301,10,10,1-3-4,1
20240301,10,11,3-5-2,3
20240301,10,12,1-3-4,1
20240301,11,1,2-4-6,2
20240301,11,2,1-4-6,1
20240301,11,3,4-2-1,4
20240301,11,4,3-2-5,3
20240301,11,5,1-5-2,1
20240301,11,6,1-2-4,1
20240301,11,7,4-5-6,4
20240301,11,8,3-2-4,3
20240301,11,9,1-5-2,1
20240301,11,10,2-1-5,2
20240301,11,11,2-1-6,2
20240301,11,12,2-1-4,2
20240301,15,1,2-3-5,2
20240301,15,2,3-5-4,3
20240301,15,3,1-5-3,1
20240301,15,4,1-2-3,1
20240301,15,5,2-4-1,2
20240301,15,6,1-4-3,1
20240301,15,7,,
20240301,15,8,,
20240301,15,9,,
20240301,15,10,,
20240301,15,11,,
20240301,15,12,,
20240301,17,1,1-3-2,1
20240301,17,2,3-1-4,3
20240301,17,3,1-3-2,1
20240301,17,4,2-5-3,2
20240301,17,5,3-4-6,3
20240301,17,6,2-1-4,2
20240301,17,7,2-4-1,2
20240301,17,8,3-4-1,3
20240301,17,9,3-4-1,3
20240301,17,10,1-2-3,1
20240301,17,11,4-6-1,4
20240301,17,12,1-2-6,1
20240301,19,1,1-6-3,1
20240301,19,2,1-2-5,1
20240301,19,3,1-4-3,1
20240301,19,4,3-1-5,3
20240301,19,5,1-5-6,1
20240301,19,6,1-4-3,1
20240301,19,7,3-6-1,3
20240301,19,8,1-3-2,1
20240301,19,9,1-5-2,1
20240301,19,10,4-6-1,4
20240301,19,11,1-4-2,1
20240301,19,12,1-3-2,1
20240301,20,1,2-3-5,2
20240301,20,2,2-1-5,2
20240301,20,3,3-2-6,3
20240301,20,4,2-3-1,2
20240301,20,5,2-1-4,2
20240301,20,6,1-3-4,1
20240301,20,7,1-2-3,1
20240301,20,8,1-2-4,1
20240301,20,9,3-1-5,3
20240301,20,10,2-1-3,2
20240301,20,11,1-4-2,1
20240301,20,12,2-5-3,2
20240301,21,1,1-3-5,1
20240301,21,2,1-3-6,1
20240301,21,3,1-3-5,1
20240301,21,4,1-4-5,1
20240301,21,5,1-2-5,1
20240301,21,6,3-2-6,3
20240301,21,7,4-1-2,4
20240301,21,8,2-1-3,2
20240301,21,9,1-3-2,1
20240301,21,10,1-2-3,1
20240301,21,11,3-2-1,3
20240301,21,12,1-2-6,1
20240301,22,1,1-2-3,1
20240301,22,2,2-3-6,2
20240301,22,3,3-4-6,3
20240301,22,4,2-1-3,2
20240301,22,5,1-3-2,1
20240301,22,6,5-6-2,5
20240301,22,7,4-2-5,4
20240301,22,8,1-2-4,1
20240301,22,9,1-2-3,1
20240301,22,10,1-5-3,1
20240301,22,11,2-4-6,2
20240301,22,12,1-3-2,1
20240301,23,1,2-1-5,2
20240301,23,2,4-2-6,4
20240301,23,3,1-2-3,1
20240301,23,4,5-1-6,5
20240301,23,5,1-2-4,1
20240301,23,6,1-3-4,1
20240301,23,7,4-5-2,4
20240301,23,8,3-1-6,3
20240301,23,9,5-6-2,5
20240301,23,10,1-3-4,1
20240301,23,11,1-5-2,1
20240301,23,12,1-5-3,1
20240301,24,1,1-2-4,1
20240301,24,2,3-1-2,3
20240301,24,3,2-1-3,2
20240301,24,4,1-4-5,1
20240301,24,5,3-6-2,3
20240301,24,6,3-2-6,3
20240301,24,7,1-4-6,1
20240301,24,8,3-1-6,3
20240301,24,9,3-1-5,3
20240301,24,10,5-1-2,5
20240301,24,11,1-2-3,1
20240301,24,12,1-2-3,1
